Atom_Index,Y_Position_px,X_Position_px,Defect_Class
0,63.0,68.0,3.0
1,77.0,49.0,3.0
2,711.0,66.0,1.0
3,772.0,998.0,1.0
4,761.0,514.0,4.0
5,987.0,614.0,3.0
6,384.0,400.0,3.0
7,392.0,30.0,1.0
8,122.0,944.0,3.0
9,837.0,789.0,3.0
10,740.0,779.0,3.0
11,713.0,771.0,1.0
12,201.0,825.0,3.0
13,329.0,508.0,6.0
14,203.0,285.0,6.0
16,783.0,797.0,6.0
17,496.0,971.0,1.0
18,80.0,197.0,4.0
19,202.0,502.0,1.0
20,654.0,861.0,3.0
21,637.0,68.0,1.0
22,219.0,551.0,1.0
24,299.0,686.0,4.0
25,331.0,602.0,3.0
26,231.0,643.0,3.0
27,74.0,860.0,4.0
28,205.0,442.0,3.0
29,99.0,406.0,3.0
30,308.0,829.0,1.0
31,965.0,950.0,1.0
32,232.0,760.0,3.0
33,505.0,455.0,4.0
34,248.0,468.0,6.0
35,276.0,11.0,6.0
36,638.0,671.0,6.0
37,221.0,522.0,6.0
38,224.0,412.0,6.0
39,177.0,915.0,3.0
40,856.0,173.0,1.0
41,705.0,321.0,3.0
42,666.0,460.0,3.0
43,432.0,994.0,1.0
44,969.0,460.0,4.0
45,183.0,324.0,3.0
46,293.0,524.0,1.0
47,788.0,335.0,1.0
48,498.0,633.0,6.0
49,854.0,204.0,6.0
50,669.0,397.0,1.0
51,245.0,705.0,1.0
52,232.0,624.0,1.0
53,67.0,539.0,1.0
54,762.0,262.0,4.0
55,564.0,104.0,6.0
56,862.0,241.0,1.0
57,265.0,518.0,3.0
58,44.0,443.0,4.0
59,698.0,868.0,1.0
60,163.0,854.0,4.0
61,871.0,123.0,3.0
62,476.0,70.0,6.0
63,161.0,631.0,1.0
64,21.0,327.0,6.0
65,825.0,418.0,1.0
66,417.0,608.0,1.0
67,116.0,112.0,1.0
68,440.0,860.0,1.0
69,936.0,72.0,3.0
70,167.0,35.0,3.0
71,133.0,645.0,1.0
72,804.0,21.0,1.0
73,26.0,432.0,6.0
74,180.0,1013.0,1.0
75,321.0,127.0,1.0
76,886.0,988.0,3.0
77,568.0,607.0,6.0
78,635.0,871.0,1.0
79,419.0,911.0,6.0
80,220.0,669.0,3.0
81,539.0,301.0,1.0
82,415.0,798.0,1.0
83,490.0,914.0,1.0
84,284.0,498.0,3.0
85,941.0,582.0,1.0
86,184.0,803.0,1.0
87,857.0,313.0,1.0
88,157.0,231.0,1.0
89,309.0,234.0,1.0
90,233.0,750.0,4.0
91,87.0,166.0,1.0
92,516.0,170.0,1.0
93,594.0,822.0,1.0
94,721.0,342.0,1.0
95,499.0,158.0,3.0
96,715.0,721.0,3.0
97,862.0,565.0,1.0
98,254.0,34.0,1.0
99,436.0,256.0,1.0
100,865.0,227.0,4.0
101,56.0,359.0,6.0
102,845.0,873.0,1.0
103,37.0,399.0,2.0
104,261.0,700.0,1.0
105,79.0,474.0,4.0
106,44.0,453.0,4.0
107,837.0,872.0,6.0
108,223.0,628.0,3.0
109,324.0,352.0,3.0
110,89.0,430.0,6.0
111,212.0,203.0,1.0
112,165.0,823.0,4.0
113,581.0,573.0,1.0
114,658.0,206.0,3.0
115,606.0,589.0,4.0
116,84.0,335.0,4.0
117,751.0,882.0,1.0
118,427.0,584.0,1.0
119,569.0,203.0,3.0
120,134.0,113.0,1.0
121,285.0,885.0,1.0
122,20.0,356.0,4.0
123,209.0,978.0,3.0
124,139.0,287.0,1.0
125,282.0,529.0,1.0
126,475.0,100.0,1.0
127,704.0,239.0,1.0
128,111.0,557.0,3.0
129,307.0,265.0,3.0
130,46.0,363.0,3.0
131,11.0,47.0,1.0
132,598.0,761.0,6.0
133,106.0,933.0,3.0
134,12.0,341.0,3.0
135,190.0,596.0,4.0
136,539.0,229.0,6.0
137,117.0,634.0,4.0
138,207.0,597.0,4.0
139,102.0,571.0,3.0
140,294.0,620.0,6.0
141,53.0,448.0,6.0
143,191.0,575.0,3.0
144,296.0,885.0,1.0
145,15.0,13.0,1.0
146,304.0,441.0,1.0
147,293.0,503.0,3.0
148,221.0,944.0,6.0
149,248.0,791.0,4.0
150,282.0,539.0,3.0
151,662.0,831.0,3.0
152,237.0,815.0,6.0
153,536.0,327.0,1.0
154,257.0,20.0,1.0
155,507.0,210.0,4.0
156,18.0,407.0,6.0
157,255.0,327.0,4.0
158,183.0,237.0,6.0
159,206.0,617.0,3.0
160,757.0,906.0,6.0
161,138.0,563.0,1.0
162,125.0,137.0,3.0
163,629.0,655.0,6.0
164,68.0,529.0,3.0
165,311.0,261.0,4.0
166,771.0,931.0,1.0
167,460.0,29.0,1.0
168,563.0,136.0,1.0
169,75.0,253.0,1.0
170,273.0,680.0,1.0
171,315.0,148.0,1.0
172,68.0,196.0,1.0
173,584.0,244.0,1.0
174,630.0,757.0,1.0
175,409.0,31.0,1.0
176,137.0,848.0,1.0
177,525.0,175.0,1.0
178,780.0,75.0,1.0
179,745.0,298.0,3.0
180,144.0,619.0,3.0
181,565.0,603.0,6.0
182,664.0,669.0,3.0
183,52.0,477.0,3.0
184,560.0,384.0,1.0
185,312.0,457.0,3.0
186,275.0,39.0,4.0
187,88.0,499.0,3.0
188,153.0,879.0,3.0
189,851.0,481.0,3.0
190,252.0,368.0,6.0
191,475.0,146.0,3.0
192,304.0,741.0,4.0
193,150.0,772.0,3.0
194,92.0,988.0,6.0
195,584.0,994.0,4.0
196,141.0,170.0,1.0
197,135.0,72.0,1.0
198,38.0,337.0,4.0
199,676.0,197.0,1.0
200,300.0,529.0,1.0
201,734.0,333.0,4.0
202,515.0,13.0,1.0
203,136.0,303.0,1.0
204,292.0,514.0,6.0
205,327.0,799.0,3.0
206,202.0,238.0,6.0
207,723.0,1006.0,6.0
208,706.0,746.0,1.0
209,168.0,155.0,1.0
211,62.0,424.0,4.0
212,743.0,83.0,1.0
213,752.0,267.0,1.0
214,360.0,785.0,6.0
215,154.0,369.0,3.0
216,351.0,378.0,1.0
217,390.0,429.0,1.0
218,112.0,234.0,1.0
219,430.0,876.0,1.0
220,997.0,259.0,4.0
221,664.0,1003.0,3.0
222,211.0,507.0,4.0
223,337.0,747.0,1.0
224,1012.0,916.0,1.0
225,94.0,565.0,4.0
226,219.0,825.0,1.0
227,436.0,364.0,3.0
228,579.0,167.0,1.0
229,363.0,444.0,1.0
230,94.0,545.0,4.0
231,618.0,276.0,1.0
232,227.0,704.0,6.0
233,374.0,707.0,1.0
234,610.0,271.0,1.0
235,193.0,526.0,1.0
236,906.0,559.0,1.0
237,382.0,941.0,1.0
239,532.0,685.0,3.0
240,506.0,36.0,1.0
241,350.0,971.0,1.0
242,96.0,161.0,1.0
243,713.0,46.0,3.0
244,67.0,237.0,6.0
245,60.0,150.0,1.0
246,512.0,650.0,1.0
247,687.0,533.0,6.0
248,138.0,261.0,1.0
249,860.0,430.0,1.0
250,866.0,476.0,1.0
251,643.0,916.0,3.0
252,95.0,535.0,5.0
253,623.0,185.0,1.0
254,104.0,490.0,6.0
255,565.0,115.0,1.0
256,543.0,232.0,4.0
257,385.0,878.0,4.0
258,843.0,250.0,1.0
259,943.0,699.0,1.0
260,78.0,248.0,1.0
261,196.0,631.0,1.0
262,753.0,619.0,1.0
263,219.0,965.0,1.0
264,377.0,657.0,3.0
265,327.0,902.0,1.0
266,497.0,76.0,1.0
267,76.0,339.0,6.0
268,1008.0,379.0,1.0
269,67.0,570.0,6.0
270,568.0,258.0,5.0
271,399.0,607.0,6.0
272,84.0,258.0,1.0
273,593.0,240.0,1.0
274,110.0,255.0,6.0
275,399.0,375.0,6.0
276,151.0,124.0,1.0
277,569.0,239.0,4.0
278,863.0,803.0,1.0
279,846.0,255.0,1.0
280,231.0,458.0,3.0
281,68.0,155.0,1.0
282,321.0,647.0,4.0
283,652.0,28.0,3.0
284,446.0,1000.0,6.0
285,730.0,189.0,1.0
286,390.0,439.0,1.0
287,385.0,294.0,3.0
288,495.0,991.0,3.0
289,253.0,615.0,6.0
290,933.0,564.0,1.0
291,142.0,129.0,1.0
292,657.0,574.0,1.0
293,682.0,242.0,3.0
294,739.0,906.0,3.0
295,302.0,178.0,1.0
296,411.0,699.0,1.0
297,608.0,302.0,6.0
298,955.0,345.0,1.0
299,901.0,341.0,1.0
300,146.0,853.0,6.0
301,328.0,526.0,6.0
302,97.0,121.0,1.0
303,283.0,655.0,1.0
304,28.0,382.0,3.0
305,204.0,166.0,3.0
306,228.0,18.0,1.0
307,354.0,417.0,1.0
308,122.0,219.0,1.0
309,37.0,149.0,1.0
310,651.0,58.0,1.0
311,194.0,171.0,1.0
312,30.0,48.0,6.0
313,743.0,967.0,1.0
314,75.0,233.0,6.0
315,310.0,515.0,3.0
316,720.0,194.0,1.0
317,168.0,677.0,6.0
318,240.0,776.0,1.0
319,131.0,195.0,1.0
320,539.0,644.0,1.0
321,289.0,518.0,1.0
322,59.0,181.0,1.0
323,204.0,647.0,3.0
324,205.0,355.0,1.0
325,510.0,111.0,6.0
326,195.0,161.0,3.0
327,539.0,145.0,3.0
328,175.0,497.0,3.0
330,86.0,187.0,1.0
331,541.0,798.0,1.0
332,171.0,323.0,6.0
333,617.0,173.0,4.0
334,207.0,315.0,1.0
335,353.0,221.0,1.0
336,981.0,694.0,3.0
337,344.0,322.0,4.0
338,286.0,715.0,1.0
339,613.0,199.0,1.0
340,982.0,330.0,3.0
341,128.0,598.0,1.0
342,732.0,845.0,1.0
343,59.0,524.0,6.0
344,740.0,861.0,1.0
345,211.0,743.0,1.0
346,441.0,931.0,6.0
347,100.0,290.0,1.0
348,1010.0,317.0,1.0
349,890.0,751.0,6.0
350,144.0,1012.0,3.0
351,206.0,346.0,1.0
352,580.0,146.0,1.0
353,248.0,508.0,1.0
354,280.0,277.0,1.0
355,261.0,690.0,3.0
356,987.0,482.0,3.0
357,681.0,264.0,1.0
358,263.0,39.0,1.0
359,336.0,220.0,1.0
360,717.0,434.0,1.0
361,238.0,679.0,1.0
362,585.0,770.0,1.0
363,557.0,942.0,1.0
364,124.0,148.0,1.0
365,228.0,694.0,3.0
366,131.0,508.0,6.0
367,188.0,743.0,3.0
368,41.0,201.0,1.0
369,245.0,28.0,1.0
370,1001.0,321.0,1.0
371,323.0,597.0,6.0
372,476.0,257.0,3.0
374,517.0,715.0,1.0
375,556.0,794.0,1.0
376,144.0,338.0,4.0
377,463.0,927.0,1.0
378,528.0,701.0,3.0
379,17.0,103.0,1.0
380,15.0,486.0,1.0
381,234.0,960.0,1.0
382,355.0,726.0,1.0
383,623.0,231.0,3.0
384,200.0,76.0,3.0
385,267.0,853.0,6.0
386,29.0,38.0,1.0
387,400.0,364.0,1.0
388,702.0,632.0,4.0
389,83.0,1005.0,3.0
390,198.0,612.0,1.0
391,554.0,743.0,3.0
392,699.0,802.0,1.0
393,132.0,174.0,1.0
394,504.0,429.0,1.0
395,662.0,820.0,1.0
396,494.0,101.0,1.0
397,291.0,544.0,6.0
398,866.0,194.0,4.0
399,495.0,424.0,1.0
400,299.0,239.0,1.0
401,622.0,83.0,1.0
402,895.0,670.0,4.0
403,724.0,291.0,1.0
404,179.0,349.0,1.0
405,865.0,168.0,1.0
406,1011.0,947.0,1.0
407,564.0,125.0,1.0
408,101.0,280.0,1.0
409,994.0,926.0,1.0
410,273.0,15.0,1.0
411,773.0,635.0,1.0
412,374.0,351.0,1.0
414,944.0,210.0,1.0
415,196.0,906.0,6.0
416,370.0,952.0,1.0
417,130.0,822.0,3.0
418,827.0,970.0,3.0
419,552.0,39.0,3.0
420,36.0,396.0,2.0
421,993.0,286.0,6.0
422,308.0,761.0,1.0
423,124.0,117.0,1.0
424,465.0,897.0,1.0
425,1006.0,915.0,6.0
426,518.0,195.0,3.0
427,524.0,741.0,1.0
428,715.0,306.0,1.0
429,740.0,154.0,1.0
430,148.0,246.0,1.0
431,990.0,895.0,1.0
432,388.0,254.0,1.0
433,106.0,147.0,1.0
434,219.0,306.0,4.0
436,978.0,720.0,1.0
437,85.0,207.0,1.0
438,260.0,174.0,1.0
439,876.0,462.0,1.0
440,119.0,603.0,3.0
441,646.0,273.0,1.0
442,302.0,167.0,1.0
443,624.0,343.0,6.0
444,150.0,781.0,4.0
445,786.0,129.0,1.0
446,641.0,869.0,3.0
447,843.0,260.0,6.0
448,155.0,54.0,1.0
449,826.0,913.0,1.0
450,274.0,543.0,3.0
451,225.0,608.0,3.0
452,40.0,307.0,4.0
453,218.0,984.0,1.0
455,15.0,164.0,1.0
457,236.0,700.0,1.0
458,1010.0,405.0,1.0
459,341.0,666.0,1.0
460,388.0,781.0,1.0
462,26.0,108.0,1.0
463,827.0,209.0,3.0
464,526.0,33.0,4.0
465,761.0,273.0,6.0
466,662.0,95.0,6.0
468,592.0,776.0,6.0
469,136.0,858.0,6.0
470,859.0,946.0,1.0
471,340.0,677.0,1.0
472,348.0,154.0,1.0
473,973.0,643.0,1.0
474,665.0,592.0,1.0
475,1006.0,60.0,1.0
476,633.0,585.0,3.0
477,28.0,77.0,1.0
478,266.0,487.0,6.0
479,146.0,123.0,1.0
480,265.0,528.0,5.0
481,309.0,224.0,1.0
482,57.0,253.0,6.0
483,68.0,186.0,1.0
484,639.0,585.0,1.0
485,744.0,483.0,3.0
486,467.0,662.0,1.0
488,97.0,390.0,3.0
489,279.0,319.0,1.0
490,257.0,190.0,1.0
491,126.0,87.0,1.0
492,728.0,593.0,1.0
493,433.0,32.0,1.0
494,37.0,292.0,1.0
495,117.0,82.0,6.0
496,152.0,114.0,1.0
497,279.0,308.0,1.0
498,609.0,965.0,1.0
499,157.0,242.0,1.0
500,851.0,435.0,1.0
501,532.0,395.0,1.0
502,472.0,356.0,1.0
503,283.0,478.0,6.0
504,769.0,298.0,1.0
505,530.0,639.0,1.0
506,1013.0,76.0,1.0
507,728.0,378.0,1.0
508,733.0,297.0,6.0
509,542.0,900.0,1.0
510,753.0,79.0,3.0
511,491.0,310.0,1.0
512,466.0,84.0,1.0
513,134.0,635.0,1.0
514,77.0,222.0,1.0
515,996.0,244.0,1.0
516,563.0,314.0,1.0
517,541.0,39.0,1.0
518,193.0,946.0,1.0
519,514.0,221.0,1.0
520,896.0,320.0,4.0
521,373.0,717.0,1.0
522,173.0,294.0,6.0
523,23.0,803.0,3.0
524,770.0,79.0,1.0
525,349.0,830.0,1.0
526,359.0,851.0,1.0
527,162.0,318.0,4.0
528,808.0,913.0,1.0
529,624.0,916.0,3.0
530,126.0,639.0,6.0
531,691.0,506.0,3.0
532,676.0,800.0,4.0
533,209.0,566.0,4.0
534,862.0,251.0,1.0
535,602.0,245.0,3.0
536,749.0,150.0,1.0
537,62.0,463.0,3.0
539,140.0,690.0,3.0
540,129.0,704.0,5.0
541,623.0,701.0,1.0
542,939.0,799.0,1.0
543,347.0,587.0,1.0
544,197.0,446.0,1.0
545,190.0,304.0,1.0
546,951.0,236.0,1.0
547,443.0,18.0,1.0
549,343.0,703.0,5.0
552,876.0,201.0,3.0
553,98.0,90.0,1.0
554,87.0,55.0,1.0
555,128.0,276.0,1.0
556,175.0,672.0,3.0
557,228.0,537.0,1.0
558,710.0,627.0,3.0
559,196.0,370.0,1.0
560,450.0,335.0,1.0
561,759.0,1008.0,1.0
562,635.0,298.0,6.0
563,718.0,234.0,1.0
564,484.0,684.0,1.0
565,235.0,674.0,1.0
566,106.0,137.0,1.0
567,153.0,313.0,3.0
568,179.0,631.0,6.0
569,289.0,665.0,3.0
570,364.0,873.0,6.0
571,713.0,317.0,6.0
572,343.0,256.0,1.0
573,62.0,800.0,6.0
574,710.0,591.0,1.0
575,408.0,751.0,1.0
576,415.0,788.0,3.0
577,686.0,331.0,3.0
578,344.0,773.0,1.0
579,236.0,33.0,1.0
580,601.0,463.0,6.0
581,1008.0,188.0,1.0
582,742.0,821.0,1.0
583,406.0,76.0,1.0
584,217.0,949.0,6.0
585,218.0,572.0,1.0
586,387.0,653.0,3.0
587,269.0,344.0,3.0
588,142.0,118.0,1.0
589,329.0,394.0,1.0
590,118.0,291.0,1.0
591,71.0,450.0,4.0
592,97.0,466.0,4.0
593,215.0,577.0,6.0
594,246.0,775.0,1.0
595,948.0,628.0,1.0
596,463.0,350.0,1.0
597,592.0,90.0,3.0
598,288.0,962.0,3.0
599,252.0,73.0,3.0
600,849.0,520.0,4.0
601,40.0,553.0,6.0
602,114.0,162.0,3.0
603,540.0,48.0,1.0
604,903.0,478.0,1.0
605,817.0,244.0,2.0
606,58.0,212.0,1.0
607,325.0,287.0,1.0
608,202.0,228.0,1.0
609,741.0,143.0,1.0
610,279.0,610.0,6.0
611,159.0,160.0,6.0
612,467.0,517.0,1.0
613,673.0,79.0,1.0
614,871.0,559.0,1.0
615,728.0,41.0,6.0
616,653.0,119.0,1.0
617,329.0,881.0,1.0
618,447.0,701.0,1.0
619,71.0,430.0,1.0
620,682.0,90.0,1.0
621,983.0,630.0,6.0
622,565.0,630.0,1.0
623,612.0,766.0,3.0
624,271.0,802.0,1.0
625,638.0,237.0,1.0
626,295.0,849.0,3.0
627,25.0,129.0,3.0
628,110.0,275.0,1.0
629,215.0,979.0,1.0
630,559.0,764.0,1.0
631,933.0,713.0,1.0
632,51.0,508.0,6.0
633,330.0,361.0,1.0
634,217.0,592.0,1.0
635,921.0,311.0,1.0
636,320.0,913.0,1.0
637,16.0,133.0,3.0
638,518.0,694.0,1.0
639,819.0,856.0,1.0
640,380.0,754.0,1.0
641,389.0,770.0,1.0
642,527.0,386.0,6.0
643,180.0,726.0,1.0
644,634.0,835.0,6.0
645,404.0,264.0,1.0
646,458.0,521.0,1.0
647,390.0,612.0,6.0
648,184.0,813.0,1.0
649,430.0,281.0,1.0
650,835.0,383.0,1.0
651,148.0,813.0,6.0
652,85.0,217.0,1.0
653,898.0,895.0,6.0
654,519.0,128.0,1.0
655,870.0,910.0,1.0
656,169.0,135.0,1.0
658,855.0,343.0,1.0
659,634.0,186.0,3.0
660,619.0,87.0,3.0
661,328.0,184.0,1.0
662,106.0,157.0,1.0
663,892.0,185.0,1.0
664,113.0,193.0,1.0
665,884.0,329.0,6.0
666,199.0,320.0,1.0
668,327.0,18.0,1.0
