Atom_Index,Y_Position_px,X_Position_px,Defect_Class
261,299.0,407.0,3.0
262,306.0,448.0,1.0
263,321.0,357.0,1.0
266,392.0,324.0,1.0
267,183.0,477.0,1.0
268,285.0,373.0,1.0
269,355.0,185.0,1.0
271,237.0,142.0,3.0
272,316.0,399.0,3.0
273,357.0,465.0,1.0
274,158.0,215.0,3.0
275,99.0,125.0,3.0
276,159.0,390.0,3.0
278,287.0,353.0,1.0
279,264.0,403.0,3.0
280,328.0,121.0,1.0
281,78.0,308.0,3.0
282,96.0,476.0,3.0
283,13.0,260.0,1.0
284,255.0,154.0,1.0
285,289.0,333.0,1.0
286,255.0,484.0,1.0
287,328.0,451.0,3.0
288,56.0,338.0,4.0
289,167.0,464.0,1.0
290,379.0,137.0,1.0
291,266.0,382.0,1.0
292,377.0,310.0,1.0
293,298.0,354.0,1.0
294,148.0,472.0,1.0
295,34.0,58.0,1.0
296,146.0,285.0,1.0
297,296.0,427.0,3.0
298,278.0,280.0,1.0
299,292.0,312.0,1.0
300,236.0,492.0,1.0
301,289.0,158.0,3.0
302,183.0,146.0,1.0
303,374.0,332.0,1.0
304,403.0,346.0,1.0
305,137.0,418.0,1.0
306,97.0,456.0,1.0
308,164.0,175.0,3.0
309,319.0,222.0,1.0
310,224.0,438.0,1.0
311,401.0,210.0,1.0
312,481.0,17.0,1.0
313,388.0,57.0,1.0
314,384.0,96.0,1.0
316,274.0,320.0,1.0
317,427.0,22.0,1.0
318,193.0,220.0,1.0
319,274.0,475.0,1.0
320,71.0,317.0,1.0
321,341.0,153.0,1.0
322,499.0,284.0,1.0
323,379.0,415.0,1.0
324,73.0,23.0,1.0
325,399.0,283.0,1.0
326,391.0,344.0,1.0
327,463.0,280.0,1.0
328,325.0,315.0,1.0
330,303.0,313.0,1.0
331,273.0,424.0,1.0
332,217.0,344.0,1.0
333,269.0,361.0,1.0
334,265.0,228.0,1.0
335,246.0,235.0,1.0
337,79.0,464.0,1.0
338,284.0,219.0,1.0
339,322.0,181.0,1.0
341,404.0,20.0,1.0
342,108.0,301.0,1.0
344,325.0,142.0,1.0
346,399.0,108.0,1.0
347,178.0,186.0,3.0
348,112.0,488.0,3.0
349,64.0,121.0,1.0
350,165.0,484.0,1.0
351,362.0,278.0,1.0
352,310.0,303.0,6.0
354,484.0,499.0,1.0
355,210.0,232.0,1.0
356,271.0,496.0,1.0
358,238.0,91.0,1.0
359,188.0,209.0,1.0
360,327.0,295.0,1.0
361,204.0,447.0,1.0
362,390.0,37.0,1.0
363,346.0,113.0,1.0
364,122.0,180.0,1.0
365,408.0,201.0,1.0
366,370.0,373.0,1.0
367,249.0,494.0,1.0
368,446.0,14.0,1.0
369,187.0,403.0,1.0
370,240.0,123.0,3.0
371,360.0,145.0,1.0
372,60.0,267.0,1.0
374,86.0,197.0,1.0
375,286.0,178.0,1.0
376,52.0,378.0,1.0
377,21.0,147.0,1.0
378,130.0,170.0,6.0
379,282.0,240.0,1.0
380,326.0,70.0,1.0
381,79.0,258.0,1.0
382,199.0,353.0,3.0
383,200.0,487.0,1.0
384,359.0,496.0,1.0
385,468.0,487.0,1.0
386,272.0,269.0,1.0
387,25.0,469.0,1.0
388,34.0,386.0,1.0
389,491.0,417.0,3.0
390,190.0,414.0,1.0
391,261.0,422.0,3.0
392,246.0,411.0,3.0
393,219.0,151.0,1.0
394,156.0,411.0,1.0
395,148.0,420.0,1.0
396,366.0,238.0,1.0
397,309.0,324.0,6.0
398,91.0,290.0,1.0
399,205.0,221.0,1.0
400,498.0,357.0,3.0
401,160.0,42.0,3.0
402,101.0,383.0,1.0
403,319.0,378.0,6.0
404,177.0,53.0,3.0
405,368.0,64.0,1.0
406,448.0,495.0,1.0
407,348.0,371.0,1.0
408,169.0,443.0,1.0
409,197.0,178.0,1.0
410,181.0,496.0,1.0
411,227.0,20.0,1.0
412,168.0,135.0,1.0
413,326.0,470.0,4.0
415,454.0,434.0,1.0
416,200.0,159.0,1.0
418,36.0,366.0,1.0
419,114.0,468.0,3.0
420,396.0,304.0,1.0
421,271.0,341.0,6.0
422,141.0,152.0,1.0
423,146.0,183.0,3.0
424,452.0,454.0,1.0
425,139.0,244.0,1.0
426,167.0,84.0,1.0
427,162.0,123.0,1.0
428,370.0,45.0,1.0
429,272.0,145.0,1.0
430,312.0,439.0,1.0
431,423.0,233.0,1.0
432,343.0,133.0,1.0
433,466.0,435.0,1.0
434,90.0,35.0,1.0
435,51.0,398.0,1.0
436,311.0,109.0,1.0
437,358.0,319.0,1.0
438,498.0,480.0,1.0
439,371.0,496.0,1.0
440,219.0,480.0,1.0
441,378.0,488.0,1.0
442,204.0,292.0,3.0
443,372.0,197.0,1.0
444,128.0,191.0,3.0
445,404.0,242.0,1.0
446,191.0,241.0,1.0
447,97.0,145.0,1.0
448,233.0,357.0,1.0
449,391.0,19.0,1.0
450,150.0,143.0,1.0
451,216.0,365.0,6.0
452,471.0,446.0,1.0
453,367.0,84.0,1.0
454,79.0,154.0,1.0
455,102.0,37.0,1.0
456,444.0,34.0,1.0
457,165.0,433.0,1.0
458,144.0,30.0,3.0
459,61.0,162.0,1.0
460,114.0,158.0,3.0
461,280.0,414.0,1.0
462,139.0,398.0,1.0
463,100.0,436.0,1.0
464,229.0,224.0,1.0
466,460.0,45.0,3.0
467,132.0,80.0,1.0
468,172.0,423.0,1.0
469,263.0,248.0,1.0
470,248.0,390.0,1.0
471,408.0,357.0,3.0
472,55.0,30.0,1.0
473,490.0,437.0,1.0
474,203.0,87.0,1.0
475,275.0,454.0,3.0
476,84.0,218.0,1.0
478,300.0,333.0,1.0
480,184.0,424.0,1.0
481,172.0,196.0,1.0
482,308.0,478.0,3.0
483,214.0,191.0,1.0
484,77.0,485.0,1.0
485,293.0,467.0,3.0
486,323.0,336.0,1.0
487,210.0,406.0,1.0
489,438.0,73.0,1.0
492,294.0,446.0,3.0
493,222.0,459.0,1.0
494,334.0,233.0,3.0
495,325.0,491.0,1.0
496,235.0,162.0,1.0
497,53.0,51.0,1.0
498,172.0,248.0,1.0
499,231.0,376.0,1.0
500,371.0,352.0,1.0
501,105.0,189.0,1.0
502,414.0,491.0,1.0
503,208.0,252.0,3.0
504,257.0,308.0,1.0
505,290.0,137.0,1.0
506,237.0,265.0,1.0
507,40.0,346.0,3.0
508,252.0,349.0,1.0
509,350.0,225.0,3.0
510,314.0,419.0,4.0
511,242.0,379.0,1.0
512,458.0,65.0,1.0
513,334.0,370.0,6.0
514,254.0,328.0,1.0
515,19.0,323.0,1.0
516,304.0,190.0,1.0
517,184.0,250.0,1.0
518,224.0,110.0,1.0
519,58.0,183.0,3.0
520,33.0,490.0,1.0
521,302.0,211.0,1.0
522,411.0,285.0,1.0
523,36.0,160.0,1.0
524,219.0,99.0,1.0
525,412.0,315.0,1.0
526,441.0,53.0,1.0
527,70.0,236.0,1.0
528,285.0,198.0,1.0
529,366.0,433.0,1.0
530,353.0,361.0,6.0
531,203.0,138.0,1.0
532,247.0,216.0,1.0
533,205.0,67.0,1.0
534,205.0,118.0,1.0
535,189.0,435.0,1.0
536,238.0,317.0,1.0
538,420.0,254.0,1.0
539,81.0,133.0,1.0
541,193.0,394.0,1.0
542,35.0,232.0,1.0
543,332.0,254.0,3.0
544,357.0,288.0,1.0
545,118.0,427.0,1.0
546,201.0,332.0,3.0
547,442.0,136.0,1.0
548,398.0,129.0,3.0
550,239.0,471.0,1.0
551,54.0,356.0,3.0
552,369.0,218.0,1.0
553,100.0,230.0,1.0
555,201.0,436.0,1.0
556,214.0,468.0,1.0
557,295.0,395.0,1.0
558,299.0,58.0,3.0
559,176.0,383.0,3.0
560,155.0,255.0,1.0
561,43.0,79.0,1.0
562,257.0,134.0,1.0
563,183.0,341.0,3.0
565,258.0,288.0,3.0
566,384.0,251.0,1.0
567,417.0,275.0,1.0
568,486.0,479.0,1.0
569,115.0,137.0,3.0
570,296.0,76.0,1.0
571,163.0,349.0,1.0
572,231.0,203.0,1.0
573,401.0,263.0,1.0
574,56.0,287.0,1.0
575,395.0,499.0,1.0
576,276.0,106.0,1.0
577,284.0,477.0,1.0
578,58.0,441.0,1.0
579,186.0,300.0,1.0
580,151.0,123.0,1.0
581,141.0,378.0,1.0
582,95.0,320.0,1.0
583,494.0,325.0,1.0
584,106.0,394.0,3.0
585,179.0,362.0,1.0
586,141.0,223.0,1.0
587,148.0,163.0,1.0
588,50.0,70.0,1.0
589,176.0,208.0,1.0
590,130.0,480.0,1.0
591,357.0,165.0,1.0
592,270.0,166.0,1.0
594,82.0,114.0,1.0
595,17.0,46.0,1.0
596,28.0,293.0,1.0
597,77.0,175.0,1.0
598,490.0,366.0,1.0
599,283.0,395.0,1.0
600,393.0,168.0,1.0
601,321.0,202.0,3.0
602,161.0,23.0,6.0
603,111.0,261.0,1.0
604,356.0,135.0,1.0
605,19.0,26.0,3.0
606,290.0,86.0,1.0
607,312.0,284.0,3.0
608,208.0,427.0,1.0
609,184.0,321.0,1.0
610,298.0,179.0,1.0
611,63.0,452.0,1.0
613,144.0,357.0,1.0
614,48.0,265.0,1.0
615,193.0,168.0,1.0
616,348.0,246.0,1.0
617,391.0,488.0,1.0
618,250.0,369.0,1.0
619,137.0,264.0,1.0
620,345.0,464.0,3.0
621,153.0,431.0,1.0
622,166.0,329.0,1.0
623,198.0,127.0,1.0
624,274.0,126.0,1.0
625,132.0,150.0,3.0
626,261.0,269.0,3.0
627,450.0,475.0,1.0
628,98.0,280.0,3.0
629,92.0,208.0,1.0
630,44.0,461.0,1.0
631,229.0,398.0,1.0
632,308.0,252.0,1.0
633,43.0,305.0,1.0
634,154.0,103.0,1.0
635,344.0,287.0,1.0
636,330.0,275.0,1.0
637,341.0,432.0,1.0
638,87.0,249.0,3.0
639,432.0,82.0,1.0
640,87.0,403.0,1.0
641,153.0,275.0,1.0
643,66.0,101.0,1.0
644,469.0,466.0,1.0
645,488.0,458.0,1.0
646,60.0,472.0,1.0
647,130.0,253.0,1.0
649,469.0,414.0,1.0
650,352.0,205.0,3.0
651,181.0,444.0,1.0
652,315.0,263.0,1.0
653,127.0,344.0,1.0
654,223.0,284.0,1.0
655,348.0,93.0,1.0
656,83.0,269.0,1.0
657,12.0,106.0,1.0
658,305.0,366.0,1.0
659,488.0,230.0,1.0
660,29.0,273.0,1.0
661,117.0,272.0,3.0
662,431.0,483.0,1.0
665,121.0,405.0,3.0
666,236.0,336.0,1.0
667,346.0,267.0,1.0
668,73.0,216.0,1.0
670,126.0,212.0,2.0
671,83.0,423.0,1.0
672,81.0,443.0,1.0
673,212.0,386.0,1.0
674,26.0,138.0,1.0
676,261.0,42.0,1.0
677,408.0,150.0,1.0
678,382.0,117.0,1.0
679,193.0,66.0,1.0
680,102.0,414.0,1.0
681,418.0,51.0,1.0
682,332.0,390.0,4.0
683,71.0,370.0,1.0
684,240.0,296.0,1.0
685,203.0,313.0,1.0
686,224.0,58.0,1.0
687,276.0,300.0,1.0
688,76.0,329.0,1.0
689,223.0,408.0,1.0
690,443.0,205.0,3.0
691,269.0,463.0,1.0
692,473.0,425.0,1.0
693,189.0,107.0,1.0
694,35.0,38.0,1.0
695,351.0,382.0,3.0
696,260.0,370.0,1.0
697,115.0,291.0,3.0
698,111.0,200.0,1.0
699,125.0,489.0,1.0
700,286.0,301.0,1.0
701,206.0,272.0,4.0
702,298.0,251.0,3.0
703,109.0,27.0,1.0
704,195.0,199.0,1.0
705,111.0,333.0,1.0
706,259.0,114.0,1.0
707,44.0,150.0,1.0
708,350.0,72.0,1.0
709,307.0,499.0,1.0
710,449.0,423.0,1.0
711,274.0,249.0,1.0
712,21.0,354.0,1.0
713,493.0,397.0,4.0
714,56.0,203.0,3.0
715,92.0,465.0,1.0
716,463.0,455.0,1.0
717,418.0,378.0,1.0
718,225.0,264.0,1.0
719,440.0,225.0,3.0
720,433.0,463.0,1.0
721,40.0,190.0,4.0
723,486.0,77.0,1.0
724,189.0,280.0,3.0
725,174.0,228.0,1.0
726,94.0,96.0,1.0
727,170.0,115.0,1.0
728,389.0,209.0,1.0
729,46.0,129.0,1.0
730,379.0,85.0,1.0
731,92.0,445.0,1.0
732,244.0,256.0,1.0
733,186.0,230.0,1.0
734,294.0,97.0,1.0
735,367.0,394.0,3.0
736,68.0,63.0,1.0
737,381.0,467.0,1.0
738,308.0,428.0,1.0
740,96.0,166.0,6.0
741,88.0,55.0,1.0
742,186.0,126.0,1.0
743,339.0,452.0,1.0
744,329.0,101.0,1.0
745,418.0,101.0,1.0
746,76.0,452.0,1.0
747,99.0,56.0,1.0
748,83.0,94.0,1.0
749,104.0,16.0,1.0
750,379.0,292.0,1.0
751,172.0,267.0,1.0
752,62.0,141.0,1.0
753,243.0,103.0,1.0
754,402.0,417.0,3.0
755,358.0,114.0,1.0
756,59.0,317.0,3.0
757,459.0,217.0,1.0
758,374.0,177.0,1.0
759,190.0,86.0,1.0
760,64.0,399.0,1.0
761,69.0,390.0,1.0
762,355.0,34.0,1.0
763,140.0,346.0,1.0
764,398.0,479.0,1.0
765,32.0,407.0,1.0
767,457.0,237.0,3.0
768,74.0,195.0,1.0
769,67.0,411.0,1.0
770,151.0,452.0,1.0
771,429.0,172.0,1.0
772,301.0,139.0,1.0
773,461.0,301.0,1.0
774,309.0,129.0,1.0
775,276.0,229.0,1.0
776,336.0,41.0,1.0
778,339.0,328.0,1.0
779,53.0,224.0,1.0
780,104.0,67.0,1.0
781,31.0,98.0,3.0
782,213.0,334.0,1.0
783,170.0,63.0,1.0
785,484.0,251.0,6.0
786,61.0,297.0,1.0
787,329.0,430.0,3.0
788,102.0,260.0,3.0
789,74.0,349.0,1.0
790,132.0,304.0,1.0
791,189.0,384.0,1.0
792,111.0,456.0,1.0
794,180.0,15.0,1.0
795,439.0,24.0,1.0
796,135.0,111.0,1.0
797,357.0,17.0,3.0
798,41.0,326.0,3.0
799,42.0,171.0,3.0
800,375.0,126.0,1.0
801,352.0,53.0,1.0
802,174.0,74.0,1.0
803,176.0,350.0,1.0
804,108.0,147.0,1.0
805,67.0,82.0,1.0
806,27.0,449.0,1.0
807,243.0,50.0,1.0
808,75.0,278.0,1.0
809,194.0,46.0,3.0
810,399.0,387.0,1.0
811,424.0,368.0,3.0
812,58.0,493.0,1.0
813,196.0,374.0,1.0
814,405.0,378.0,1.0
815,108.0,221.0,1.0
816,124.0,232.0,1.0
817,128.0,119.0,1.0
818,130.0,324.0,1.0
819,156.0,184.0,1.0
821,22.0,489.0,1.0
822,73.0,474.0,1.0
823,104.0,342.0,1.0
824,257.0,237.0,1.0
826,297.0,375.0,1.0
827,479.0,365.0,1.0
829,371.0,146.0,1.0
830,222.0,305.0,1.0
831,32.0,78.0,1.0
832,112.0,178.0,1.0
833,104.0,241.0,3.0
834,471.0,218.0,1.0
835,160.0,370.0,1.0
836,395.0,150.0,1.0
837,462.0,197.0,1.0
840,386.0,230.0,1.0
841,300.0,231.0,1.0
842,104.0,497.0,1.0
843,50.0,89.0,6.0
844,19.0,375.0,1.0
845,129.0,428.0,1.0
846,21.0,199.0,1.0
847,40.0,449.0,1.0
848,125.0,366.0,1.0
849,37.0,212.0,1.0
850,107.0,374.0,1.0
851,100.0,107.0,3.0
852,114.0,312.0,1.0
853,476.0,405.0,3.0
854,38.0,19.0,1.0
855,128.0,19.0,6.0
856,220.0,325.0,1.0
857,84.0,76.0,1.0
858,339.0,297.0,1.0
859,365.0,207.0,1.0
860,14.0,86.0,1.0
861,478.0,119.0,1.0
862,282.0,497.0,1.0
863,236.0,440.0,1.0
864,93.0,497.0,1.0
865,29.0,47.0,1.0
867,92.0,341.0,1.0
868,476.0,250.0,6.0
869,419.0,80.0,1.0
870,218.0,273.0,1.0
871,364.0,104.0,1.0
872,342.0,307.0,1.0
873,159.0,164.0,1.0
874,409.0,336.0,1.0
875,387.0,386.0,1.0
876,444.0,464.0,1.0
877,352.0,155.0,1.0
878,168.0,308.0,1.0
879,461.0,353.0,1.0
880,116.0,118.0,4.0
881,109.0,352.0,1.0
882,278.0,86.0,3.0
883,403.0,398.0,6.0
885,479.0,190.0,3.0
887,426.0,349.0,3.0
888,124.0,59.0,1.0
889,361.0,476.0,1.0
890,19.0,458.0,1.0
891,49.0,366.0,1.0
892,426.0,213.0,3.0
893,391.0,189.0,1.0
894,46.0,440.0,1.0
895,435.0,443.0,1.0
896,450.0,75.0,1.0
897,350.0,402.0,4.0
898,15.0,240.0,1.0
899,330.0,410.0,3.0
900,445.0,185.0,1.0
901,294.0,240.0,1.0
902,312.0,88.0,1.0
903,126.0,39.0,1.0
904,26.0,158.0,1.0
905,26.0,67.0,1.0
907,48.0,419.0,1.0
909,349.0,423.0,1.0
910,96.0,300.0,1.0
911,334.0,60.0,1.0
912,456.0,414.0,1.0
913,241.0,70.0,1.0
914,430.0,307.0,3.0
915,92.0,15.0,1.0
916,134.0,387.0,1.0
917,66.0,379.0,1.0
918,216.0,19.0,1.0
919,71.0,43.0,1.0
920,336.0,348.0,6.0
921,118.0,99.0,3.0
922,343.0,255.0,1.0
924,30.0,428.0,1.0
925,161.0,452.0,1.0
926,90.0,229.0,1.0
927,228.0,244.0,1.0
928,423.0,181.0,1.0
929,410.0,180.0,1.0
930,474.0,354.0,1.0
931,141.0,51.0,1.0
932,145.0,461.0,1.0
933,152.0,225.0,1.0
935,94.0,187.0,1.0
936,120.0,80.0,1.0
937,56.0,462.0,1.0
938,444.0,361.0,1.0
939,151.0,296.0,1.0
940,381.0,65.0,1.0
941,15.0,66.0,1.0
942,177.0,34.0,3.0
943,30.0,221.0,1.0
944,422.0,390.0,1.0
945,179.0,310.0,1.0
947,106.0,322.0,1.0
948,66.0,226.0,1.0
949,85.0,24.0,1.0
950,301.0,37.0,3.0
951,54.0,172.0,1.0
952,66.0,432.0,1.0
953,429.0,328.0,1.0
954,18.0,220.0,1.0
955,340.0,276.0,1.0
956,420.0,409.0,1.0
958,24.0,179.0,3.0
959,134.0,283.0,1.0
960,158.0,62.0,1.0
961,102.0,87.0,1.0
962,496.0,377.0,3.0
963,377.0,260.0,1.0
964,90.0,361.0,1.0
965,170.0,287.0,1.0
966,183.0,95.0,1.0
967,363.0,362.0,1.0
968,316.0,243.0,3.0
969,436.0,267.0,1.0
970,32.0,253.0,1.0
971,122.0,387.0,3.0
972,251.0,22.0,4.0
973,120.0,354.0,1.0
974,120.0,252.0,1.0
975,133.0,131.0,1.0
976,455.0,258.0,3.0
977,314.0,68.0,3.0
978,139.0,71.0,1.0
979,80.0,288.0,6.0
980,177.0,330.0,1.0
981,487.0,109.0,3.0
982,317.0,49.0,4.0
983,464.0,332.0,1.0
984,455.0,342.0,1.0
985,133.0,212.0,2.0
986,481.0,345.0,1.0
987,89.0,382.0,1.0
988,82.0,44.0,1.0
990,13.0,415.0,1.0
991,312.0,231.0,1.0
992,144.0,304.0,1.0
993,246.0,81.0,3.0
995,334.0,338.0,1.0
996,432.0,287.0,3.0
998,169.0,217.0,1.0
999,61.0,72.0,1.0
1000,454.0,85.0,1.0
1001,268.0,485.0,1.0
1002,131.0,407.0,1.0
1003,415.0,121.0,3.0
1007,429.0,276.0,1.0
1008,439.0,401.0,1.0
1009,219.0,428.0,1.0
1010,147.0,337.0,1.0
1011,476.0,56.0,3.0
1013,213.0,39.0,3.0
1014,471.0,65.0,1.0
1015,50.0,214.0,1.0
1016,148.0,316.0,1.0
1017,466.0,105.0,6.0
1018,209.0,78.0,1.0
1019,426.0,473.0,1.0
1020,196.0,26.0,1.0
1021,437.0,422.0,1.0
1022,334.0,12.0,1.0
1023,228.0,172.0,1.0
1024,460.0,373.0,1.0
1025,239.0,225.0,1.0
1026,172.0,94.0,1.0
1027,381.0,447.0,1.0
1028,125.0,139.0,1.0
1029,91.0,176.0,1.0
1030,68.0,184.0,1.0
1031,364.0,456.0,1.0
1033,473.0,199.0,1.0
1034,24.0,334.0,1.0
1035,292.0,118.0,1.0
1036,66.0,204.0,1.0
1037,207.0,98.0,1.0
1038,415.0,471.0,1.0
1039,198.0,302.0,1.0
1040,155.0,82.0,1.0
1041,75.0,433.0,1.0
1043,65.0,278.0,1.0
1044,31.0,29.0,1.0
1045,425.0,493.0,1.0
1046,224.0,366.0,6.0
1047,388.0,365.0,1.0
1048,381.0,374.0,1.0
1049,463.0,159.0,4.0
1050,264.0,74.0,4.0
1051,29.0,118.0,1.0
1052,84.0,350.0,1.0
1053,22.0,282.0,1.0
1054,127.0,294.0,1.0
1055,289.0,416.0,1.0
1056,230.0,347.0,1.0
1057,400.0,438.0,1.0
1058,459.0,393.0,1.0
1059,280.0,66.0,3.0
1060,456.0,35.0,1.0
1061,138.0,172.0,6.0
1062,12.0,35.0,1.0
1063,385.0,406.0,3.0
1064,260.0,94.0,3.0
1065,485.0,303.0,1.0
1066,51.0,244.0,1.0
1067,89.0,330.0,1.0
1068,384.0,426.0,1.0
1069,437.0,93.0,6.0
1070,337.0,317.0,1.0
1071,411.0,161.0,3.0
1072,445.0,340.0,1.0
1074,25.0,88.0,1.0
1075,369.0,320.0,1.0
1076,16.0,395.0,1.0
1077,324.0,90.0,1.0
1078,492.0,262.0,6.0
1079,418.0,430.0,1.0
1081,478.0,230.0,1.0
1082,434.0,112.0,1.0
1083,159.0,338.0,1.0
1084,67.0,257.0,1.0
1085,93.0,155.0,1.0
1086,459.0,321.0,1.0
1087,453.0,279.0,1.0
1088,332.0,359.0,1.0
