Atom_Index,Y_Position_px,X_Position_px,Defect_Class
158,365.0,474.0,1.0
159,257.0,498.0,3.0
160,489.0,219.0,1.0
161,480.0,250.0,1.0
162,492.0,199.0,3.0
163,485.0,104.0,1.0
164,143.0,411.0,6.0
165,148.0,372.0,1.0
166,81.0,380.0,1.0
167,401.0,477.0,1.0
169,430.0,307.0,6.0
171,188.0,467.0,1.0
172,179.0,393.0,3.0
173,197.0,489.0,1.0
174,373.0,401.0,4.0
176,408.0,487.0,6.0
178,388.0,411.0,6.0
179,50.0,418.0,1.0
180,475.0,365.0,1.0
181,208.0,460.0,1.0
183,272.0,479.0,1.0
184,492.0,377.0,1.0
186,159.0,402.0,3.0
187,78.0,401.0,1.0
188,127.0,378.0,1.0
189,484.0,125.0,6.0
191,15.0,414.0,1.0
192,366.0,90.0,5.0
193,226.0,50.0,1.0
194,442.0,383.0,6.0
195,424.0,255.0,6.0
196,345.0,443.0,5.0
197,142.0,431.0,3.0
198,381.0,487.0,6.0
199,111.0,365.0,1.0
200,497.0,105.0,1.0
201,319.0,350.0,1.0
202,97.0,352.0,1.0
203,50.0,494.0,1.0
204,432.0,287.0,2.0
206,365.0,437.0,5.0
207,259.0,72.0,6.0
208,121.0,237.0,6.0
209,442.0,320.0,6.0
210,260.0,477.0,1.0
211,430.0,373.0,6.0
212,20.0,481.0,3.0
213,194.0,426.0,1.0
214,32.0,426.0,1.0
215,192.0,447.0,1.0
216,470.0,353.0,1.0
217,34.0,406.0,1.0
218,496.0,178.0,1.0
220,190.0,414.0,1.0
221,482.0,303.0,1.0
222,73.0,496.0,1.0
223,108.0,384.0,1.0
224,188.0,358.0,6.0
225,429.0,328.0,6.0
226,256.0,466.0,1.0
227,473.0,406.0,1.0
228,92.0,373.0,1.0
230,470.0,228.0,4.0
231,101.0,262.0,6.0
233,494.0,356.0,1.0
235,104.0,489.0,1.0
236,171.0,423.0,1.0
237,276.0,491.0,4.0
238,410.0,467.0,1.0
239,496.0,335.0,1.0
241,29.0,446.0,6.0
243,211.0,439.0,1.0
245,109.0,479.0,1.0
246,369.0,180.0,1.0
247,14.0,435.0,1.0
248,175.0,434.0,1.0
249,69.0,485.0,1.0
250,131.0,359.0,1.0
251,449.0,258.0,6.0
252,354.0,407.0,3.0
254,479.0,490.0,1.0
256,21.0,460.0,1.0
257,96.0,249.0,6.0
258,128.0,251.0,6.0
259,347.0,495.0,1.0
260,274.0,68.0,6.0
261,56.0,485.0,1.0
262,451.0,456.0,1.0
263,362.0,366.0,1.0
266,321.0,289.0,1.0
267,176.0,314.0,1.0
268,331.0,483.0,6.0
269,459.0,152.0,6.0
270,85.0,263.0,6.0
271,299.0,421.0,1.0
272,125.0,399.0,1.0
274,298.0,357.0,1.0
275,183.0,273.0,6.0
276,284.0,451.0,6.0
277,497.0,262.0,1.0
278,482.0,72.0,1.0
279,38.0,473.0,1.0
280,398.0,305.0,2.0
281,113.0,462.0,6.0
282,193.0,40.0,6.0
283,490.0,63.0,1.0
284,341.0,343.0,1.0
285,441.0,225.0,6.0
286,484.0,51.0,1.0
288,175.0,348.0,6.0
289,427.0,354.0,4.0
290,478.0,20.0,1.0
292,169.0,22.0,6.0
293,259.0,445.0,1.0
294,357.0,295.0,6.0
295,261.0,290.0,1.0
296,59.0,386.0,1.0
297,498.0,315.0,1.0
298,435.0,445.0,1.0
299,488.0,83.0,1.0
300,326.0,372.0,1.0
301,497.0,157.0,1.0
302,325.0,75.0,1.0
303,61.0,466.0,4.0
304,360.0,497.0,1.0
305,413.0,242.0,6.0
306,178.0,414.0,1.0
307,25.0,276.0,1.0
309,397.0,376.0,1.0
310,278.0,128.0,6.0
311,398.0,499.0,6.0
313,95.0,468.0,6.0
314,99.0,419.0,3.0
315,412.0,389.0,3.0
316,101.0,299.0,6.0
317,165.0,323.0,1.0
318,235.0,384.0,1.0
319,163.0,464.0,1.0
320,384.0,339.0,1.0
321,22.0,425.0,1.0
322,140.0,449.0,6.0
323,67.0,430.0,6.0
324,409.0,364.0,1.0
326,73.0,325.0,1.0
327,408.0,261.0,2.0
328,457.0,216.0,4.0
329,115.0,346.0,1.0
332,468.0,92.0,6.0
333,69.0,410.0,3.0
334,405.0,255.0,2.0
335,254.0,377.0,6.0
336,61.0,354.0,1.0
337,256.0,28.0,1.0
338,402.0,456.0,6.0
339,185.0,456.0,1.0
340,17.0,471.0,1.0
341,453.0,237.0,4.0
342,369.0,69.0,3.0
343,279.0,470.0,6.0
344,365.0,347.0,1.0
345,448.0,363.0,2.0
346,368.0,328.0,1.0
347,407.0,13.0,1.0
349,197.0,406.0,1.0
350,438.0,246.0,6.0
351,89.0,392.0,1.0
352,80.0,348.0,1.0
353,332.0,385.0,1.0
354,472.0,154.0,1.0
355,50.0,473.0,1.0
356,293.0,155.0,6.0
357,281.0,99.0,6.0
361,246.0,444.0,1.0
362,368.0,488.0,1.0
363,324.0,303.0,1.0
365,48.0,437.0,6.0
366,132.0,493.0,5.0
367,117.0,302.0,6.0
368,319.0,25.0,6.0
369,44.0,193.0,4.0
370,379.0,381.0,1.0
372,160.0,341.0,3.0
373,101.0,333.0,1.0
374,45.0,290.0,1.0
375,442.0,16.0,6.0
376,492.0,147.0,1.0
377,381.0,360.0,1.0
378,263.0,221.0,1.0
379,316.0,450.0,6.0
381,468.0,468.0,3.0
382,243.0,433.0,1.0
383,298.0,328.0,5.0
384,213.0,418.0,1.0
385,495.0,22.0,1.0
386,435.0,487.0,1.0
387,119.0,387.0,1.0
389,418.0,455.0,1.0
390,383.0,447.0,3.0
391,335.0,21.0,6.0
393,63.0,449.0,3.0
395,408.0,407.0,6.0
396,347.0,355.0,1.0
397,449.0,445.0,1.0
398,453.0,478.0,3.0
400,148.0,340.0,1.0
401,378.0,349.0,1.0
402,427.0,233.0,6.0
403,310.0,229.0,1.0
404,487.0,479.0,3.0
405,58.0,182.0,6.0
407,105.0,314.0,6.0
408,230.0,432.0,1.0
409,358.0,387.0,1.0
410,344.0,484.0,1.0
412,196.0,25.0,6.0
413,340.0,281.0,1.0
414,413.0,299.0,1.0
415,339.0,249.0,6.0
416,279.0,335.0,4.0
417,498.0,459.0,1.0
418,473.0,207.0,3.0
419,293.0,471.0,6.0
420,150.0,273.0,6.0
421,434.0,466.0,3.0
422,288.0,431.0,6.0
423,274.0,51.0,6.0
424,105.0,406.0,1.0
425,254.0,488.0,1.0
426,304.0,435.0,1.0
427,154.0,319.0,1.0
428,120.0,327.0,1.0
429,494.0,43.0,3.0
430,19.0,218.0,1.0
431,21.0,405.0,1.0
432,323.0,392.0,1.0
433,107.0,238.0,6.0
434,468.0,375.0,1.0
435,304.0,401.0,6.0
436,445.0,182.0,1.0
437,170.0,443.0,1.0
438,486.0,208.0,1.0
439,76.0,369.0,1.0
441,456.0,81.0,6.0
442,173.0,286.0,6.0
443,143.0,391.0,3.0
445,486.0,458.0,3.0
446,209.0,351.0,3.0
447,77.0,477.0,6.0
448,28.0,254.0,1.0
449,103.0,374.0,1.0
450,84.0,330.0,1.0
451,481.0,144.0,1.0
452,13.0,379.0,1.0
453,177.0,372.0,6.0
454,165.0,362.0,6.0
455,456.0,173.0,6.0
456,24.0,344.0,1.0
458,482.0,229.0,1.0
459,422.0,24.0,6.0
460,412.0,317.0,6.0
461,194.0,341.0,6.0
462,87.0,413.0,6.0
463,330.0,352.0,1.0
464,374.0,370.0,1.0
467,118.0,414.0,2.0
470,112.0,253.0,6.0
471,479.0,166.0,6.0
472,263.0,425.0,6.0
473,325.0,197.0,6.0
474,307.0,379.0,3.0
475,451.0,498.0,1.0
476,435.0,268.0,6.0
477,16.0,448.0,1.0
478,72.0,389.0,1.0
479,376.0,124.0,1.0
480,389.0,476.0,1.0
481,307.0,252.0,1.0
482,57.0,407.0,1.0
483,31.0,223.0,6.0
484,98.0,452.0,6.0
486,207.0,392.0,6.0
487,303.0,309.0,4.0
488,417.0,155.0,6.0
489,390.0,197.0,6.0
490,233.0,303.0,6.0
491,431.0,456.0,1.0
492,212.0,375.0,3.0
493,485.0,32.0,1.0
494,466.0,396.0,1.0
495,452.0,123.0,5.0
497,314.0,369.0,1.0
498,418.0,476.0,6.0
499,387.0,218.0,6.0
500,378.0,246.0,3.0
501,355.0,377.0,1.0
502,373.0,465.0,1.0
504,317.0,12.0,2.0
505,83.0,300.0,1.0
506,401.0,52.0,6.0
507,151.0,309.0,1.0
509,45.0,339.0,1.0
510,449.0,424.0,1.0
511,14.0,30.0,1.0
512,320.0,219.0,1.0
513,83.0,428.0,6.0
514,463.0,59.0,6.0
515,385.0,320.0,1.0
516,401.0,330.0,1.0
517,313.0,107.0,6.0
518,183.0,17.0,1.0
519,225.0,225.0,5.0
520,28.0,20.0,6.0
521,382.0,81.0,5.0
522,468.0,415.0,1.0
523,429.0,498.0,6.0
524,79.0,462.0,6.0
525,65.0,334.0,1.0
526,456.0,61.0,6.0
528,128.0,458.0,6.0
529,303.0,30.0,6.0
532,442.0,72.0,4.0
533,290.0,125.0,6.0
536,460.0,195.0,3.0
537,333.0,64.0,1.0
539,94.0,321.0,1.0
540,134.0,279.0,3.0
541,69.0,345.0,1.0
542,273.0,420.0,6.0
543,17.0,16.0,1.0
544,383.0,307.0,6.0
545,451.0,141.0,4.0
546,318.0,413.0,1.0
547,411.0,377.0,1.0
548,243.0,337.0,6.0
549,252.0,103.0,1.0
551,400.0,350.0,1.0
552,346.0,140.0,3.0
553,116.0,410.0,2.0
554,241.0,295.0,1.0
555,32.0,336.0,1.0
556,351.0,396.0,1.0
557,39.0,210.0,6.0
558,397.0,72.0,6.0
559,329.0,222.0,6.0
560,443.0,48.0,6.0
561,28.0,358.0,1.0
562,353.0,77.0,3.0
563,418.0,137.0,6.0
564,169.0,303.0,1.0
565,181.0,327.0,1.0
566,379.0,289.0,3.0
567,405.0,282.0,1.0
568,136.0,296.0,3.0
569,132.0,422.0,6.0
571,320.0,256.0,6.0
572,284.0,316.0,3.0
573,20.0,327.0,6.0
574,349.0,305.0,1.0
575,181.0,295.0,1.0
576,193.0,329.0,1.0
577,399.0,299.0,2.0
578,286.0,285.0,1.0
579,455.0,45.0,6.0
580,54.0,398.0,1.0
581,247.0,50.0,2.0
582,416.0,44.0,4.0
583,429.0,168.0,3.0
584,364.0,137.0,6.0
585,340.0,87.0,6.0
586,335.0,269.0,4.0
587,298.0,94.0,6.0
588,429.0,203.0,6.0
589,70.0,314.0,6.0
590,385.0,60.0,3.0
591,149.0,354.0,2.0
592,466.0,174.0,6.0
593,339.0,211.0,6.0
594,422.0,98.0,4.0
595,350.0,281.0,6.0
596,355.0,174.0,6.0
597,195.0,381.0,6.0
598,438.0,288.0,2.0
600,443.0,203.0,1.0
602,359.0,155.0,1.0
603,417.0,341.0,3.0
604,324.0,493.0,1.0
605,164.0,280.0,6.0
606,269.0,244.0,1.0
607,225.0,279.0,6.0
610,334.0,42.0,1.0
611,139.0,262.0,6.0
612,484.0,499.0,4.0
613,384.0,464.0,3.0
614,251.0,150.0,6.0
615,289.0,397.0,1.0
616,293.0,71.0,1.0
617,322.0,179.0,6.0
618,56.0,375.0,1.0
619,351.0,475.0,6.0
620,224.0,387.0,6.0
621,315.0,338.0,3.0
622,213.0,20.0,1.0
623,379.0,102.0,6.0
624,318.0,320.0,1.0
625,469.0,488.0,3.0
626,413.0,65.0,3.0
627,417.0,434.0,1.0
628,259.0,358.0,6.0
630,214.0,56.0,6.0
631,120.0,267.0,6.0
632,302.0,264.0,1.0
634,288.0,297.0,3.0
635,265.0,388.0,6.0
636,26.0,242.0,6.0
637,38.0,311.0,1.0
639,475.0,186.0,6.0
640,393.0,288.0,1.0
641,366.0,455.0,4.0
642,386.0,274.0,6.0
644,295.0,346.0,4.0
645,136.0,473.0,6.0
646,390.0,135.0,6.0
648,81.0,282.0,6.0
649,435.0,132.0,6.0
650,47.0,170.0,6.0
651,249.0,251.0,1.0
652,489.0,167.0,1.0
653,395.0,176.0,2.0
654,214.0,335.0,3.0
655,278.0,305.0,1.0
656,227.0,347.0,3.0
657,299.0,172.0,6.0
658,18.0,395.0,1.0
659,145.0,327.0,1.0
660,296.0,34.0,6.0
661,446.0,161.0,6.0
662,34.0,14.0,6.0
663,336.0,314.0,1.0
664,315.0,469.0,4.0
665,391.0,106.0,1.0
666,306.0,478.0,1.0
667,135.0,340.0,1.0
668,155.0,291.0,1.0
669,326.0,157.0,1.0
671,201.0,321.0,1.0
672,294.0,113.0,6.0
673,264.0,322.0,1.0
674,401.0,209.0,6.0
675,283.0,182.0,1.0
676,402.0,435.0,6.0
677,337.0,415.0,3.0
678,310.0,63.0,6.0
679,394.0,163.0,6.0
681,440.0,89.0,5.0
682,237.0,19.0,6.0
684,22.0,310.0,6.0
685,34.0,187.0,3.0
686,207.0,42.0,6.0
687,407.0,107.0,6.0
688,266.0,115.0,1.0
689,365.0,110.0,6.0
690,232.0,190.0,6.0
691,372.0,48.0,6.0
692,87.0,454.0,6.0
693,27.0,30.0,3.0
694,220.0,35.0,6.0
695,340.0,159.0,6.0
697,68.0,266.0,6.0
698,154.0,256.0,6.0
699,50.0,219.0,6.0
700,41.0,396.0,2.0
701,229.0,82.0,6.0
702,290.0,107.0,6.0
703,145.0,361.0,2.0
704,28.0,373.0,6.0
705,376.0,61.0,1.0
706,380.0,114.0,1.0
707,340.0,394.0,6.0
708,472.0,134.0,6.0
709,404.0,31.0,6.0
710,146.0,358.0,2.0
711,55.0,229.0,6.0
712,373.0,262.0,6.0
713,356.0,56.0,6.0
714,395.0,95.0,6.0
716,428.0,58.0,6.0
717,199.0,245.0,1.0
718,368.0,311.0,2.0
719,297.0,140.0,6.0
720,379.0,17.0,1.0
721,243.0,270.0,3.0
722,86.0,477.0,1.0
723,133.0,314.0,6.0
724,311.0,359.0,1.0
725,333.0,331.0,1.0
726,393.0,115.0,6.0
727,46.0,455.0,6.0
728,42.0,375.0,1.0
729,410.0,86.0,4.0
731,438.0,110.0,5.0
732,262.0,131.0,6.0
734,432.0,389.0,6.0
735,310.0,293.0,4.0
736,332.0,433.0,5.0
737,413.0,181.0,6.0
738,52.0,314.0,6.0
739,123.0,479.0,3.0
740,44.0,255.0,6.0
741,349.0,460.0,6.0
742,244.0,315.0,6.0
743,314.0,208.0,1.0
744,472.0,52.0,6.0
745,94.0,279.0,6.0
746,38.0,388.0,2.0
747,404.0,147.0,6.0
748,296.0,196.0,6.0
749,264.0,367.0,1.0
750,459.0,280.0,1.0
752,296.0,17.0,6.0
753,398.0,229.0,6.0
754,272.0,284.0,1.0
755,259.0,342.0,6.0
756,319.0,137.0,1.0
757,317.0,275.0,3.0
758,315.0,435.0,6.0
759,30.0,161.0,6.0
760,379.0,37.0,3.0
761,327.0,54.0,1.0
762,18.0,361.0,6.0
763,470.0,195.0,1.0
764,39.0,392.0,2.0
765,38.0,297.0,1.0
766,384.0,237.0,6.0
767,236.0,80.0,6.0
768,331.0,171.0,6.0
769,357.0,47.0,1.0
770,305.0,276.0,1.0
771,196.0,268.0,3.0
772,420.0,118.0,6.0
773,240.0,417.0,6.0
774,21.0,197.0,1.0
775,53.0,329.0,6.0
776,352.0,262.0,4.0
777,356.0,244.0,3.0
778,275.0,352.0,4.0
779,260.0,61.0,6.0
780,46.0,237.0,3.0
781,346.0,44.0,1.0
782,214.0,245.0,1.0
783,366.0,16.0,3.0
784,266.0,147.0,6.0
785,240.0,352.0,1.0
786,378.0,147.0,6.0
787,269.0,303.0,6.0
788,260.0,42.0,2.0
789,280.0,114.0,1.0
790,315.0,49.0,1.0
791,62.0,230.0,6.0
792,241.0,106.0,6.0
793,311.0,146.0,6.0
794,278.0,158.0,6.0
795,406.0,397.0,1.0
796,245.0,56.0,2.0
797,342.0,64.0,1.0
798,390.0,19.0,6.0
799,223.0,406.0,1.0
800,371.0,279.0,6.0
801,287.0,171.0,6.0
802,59.0,248.0,6.0
803,26.0,385.0,1.0
804,371.0,202.0,6.0
806,41.0,276.0,6.0
807,152.0,20.0,6.0
808,423.0,222.0,1.0
809,40.0,360.0,6.0
810,494.0,126.0,1.0
811,271.0,89.0,2.0
812,14.0,187.0,3.0
813,289.0,411.0,6.0
814,334.0,233.0,1.0
815,278.0,269.0,6.0
816,258.0,309.0,1.0
817,350.0,337.0,2.0
818,286.0,255.0,6.0
819,355.0,35.0,1.0
820,352.0,227.0,6.0
821,342.0,195.0,6.0
822,257.0,45.0,2.0
823,16.0,253.0,1.0
824,111.0,333.0,1.0
825,257.0,408.0,3.0
826,284.0,405.0,6.0
827,249.0,119.0,2.0
828,301.0,458.0,6.0
829,433.0,148.0,6.0
830,228.0,367.0,6.0
831,255.0,330.0,1.0
832,249.0,134.0,6.0
833,295.0,279.0,3.0
834,388.0,255.0,3.0
835,289.0,385.0,3.0
836,362.0,198.0,6.0
837,199.0,55.0,6.0
838,416.0,200.0,1.0
839,218.0,200.0,6.0
840,349.0,55.0,6.0
843,363.0,123.0,1.0
844,380.0,184.0,3.0
845,255.0,431.0,1.0
846,31.0,267.0,1.0
847,390.0,40.0,6.0
848,61.0,282.0,6.0
849,355.0,314.0,1.0
850,119.0,314.0,1.0
851,355.0,212.0,6.0
852,269.0,439.0,6.0
853,465.0,457.0,1.0
854,374.0,308.0,2.0
855,252.0,262.0,1.0
856,446.0,31.0,6.0
857,231.0,266.0,1.0
858,264.0,79.0,6.0
859,230.0,38.0,1.0
860,243.0,34.0,6.0
861,190.0,372.0,1.0
862,233.0,61.0,2.0
863,312.0,181.0,2.0
864,60.0,307.0,6.0
865,238.0,238.0,2.0
866,252.0,118.0,2.0
867,347.0,415.0,1.0
868,216.0,309.0,1.0
869,353.0,100.0,6.0
870,335.0,463.0,2.0
871,407.0,125.0,2.0
872,240.0,93.0,6.0
873,111.0,448.0,1.0
874,362.0,252.0,6.0
875,355.0,68.0,1.0
876,59.0,201.0,6.0
877,265.0,169.0,3.0
879,432.0,36.0,6.0
880,274.0,324.0,1.0
881,444.0,487.0,1.0
882,351.0,23.0,6.0
884,275.0,399.0,1.0
885,403.0,126.0,2.0
886,13.0,239.0,1.0
887,314.0,238.0,6.0
888,246.0,377.0,6.0
889,180.0,46.0,6.0
890,248.0,208.0,3.0
891,210.0,277.0,6.0
892,170.0,334.0,1.0
894,138.0,307.0,6.0
895,329.0,140.0,3.0
896,252.0,189.0,4.0
897,238.0,175.0,6.0
898,201.0,366.0,6.0
899,77.0,276.0,6.0
900,273.0,254.0,6.0
901,237.0,286.0,3.0
902,227.0,18.0,1.0
903,275.0,370.0,2.0
904,419.0,286.0,1.0
905,12.0,271.0,6.0
906,276.0,366.0,2.0
907,262.0,265.0,6.0
908,407.0,230.0,1.0
909,212.0,213.0,3.0
910,53.0,451.0,6.0
912,256.0,280.0,6.0
914,284.0,214.0,1.0
915,276.0,18.0,1.0
916,321.0,93.0,6.0
917,204.0,298.0,1.0
918,314.0,309.0,1.0
919,215.0,321.0,1.0
920,307.0,185.0,2.0
921,169.0,266.0,6.0
922,189.0,283.0,6.0
923,214.0,257.0,6.0
924,415.0,309.0,6.0
925,289.0,235.0,1.0
926,372.0,226.0,6.0
927,38.0,323.0,6.0
928,12.0,340.0,1.0
929,80.0,244.0,3.0
931,270.0,26.0,2.0
932,116.0,283.0,4.0
933,365.0,233.0,1.0
935,336.0,469.0,2.0
936,253.0,89.0,2.0
937,252.0,298.0,1.0
938,267.0,274.0,1.0
939,404.0,190.0,6.0
941,95.0,436.0,6.0
942,305.0,47.0,6.0
943,324.0,113.0,1.0
944,337.0,107.0,6.0
945,29.0,287.0,1.0
946,223.0,245.0,1.0
947,361.0,334.0,2.0
948,241.0,219.0,6.0
949,107.0,467.0,6.0
950,315.0,159.0,1.0
951,303.0,206.0,1.0
952,191.0,218.0,6.0
953,425.0,78.0,4.0
954,280.0,203.0,1.0
955,289.0,263.0,6.0
956,74.0,254.0,1.0
957,429.0,211.0,6.0
958,389.0,174.0,2.0
959,268.0,202.0,1.0
960,459.0,27.0,1.0
961,410.0,97.0,1.0
962,372.0,157.0,1.0
963,49.0,248.0,6.0
964,308.0,82.0,6.0
966,242.0,161.0,1.0
967,343.0,323.0,6.0
968,285.0,22.0,6.0
969,296.0,215.0,1.0
970,321.0,40.0,6.0
971,109.0,275.0,6.0
972,352.0,122.0,6.0
973,209.0,235.0,6.0
974,333.0,289.0,1.0
975,248.0,90.0,2.0
976,53.0,263.0,6.0
977,254.0,169.0,3.0
978,247.0,69.0,6.0
979,292.0,461.0,1.0
980,177.0,250.0,6.0
981,262.0,190.0,1.0
982,240.0,248.0,2.0
983,413.0,219.0,6.0
985,263.0,101.0,1.0
986,316.0,87.0,6.0
987,28.0,206.0,6.0
988,12.0,65.0,4.0
989,357.0,337.0,2.0
990,167.0,37.0,6.0
991,64.0,194.0,6.0
992,396.0,319.0,1.0
993,238.0,245.0,2.0
994,243.0,227.0,6.0
995,448.0,194.0,1.0
996,439.0,257.0,1.0
997,278.0,380.0,1.0
998,336.0,362.0,1.0
999,288.0,59.0,2.0
1000,230.0,67.0,2.0
1001,377.0,134.0,1.0
1002,293.0,59.0,2.0
1003,193.0,289.0,6.0
1004,199.0,309.0,1.0
1005,346.0,116.0,6.0
1006,89.0,307.0,2.0
1007,87.0,311.0,2.0
1008,427.0,195.0,6.0
1009,130.0,407.0,1.0
1010,225.0,320.0,1.0
1011,197.0,204.0,6.0
1012,360.0,191.0,6.0
1013,271.0,32.0,2.0
1014,331.0,121.0,6.0
1015,431.0,180.0,1.0
1016,325.0,241.0,1.0
1017,281.0,61.0,6.0
1018,228.0,206.0,4.0
1019,409.0,166.0,6.0
1020,112.0,429.0,6.0
1021,316.0,126.0,6.0
1022,323.0,333.0,1.0
1023,75.0,296.0,6.0
1025,236.0,122.0,4.0
1026,396.0,250.0,6.0
1027,463.0,39.0,6.0
1028,445.0,215.0,1.0
1029,129.0,268.0,1.0
1030,444.0,60.0,1.0
1031,302.0,499.0,1.0
1032,271.0,179.0,1.0
1033,220.0,70.0,6.0
1034,229.0,95.0,6.0
1035,297.0,444.0,6.0
1036,376.0,168.0,1.0
1037,402.0,44.0,6.0
1038,146.0,244.0,6.0
1039,237.0,473.0,1.0
1040,194.0,233.0,6.0
1041,252.0,18.0,1.0
1042,216.0,363.0,1.0
1043,136.0,236.0,6.0
1044,294.0,246.0,1.0
1045,315.0,426.0,1.0
1048,340.0,179.0,6.0
1049,242.0,400.0,1.0
1050,312.0,195.0,1.0
1052,56.0,429.0,1.0
1053,286.0,191.0,1.0
1054,182.0,257.0,6.0
1055,307.0,167.0,6.0
1056,350.0,322.0,6.0
1057,337.0,303.0,1.0
1058,181.0,476.0,1.0
1059,298.0,226.0,1.0
1060,371.0,148.0,6.0
1061,143.0,286.0,1.0
1062,278.0,235.0,1.0
1063,223.0,183.0,4.0
1064,91.0,341.0,1.0
1065,204.0,208.0,6.0
1066,162.0,242.0,6.0
1067,240.0,453.0,1.0
1068,339.0,79.0,6.0
1069,227.0,334.0,1.0
1070,235.0,315.0,1.0
1071,85.0,497.0,1.0
1072,244.0,365.0,1.0
1073,200.0,286.0,6.0
1074,266.0,406.0,6.0
1075,399.0,64.0,6.0
1076,330.0,88.0,1.0
1077,217.0,299.0,3.0
1078,331.0,101.0,6.0
1079,409.0,24.0,6.0
1080,56.0,297.0,1.0
1081,108.0,354.0,1.0
1082,353.0,187.0,6.0
1083,65.0,300.0,6.0
1084,435.0,193.0,6.0
1085,133.0,328.0,1.0
1086,427.0,482.0,6.0
1087,394.0,443.0,6.0
1088,467.0,21.0,1.0
1089,187.0,212.0,6.0
1090,472.0,332.0,1.0
1091,90.0,289.0,1.0
1092,391.0,383.0,1.0
1093,67.0,214.0,6.0
1094,458.0,300.0,1.0
1095,46.0,18.0,6.0
1096,70.0,240.0,1.0
1097,304.0,73.0,1.0
1098,196.0,349.0,6.0
1099,331.0,249.0,6.0
1100,207.0,30.0,1.0
1103,423.0,66.0,1.0
1105,263.0,16.0,1.0
1106,218.0,393.0,6.0
1107,123.0,367.0,1.0
1108,486.0,407.0,1.0
1109,389.0,438.0,6.0
1110,259.0,241.0,1.0
1111,182.0,234.0,6.0
1112,326.0,312.0,1.0
1113,206.0,12.0,6.0
1114,228.0,255.0,2.0
1115,358.0,143.0,6.0
1117,442.0,236.0,1.0
