Atom_Index,Y_Position_px,X_Position_px,Defect_Class
745,748.0,989.0,1.0
746,343.0,666.0,1.0
747,352.0,82.0,1.0
748,26.0,782.0,1.0
749,667.0,202.0,3.0
750,156.0,175.0,1.0
751,535.0,612.0,6.0
752,276.0,502.0,1.0
753,668.0,162.0,1.0
754,849.0,426.0,1.0
755,122.0,79.0,1.0
756,637.0,63.0,1.0
757,226.0,683.0,1.0
758,423.0,428.0,1.0
759,140.0,580.0,1.0
760,441.0,977.0,3.0
761,886.0,447.0,1.0
762,963.0,493.0,3.0
763,609.0,779.0,6.0
764,500.0,172.0,1.0
765,387.0,260.0,1.0
766,621.0,662.0,5.0
767,735.0,969.0,1.0
768,402.0,87.0,6.0
769,377.0,580.0,6.0
770,403.0,206.0,5.0
771,469.0,70.0,1.0
772,267.0,624.0,3.0
773,293.0,971.0,1.0
774,183.0,481.0,1.0
775,47.0,301.0,1.0
776,705.0,824.0,1.0
777,463.0,330.0,6.0
778,458.0,569.0,5.0
779,49.0,217.0,1.0
780,38.0,545.0,1.0
781,793.0,29.0,1.0
782,807.0,486.0,1.0
783,492.0,790.0,4.0
784,922.0,550.0,1.0
785,714.0,64.0,4.0
787,595.0,982.0,3.0
788,93.0,806.0,6.0
789,272.0,198.0,1.0
791,328.0,994.0,4.0
792,246.0,241.0,1.0
793,622.0,339.0,1.0
795,830.0,568.0,1.0
796,175.0,947.0,3.0
797,720.0,765.0,3.0
798,905.0,728.0,1.0
799,881.0,649.0,1.0
800,546.0,938.0,1.0
801,769.0,505.0,3.0
802,721.0,726.0,5.0
803,28.0,741.0,1.0
804,518.0,73.0,3.0
805,883.0,227.0,1.0
806,176.0,908.0,3.0
807,462.0,690.0,1.0
808,834.0,279.0,6.0
810,241.0,361.0,1.0
811,765.0,322.0,1.0
812,323.0,241.0,3.0
813,840.0,670.0,1.0
814,763.0,745.0,3.0
816,655.0,142.0,1.0
817,650.0,800.0,3.0
818,675.0,722.0,1.0
819,718.0,844.0,1.0
820,25.0,482.0,3.0
821,35.0,584.0,1.0
822,652.0,603.0,3.0
823,965.0,412.0,3.0
824,174.0,78.0,1.0
825,343.0,707.0,1.0
826,932.0,272.0,3.0
827,47.0,866.0,1.0
828,172.0,159.0,1.0
829,260.0,867.0,1.0
830,298.0,422.0,1.0
831,395.0,27.0,1.0
832,486.0,455.0,1.0
833,761.0,786.0,1.0
834,419.0,748.0,1.0
835,789.0,929.0,3.0
836,738.0,322.0,6.0
837,386.0,601.0,1.0
838,28.0,441.0,3.0
839,850.0,129.0,1.0
840,579.0,673.0,4.0
841,244.0,320.0,1.0
842,119.0,505.0,1.0
843,917.0,285.0,1.0
844,575.0,178.0,1.0
845,701.0,302.0,4.0
846,300.0,809.0,1.0
847,992.0,369.0,1.0
848,356.0,381.0,3.0
849,310.0,480.0,3.0
850,359.0,259.0,1.0
851,385.0,445.0,6.0
852,30.0,398.0,1.0
853,425.0,625.0,3.0
854,594.0,120.0,1.0
855,173.0,722.0,1.0
856,709.0,784.0,1.0
857,459.0,451.0,1.0
858,746.0,166.0,1.0
859,640.0,924.0,1.0
860,264.0,747.0,1.0
861,86.0,844.0,1.0
862,970.0,368.0,1.0
863,286.0,831.0,1.0
864,631.0,140.0,1.0
865,653.0,481.0,1.0
866,209.0,179.0,1.0
867,462.0,153.0,1.0
868,927.0,904.0,6.0
869,951.0,731.0,1.0
870,82.0,400.0,1.0
871,143.0,805.0,3.0
872,398.0,278.0,1.0
874,912.0,874.0,1.0
875,112.0,704.0,3.0
876,838.0,787.0,3.0
877,726.0,686.0,3.0
878,67.0,765.0,3.0
879,191.0,626.0,1.0
880,428.0,385.0,3.0
881,358.0,340.0,3.0
883,447.0,852.0,4.0
884,766.0,243.0,1.0
885,874.0,853.0,1.0
886,283.0,301.0,1.0
887,522.0,898.0,1.0
888,732.0,524.0,4.0
890,731.0,482.0,1.0
891,811.0,404.0,3.0
892,659.0,359.0,3.0
893,514.0,155.0,1.0
894,851.0,345.0,1.0
895,999.0,473.0,5.0
897,711.0,967.0,1.0
898,615.0,739.0,3.0
899,908.0,53.0,1.0
901,57.0,966.0,1.0
903,169.0,806.0,1.0
904,975.0,133.0,1.0
905,614.0,624.0,6.0
907,497.0,753.0,5.0
908,157.0,564.0,3.0
909,465.0,604.0,4.0
911,37.0,154.0,1.0
912,752.0,604.0,1.0
913,665.0,241.0,3.0
914,148.0,764.0,1.0
915,985.0,835.0,4.0
916,405.0,726.0,1.0
917,690.0,662.0,3.0
918,305.0,341.0,1.0
919,955.0,651.0,3.0
920,32.0,235.0,1.0
922,827.0,949.0,1.0
923,772.0,426.0,4.0
924,488.0,831.0,3.0
925,696.0,946.0,1.0
926,790.0,666.0,1.0
927,822.0,210.0,3.0
928,317.0,972.0,1.0
929,248.0,120.0,4.0
930,819.0,249.0,3.0
931,471.0,246.0,6.0
932,788.0,744.0,1.0
933,795.0,849.0,1.0
934,484.0,916.0,1.0
935,233.0,563.0,4.0
936,149.0,464.0,6.0
937,377.0,459.0,6.0
938,675.0,43.0,3.0
939,133.0,97.0,1.0
940,941.0,113.0,3.0
941,118.0,160.0,1.0
942,74.0,260.0,1.0
943,25.0,524.0,3.0
944,603.0,818.0,3.0
945,641.0,499.0,1.0
946,639.0,962.0,3.0
947,884.0,610.0,1.0
949,269.0,316.0,1.0
950,662.0,62.0,1.0
951,488.0,529.0,6.0
952,509.0,234.0,3.0
953,657.0,718.0,1.0
954,159.0,482.0,1.0
956,141.0,629.0,1.0
957,913.0,410.0,1.0
958,827.0,49.0,3.0
959,43.0,341.0,1.0
960,388.0,561.0,6.0
961,450.0,623.0,1.0
963,715.0,885.0,1.0
964,598.0,941.0,3.0
965,917.0,325.0,1.0
966,348.0,585.0,6.0
967,544.0,898.0,1.0
968,536.0,733.0,3.0
970,566.0,338.0,1.0
971,258.0,521.0,1.0
972,62.0,502.0,1.0
973,906.0,911.0,1.0
974,364.0,143.0,2.0
975,540.0,295.0,1.0
976,336.0,442.0,1.0
977,793.0,547.0,1.0
978,43.0,34.0,1.0
979,956.0,571.0,6.0
980,417.0,363.0,1.0
981,768.0,584.0,1.0
982,431.0,302.0,3.0
983,233.0,255.0,1.0
984,673.0,82.0,1.0
985,542.0,648.0,3.0
986,124.0,304.0,3.0
987,476.0,31.0,2.0
988,214.0,967.0,1.0
990,167.0,239.0,1.0
991,612.0,542.0,1.0
992,525.0,857.0,3.0
993,306.0,647.0,1.0
996,850.0,947.0,1.0
997,445.0,935.0,1.0
998,876.0,348.0,1.0
999,981.0,872.0,5.0
1000,415.0,789.0,1.0
1001,94.0,721.0,1.0
1002,951.0,775.0,3.0
1003,795.0,505.0,1.0
1004,796.0,387.0,1.0
1006,964.0,113.0,1.0
1007,947.0,632.0,1.0
1008,40.0,421.0,1.0
1009,844.0,548.0,1.0
1011,676.0,905.0,3.0
1012,242.0,929.0,1.0
1013,789.0,586.0,1.0
1015,582.0,59.0,1.0
1016,433.0,263.0,6.0
1017,520.0,796.0,1.0
1018,118.0,463.0,6.0
1019,314.0,144.0,1.0
1020,938.0,837.0,1.0
1022,401.0,128.0,3.0
1023,910.0,529.0,1.0
1024,502.0,669.0,1.0
1026,295.0,542.0,1.0
1027,425.0,581.0,4.0
1028,235.0,184.0,1.0
1029,187.0,360.0,1.0
1030,629.0,900.0,1.0
1031,914.0,753.0,1.0
1032,600.0,902.0,1.0
1033,335.0,605.0,1.0
1034,372.0,891.0,1.0
1036,309.0,445.0,2.0
1037,978.0,953.0,1.0
1038,498.0,249.0,1.0
1039,620.0,82.0,1.0
1041,905.0,769.0,1.0
1042,92.0,158.0,1.0
1043,415.0,402.0,1.0
1044,347.0,236.0,1.0
1045,888.0,110.0,1.0
1046,589.0,798.0,1.0
1047,861.0,189.0,1.0
1048,869.0,668.0,1.0
1049,806.0,306.0,1.0
1050,39.0,198.0,1.0
1052,576.0,639.0,4.0
1053,616.0,420.0,1.0
1054,213.0,741.0,1.0
1055,824.0,990.0,1.0
1056,930.0,348.0,1.0
1057,607.0,322.0,1.0
1059,153.0,645.0,1.0
1060,815.0,27.0,1.0
1061,649.0,297.0,1.0
1062,551.0,770.0,1.0
1063,939.0,712.0,1.0
1064,982.0,590.0,2.0
1065,638.0,543.0,1.0
1066,100.0,606.0,1.0
1067,139.0,886.0,1.0
1068,909.0,572.0,1.0
1069,255.0,646.0,1.0
1070,881.0,266.0,1.0
