Atom_Index,Y_Position_px,X_Position_px,Defect_Class
392,248.0,15.0,1.0
393,126.0,460.0,4.0
394,417.0,160.0,1.0
395,292.0,447.0,1.0
396,492.0,228.0,1.0
397,400.0,398.0,6.0
398,246.0,34.0,1.0
400,46.0,276.0,1.0
401,257.0,391.0,1.0
402,68.0,475.0,1.0
403,259.0,248.0,1.0
404,362.0,358.0,1.0
405,155.0,277.0,1.0
406,440.0,133.0,3.0
407,321.0,495.0,3.0
408,14.0,231.0,1.0
410,495.0,260.0,1.0
411,436.0,307.0,1.0
412,152.0,297.0,1.0
413,433.0,328.0,1.0
414,381.0,84.0,3.0
416,364.0,242.0,1.0
417,203.0,397.0,1.0
418,280.0,110.0,1.0
419,332.0,25.0,1.0
420,339.0,86.0,1.0
421,330.0,220.0,1.0
422,51.0,191.0,1.0
423,84.0,182.0,1.0
424,60.0,306.0,1.0
425,74.0,465.0,1.0
426,160.0,319.0,1.0
427,330.0,200.0,1.0
428,311.0,265.0,6.0
430,105.0,204.0,1.0
431,292.0,272.0,3.0
432,135.0,368.0,1.0
433,418.0,218.0,3.0
434,283.0,89.0,1.0
435,275.0,27.0,1.0
437,290.0,292.0,6.0
438,202.0,216.0,1.0
440,403.0,37.0,5.0
441,392.0,439.0,1.0
443,21.0,451.0,1.0
444,337.0,138.0,6.0
445,240.0,256.0,1.0
446,346.0,252.0,1.0
447,68.0,202.0,1.0
448,363.0,262.0,3.0
449,218.0,329.0,6.0
451,412.0,377.0,3.0
452,205.0,251.0,1.0
453,12.0,252.0,1.0
454,341.0,119.0,4.0
455,472.0,156.0,1.0
456,186.0,150.0,1.0
457,46.0,223.0,1.0
458,16.0,491.0,1.0
459,98.0,236.0,1.0
460,322.0,126.0,4.0
461,229.0,231.0,1.0
462,36.0,355.0,3.0
463,284.0,122.0,1.0
464,375.0,491.0,1.0
465,234.0,442.0,1.0
466,223.0,386.0,1.0
467,182.0,223.0,1.0
469,123.0,48.0,6.0
470,86.0,120.0,1.0
471,323.0,321.0,1.0
472,452.0,164.0,3.0
473,189.0,499.0,1.0
474,240.0,199.0,1.0
475,237.0,167.0,1.0
477,378.0,372.0,3.0
478,19.0,472.0,1.0
479,413.0,127.0,1.0
480,57.0,453.0,1.0
481,187.0,383.0,1.0
482,67.0,390.0,1.0
483,264.0,27.0,1.0
484,410.0,292.0,1.0
485,370.0,30.0,1.0
487,433.0,172.0,1.0
488,97.0,384.0,1.0
489,267.0,130.0,3.0
490,317.0,168.0,1.0
491,443.0,349.0,1.0
493,69.0,108.0,1.0
494,88.0,193.0,1.0
495,103.0,395.0,3.0
496,223.0,295.0,1.0
497,52.0,368.0,3.0
498,374.0,390.0,6.0
499,386.0,493.0,1.0
501,277.0,239.0,1.0
503,313.0,209.0,1.0
504,50.0,212.0,1.0
505,34.0,376.0,4.0
506,255.0,212.0,1.0
507,239.0,399.0,1.0
508,78.0,267.0,1.0
509,321.0,404.0,6.0
510,234.0,297.0,3.0
511,394.0,485.0,3.0
512,231.0,462.0,1.0
513,432.0,349.0,1.0
514,52.0,495.0,1.0
515,82.0,351.0,1.0
516,318.0,362.0,1.0
517,261.0,227.0,1.0
518,198.0,183.0,1.0
519,401.0,345.0,1.0
520,258.0,424.0,1.0
521,66.0,150.0,1.0
522,419.0,50.0,1.0
523,39.0,443.0,1.0
524,470.0,15.0,1.0
525,465.0,214.0,6.0
526,180.0,477.0,1.0
527,219.0,207.0,1.0
528,95.0,405.0,1.0
529,109.0,142.0,1.0
530,457.0,34.0,1.0
531,107.0,162.0,1.0
532,400.0,56.0,4.0
533,118.0,355.0,1.0
534,358.0,111.0,6.0
535,105.0,183.0,1.0
537,221.0,440.0,1.0
538,436.0,152.0,3.0
539,332.0,180.0,6.0
541,218.0,175.0,1.0
542,347.0,211.0,1.0
543,202.0,449.0,1.0
544,89.0,342.0,1.0
545,34.0,180.0,3.0
546,238.0,453.0,1.0
547,237.0,220.0,1.0
548,104.0,374.0,1.0
549,339.0,242.0,1.0
550,428.0,390.0,1.0
551,44.0,297.0,1.0
552,243.0,236.0,6.0
553,185.0,437.0,1.0
554,25.0,307.0,6.0
555,73.0,330.0,1.0
556,297.0,317.0,6.0
557,252.0,290.0,1.0
558,419.0,314.0,1.0
559,50.0,388.0,3.0
560,145.0,337.0,1.0
561,308.0,284.0,6.0
562,338.0,264.0,1.0
563,183.0,457.0,1.0
564,54.0,170.0,1.0
565,241.0,378.0,1.0
566,131.0,388.0,1.0
567,161.0,250.0,6.0
568,467.0,145.0,1.0
569,295.0,254.0,6.0
570,436.0,209.0,1.0
571,387.0,402.0,4.0
572,396.0,12.0,1.0
573,321.0,95.0,1.0
574,478.0,248.0,1.0
575,277.0,76.0,1.0
576,348.0,410.0,1.0
577,137.0,399.0,1.0
578,88.0,498.0,1.0
579,87.0,362.0,1.0
582,262.0,171.0,1.0
583,315.0,330.0,1.0
584,323.0,295.0,6.0
585,481.0,332.0,1.0
586,498.0,36.0,1.0
587,80.0,296.0,1.0
588,31.0,244.0,1.0
589,224.0,187.0,1.0
590,294.0,427.0,1.0
591,169.0,424.0,1.0
593,453.0,201.0,6.0
594,362.0,461.0,6.0
595,245.0,158.0,1.0
596,379.0,340.0,1.0
597,281.0,38.0,1.0
598,342.0,467.0,1.0
599,174.0,18.0,6.0
600,319.0,22.0,1.0
601,71.0,160.0,1.0
602,298.0,123.0,1.0
603,27.0,285.0,1.0
604,135.0,284.0,6.0
605,70.0,181.0,1.0
606,43.0,346.0,1.0
607,308.0,94.0,1.0
608,344.0,365.0,1.0
609,486.0,187.0,4.0
611,65.0,288.0,1.0
612,438.0,43.0,1.0
613,367.0,306.0,1.0
616,120.0,388.0,3.0
617,280.0,221.0,6.0
618,111.0,332.0,1.0
619,140.0,443.0,6.0
620,171.0,404.0,3.0
622,276.0,380.0,1.0
623,33.0,396.0,3.0
624,300.0,155.0,1.0
625,120.0,492.0,1.0
626,355.0,368.0,1.0
627,471.0,45.0,4.0
628,311.0,229.0,1.0
629,381.0,254.0,1.0
630,114.0,312.0,1.0
631,162.0,231.0,1.0
632,390.0,459.0,1.0
633,109.0,59.0,4.0
634,107.0,353.0,1.0
635,86.0,213.0,1.0
636,14.0,405.0,1.0
637,476.0,414.0,1.0
638,270.0,446.0,1.0
639,174.0,383.0,3.0
640,49.0,407.0,6.0
641,422.0,31.0,1.0
642,356.0,131.0,3.0
643,16.0,210.0,1.0
644,125.0,153.0,1.0
645,282.0,307.0,3.0
647,216.0,429.0,1.0
648,328.0,241.0,1.0
649,195.0,224.0,1.0
650,34.0,453.0,1.0
651,356.0,397.0,6.0
652,20.0,294.0,1.0
653,83.0,402.0,1.0
654,29.0,212.0,1.0
655,300.0,30.0,1.0
656,253.0,100.0,6.0
657,275.0,204.0,1.0
658,151.0,494.0,1.0
660,387.0,42.0,6.0
661,476.0,216.0,1.0
662,66.0,410.0,1.0
663,373.0,446.0,6.0
664,82.0,424.0,1.0
665,156.0,391.0,3.0
666,116.0,292.0,1.0
667,360.0,79.0,1.0
668,295.0,370.0,1.0
669,79.0,391.0,1.0
670,247.0,310.0,4.0
671,37.0,138.0,6.0
672,87.0,467.0,1.0
673,424.0,206.0,1.0
674,163.0,465.0,3.0
675,295.0,197.0,1.0
676,391.0,159.0,1.0
677,181.0,170.0,1.0
678,399.0,205.0,1.0
679,265.0,150.0,1.0
680,243.0,411.0,1.0
681,85.0,383.0,1.0
682,308.0,405.0,1.0
684,293.0,359.0,3.0
685,259.0,302.0,1.0
686,230.0,22.0,1.0
687,341.0,333.0,1.0
688,282.0,142.0,1.0
689,246.0,267.0,1.0
690,224.0,420.0,1.0
691,122.0,429.0,1.0
693,244.0,77.0,6.0
