Atom_Index,Y_Position_px,X_Position_px,Defect_Class
145,264.0,27.0,1.0
146,311.0,396.0,1.0
148,263.0,219.0,6.0
149,279.0,69.0,1.0
153,233.0,33.0,4.0
154,330.0,89.0,1.0
155,450.0,151.0,1.0
156,484.0,480.0,1.0
157,408.0,225.0,6.0
160,404.0,177.0,1.0
161,263.0,57.0,1.0
162,386.0,186.0,1.0
163,475.0,81.0,1.0
164,432.0,140.0,1.0
165,252.0,331.0,6.0
166,447.0,18.0,1.0
168,333.0,152.0,1.0
169,215.0,59.0,6.0
170,291.0,12.0,1.0
171,85.0,311.0,6.0
172,284.0,178.0,6.0
173,452.0,79.0,1.0
174,325.0,77.0,1.0
176,439.0,466.0,6.0
177,180.0,141.0,6.0
179,354.0,469.0,6.0
180,176.0,195.0,4.0
181,362.0,204.0,6.0
183,335.0,47.0,1.0
184,497.0,206.0,1.0
186,356.0,19.0,1.0
187,232.0,482.0,1.0
188,83.0,488.0,1.0
189,489.0,287.0,1.0
190,432.0,88.0,1.0
192,88.0,499.0,1.0
193,354.0,448.0,1.0
195,487.0,459.0,1.0
196,464.0,184.0,1.0
197,391.0,22.0,1.0
199,32.0,301.0,4.0
200,323.0,129.0,1.0
201,233.0,462.0,1.0
202,17.0,269.0,6.0
203,316.0,55.0,1.0
205,321.0,16.0,6.0
206,373.0,439.0,1.0
207,357.0,175.0,3.0
209,318.0,35.0,3.0
211,273.0,430.0,6.0
212,264.0,487.0,1.0
214,480.0,469.0,1.0
215,360.0,133.0,1.0
216,390.0,450.0,1.0
217,419.0,189.0,1.0
218,171.0,478.0,3.0
219,392.0,410.0,1.0
220,218.0,43.0,6.0
222,197.0,173.0,6.0
223,408.0,35.0,1.0
224,259.0,76.0,1.0
225,497.0,54.0,3.0
226,314.0,75.0,1.0
228,371.0,51.0,1.0
229,272.0,498.0,1.0
230,417.0,56.0,1.0
231,388.0,471.0,3.0
232,240.0,282.0,6.0
233,422.0,16.0,1.0
235,44.0,17.0,1.0
236,479.0,62.0,3.0
237,21.0,185.0,1.0
238,247.0,493.0,6.0
239,341.0,90.0,1.0
240,173.0,461.0,6.0
241,298.0,62.0,3.0
242,47.0,249.0,3.0
243,392.0,176.0,1.0
244,480.0,42.0,1.0
245,477.0,490.0,1.0
246,454.0,263.0,3.0
247,446.0,384.0,3.0
248,437.0,98.0,1.0
249,464.0,30.0,1.0
250,166.0,499.0,1.0
251,70.0,159.0,6.0
252,319.0,118.0,1.0
253,370.0,480.0,3.0
254,220.0,87.0,6.0
255,440.0,233.0,6.0
256,52.0,208.0,4.0
257,275.0,89.0,1.0
258,466.0,489.0,1.0
259,271.0,79.0,1.0
261,459.0,416.0,3.0
262,186.0,490.0,1.0
264,53.0,179.0,1.0
265,411.0,167.0,1.0
266,420.0,87.0,1.0
267,16.0,288.0,6.0
268,484.0,104.0,1.0
270,349.0,80.0,1.0
271,252.0,454.0,3.0
272,307.0,116.0,1.0
273,221.0,496.0,1.0
274,33.0,215.0,4.0
275,351.0,59.0,1.0
277,413.0,147.0,3.0
278,23.0,44.0,1.0
279,462.0,50.0,1.0
280,254.0,435.0,6.0
281,427.0,433.0,3.0
282,362.0,112.0,1.0
283,200.0,458.0,1.0
284,25.0,25.0,1.0
285,494.0,73.0,3.0
286,34.0,281.0,6.0
287,301.0,44.0,3.0
288,457.0,39.0,1.0
289,149.0,491.0,6.0
290,405.0,55.0,1.0
291,473.0,52.0,1.0
292,37.0,198.0,4.0
293,428.0,392.0,1.0
294,346.0,100.0,1.0
295,374.0,185.0,1.0
296,466.0,356.0,4.0
297,450.0,499.0,3.0
298,427.0,129.0,1.0
299,397.0,136.0,3.0
300,471.0,225.0,1.0
302,335.0,130.0,1.0
303,498.0,156.0,1.0
304,373.0,30.0,1.0
305,426.0,201.0,1.0
306,284.0,111.0,1.0
307,343.0,121.0,1.0
310,199.0,146.0,1.0
311,455.0,456.0,1.0
312,459.0,224.0,1.0
314,408.0,442.0,1.0
315,18.0,206.0,4.0
316,390.0,42.0,1.0
317,283.0,50.0,3.0
318,248.0,44.0,3.0
319,215.0,470.0,1.0
320,367.0,20.0,1.0
321,474.0,407.0,3.0
322,291.0,103.0,1.0
323,50.0,344.0,1.0
324,356.0,428.0,1.0
325,403.0,24.0,1.0
326,13.0,111.0,1.0
327,456.0,90.0,1.0
329,483.0,22.0,1.0
330,442.0,212.0,1.0
331,430.0,372.0,1.0
332,456.0,436.0,1.0
333,282.0,490.0,6.0
335,422.0,475.0,6.0
336,485.0,328.0,3.0
337,250.0,474.0,6.0
338,49.0,228.0,1.0
339,340.0,142.0,1.0
340,255.0,95.0,1.0
341,493.0,399.0,1.0
342,77.0,472.0,6.0
343,423.0,219.0,6.0
344,34.0,69.0,1.0
345,417.0,443.0,1.0
346,217.0,450.0,6.0
347,274.0,477.0,1.0
348,30.0,235.0,1.0
349,479.0,389.0,3.0
350,408.0,208.0,6.0
351,459.0,70.0,1.0
352,355.0,122.0,1.0
353,12.0,222.0,1.0
354,57.0,478.0,6.0
355,374.0,419.0,1.0
356,476.0,185.0,1.0
357,427.0,413.0,1.0
358,425.0,46.0,1.0
359,442.0,161.0,1.0
360,135.0,157.0,6.0
362,398.0,115.0,1.0
363,409.0,422.0,1.0
364,150.0,166.0,6.0
366,267.0,467.0,1.0
367,286.0,123.0,1.0
368,26.0,144.0,1.0
369,19.0,363.0,3.0
370,147.0,283.0,5.0
372,476.0,235.0,1.0
373,44.0,136.0,6.0
374,14.0,309.0,6.0
375,302.0,136.0,1.0
378,318.0,478.0,3.0
379,339.0,397.0,6.0
380,418.0,107.0,1.0
381,394.0,104.0,1.0
382,309.0,416.0,1.0
383,481.0,195.0,1.0
384,271.0,109.0,3.0
386,22.0,380.0,6.0
387,333.0,68.0,1.0
388,407.0,463.0,3.0
389,393.0,390.0,1.0
390,487.0,135.0,3.0
392,498.0,382.0,1.0
393,24.0,164.0,1.0
395,260.0,414.0,1.0
396,489.0,440.0,1.0
397,410.0,15.0,1.0
398,285.0,471.0,1.0
399,346.0,459.0,1.0
400,50.0,311.0,3.0
401,453.0,478.0,6.0
402,445.0,191.0,1.0
403,366.0,449.0,1.0
404,305.0,25.0,2.0
406,40.0,178.0,1.0
407,444.0,141.0,1.0
408,24.0,395.0,6.0
409,125.0,461.0,1.0
410,169.0,167.0,3.0
411,431.0,159.0,1.0
412,468.0,246.0,1.0
413,90.0,479.0,1.0
414,16.0,484.0,3.0
415,42.0,155.0,1.0
416,401.0,95.0,1.0
417,457.0,244.0,3.0
418,490.0,114.0,1.0
419,350.0,165.0,1.0
420,97.0,447.0,6.0
422,326.0,468.0,1.0
423,375.0,399.0,3.0
424,486.0,309.0,6.0
425,29.0,124.0,1.0
426,380.0,124.0,1.0
427,410.0,401.0,1.0
429,468.0,468.0,1.0
430,19.0,15.0,1.0
431,252.0,114.0,6.0
433,120.0,473.0,1.0
434,55.0,39.0,1.0
436,395.0,156.0,1.0
437,467.0,163.0,1.0
438,359.0,389.0,5.0
439,454.0,213.0,1.0
440,302.0,105.0,1.0
441,309.0,65.0,1.0
442,114.0,125.0,6.0
443,188.0,430.0,6.0
444,205.0,483.0,1.0
445,385.0,84.0,1.0
446,286.0,91.0,1.0
447,57.0,192.0,3.0
448,336.0,28.0,1.0
449,492.0,93.0,1.0
450,294.0,82.0,1.0
451,286.0,453.0,6.0
452,311.0,96.0,1.0
453,268.0,38.0,1.0
454,240.0,472.0,1.0
455,217.0,22.0,6.0
456,40.0,485.0,6.0
457,447.0,171.0,1.0
458,27.0,255.0,3.0
459,491.0,419.0,1.0
460,94.0,465.0,6.0
461,412.0,381.0,1.0
462,183.0,479.0,1.0
463,229.0,426.0,6.0
464,41.0,37.0,1.0
465,51.0,293.0,3.0
466,474.0,256.0,3.0
467,154.0,473.0,6.0
468,454.0,110.0,1.0
469,423.0,66.0,1.0
470,28.0,472.0,6.0
471,283.0,422.0,1.0
472,232.0,53.0,6.0
473,370.0,368.0,1.0
474,372.0,459.0,1.0
475,156.0,456.0,6.0
476,55.0,148.0,6.0
477,278.0,163.0,6.0
478,74.0,20.0,6.0
479,259.0,360.0,6.0
480,354.0,39.0,1.0
481,471.0,448.0,1.0
482,321.0,150.0,6.0
483,389.0,146.0,1.0
484,400.0,452.0,1.0
485,492.0,197.0,1.0
486,365.0,93.0,1.0
487,492.0,44.0,1.0
488,55.0,122.0,6.0
489,291.0,404.0,6.0
490,268.0,447.0,6.0
491,377.0,145.0,1.0
492,442.0,58.0,1.0
493,44.0,465.0,6.0
494,15.0,408.0,6.0
495,275.0,58.0,1.0
496,62.0,462.0,4.0
497,36.0,166.0,1.0
498,357.0,408.0,3.0
499,236.0,442.0,3.0
501,300.0,483.0,6.0
502,262.0,343.0,6.0
503,401.0,199.0,1.0
504,344.0,69.0,1.0
505,369.0,71.0,1.0
507,27.0,437.0,4.0
508,473.0,102.0,1.0
509,402.0,264.0,3.0
510,434.0,119.0,1.0
511,492.0,248.0,3.0
512,200.0,112.0,2.0
513,189.0,471.0,1.0
514,317.0,497.0,3.0
515,357.0,154.0,1.0
516,15.0,256.0,1.0
517,23.0,133.0,1.0
518,409.0,188.0,1.0
519,204.0,32.0,6.0
520,268.0,394.0,1.0
521,36.0,354.0,4.0
523,401.0,44.0,1.0
524,53.0,330.0,1.0
525,457.0,193.0,1.0
526,23.0,490.0,1.0
527,20.0,154.0,1.0
528,464.0,285.0,1.0
529,213.0,431.0,2.0
530,415.0,129.0,3.0
531,86.0,440.0,4.0
532,258.0,137.0,1.0
534,352.0,487.0,6.0
535,12.0,448.0,6.0
536,141.0,462.0,6.0
537,342.0,379.0,6.0
538,475.0,31.0,1.0
539,326.0,108.0,1.0
540,267.0,128.0,3.0
541,55.0,239.0,6.0
542,464.0,375.0,3.0
543,84.0,327.0,6.0
544,481.0,367.0,6.0
545,494.0,227.0,1.0
546,213.0,424.0,2.0
547,236.0,14.0,3.0
548,199.0,440.0,6.0
549,235.0,102.0,6.0
550,200.0,20.0,6.0
551,276.0,151.0,1.0
552,366.0,469.0,1.0
553,469.0,296.0,1.0
554,63.0,496.0,1.0
555,469.0,315.0,3.0
556,99.0,143.0,6.0
557,390.0,196.0,1.0
558,472.0,276.0,1.0
559,226.0,438.0,6.0
560,63.0,240.0,6.0
561,401.0,411.0,1.0
562,462.0,203.0,1.0
563,417.0,312.0,1.0
564,499.0,329.0,1.0
565,444.0,38.0,1.0
566,13.0,426.0,4.0
567,34.0,187.0,1.0
568,416.0,274.0,4.0
570,29.0,418.0,4.0
571,358.0,101.0,1.0
572,84.0,53.0,6.0
573,241.0,452.0,1.0
574,41.0,124.0,1.0
575,53.0,167.0,6.0
576,396.0,371.0,1.0
577,376.0,380.0,3.0
578,383.0,104.0,1.0
579,424.0,235.0,6.0
580,292.0,419.0,6.0
581,23.0,341.0,6.0
582,232.0,308.0,6.0
585,233.0,496.0,1.0
586,428.0,26.0,1.0
587,133.0,498.0,4.0
588,140.0,140.0,6.0
589,375.0,165.0,1.0
591,302.0,466.0,3.0
593,287.0,30.0,6.0
594,181.0,121.0,6.0
595,27.0,111.0,1.0
596,68.0,175.0,6.0
597,302.0,31.0,2.0
598,369.0,174.0,1.0
599,75.0,296.0,5.0
600,381.0,461.0,1.0
601,280.0,38.0,1.0
602,54.0,274.0,6.0
603,469.0,337.0,6.0
604,472.0,427.0,1.0
605,325.0,376.0,1.0
606,484.0,348.0,4.0
607,304.0,430.0,6.0
608,161.0,486.0,1.0
609,307.0,383.0,1.0
610,443.0,317.0,6.0
611,279.0,388.0,3.0
612,420.0,292.0,6.0
613,99.0,319.0,6.0
614,282.0,143.0,1.0
615,168.0,131.0,6.0
616,223.0,72.0,6.0
617,260.0,48.0,1.0
618,75.0,102.0,6.0
619,238.0,82.0,2.0
620,257.0,287.0,3.0
622,228.0,292.0,6.0
623,129.0,144.0,1.0
624,277.0,409.0,6.0
625,107.0,473.0,6.0
627,184.0,179.0,1.0
628,243.0,152.0,6.0
629,449.0,363.0,6.0
630,455.0,468.0,1.0
631,182.0,445.0,6.0
632,289.0,438.0,6.0
633,112.0,66.0,6.0
634,42.0,91.0,3.0
635,329.0,386.0,6.0
636,68.0,222.0,4.0
637,435.0,222.0,1.0
638,89.0,114.0,6.0
639,116.0,79.0,3.0
640,29.0,458.0,2.0
641,420.0,331.0,6.0
642,72.0,59.0,6.0
643,322.0,422.0,6.0
644,471.0,71.0,1.0
645,80.0,85.0,1.0
646,439.0,200.0,1.0
647,219.0,461.0,1.0
648,420.0,255.0,6.0
649,170.0,153.0,6.0
650,328.0,36.0,1.0
651,367.0,410.0,1.0
653,304.0,449.0,5.0
654,31.0,455.0,2.0
655,353.0,144.0,1.0
657,104.0,110.0,6.0
658,59.0,137.0,6.0
659,195.0,133.0,1.0
660,316.0,361.0,6.0
661,107.0,93.0,6.0
662,136.0,481.0,3.0
663,252.0,488.0,6.0
665,320.0,459.0,3.0
666,12.0,67.0,1.0
667,40.0,111.0,1.0
668,328.0,362.0,6.0
669,252.0,26.0,1.0
670,447.0,272.0,1.0
671,233.0,86.0,2.0
672,339.0,416.0,6.0
673,263.0,148.0,1.0
674,30.0,59.0,1.0
675,113.0,233.0,6.0
676,205.0,108.0,2.0
677,397.0,218.0,6.0
678,59.0,104.0,6.0
679,96.0,128.0,6.0
680,117.0,491.0,6.0
681,267.0,405.0,1.0
682,229.0,138.0,4.0
683,30.0,288.0,6.0
684,404.0,391.0,1.0
685,27.0,319.0,6.0
686,246.0,302.0,6.0
687,406.0,158.0,1.0
688,495.0,24.0,1.0
689,35.0,497.0,1.0
690,218.0,15.0,6.0
691,383.0,481.0,1.0
692,102.0,480.0,6.0
693,283.0,21.0,1.0
694,248.0,134.0,3.0
696,203.0,47.0,6.0
697,71.0,203.0,2.0
699,128.0,451.0,6.0
700,414.0,363.0,1.0
701,60.0,262.0,3.0
702,207.0,446.0,1.0
703,399.0,273.0,3.0
704,337.0,163.0,6.0
705,31.0,371.0,1.0
706,247.0,420.0,1.0
707,27.0,79.0,1.0
708,295.0,490.0,6.0
709,411.0,349.0,6.0
710,444.0,373.0,1.0
711,250.0,86.0,1.0
712,117.0,52.0,6.0
713,233.0,71.0,1.0
714,273.0,173.0,1.0
716,107.0,247.0,6.0
717,289.0,173.0,6.0
718,294.0,156.0,6.0
720,24.0,98.0,6.0
721,224.0,397.0,6.0
723,70.0,277.0,6.0
724,38.0,26.0,1.0
725,343.0,362.0,6.0
726,474.0,377.0,1.0
727,266.0,313.0,6.0
728,399.0,351.0,6.0
729,233.0,119.0,3.0
730,305.0,153.0,6.0
732,495.0,481.0,1.0
733,461.0,153.0,1.0
734,438.0,288.0,2.0
735,82.0,129.0,4.0
736,254.0,202.0,1.0
738,76.0,266.0,1.0
739,452.0,490.0,1.0
740,301.0,355.0,1.0
741,84.0,168.0,6.0
742,79.0,188.0,1.0
743,234.0,407.0,6.0
744,382.0,441.0,1.0
745,396.0,85.0,1.0
746,97.0,229.0,6.0
747,47.0,73.0,6.0
748,111.0,458.0,1.0
749,12.0,329.0,6.0
750,32.0,89.0,1.0
751,292.0,462.0,1.0
752,205.0,126.0,6.0
753,17.0,55.0,1.0
754,402.0,283.0,4.0
755,268.0,357.0,6.0
756,47.0,102.0,1.0
757,328.0,449.0,1.0
758,260.0,387.0,6.0
759,340.0,178.0,6.0
760,102.0,51.0,6.0
761,361.0,192.0,6.0
762,419.0,423.0,1.0
763,418.0,346.0,6.0
764,150.0,151.0,6.0
765,54.0,491.0,1.0
766,272.0,192.0,1.0
767,452.0,344.0,6.0
768,322.0,395.0,1.0
769,58.0,65.0,6.0
770,139.0,174.0,6.0
772,425.0,382.0,1.0
773,267.0,205.0,1.0
774,81.0,71.0,6.0
775,267.0,327.0,6.0
776,236.0,165.0,6.0
777,90.0,104.0,6.0
778,496.0,177.0,1.0
779,39.0,330.0,6.0
780,313.0,46.0,1.0
781,256.0,183.0,6.0
782,195.0,181.0,6.0
783,429.0,243.0,6.0
784,418.0,485.0,1.0
785,462.0,498.0,1.0
787,272.0,226.0,1.0
788,254.0,467.0,6.0
789,423.0,360.0,6.0
790,385.0,420.0,1.0
791,124.0,190.0,3.0
792,302.0,14.0,1.0
793,468.0,436.0,1.0
794,493.0,351.0,1.0
795,319.0,441.0,4.0
796,405.0,369.0,1.0
797,277.0,131.0,1.0
798,437.0,476.0,6.0
799,114.0,448.0,3.0
800,466.0,457.0,1.0
801,83.0,233.0,6.0
802,186.0,127.0,6.0
803,84.0,154.0,6.0
804,245.0,105.0,1.0
805,400.0,432.0,1.0
806,255.0,65.0,1.0
807,437.0,393.0,1.0
808,88.0,28.0,6.0
809,241.0,124.0,6.0
810,119.0,108.0,6.0
811,217.0,405.0,2.0
812,59.0,89.0,6.0
813,292.0,145.0,1.0
815,132.0,290.0,6.0
816,366.0,430.0,1.0
817,327.0,406.0,6.0
818,299.0,236.0,4.0
819,297.0,386.0,6.0
820,206.0,403.0,3.0
821,420.0,464.0,1.0
822,379.0,360.0,6.0
823,58.0,19.0,6.0
824,143.0,447.0,6.0
826,106.0,83.0,1.0
827,66.0,116.0,2.0
828,461.0,306.0,1.0
829,59.0,27.0,6.0
831,457.0,327.0,6.0
832,388.0,329.0,6.0
833,438.0,352.0,2.0
834,99.0,163.0,6.0
835,468.0,416.0,1.0
836,48.0,53.0,6.0
837,251.0,256.0,6.0
838,419.0,209.0,1.0
839,138.0,267.0,5.0
840,377.0,199.0,6.0
841,314.0,376.0,2.0
842,258.0,259.0,6.0
843,276.0,461.0,1.0
844,70.0,115.0,2.0
845,235.0,414.0,6.0
846,314.0,353.0,6.0
847,126.0,173.0,1.0
848,256.0,156.0,1.0
849,91.0,263.0,2.0
850,56.0,157.0,1.0
851,218.0,411.0,2.0
852,188.0,152.0,3.0
853,359.0,370.0,4.0
854,241.0,205.0,6.0
855,91.0,266.0,2.0
856,402.0,317.0,6.0
857,224.0,156.0,6.0
858,408.0,303.0,6.0
859,244.0,318.0,6.0
860,288.0,261.0,6.0
861,51.0,466.0,6.0
862,275.0,340.0,2.0
863,94.0,297.0,5.0
864,40.0,405.0,4.0
865,166.0,185.0,3.0
866,64.0,283.0,6.0
867,337.0,436.0,1.0
868,116.0,156.0,6.0
869,363.0,354.0,6.0
870,67.0,331.0,1.0
871,79.0,174.0,6.0
872,311.0,487.0,1.0
873,238.0,184.0,1.0
874,291.0,356.0,1.0
875,106.0,205.0,1.0
876,434.0,336.0,6.0
877,42.0,475.0,1.0
879,261.0,252.0,6.0
881,124.0,248.0,6.0
882,113.0,144.0,1.0
883,135.0,203.0,1.0
884,313.0,370.0,2.0
885,181.0,169.0,3.0
886,294.0,475.0,1.0
888,458.0,427.0,1.0
889,258.0,300.0,6.0
890,429.0,272.0,2.0
891,388.0,359.0,1.0
892,247.0,347.0,6.0
893,92.0,189.0,6.0
894,271.0,341.0,2.0
895,478.0,165.0,1.0
896,381.0,343.0,2.0
897,433.0,304.0,4.0
898,214.0,173.0,6.0
899,115.0,182.0,1.0
900,209.0,187.0,6.0
901,248.0,222.0,6.0
902,77.0,39.0,6.0
903,457.0,447.0,1.0
904,258.0,166.0,3.0
905,266.0,184.0,6.0
906,108.0,309.0,4.0
907,117.0,219.0,1.0
908,220.0,145.0,1.0
909,223.0,111.0,1.0
910,210.0,143.0,6.0
912,340.0,476.0,2.0
913,337.0,472.0,2.0
914,71.0,196.0,2.0
916,94.0,85.0,1.0
917,93.0,96.0,6.0
918,273.0,267.0,6.0
919,350.0,436.0,1.0
920,251.0,317.0,6.0
921,217.0,123.0,3.0
922,155.0,199.0,6.0
923,385.0,346.0,2.0
924,204.0,158.0,6.0
925,59.0,301.0,6.0
926,52.0,379.0,3.0
927,427.0,317.0,6.0
928,336.0,455.0,6.0
929,412.0,256.0,6.0
931,92.0,246.0,2.0
932,263.0,269.0,1.0
933,173.0,435.0,6.0
934,124.0,276.0,6.0
935,227.0,275.0,6.0
937,80.0,252.0,6.0
938,303.0,403.0,1.0
939,217.0,103.0,6.0
940,248.0,212.0,1.0
941,245.0,392.0,6.0
942,282.0,362.0,6.0
943,249.0,191.0,1.0
944,69.0,35.0,1.0
945,285.0,249.0,1.0
946,276.0,355.0,6.0
948,70.0,312.0,1.0
949,24.0,449.0,1.0
951,95.0,74.0,6.0
952,122.0,160.0,6.0
954,211.0,295.0,6.0
955,136.0,194.0,1.0
956,105.0,216.0,1.0
957,95.0,181.0,6.0
958,39.0,377.0,1.0
959,118.0,208.0,1.0
960,399.0,64.0,1.0
961,100.0,458.0,1.0
963,156.0,183.0,6.0
966,261.0,190.0,6.0
967,36.0,340.0,1.0
968,483.0,317.0,6.0
969,104.0,194.0,1.0
971,63.0,271.0,1.0
972,58.0,354.0,6.0
973,146.0,187.0,1.0
974,53.0,369.0,6.0
975,383.0,52.0,1.0
976,298.0,370.0,6.0
977,85.0,215.0,2.0
979,62.0,48.0,6.0
980,220.0,316.0,4.0
981,297.0,163.0,6.0
982,85.0,41.0,6.0
983,275.0,377.0,6.0
984,337.0,448.0,6.0
985,386.0,12.0,1.0
986,292.0,375.0,6.0
987,445.0,352.0,2.0
988,56.0,218.0,1.0
989,47.0,279.0,6.0
990,73.0,143.0,6.0
991,37.0,226.0,1.0
992,337.0,427.0,1.0
994,63.0,76.0,2.0
995,110.0,286.0,6.0
996,95.0,212.0,1.0
998,147.0,198.0,6.0
999,132.0,127.0,6.0
1000,129.0,223.0,6.0
1001,106.0,266.0,6.0
1002,322.0,98.0,1.0
1003,242.0,266.0,2.0
1004,103.0,180.0,6.0
1005,432.0,285.0,2.0
1006,373.0,344.0,6.0
1007,93.0,202.0,2.0
1009,43.0,418.0,3.0
1010,88.0,205.0,2.0
1011,122.0,136.0,1.0
1012,238.0,263.0,2.0
1013,436.0,272.0,2.0
1014,96.0,251.0,2.0
1015,85.0,221.0,2.0
1016,108.0,119.0,6.0
1017,484.0,277.0,1.0
1018,386.0,397.0,1.0
1019,68.0,78.0,2.0
1020,17.0,173.0,1.0
1021,312.0,241.0,4.0
1022,58.0,319.0,1.0
1023,465.0,365.0,6.0
1024,289.0,346.0,6.0
1025,210.0,302.0,6.0
1027,85.0,282.0,6.0
1028,18.0,34.0,1.0
1030,227.0,180.0,6.0
1031,484.0,448.0,1.0
1032,305.0,346.0,1.0
1034,113.0,270.0,6.0
1035,249.0,270.0,6.0
1037,257.0,427.0,6.0
1038,498.0,461.0,1.0
1040,248.0,171.0,1.0
1041,35.0,385.0,1.0
1042,425.0,149.0,1.0
1043,231.0,220.0,5.0
1044,446.0,330.0,1.0
1045,408.0,322.0,6.0
1046,388.0,378.0,1.0
1048,294.0,277.0,2.0
1049,12.0,277.0,1.0
1050,99.0,279.0,6.0
1051,74.0,325.0,6.0
1052,489.0,387.0,1.0
1053,289.0,279.0,2.0
1054,271.0,284.0,3.0
1055,225.0,189.0,6.0
1056,105.0,434.0,6.0
1057,277.0,293.0,4.0
1058,440.0,413.0,1.0
1060,303.0,206.0,5.0
1061,67.0,321.0,6.0
1062,313.0,408.0,1.0
1063,130.0,211.0,1.0
1064,379.0,218.0,5.0
1065,206.0,93.0,6.0
1066,246.0,34.0,1.0
1067,334.0,18.0,1.0
1068,84.0,199.0,6.0
1069,348.0,418.0,1.0
1070,14.0,77.0,1.0
1071,318.0,340.0,3.0
1072,115.0,245.0,6.0
1073,191.0,21.0,6.0
