Atom_Index,Y_Position_px,X_Position_px,Defect_Class
161,237.0,914.0,3.0
162,1013.0,360.0,1.0
163,88.0,286.0,3.0
164,49.0,549.0,3.0
165,685.0,408.0,1.0
166,868.0,542.0,1.0
167,710.0,825.0,3.0
168,132.0,523.0,3.0
169,936.0,11.0,6.0
170,580.0,376.0,1.0
171,622.0,345.0,4.0
172,610.0,343.0,1.0
173,129.0,886.0,6.0
174,781.0,968.0,1.0
175,871.0,103.0,1.0
176,609.0,431.0,3.0
177,876.0,470.0,6.0
178,523.0,81.0,1.0
179,769.0,993.0,3.0
180,206.0,588.0,6.0
181,847.0,326.0,6.0
182,894.0,168.0,6.0
183,988.0,585.0,6.0
185,998.0,696.0,1.0
187,864.0,672.0,1.0
188,801.0,338.0,3.0
189,850.0,794.0,3.0
190,771.0,119.0,3.0
192,783.0,657.0,1.0
193,851.0,452.0,1.0
194,851.0,374.0,1.0
196,34.0,950.0,1.0
197,916.0,179.0,6.0
198,482.0,858.0,1.0
199,422.0,327.0,2.0
200,523.0,71.0,3.0
201,891.0,440.0,4.0
202,425.0,375.0,6.0
203,802.0,825.0,1.0
204,415.0,652.0,1.0
205,886.0,60.0,1.0
206,903.0,535.0,2.0
207,975.0,403.0,6.0
209,155.0,982.0,1.0
210,351.0,611.0,6.0
211,960.0,47.0,6.0
212,995.0,447.0,1.0
213,213.0,937.0,1.0
214,308.0,377.0,1.0
215,943.0,684.0,4.0
216,869.0,708.0,1.0
217,596.0,388.0,1.0
218,669.0,952.0,1.0
219,923.0,299.0,6.0
220,843.0,435.0,2.0
221,210.0,319.0,3.0
222,958.0,324.0,1.0
223,970.0,937.0,6.0
224,1012.0,536.0,1.0
225,869.0,444.0,3.0
226,490.0,38.0,1.0
227,920.0,63.0,1.0
228,590.0,475.0,1.0
229,926.0,419.0,6.0
230,1007.0,256.0,6.0
231,839.0,476.0,1.0
232,842.0,954.0,1.0
234,255.0,320.0,3.0
235,903.0,976.0,1.0
236,445.0,392.0,3.0
237,468.0,395.0,3.0
238,217.0,574.0,1.0
239,810.0,919.0,1.0
240,726.0,848.0,6.0
241,966.0,879.0,1.0
242,682.0,927.0,1.0
243,206.0,579.0,1.0
244,964.0,505.0,3.0
245,954.0,406.0,1.0
246,760.0,961.0,1.0
247,773.0,279.0,3.0
248,761.0,862.0,6.0
249,623.0,231.0,6.0
250,898.0,111.0,1.0
251,923.0,372.0,1.0
252,777.0,465.0,1.0
253,639.0,563.0,3.0
254,695.0,637.0,1.0
255,774.0,749.0,1.0
256,940.0,803.0,1.0
257,899.0,177.0,1.0
258,411.0,850.0,1.0
259,765.0,665.0,1.0
260,856.0,489.0,1.0
261,811.0,664.0,6.0
262,996.0,358.0,1.0
263,952.0,462.0,6.0
264,633.0,460.0,1.0
265,916.0,37.0,1.0
266,780.0,29.0,3.0
267,956.0,474.0,1.0
268,805.0,706.0,1.0
269,449.0,912.0,3.0
270,948.0,415.0,1.0
271,1003.0,46.0,1.0
272,839.0,389.0,1.0
273,1004.0,147.0,6.0
274,258.0,438.0,1.0
275,239.0,483.0,4.0
277,908.0,416.0,1.0
278,751.0,965.0,3.0
279,990.0,91.0,1.0
280,355.0,989.0,1.0
281,523.0,400.0,6.0
282,853.0,101.0,1.0
283,113.0,268.0,6.0
284,907.0,463.0,1.0
285,823.0,874.0,4.0
286,908.0,95.0,6.0
287,847.0,570.0,6.0
288,753.0,882.0,1.0
289,675.0,821.0,6.0
290,698.0,706.0,6.0
291,960.0,278.0,3.0
292,48.0,472.0,1.0
293,514.0,472.0,1.0
295,811.0,81.0,3.0
296,781.0,53.0,6.0
297,899.0,100.0,1.0
298,250.0,370.0,6.0
299,811.0,821.0,1.0
300,977.0,943.0,6.0
301,582.0,433.0,1.0
303,290.0,973.0,3.0
304,549.0,563.0,3.0
305,899.0,26.0,6.0
306,939.0,131.0,1.0
307,949.0,290.0,1.0
308,752.0,151.0,1.0
309,769.0,956.0,6.0
310,744.0,731.0,6.0
311,534.0,444.0,6.0
312,551.0,476.0,6.0
313,377.0,354.0,1.0
314,969.0,284.0,3.0
315,990.0,996.0,1.0
316,250.0,43.0,1.0
317,75.0,470.0,1.0
318,411.0,963.0,6.0
319,264.0,49.0,1.0
320,791.0,176.0,1.0
321,1003.0,220.0,1.0
322,531.0,485.0,6.0
323,960.0,941.0,1.0
324,477.0,400.0,6.0
325,847.0,913.0,3.0
326,786.0,802.0,1.0
327,678.0,828.0,6.0
328,706.0,877.0,1.0
329,717.0,102.0,6.0
330,301.0,624.0,1.0
331,889.0,472.0,6.0
332,492.0,425.0,6.0
333,798.0,855.0,1.0
334,689.0,953.0,1.0
335,806.0,783.0,1.0
336,949.0,404.0,6.0
337,42.0,523.0,1.0
338,866.0,241.0,1.0
339,566.0,420.0,1.0
340,826.0,459.0,1.0
341,369.0,399.0,3.0
342,846.0,657.0,1.0
343,778.0,212.0,1.0
344,850.0,219.0,3.0
345,226.0,66.0,3.0
346,503.0,699.0,3.0
347,75.0,54.0,1.0
348,217.0,932.0,1.0
349,55.0,73.0,6.0
350,855.0,742.0,1.0
351,729.0,750.0,3.0
352,455.0,703.0,1.0
353,855.0,752.0,3.0
354,767.0,670.0,1.0
355,799.0,21.0,3.0
356,117.0,315.0,1.0
357,107.0,427.0,6.0
358,825.0,434.0,1.0
359,632.0,480.0,1.0
360,910.0,993.0,1.0
361,440.0,268.0,6.0
362,396.0,19.0,1.0
363,991.0,321.0,6.0
364,771.0,857.0,1.0
365,68.0,963.0,1.0
366,771.0,360.0,1.0
367,828.0,414.0,1.0
368,728.0,916.0,3.0
369,88.0,524.0,1.0
370,844.0,347.0,1.0
371,425.0,971.0,1.0
372,755.0,757.0,6.0
373,894.0,664.0,1.0
374,288.0,13.0,2.0
375,605.0,550.0,6.0
376,459.0,425.0,1.0
377,968.0,947.0,1.0
378,643.0,954.0,1.0
379,846.0,737.0,6.0
380,976.0,610.0,1.0
381,997.0,270.0,3.0
382,143.0,955.0,3.0
383,77.0,960.0,3.0
384,187.0,430.0,1.0
385,875.0,314.0,1.0
386,878.0,361.0,1.0
387,1011.0,459.0,1.0
388,397.0,299.0,6.0
389,830.0,382.0,6.0
390,957.0,220.0,1.0
391,856.0,732.0,6.0
392,816.0,701.0,3.0
393,381.0,794.0,1.0
394,502.0,430.0,6.0
395,851.0,705.0,1.0
396,819.0,749.0,1.0
397,998.0,924.0,1.0
398,928.0,766.0,1.0
399,782.0,335.0,1.0
400,910.0,163.0,1.0
401,241.0,23.0,1.0
402,622.0,241.0,6.0
403,748.0,653.0,1.0
404,863.0,416.0,1.0
405,706.0,701.0,1.0
406,924.0,735.0,6.0
407,814.0,138.0,1.0
408,350.0,78.0,1.0
409,912.0,551.0,1.0
410,862.0,604.0,4.0
411,183.0,46.0,3.0
412,322.0,40.0,1.0
413,249.0,267.0,1.0
414,857.0,390.0,1.0
415,117.0,1012.0,2.0
416,708.0,690.0,6.0
417,856.0,437.0,6.0
418,734.0,953.0,1.0
419,943.0,111.0,3.0
420,878.0,781.0,6.0
421,530.0,23.0,6.0
422,943.0,188.0,1.0
423,617.0,359.0,1.0
424,848.0,814.0,1.0
425,725.0,371.0,3.0
426,843.0,943.0,1.0
427,167.0,299.0,1.0
428,71.0,325.0,1.0
429,741.0,626.0,3.0
430,827.0,755.0,1.0
431,893.0,727.0,1.0
432,746.0,254.0,6.0
434,876.0,636.0,1.0
436,719.0,178.0,6.0
437,945.0,514.0,6.0
438,618.0,271.0,1.0
439,946.0,81.0,1.0
440,830.0,646.0,1.0
442,729.0,661.0,1.0
443,907.0,857.0,3.0
444,393.0,210.0,1.0
445,801.0,659.0,1.0
446,979.0,932.0,3.0
447,142.0,17.0,6.0
448,994.0,611.0,1.0
449,634.0,207.0,3.0
450,649.0,571.0,1.0
451,818.0,671.0,3.0
452,917.0,422.0,6.0
453,653.0,373.0,6.0
454,814.0,458.0,1.0
455,464.0,856.0,1.0
456,722.0,645.0,4.0
457,670.0,479.0,6.0
458,392.0,272.0,3.0
459,52.0,93.0,6.0
460,232.0,455.0,2.0
461,885.0,69.0,6.0
462,418.0,545.0,2.0
464,554.0,560.0,6.0
465,740.0,724.0,6.0
466,689.0,533.0,3.0
467,887.0,736.0,1.0
468,973.0,242.0,1.0
469,707.0,856.0,3.0
470,23.0,532.0,4.0
471,658.0,488.0,1.0
472,723.0,635.0,3.0
473,798.0,116.0,1.0
474,958.0,210.0,1.0
475,745.0,673.0,1.0
476,936.0,756.0,1.0
477,750.0,887.0,1.0
478,508.0,50.0,1.0
479,254.0,567.0,1.0
480,435.0,380.0,1.0
481,837.0,751.0,6.0
482,614.0,61.0,1.0
483,999.0,913.0,1.0
484,192.0,369.0,1.0
485,715.0,618.0,6.0
486,931.0,657.0,6.0
487,668.0,884.0,3.0
488,611.0,955.0,6.0
489,762.0,441.0,1.0
490,983.0,315.0,1.0
491,797.0,368.0,1.0
492,1011.0,225.0,1.0
493,79.0,352.0,1.0
494,949.0,955.0,3.0
495,153.0,505.0,6.0
496,45.0,87.0,1.0
497,843.0,523.0,6.0
498,747.0,90.0,1.0
499,625.0,366.0,1.0
500,496.0,435.0,1.0
501,153.0,494.0,1.0
502,948.0,976.0,6.0
503,465.0,260.0,4.0
504,418.0,710.0,1.0
505,754.0,680.0,1.0
506,990.0,254.0,1.0
507,602.0,529.0,1.0
508,587.0,969.0,1.0
509,743.0,948.0,1.0
510,92.0,384.0,1.0
511,989.0,575.0,1.0
512,913.0,568.0,1.0
513,979.0,284.0,4.0
514,745.0,1006.0,1.0
515,1005.0,774.0,1.0
516,732.0,248.0,1.0
517,369.0,1006.0,3.0
518,609.0,264.0,6.0
519,908.0,583.0,6.0
520,488.0,83.0,1.0
521,833.0,45.0,6.0
522,925.0,185.0,1.0
523,670.0,401.0,1.0
524,573.0,463.0,6.0
525,1005.0,442.0,1.0
526,473.0,363.0,1.0
527,976.0,58.0,1.0
528,1001.0,473.0,1.0
529,767.0,468.0,4.0
530,648.0,492.0,1.0
531,95.0,556.0,1.0
532,769.0,129.0,6.0
533,220.0,39.0,6.0
535,600.0,932.0,2.0
536,775.0,321.0,1.0
537,975.0,221.0,1.0
538,415.0,732.0,6.0
539,225.0,76.0,6.0
540,299.0,293.0,1.0
541,881.0,429.0,1.0
542,357.0,968.0,2.0
543,587.0,470.0,3.0
544,434.0,967.0,1.0
545,624.0,248.0,1.0
546,469.0,648.0,3.0
547,235.0,575.0,1.0
548,187.0,607.0,1.0
551,927.0,671.0,1.0
552,863.0,427.0,1.0
553,802.0,75.0,1.0
554,922.0,652.0,6.0
555,719.0,448.0,6.0
556,685.0,419.0,6.0
557,1001.0,395.0,1.0
558,545.0,440.0,6.0
559,924.0,34.0,1.0
560,778.0,315.0,1.0
561,32.0,264.0,1.0
562,934.0,294.0,1.0
563,811.0,333.0,1.0
564,625.0,963.0,6.0
565,541.0,73.0,3.0
566,407.0,321.0,1.0
567,691.0,512.0,1.0
568,894.0,152.0,3.0
569,877.0,714.0,1.0
570,242.0,266.0,1.0
571,811.0,680.0,1.0
572,1005.0,225.0,1.0
573,583.0,104.0,3.0
574,862.0,629.0,4.0
575,589.0,382.0,3.0
576,518.0,442.0,1.0
577,612.0,157.0,3.0
578,359.0,590.0,1.0
579,611.0,1007.0,1.0
580,761.0,112.0,2.0
581,685.0,651.0,3.0
582,932.0,39.0,1.0
583,848.0,561.0,2.0
584,603.0,162.0,1.0
585,858.0,62.0,1.0
586,280.0,339.0,4.0
587,823.0,962.0,6.0
588,67.0,365.0,6.0
589,757.0,904.0,3.0
590,239.0,545.0,1.0
591,491.0,697.0,1.0
592,852.0,607.0,3.0
593,981.0,860.0,2.0
595,834.0,120.0,1.0
596,33.0,872.0,4.0
597,957.0,665.0,6.0
598,383.0,188.0,1.0
599,214.0,24.0,6.0
600,724.0,957.0,1.0
601,299.0,663.0,6.0
602,431.0,587.0,1.0
604,495.0,402.0,3.0
605,898.0,722.0,6.0
606,633.0,304.0,1.0
607,846.0,758.0,1.0
608,583.0,19.0,6.0
609,978.0,843.0,3.0
610,283.0,867.0,1.0
611,724.0,77.0,1.0
612,708.0,425.0,6.0
613,221.0,891.0,1.0
614,859.0,536.0,1.0
615,881.0,176.0,1.0
616,252.0,676.0,1.0
617,624.0,464.0,1.0
618,224.0,959.0,6.0
619,755.0,363.0,1.0
620,727.0,769.0,6.0
621,390.0,582.0,1.0
622,1002.0,489.0,6.0
623,580.0,479.0,3.0
624,384.0,851.0,4.0
625,196.0,514.0,1.0
626,751.0,877.0,1.0
627,94.0,286.0,1.0
628,68.0,192.0,3.0
629,605.0,971.0,6.0
630,815.0,779.0,1.0
631,883.0,740.0,6.0
632,435.0,644.0,1.0
633,48.0,587.0,3.0
634,935.0,44.0,3.0
635,752.0,369.0,1.0
636,699.0,684.0,1.0
637,707.0,117.0,3.0
638,713.0,385.0,1.0
639,876.0,15.0,1.0
640,775.0,816.0,6.0
641,1004.0,287.0,1.0
642,302.0,273.0,1.0
643,755.0,747.0,1.0
644,49.0,47.0,1.0
645,424.0,815.0,3.0
646,847.0,519.0,6.0
647,410.0,35.0,6.0
648,841.0,213.0,3.0
649,901.0,234.0,6.0
650,726.0,936.0,6.0
651,990.0,15.0,1.0
652,80.0,927.0,1.0
653,852.0,353.0,1.0
654,740.0,647.0,6.0
655,64.0,484.0,1.0
656,189.0,919.0,1.0
657,952.0,296.0,3.0
658,476.0,246.0,1.0
659,425.0,638.0,1.0
660,136.0,493.0,1.0
661,1009.0,742.0,6.0
662,282.0,669.0,3.0
663,869.0,48.0,1.0
664,778.0,963.0,1.0
665,135.0,1012.0,3.0
666,667.0,894.0,1.0
667,249.0,28.0,1.0
668,343.0,71.0,1.0
669,333.0,598.0,2.0
670,494.0,677.0,3.0
671,385.0,421.0,1.0
672,780.0,129.0,3.0
673,884.0,79.0,6.0
674,879.0,438.0,3.0
675,38.0,138.0,1.0
676,388.0,15.0,6.0
677,955.0,396.0,1.0
678,290.0,571.0,6.0
679,751.0,954.0,1.0
680,282.0,644.0,3.0
681,908.0,530.0,1.0
682,217.0,475.0,3.0
683,736.0,93.0,6.0
684,372.0,369.0,1.0
685,109.0,495.0,3.0
686,929.0,346.0,2.0
687,211.0,44.0,1.0
688,943.0,265.0,1.0
689,407.0,460.0,1.0
690,969.0,438.0,1.0
691,937.0,84.0,1.0
692,953.0,261.0,1.0
693,111.0,211.0,1.0
694,921.0,217.0,1.0
695,739.0,745.0,1.0
696,762.0,940.0,1.0
697,313.0,284.0,1.0
698,36.0,1007.0,1.0
699,485.0,915.0,3.0
700,641.0,309.0,6.0
701,649.0,151.0,3.0
702,160.0,942.0,1.0
703,853.0,421.0,1.0
704,787.0,372.0,1.0
705,950.0,628.0,1.0
706,792.0,368.0,1.0
707,883.0,751.0,6.0
708,973.0,407.0,6.0
709,990.0,856.0,4.0
710,151.0,16.0,6.0
711,378.0,317.0,1.0
713,357.0,346.0,1.0
714,848.0,151.0,6.0
715,182.0,990.0,1.0
716,897.0,634.0,6.0
718,983.0,497.0,3.0
719,245.0,57.0,1.0
720,962.0,868.0,6.0
721,829.0,823.0,6.0
722,626.0,521.0,1.0
723,426.0,245.0,3.0
724,983.0,902.0,1.0
725,358.0,766.0,1.0
726,351.0,816.0,3.0
727,990.0,829.0,1.0
728,134.0,845.0,3.0
729,957.0,401.0,1.0
730,764.0,17.0,1.0
731,894.0,384.0,1.0
732,984.0,65.0,1.0
733,1006.0,764.0,1.0
734,524.0,391.0,1.0
735,387.0,313.0,1.0
737,388.0,655.0,3.0
738,451.0,838.0,3.0
739,588.0,574.0,1.0
740,835.0,849.0,3.0
741,999.0,660.0,1.0
742,898.0,607.0,1.0
743,394.0,848.0,3.0
744,94.0,374.0,2.0
745,698.0,939.0,6.0
746,102.0,205.0,1.0
747,282.0,281.0,1.0
748,311.0,953.0,1.0
749,381.0,805.0,1.0
750,135.0,405.0,1.0
751,76.0,969.0,1.0
752,961.0,956.0,1.0
753,735.0,687.0,3.0
754,742.0,470.0,6.0
755,953.0,950.0,3.0
756,398.0,884.0,1.0
757,641.0,553.0,3.0
758,963.0,93.0,6.0
759,1011.0,977.0,2.0
760,62.0,49.0,1.0
761,973.0,765.0,6.0
762,270.0,85.0,3.0
763,224.0,580.0,6.0
764,330.0,612.0,6.0
765,218.0,495.0,6.0
766,44.0,276.0,1.0
767,642.0,569.0,3.0
768,265.0,865.0,6.0
769,715.0,46.0,1.0
770,828.0,921.0,6.0
771,523.0,644.0,1.0
772,198.0,406.0,1.0
773,949.0,721.0,1.0
774,429.0,695.0,3.0
775,912.0,474.0,2.0
776,984.0,996.0,3.0
777,592.0,341.0,1.0
778,445.0,953.0,1.0
779,819.0,88.0,1.0
780,934.0,1010.0,6.0
781,923.0,958.0,1.0
782,267.0,522.0,1.0
783,319.0,441.0,1.0
784,415.0,234.0,6.0
785,341.0,411.0,1.0
786,143.0,509.0,1.0
787,772.0,515.0,1.0
788,346.0,956.0,1.0
789,722.0,382.0,3.0
790,409.0,362.0,3.0
791,199.0,572.0,1.0
792,776.0,59.0,6.0
793,188.0,508.0,1.0
794,803.0,67.0,1.0
795,723.0,128.0,2.0
796,231.0,457.0,2.0
797,899.0,701.0,1.0
798,171.0,829.0,3.0
799,859.0,396.0,1.0
800,691.0,450.0,6.0
801,823.0,464.0,1.0
802,81.0,840.0,6.0
803,709.0,183.0,3.0
804,734.0,63.0,1.0
805,908.0,339.0,1.0
806,185.0,960.0,3.0
807,180.0,503.0,1.0
808,707.0,956.0,1.0
809,127.0,80.0,1.0
810,977.0,191.0,1.0
811,830.0,812.0,1.0
812,547.0,506.0,6.0
813,508.0,710.0,1.0
814,452.0,480.0,1.0
815,634.0,53.0,1.0
816,402.0,843.0,1.0
817,391.0,360.0,1.0
818,117.0,402.0,1.0
820,1004.0,950.0,1.0
821,534.0,57.0,6.0
822,812.0,96.0,6.0
823,346.0,43.0,1.0
824,206.0,931.0,6.0
825,974.0,18.0,1.0
826,870.0,304.0,1.0
827,57.0,369.0,1.0
828,776.0,973.0,1.0
829,451.0,304.0,6.0
830,642.0,543.0,2.0
831,749.0,720.0,1.0
832,954.0,199.0,6.0
833,927.0,166.0,3.0
834,706.0,789.0,1.0
835,655.0,430.0,6.0
836,70.0,521.0,1.0
837,964.0,24.0,1.0
838,1009.0,987.0,6.0
839,634.0,284.0,1.0
840,669.0,385.0,1.0
841,601.0,20.0,1.0
842,787.0,294.0,3.0
843,750.0,61.0,3.0
844,68.0,541.0,1.0
845,719.0,92.0,1.0
846,109.0,221.0,1.0
847,679.0,206.0,1.0
848,18.0,406.0,1.0
849,834.0,110.0,1.0
850,409.0,45.0,1.0
851,922.0,547.0,1.0
852,1003.0,530.0,1.0
853,416.0,378.0,3.0
854,844.0,679.0,1.0
855,971.0,995.0,3.0
856,782.0,843.0,3.0
857,874.0,247.0,2.0
858,764.0,112.0,2.0
859,438.0,936.0,1.0
860,964.0,149.0,1.0
861,647.0,912.0,1.0
862,56.0,567.0,6.0
863,59.0,272.0,1.0
864,231.0,353.0,3.0
865,943.0,430.0,6.0
866,99.0,988.0,6.0
867,66.0,376.0,1.0
868,990.0,177.0,1.0
869,299.0,216.0,1.0
870,820.0,406.0,3.0
871,644.0,279.0,1.0
872,548.0,486.0,1.0
873,811.0,987.0,1.0
874,704.0,898.0,1.0
875,958.0,707.0,3.0
876,920.0,506.0,1.0
877,230.0,36.0,6.0
878,936.0,747.0,1.0
879,853.0,499.0,6.0
880,435.0,52.0,1.0
882,513.0,448.0,6.0
883,234.0,1007.0,1.0
884,736.0,677.0,6.0
885,743.0,121.0,1.0
886,596.0,249.0,4.0
887,430.0,685.0,1.0
888,333.0,241.0,1.0
889,834.0,59.0,1.0
890,774.0,828.0,1.0
891,614.0,1001.0,1.0
892,220.0,964.0,6.0
893,877.0,63.0,6.0
894,521.0,499.0,6.0
895,604.0,240.0,3.0
896,860.0,128.0,1.0
897,250.0,520.0,6.0
898,412.0,937.0,1.0
899,974.0,641.0,6.0
901,947.0,679.0,1.0
902,134.0,934.0,1.0
903,938.0,1005.0,6.0
904,692.0,84.0,1.0
905,639.0,917.0,1.0
907,103.0,459.0,6.0
908,194.0,394.0,1.0
909,742.0,374.0,6.0
910,621.0,433.0,1.0
911,573.0,515.0,1.0
912,938.0,228.0,1.0
913,900.0,996.0,1.0
914,738.0,325.0,1.0
915,201.0,48.0,1.0
916,719.0,676.0,6.0
917,73.0,315.0,3.0
918,167.0,948.0,1.0
919,422.0,570.0,6.0
920,1002.0,551.0,1.0
921,869.0,376.0,1.0
922,742.0,294.0,1.0
923,835.0,761.0,1.0
924,246.0,973.0,1.0
925,681.0,848.0,1.0
926,853.0,112.0,1.0
927,967.0,43.0,6.0
928,701.0,89.0,1.0
929,774.0,495.0,1.0
930,712.0,815.0,1.0
932,488.0,464.0,1.0
933,818.0,98.0,1.0
934,634.0,947.0,3.0
935,86.0,534.0,1.0
936,1013.0,293.0,1.0
937,948.0,731.0,6.0
938,672.0,931.0,3.0
939,740.0,74.0,1.0
940,541.0,99.0,3.0
941,461.0,60.0,3.0
942,745.0,100.0,1.0
943,609.0,353.0,1.0
944,562.0,478.0,1.0
945,990.0,436.0,1.0
946,423.0,825.0,1.0
947,725.0,361.0,1.0
948,892.0,746.0,3.0
949,385.0,194.0,1.0
950,419.0,525.0,1.0
953,479.0,468.0,1.0
954,819.0,687.0,2.0
955,422.0,250.0,1.0
956,16.0,938.0,3.0
957,763.0,456.0,6.0
958,338.0,722.0,1.0
959,412.0,631.0,1.0
960,339.0,608.0,1.0
961,927.0,15.0,1.0
962,606.0,142.0,3.0
963,103.0,119.0,3.0
964,161.0,512.0,3.0
965,919.0,118.0,1.0
966,727.0,926.0,1.0
967,993.0,965.0,1.0
968,906.0,359.0,1.0
969,293.0,38.0,1.0
970,670.0,541.0,3.0
971,732.0,309.0,1.0
972,232.0,518.0,1.0
973,994.0,368.0,6.0
974,493.0,588.0,1.0
975,755.0,513.0,4.0
976,176.0,31.0,3.0
977,546.0,465.0,1.0
978,916.0,371.0,1.0
979,692.0,284.0,1.0
980,872.0,512.0,1.0
981,665.0,452.0,6.0
982,301.0,672.0,6.0
983,247.0,48.0,1.0
984,838.0,933.0,6.0
985,600.0,550.0,6.0
986,156.0,972.0,1.0
987,380.0,561.0,3.0
988,982.0,637.0,1.0
989,991.0,564.0,6.0
990,68.0,953.0,1.0
991,352.0,573.0,3.0
992,524.0,556.0,3.0
993,412.0,15.0,3.0
994,917.0,920.0,1.0
995,821.0,143.0,6.0
996,334.0,317.0,6.0
997,814.0,800.0,1.0
998,947.0,1002.0,1.0
999,1012.0,904.0,3.0
1000,95.0,541.0,1.0
1001,807.0,851.0,3.0
1002,446.0,434.0,3.0
1003,234.0,857.0,2.0
1004,75.0,121.0,3.0
1005,764.0,179.0,1.0
1006,392.0,702.0,1.0
1007,368.0,829.0,1.0
1008,881.0,341.0,1.0
1009,443.0,562.0,1.0
1010,308.0,974.0,1.0
1011,421.0,680.0,1.0
1012,996.0,65.0,3.0
1013,783.0,491.0,1.0
1014,415.0,311.0,1.0
1015,384.0,266.0,1.0
1016,330.0,260.0,1.0
1017,123.0,974.0,1.0
1018,629.0,921.0,4.0
1019,530.0,417.0,1.0
1020,493.0,843.0,3.0
1021,975.0,455.0,1.0
1022,1011.0,956.0,6.0
1023,394.0,330.0,1.0
1024,616.0,307.0,1.0
