Atom_Index,Y_Position_px,X_Position_px,Defect_Class
239,125.0,969.0,3.0
240,377.0,223.0,1.0
241,802.0,207.0,6.0
242,995.0,997.0,3.0
243,300.0,914.0,4.0
244,777.0,640.0,1.0
245,479.0,594.0,3.0
246,861.0,788.0,3.0
247,622.0,551.0,1.0
248,983.0,403.0,3.0
249,410.0,946.0,6.0
250,680.0,295.0,6.0
251,188.0,803.0,3.0
252,519.0,171.0,1.0
254,284.0,820.0,4.0
255,960.0,973.0,3.0
256,521.0,130.0,3.0
257,545.0,985.0,3.0
258,825.0,767.0,3.0
259,394.0,395.0,1.0
260,34.0,519.0,4.0
261,699.0,565.0,1.0
262,452.0,396.0,4.0
263,826.0,327.0,1.0
264,103.0,800.0,4.0
265,961.0,631.0,1.0
266,858.0,828.0,1.0
267,717.0,699.0,6.0
268,687.0,600.0,3.0
269,998.0,528.0,1.0
270,464.0,450.0,2.0
271,887.0,625.0,1.0
272,85.0,54.0,1.0
273,216.0,405.0,1.0
274,736.0,130.0,1.0
275,694.0,884.0,1.0
276,808.0,387.0,4.0
277,715.0,787.0,1.0
278,516.0,213.0,1.0
279,112.0,149.0,4.0
280,918.0,319.0,1.0
281,979.0,488.0,1.0
282,43.0,395.0,3.0
283,69.0,111.0,1.0
284,817.0,967.0,1.0
285,518.0,402.0,6.0
286,558.0,112.0,6.0
287,379.0,798.0,4.0
288,652.0,151.0,1.0
289,801.0,585.0,6.0
290,933.0,714.0,3.0
291,485.0,78.0,6.0
292,950.0,382.0,3.0
293,197.0,296.0,6.0
294,384.0,141.0,4.0
295,431.0,540.0,4.0
297,506.0,729.0,6.0
298,234.0,173.0,3.0
299,617.0,381.0,4.0
300,980.0,447.0,1.0
301,845.0,74.0,4.0
302,576.0,878.0,4.0
303,246.0,149.0,1.0
304,810.0,49.0,3.0
305,967.0,468.0,1.0
306,390.0,686.0,6.0
307,220.0,141.0,4.0
308,643.0,983.0,2.0
309,606.0,899.0,6.0
310,405.0,342.0,3.0
311,900.0,379.0,1.0
312,712.0,487.0,1.0
313,394.0,978.0,3.0
314,985.0,366.0,4.0
315,461.0,62.0,1.0
316,851.0,990.0,4.0
317,922.0,733.0,1.0
319,276.0,154.0,6.0
320,777.0,682.0,1.0
321,147.0,287.0,1.0
322,770.0,155.0,6.0
323,943.0,462.0,6.0
324,197.0,629.0,4.0
325,139.0,544.0,3.0
326,230.0,213.0,4.0
327,572.0,584.0,1.0
328,188.0,119.0,4.0
329,248.0,717.0,4.0
330,268.0,266.0,6.0
331,898.0,848.0,6.0
332,482.0,556.0,4.0
333,651.0,361.0,1.0
334,739.0,55.0,6.0
335,745.0,469.0,1.0
336,583.0,255.0,6.0
337,704.0,69.0,6.0
338,244.0,570.0,6.0
339,636.0,635.0,1.0
340,396.0,162.0,1.0
341,923.0,278.0,6.0
342,841.0,115.0,6.0
343,97.0,726.0,5.0
344,43.0,902.0,1.0
345,343.0,387.0,1.0
346,658.0,213.0,6.0
347,686.0,382.0,1.0
348,165.0,500.0,1.0
349,577.0,294.0,6.0
350,302.0,292.0,4.0
351,164.0,778.0,6.0
352,679.0,787.0,1.0
353,300.0,440.0,3.0
354,126.0,885.0,1.0
355,128.0,244.0,3.0
356,317.0,135.0,6.0
357,33.0,601.0,3.0
358,891.0,462.0,1.0
359,113.0,400.0,4.0
360,347.0,977.0,1.0
362,408.0,268.0,1.0
363,670.0,332.0,3.0
364,447.0,569.0,3.0
365,882.0,56.0,1.0
366,873.0,417.0,4.0
367,153.0,379.0,6.0
368,305.0,403.0,3.0
369,864.0,622.0,1.0
370,397.0,485.0,4.0
371,73.0,456.0,1.0
372,694.0,925.0,1.0
373,179.0,481.0,3.0
374,42.0,150.0,4.0
375,216.0,704.0,6.0
376,586.0,564.0,4.0
377,682.0,639.0,4.0
378,502.0,44.0,6.0
379,969.0,694.0,3.0
380,707.0,315.0,4.0
381,461.0,491.0,6.0
382,471.0,711.0,6.0
383,834.0,226.0,3.0
384,695.0,500.0,1.0
385,823.0,845.0,1.0
386,843.0,370.0,3.0
387,515.0,439.0,3.0
388,295.0,330.0,1.0
389,596.0,92.0,1.0
390,349.0,32.0,6.0
391,652.0,724.0,1.0
392,226.0,103.0,3.0
393,964.0,933.0,6.0
394,836.0,570.0,6.0
395,478.0,275.0,4.0
396,546.0,272.0,5.0
397,356.0,63.0,6.0
398,785.0,454.0,1.0
399,651.0,401.0,3.0
400,184.0,155.0,1.0
401,600.0,57.0,3.0
402,373.0,265.0,1.0
403,953.0,342.0,3.0
404,516.0,797.0,6.0
405,262.0,456.0,1.0
406,582.0,364.0,5.0
407,540.0,923.0,1.0
408,262.0,305.0,3.0
409,701.0,111.0,1.0
410,843.0,970.0,1.0
411,348.0,821.0,3.0
412,944.0,422.0,1.0
413,645.0,278.0,6.0
414,964.0,225.0,3.0
415,397.0,50.0,6.0
416,812.0,785.0,1.0
417,606.0,307.0,6.0
418,933.0,592.0,3.0
419,699.0,154.0,1.0
420,540.0,665.0,1.0
421,432.0,464.0,3.0
422,45.0,110.0,1.0
423,788.0,825.0,4.0
424,442.0,290.0,4.0
