Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
53,712.00,382.00,24.1868,26.0000,26.6833,25.6234,200.18,172.87,84.13,0.4140
54,581.00,155.00,21.9317,25.4951,26.0000,24.4756,191.22,130.21,114.23,0.4237
55,273.00,575.00,25.1794,26.0768,27.3130,26.1897,204.61,87.56,163.09,0.4587
56,492.00,532.00,25.1794,26.0000,28.1603,26.4465,206.61,105.78,102.96,0.4036
57,164.00,410.00,20.6155,23.0217,25.9422,23.1932,181.20,159.66,94.72,0.4472
58,233.00,551.00,21.9545,22.8254,23.0868,22.6222,176.74,121.12,125.04,0.4700
59,124.00,181.00,23.4307,24.0208,25.2982,24.2499,189.45,142.58,111.37,0.4853
60,959.00,672.00,24.1661,24.6982,25.0000,24.6214,192.35,123.80,114.44,0.4359
61,688.00,132.00,24.5967,24.6982,25.0200,24.7716,193.53,121.68,114.27,0.4358
62,275.00,439.00,21.4009,23.7697,25.0200,23.3969,182.79,120.35,125.11,0.4743
63,760.00,132.00,24.0832,25.0799,25.2389,24.8006,193.76,118.26,118.93,0.4255
64,317.00,378.00,25.9422,26.9258,27.5136,26.7939,209.33,102.48,81.54,0.4508
65,970.00,424.00,24.6982,25.0799,26.0768,25.2850,197.54,124.74,117.36,0.4239
66,921.00,648.00,23.0217,24.8395,27.2947,25.0520,195.72,127.61,120.93,0.4332
67,502.00,234.00,22.0907,25.2389,25.4951,24.2749,189.65,118.50,120.75,0.4196
68,46.00,212.00,21.9317,22.2036,26.9258,23.6870,185.06,144.61,111.35,0.4858
69,531.00,1007.00,24.0832,26.0768,42.2019,30.7873,240.53,117.71,31.56,0.4207
70,345.00,1021.00,26.6271,43.0116,44.0454,37.8947,296.05,88.75,31.68,0.4401
71,95.00,541.00,21.9545,24.1661,26.3059,24.1422,188.61,125.49,111.32,0.4429
72,994.00,693.00,24.4131,25.0200,25.9422,25.1251,196.29,127.28,117.46,0.4403
73,320.00,334.00,22.8473,23.3452,25.3180,23.8368,186.23,110.07,122.29,0.4311
74,198.00,669.00,29.5296,34.9285,35.7771,33.4117,261.03,141.93,125.13,0.4079
75,678.00,356.00,25.2982,27.2029,27.4591,26.6534,208.23,178.67,82.06,0.3777
76,713.00,904.00,27.5862,28.3196,35.0143,30.3067,236.77,94.33,44.83,0.4446
77,98.00,456.00,23.7065,25.0000,25.0799,24.5955,192.15,117.65,128.86,0.4600
78,217.00,738.00,30.8869,34.0147,34.8855,33.2624,259.86,117.37,56.35,0.4245
79,268.00,523.00,25.2982,25.2982,28.1603,26.2522,205.10,90.00,88.07,0.4511
80,603.00,1012.00,23.0868,23.8537,38.0132,28.3179,221.23,118.05,30.39,0.4084
81,142.00,166.00,22.3607,23.4307,27.8568,24.5494,191.79,150.50,31.34,0.4443
82,850.00,642.00,23.0217,24.4131,26.0768,24.5039,191.44,122.50,124.96,0.4236
83,594.00,696.00,24.3516,25.2982,26.8328,25.4942,199.17,179.26,82.61,0.4087
84,350.00,263.00,23.0868,23.6008,25.0799,23.9225,186.89,121.41,118.47,0.4073
85,71.00,71.00,22.0227,25.0000,25.5539,24.1922,189.00,129.47,109.95,0.4253
86,497.00,982.00,23.0217,25.0000,25.0799,24.3672,190.37,124.38,115.99,0.4248
87,566.00,623.00,22.0907,22.6274,27.3130,24.0104,187.58,129.81,118.94,0.4384
88,373.00,39.00,25.0000,25.8070,26.4008,25.7359,201.06,109.28,171.64,0.3886
89,546.00,131.00,22.4722,25.0200,25.6320,24.3747,190.43,119.99,127.17,0.4078
90,71.00,32.00,21.2603,22.0907,26.0768,23.1426,180.80,136.38,106.34,0.4261
91,16.00,839.00,29.5296,32.7567,40.4969,34.2611,267.66,105.96,41.47,0.3691
92,317.00,640.00,26.9072,27.0185,28.0179,27.3145,213.39,93.00,82.84,0.4229
93,641.00,923.00,23.7697,26.4197,26.4764,25.5553,199.65,135.90,93.74,0.4010
94,421.00,975.00,26.2488,27.1662,27.7849,27.0666,211.46,145.98,100.11,0.3774
95,291.00,371.00,25.4951,25.5539,26.9258,25.9916,203.06,123.86,130.63,0.4186
96,381.00,539.00,24.7588,26.2488,26.6271,25.8782,202.17,93.00,80.92,0.4237
97,357.00,178.00,22.3607,23.3238,23.8537,23.1794,181.09,131.27,112.72,0.4005
98,436.00,861.00,24.1868,25.9422,26.0768,25.4019,198.45,122.70,115.35,0.3549
99,776.00,427.00,26.2488,27.0000,27.2947,26.8478,209.75,107.74,80.68,0.3957
100,604.00,608.00,22.0227,23.0217,25.6320,23.5588,184.05,121.78,113.16,0.4060
101,43.00,946.00,23.7065,25.0000,26.4197,25.0421,195.64,117.65,122.88,0.4459
102,484.00,658.00,22.0227,24.0832,24.6982,23.6014,184.39,129.03,113.97,0.4133
103,157.00,745.00,33.7343,33.9559,37.0135,34.9012,272.67,64.40,116.44,0.3805
104,220.00,971.00,24.1868,24.1868,25.0200,24.4645,191.13,120.51,117.45,0.3847
105,354.00,363.00,25.8070,26.0000,26.2488,26.0186,203.27,77.08,107.79,0.3916
106,615.00,928.00,26.4764,27.8927,28.0179,27.4623,214.55,86.35,171.16,0.4002
107,78.00,964.00,23.3238,24.1868,25.9422,24.4843,191.28,128.09,121.48,0.4307
108,862.00,353.00,25.4951,25.4951,27.4591,26.1498,204.29,180.00,98.71,0.3898
109,248.00,327.00,22.3607,23.1948,26.0768,23.8774,186.54,124.00,120.96,0.4336
110,389.00,288.00,25.6125,27.5862,28.0179,27.0722,211.50,97.81,176.16,0.3866
111,626.00,725.00,22.2036,22.4722,26.0192,23.5650,184.10,123.31,128.04,0.4046
112,57.00,561.00,22.4722,26.0768,26.8328,25.1273,196.31,126.67,121.16,0.3983
113,114.00,860.00,20.8806,25.6125,27.7308,24.7413,193.29,158.04,98.94,0.3674
114,332.00,547.00,19.2094,25.0799,27.1662,23.8185,186.08,117.84,122.32,0.4410
115,652.00,991.00,12.0416,27.8568,29.4109,23.1031,180.49,159.40,166.94,0.4727
116,58.00,479.00,23.0868,24.6982,27.4591,25.0813,195.95,126.73,118.14,0.4303
117,398.00,519.00,26.2488,34.0147,34.4819,31.5818,246.73,137.95,159.90,0.3942
118,354.00,221.00,23.0868,23.6008,25.0799,23.9225,186.89,121.41,118.47,0.4089
119,871.00,34.00,22.2036,24.0000,24.5967,23.6001,184.38,125.84,117.60,0.3911
120,458.00,1000.00,23.0217,24.8395,41.5933,29.8182,232.95,127.61,29.67,0.3981
121,436.00,186.00,22.0227,23.7697,24.0208,23.2711,181.81,118.28,131.86,0.4229
122,266.00,233.00,27.2029,33.0606,37.1618,32.4751,253.71,140.50,149.83,0.3852
123,553.00,393.00,35.0571,36.1386,37.2156,36.1371,282.32,72.31,27.43,0.3616
124,203.00,429.00,25.6125,26.9258,27.2947,26.6110,207.90,143.73,67.10,0.4063
125,858.00,395.00,26.2488,26.6271,26.8701,26.5820,207.67,83.92,175.36,0.3731
126,520.00,881.00,22.3607,34.6554,40.1995,32.4052,253.17,72.73,20.85,0.3365
127,145.00,1010.00,23.3238,24.0208,41.3038,29.5495,230.86,118.58,24.01,0.4302
128,107.00,95.00,23.0868,24.4131,25.2389,24.2463,189.42,120.02,128.66,0.4229
129,615.00,524.00,26.0768,27.8927,28.4429,27.4708,214.62,100.14,174.27,0.3864
130,913.00,970.00,22.6716,24.0000,26.4197,24.3638,190.34,131.42,109.10,0.4286
131,792.00,300.00,23.3238,26.4764,26.9258,25.5753,199.81,131.85,117.71,0.3850
132,363.00,519.00,21.5870,26.9072,35.0000,27.8314,217.43,118.59,166.61,0.4100
133,199.00,529.00,22.8254,24.7386,25.0599,24.2080,189.12,132.85,122.58,0.4279
134,989.00,572.00,27.0185,28.1603,30.0832,28.4207,222.04,147.12,144.41,0.3861
135,273.00,621.00,23.7065,25.0599,25.0799,24.6154,192.31,123.74,113.07,0.4459
136,192.00,79.00,26.1725,39.1152,39.3573,34.8817,272.51,92.18,146.20,0.3254
137,536.00,521.00,23.6008,27.0185,27.2029,25.9408,202.66,92.61,109.28,0.3718
138,249.00,104.00,21.4709,23.0217,24.0832,22.8586,178.58,120.25,110.61,0.4006
139,195.00,40.00,23.0217,25.0799,39.1152,29.0723,227.13,128.95,141.22,0.3468
140,866.00,314.00,24.2074,26.6271,27.2947,26.0431,203.46,86.00,99.85,0.3780
141,850.00,685.00,21.9545,24.0832,25.2389,23.7588,185.62,124.83,116.24,0.3454
142,449.00,631.00,23.4094,26.3059,26.9258,25.5470,199.59,118.73,128.69,0.3888
143,284.00,692.00,15.8114,26.9258,30.4138,24.3837,190.50,93.37,171.03,0.3948
144,470.00,209.00,23.3238,25.0200,25.0799,24.4746,191.21,118.67,125.54,0.3892
145,485.00,27.00,20.6155,24.0416,26.0768,23.5780,184.20,149.04,108.43,0.3532
146,225.00,625.00,28.2843,30.0167,31.3209,29.8740,233.39,79.96,114.83,0.4199
147,627.00,153.00,22.8254,25.0799,26.8328,24.9127,194.63,114.24,124.62,0.3593
148,401.00,451.00,25.9422,33.6155,34.2345,31.2641,244.25,39.70,34.26,0.3626
149,953.00,203.00,22.8035,24.5967,27.0185,24.8063,193.80,115.56,125.75,0.3963
150,469.00,798.00,25.0599,25.8070,26.0000,25.6223,200.17,115.85,118.61,0.3738
151,911.00,1011.00,23.4307,25.0200,41.0488,29.8332,233.07,127.51,37.01,0.4500
152,894.00,147.00,28.6531,30.3645,30.4795,29.8324,233.07,102.01,70.26,0.3996
153,803.00,427.00,24.0416,27.0000,32.4500,27.8305,217.43,106.93,50.62,0.3411
154,690.00,90.00,23.7065,24.0208,25.2389,24.3221,190.02,115.26,118.66,0.3789
155,805.00,985.00,21.6333,23.0000,25.9422,23.5252,183.79,123.69,118.76,0.4373
156,617.00,589.00,23.0217,38.3275,38.4187,33.2560,259.81,153.12,163.04,0.3463
157,468.00,676.00,24.0832,34.7851,35.1283,31.3322,244.78,150.07,133.47,0.3522
158,749.00,360.00,23.0217,24.1661,25.1794,24.1224,188.46,121.18,117.54,0.3918
159,487.00,109.00,29.4109,31.0644,34.1321,31.5358,246.37,68.49,130.35,0.3080
160,50.00,686.00,21.5870,22.4722,26.6271,23.5621,184.08,135.67,110.89,0.4008
161,543.00,463.00,21.4709,35.1141,35.3412,30.6421,239.39,132.26,37.13,0.3584
162,697.00,808.00,25.6125,27.6586,27.6586,26.9766,210.75,178.06,100.74,0.3702
163,31.00,328.00,15.2643,18.6011,30.4138,21.4264,167.39,175.35,85.80,0.4397
164,345.00,734.00,29.9666,35.2278,36.0694,33.7546,263.71,29.70,159.59,0.3435
165,555.00,761.00,20.2485,24.0000,25.9422,23.3969,182.79,122.91,119.54,0.3925
166,984.00,977.00,22.4722,22.8254,24.3311,23.2096,181.32,118.91,112.81,0.4456
167,810.00,450.00,24.0416,25.3180,26.0192,25.1263,196.30,82.16,104.72,0.3289
168,90.00,665.00,25.0000,25.0200,25.0799,25.0333,195.57,124.58,119.63,0.4020
169,734.00,985.00,23.2594,24.0832,25.5539,24.2988,189.83,120.23,123.96,0.4239
170,231.00,23.00,21.2603,21.9545,23.0217,22.0788,172.49,108.75,133.68,0.3554
171,507.00,1005.00,24.0832,25.0799,40.8044,29.9892,234.29,118.26,148.74,0.3747
172,591.00,741.00,22.0907,22.8473,23.3238,22.7539,177.77,118.39,115.77,0.3867
173,715.00,866.00,26.2488,27.6586,34.2345,29.3806,229.54,90.24,42.93,0.3399
174,269.00,969.00,20.5913,25.6320,32.6497,26.2910,205.40,130.39,169.02,0.3393
175,100.00,688.00,25.0799,31.5753,38.1182,31.5911,246.81,102.54,151.99,0.3568
176,769.00,471.00,21.9317,23.3452,24.0832,23.1200,180.63,112.51,118.99,0.3920
177,227.00,480.00,24.1661,26.5707,31.3847,27.3738,213.86,135.76,173.79,0.3832
178,654.00,244.00,26.5707,28.8617,31.2570,28.8965,225.75,84.24,117.15,0.3165
179,322.00,52.00,33.6006,35.5106,35.7351,34.9488,273.04,116.80,54.46,0.3366
180,133.00,710.00,28.0713,37.6431,39.0512,34.9219,272.83,54.47,7.02,0.3388
181,380.00,886.00,35.3553,37.8021,38.4708,37.2094,290.70,66.22,123.36,0.3217
182,232.00,907.00,26.4197,27.1662,39.0512,30.8790,241.24,113.14,153.46,0.3347
183,175.00,523.00,24.7386,25.0000,25.0799,24.9395,194.84,112.83,127.53,0.3717
184,777.00,215.00,23.6008,26.2488,30.0167,26.6221,207.99,161.36,96.40,0.3613
185,999.00,105.00,21.2132,23.2594,25.0000,23.1575,180.92,109.54,135.00,0.3950
186,609.00,819.00,22.0227,27.4591,34.0147,27.8322,217.44,125.71,85.71,0.3606
187,268.00,48.00,23.4307,27.7849,34.6554,28.6237,223.62,109.94,83.64,0.3261
188,607.00,670.00,26.5707,29.0689,35.7351,30.4582,237.95,96.77,52.27,0.3343
189,616.00,992.00,23.8537,28.4605,36.0139,29.4427,230.02,141.46,124.61,0.3791
190,229.00,289.00,26.1725,32.7567,35.2278,31.3857,245.20,58.89,130.03,0.3596
191,299.00,577.00,26.0768,27.6586,35.4683,29.7346,232.30,98.13,45.18,0.3624
192,991.00,187.00,24.0832,25.0799,26.0768,25.0800,195.94,118.26,117.71,0.3795
193,512.00,962.00,25.0000,38.2753,39.1152,34.1302,266.64,86.40,147.53,0.3603
194,567.00,41.00,23.8537,33.1059,33.7343,30.2313,236.18,81.99,45.00,0.3413
195,484.00,147.00,21.9317,24.1868,34.7851,26.9678,210.69,107.10,84.21,0.3093
196,683.00,421.00,21.4709,24.6982,37.3363,27.8351,217.46,120.48,97.38,0.3424
197,682.00,260.00,24.1868,31.3209,32.2490,29.2522,228.53,136.44,59.49,0.3240
198,679.00,946.00,19.4165,25.8070,32.0000,25.7412,201.10,88.97,145.49,0.3904
199,750.00,263.00,32.3110,34.4819,34.9285,33.9071,264.90,141.34,35.04,0.3278
200,586.00,330.00,30.4795,33.3766,34.2345,32.6969,255.44,139.62,145.70,0.2960
201,237.00,458.00,23.4094,24.1661,25.0799,24.2185,189.21,135.57,105.41,0.3947
202,451.00,136.00,33.0151,34.1760,34.7851,33.9921,265.56,67.71,73.30,0.3206
203,164.00,266.00,23.3238,27.0185,34.0588,28.1337,219.79,171.97,34.33,0.3713
204,64.00,808.00,27.8029,31.2570,34.7131,31.2577,244.20,120.34,49.33,0.3143
205,858.00,908.00,20.8087,23.0868,26.6271,23.5075,183.65,130.19,110.50,0.4036
206,46.00,317.00,18.6011,24.1868,32.6497,25.1458,196.45,136.62,76.28,0.4159
207,29.00,127.00,23.3452,26.0192,26.4197,25.2614,197.35,131.06,107.26,0.3871
208,558.00,504.00,27.1662,27.8029,31.3209,28.7633,224.71,148.65,156.96,0.3276
209,45.00,355.00,17.8045,25.6320,30.4138,24.6168,192.32,148.71,114.44,0.3915
210,142.00,624.00,23.7697,23.7697,37.6431,28.3942,221.83,135.50,162.64,0.3574
211,809.00,547.00,25.9422,32.5730,35.4683,31.3278,244.75,135.43,22.02,0.3261
212,435.00,687.00,29.9666,33.0000,34.1321,32.3662,252.86,154.29,30.75,0.3263
213,46.00,71.00,19.1050,25.0000,37.1214,27.0755,211.53,132.88,141.76,0.3477
214,49.00,34.00,22.0907,24.0832,37.1214,27.7651,216.91,133.17,99.83,0.3413
215,138.00,806.00,21.3776,31.1127,31.2570,27.9158,218.09,124.22,86.57,0.3083
216,641.00,314.00,21.0000,34.1321,35.6931,30.2751,236.52,58.17,101.31,0.3335
217,514.00,371.00,31.2570,31.9531,33.5410,32.2504,251.96,77.22,109.21,0.3215
218,836.00,449.00,26.0192,31.7805,32.2800,30.0266,234.58,165.07,103.99,0.3161
219,378.00,928.00,26.9258,28.0179,34.6699,29.8712,233.37,103.02,48.30,0.3332
220,942.00,492.00,30.0167,31.8904,34.6554,32.1875,251.46,129.28,44.26,0.3596
221,588.00,406.00,34.0147,34.7131,37.3363,35.3547,276.21,77.33,176.07,0.3399
222,651.00,614.00,25.8070,33.7343,38.6264,32.7225,255.64,156.44,146.79,0.3267
223,162.00,907.00,24.6982,25.0200,28.0179,25.9120,202.44,119.47,113.42,0.3299
224,610.00,862.00,18.0278,24.4131,37.2156,26.5522,207.44,111.32,39.86,0.3375
225,346.00,904.00,25.3180,34.6554,36.8917,32.2884,252.25,142.92,41.92,0.3349
226,248.00,798.00,25.8070,32.0156,35.0000,30.9409,241.73,86.88,178.67,0.3804
227,94.00,624.00,23.3238,23.7065,27.0740,24.7014,192.98,121.39,116.73,0.3981
228,869.00,582.00,26.9072,35.1141,36.4005,32.8073,256.31,68.00,147.93,0.3166
229,173.00,566.00,26.4008,26.4197,26.9258,26.5821,207.67,113.22,112.24,0.3566
230,900.00,514.00,31.7805,33.9559,37.6431,34.4598,269.22,90.90,63.11,0.3156
231,427.00,39.00,23.0217,24.8395,31.9531,26.6048,207.85,132.59,157.37,0.3139
232,421.00,1019.00,24.4131,26.0000,41.5933,30.6688,239.60,124.99,27.83,0.3957
233,412.00,187.00,23.3452,24.0208,29.6816,25.6826,200.65,135.65,104.12,0.3605
234,212.00,344.00,23.8537,25.2982,26.2488,25.1336,196.36,104.59,129.23,0.4161
235,484.00,903.00,26.9258,36.8917,38.2099,34.0092,265.70,154.16,142.66,0.2979
236,916.00,929.00,22.2036,25.0000,26.8328,24.6788,192.80,125.84,117.60,0.3956
237,260.00,499.00,24.1868,24.7386,25.2982,24.7412,193.29,133.78,131.82,0.3926
238,689.00,676.00,30.4795,30.8058,33.6155,31.6336,247.14,103.24,100.63,0.3243
239,125.00,969.00,25.0000,28.6007,38.2753,30.6253,239.26,126.47,33.27,0.3427
240,377.00,223.00,23.0868,26.8701,27.8029,25.9199,202.50,130.03,132.66,0.3470
241,802.00,207.00,26.2488,30.8707,31.3847,29.5014,230.48,97.16,167.09,0.3204
242,995.00,997.00,22.8254,24.5967,39.0128,28.8117,225.09,124.62,30.28,0.3812
243,300.00,914.00,28.8617,33.4215,37.1618,33.1484,258.97,142.96,99.77,0.3505
244,777.00,640.00,23.8537,25.1794,25.6125,24.8819,194.39,116.18,108.32,0.3371
245,479.00,594.00,23.4094,24.1868,38.1182,28.5715,223.21,117.11,155.50,0.3370
246,861.00,788.00,18.9737,19.8494,36.6742,25.1658,196.61,120.65,44.30,0.3493
247,622.00,551.00,25.2982,27.8927,28.6531,27.2813,213.14,86.10,47.68,0.3157
248,983.00,403.00,24.6982,25.7099,37.0540,29.1540,227.77,108.26,151.33,0.3225
249,410.00,946.00,18.7883,26.2488,31.0161,25.3511,198.06,172.54,94.43,0.3622
250,680.00,295.00,29.8329,33.6006,35.0571,32.8302,256.49,166.09,42.83,0.3417
251,188.00,803.00,27.7308,29.0172,33.2415,29.9965,234.35,156.33,110.58,0.3464
252,519.00,171.00,23.7065,24.4131,26.0768,24.7322,193.22,117.36,122.04,0.3370
253,535.00,20.00,36.0555,37.4833,38.2753,37.2714,291.18,28.65,37.29,0.3406
254,284.00,820.00,28.4253,38.5876,39.0000,35.3376,276.08,160.51,50.71,0.3147
255,960.00,973.00,24.3311,25.2982,37.7359,29.1217,227.51,117.90,157.46,0.3737
256,521.00,130.00,23.8537,25.0200,39.3192,29.3976,229.67,120.73,139.67,0.3347
257,545.00,985.00,26.0768,27.4591,39.3192,30.9517,241.81,111.98,154.83,0.3520
258,825.00,767.00,22.2036,25.5539,39.9625,29.2400,228.44,113.58,67.54,0.3225
259,394.00,395.00,24.6982,25.2389,27.2029,25.7133,200.89,91.93,175.73,0.3737
260,34.00,519.00,26.0000,34.2053,39.3573,33.1875,259.28,142.13,27.22,0.3628
261,699.00,565.00,20.8806,23.2594,28.7924,24.3108,189.93,171.24,86.38,0.3555
262,452.00,396.00,21.1896,34.9285,35.1141,30.4107,237.58,175.66,50.73,0.3271
263,826.00,327.00,21.0950,23.4094,23.6008,22.7018,177.36,115.42,120.94,0.3631
264,103.00,800.00,20.6155,33.5410,35.5106,29.8890,233.51,151.21,60.63,0.3352
265,961.00,631.00,22.8254,24.0832,24.1868,23.6985,185.14,123.57,121.44,0.3701
266,858.00,828.00,24.5153,25.7099,26.0000,25.4084,198.50,25.26,124.39,0.3575
267,717.00,699.00,22.5610,31.9061,35.7351,30.0674,234.90,109.39,149.27,0.3228
268,687.00,600.00,23.4094,26.5707,34.6699,28.2166,220.44,89.82,126.79,0.3281
269,998.00,528.00,22.6716,22.8035,26.0768,23.8506,186.33,169.30,81.05,0.3430
270,464.00,450.00,12.3693,26.6833,31.8904,23.6477,184.75,178.96,55.22,0.3575
271,887.00,625.00,23.1948,24.5967,25.0000,24.2639,189.56,124.00,119.44,0.3408
272,85.00,54.00,22.0227,24.0208,26.0768,24.0401,187.81,131.86,108.06,0.3670
273,216.00,405.00,25.5539,25.6320,27.2947,26.1602,204.38,141.14,120.98,0.3761
274,736.00,130.00,21.6333,24.0832,26.8328,24.1831,188.93,128.45,119.74,0.3499
275,694.00,884.00,24.8395,25.5539,27.5862,25.9932,203.07,109.32,83.63,0.3600
276,808.00,387.00,24.5153,38.9102,39.0512,34.1589,266.87,142.33,151.96,0.3187
277,715.00,787.00,23.0217,26.2488,27.6586,25.6431,200.34,142.12,128.11,0.3401
278,516.00,213.00,23.0868,24.5967,25.2389,24.3075,189.90,121.53,118.72,0.3614
279,112.00,149.00,17.8885,34.1760,34.2053,28.7566,224.66,96.01,48.18,0.3710
280,918.00,319.00,21.9317,24.0208,25.2389,23.7305,185.39,116.61,122.08,0.3797
281,979.00,488.00,23.3238,26.0768,28.1780,25.8595,202.03,125.36,121.56,0.3290
282,43.00,395.00,22.8254,27.5136,33.9706,28.1032,219.56,99.72,71.42,0.3859
283,69.00,111.00,23.4307,24.0208,24.1868,23.8794,186.56,127.42,110.45,0.3779
284,817.00,967.00,21.6333,23.2594,26.1725,23.6884,185.07,120.85,117.11,0.4062
285,518.00,402.00,23.1948,28.0179,31.2570,27.4899,214.76,132.26,75.22,0.3214
286,558.00,112.00,21.0950,22.4722,31.7805,25.1159,196.22,116.84,119.59,0.3401
287,379.00,798.00,23.0217,36.0555,36.2353,31.7709,248.21,148.80,41.89,0.3291
288,652.00,151.00,21.0950,24.1661,25.0799,23.4470,183.18,124.13,126.00,0.3279
289,801.00,585.00,25.0000,29.7321,32.7567,29.1629,227.84,123.48,68.13,0.3082
290,933.00,714.00,21.9545,25.4951,40.0500,29.1665,227.86,124.37,27.21,0.3341
291,485.00,78.00,28.8444,31.0644,33.0151,30.9747,241.99,127.38,35.43,0.2910
292,950.00,382.00,22.6716,26.4008,38.4838,29.1854,228.01,113.95,155.99,0.3278
