Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
145,38.00,194.00,12.2066,12.5300,13.0384,12.5916,196.74,116.40,120.59,3.9180
146,167.00,331.00,11.3137,12.0000,13.0000,12.1046,189.13,135.00,112.38,3.8358
147,190.00,128.00,12.2066,12.5300,13.1529,12.6298,197.34,116.40,116.25,4.0360
148,446.00,404.00,12.0830,12.1655,13.6015,12.6167,197.14,123.91,119.53,3.5329
149,453.00,342.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,3.5267
150,131.00,173.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,4.2963
151,32.00,255.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.9172
152,261.00,136.00,11.1803,12.1655,12.2066,11.8508,185.17,126.03,118.44,4.7926
153,134.00,307.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,3.6610
154,298.00,449.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.5818
155,149.00,494.00,12.0416,12.0416,13.4164,12.4999,195.31,126.87,121.33,3.7069
156,209.00,449.00,11.7047,12.2066,13.0384,12.3166,192.45,125.02,114.38,3.5578
157,334.00,453.00,11.4018,11.7047,12.0416,11.7160,183.06,122.14,123.11,3.6316
158,385.00,469.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,3.5791
159,51.00,72.00,11.1803,12.0830,12.2066,11.8233,184.74,124.75,114.69,3.9293
160,383.00,490.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,3.6120
161,416.00,30.00,11.4018,11.6619,12.1655,11.7431,183.49,111.16,118.41,3.6469
162,165.00,352.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.5139
163,204.00,490.00,11.1803,12.2066,12.6491,12.0120,187.69,114.69,118.74,3.8749
164,438.00,486.00,12.0830,12.2066,13.1529,12.4808,195.01,120.56,123.19,3.7702
165,493.00,305.00,11.0454,12.0416,12.5300,11.8723,185.50,126.44,123.80,3.6415
166,379.00,199.00,11.0454,11.4018,12.0830,11.5101,179.84,122.68,119.64,4.0145
167,508.00,10.00,12.1655,19.1050,20.6155,17.2953,270.24,93.45,32.30,3.9901
168,472.00,179.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,3.7947
169,129.00,193.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.9565
170,192.00,437.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,3.6793
171,244.00,123.00,11.0454,12.0830,12.2066,11.7783,184.04,119.64,119.80,5.3588
172,494.00,461.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,3.6575
173,416.00,358.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,3.6687
174,157.00,433.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,3.5627
175,64.00,124.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,4.2829
176,173.00,115.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,4.2970
177,501.00,69.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.9133
178,55.00,206.00,11.0454,11.1803,12.8062,11.6773,182.46,121.76,123.47,4.0581
179,193.00,106.00,10.8167,12.6491,13.0384,12.1681,190.13,127.87,119.29,4.8558
180,450.00,207.00,12.0416,12.0830,12.1655,12.0967,189.01,113.92,122.17,3.8685
181,122.00,408.00,11.0000,12.0416,12.5300,11.8572,185.27,131.63,118.61,3.4099
182,322.00,401.00,10.7703,12.2066,13.3417,12.1062,189.16,123.21,124.80,3.5084
183,380.00,26.00,12.0416,12.0416,12.0830,12.0554,188.37,126.87,119.21,3.6812
184,389.00,428.00,12.0000,12.7279,13.0000,12.5760,196.50,135.00,112.62,3.3633
185,74.00,198.00,11.1803,11.6619,13.0384,11.9602,186.88,131.27,112.17,3.9684
186,201.00,77.00,12.0830,12.2066,13.0384,12.4427,194.42,120.56,118.84,4.4518
187,251.00,217.00,11.1803,11.6619,13.6015,12.1479,189.81,131.27,115.72,4.0641
188,179.00,384.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,3.3470
189,166.00,506.00,11.0000,12.0416,20.3961,14.4792,226.24,131.63,101.31,4.0279
190,364.00,498.00,11.4018,11.7047,12.0416,11.7160,183.06,122.14,123.11,3.4737
191,328.00,494.00,12.0416,12.0830,12.1655,12.0967,189.01,113.92,122.17,3.4236
192,482.00,78.00,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,3.8080
193,40.00,3.00,10.0000,12.0000,17.1172,13.0391,203.74,126.87,43.58,2.9157
194,397.00,38.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.5526
195,102.00,437.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.3837
196,158.00,412.00,11.0454,12.5300,12.8062,12.1272,189.49,123.80,123.47,3.4466
197,243.00,298.00,12.0416,12.2066,13.0000,12.4161,194.00,120.23,117.38,3.8970
198,187.00,324.00,12.0416,12.5300,12.6491,12.4069,193.86,113.85,113.20,3.8398
199,506.00,358.00,12.0416,20.0998,20.0998,17.4137,272.09,90.95,89.05,3.5037
200,414.00,50.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,3.6914
201,251.00,391.00,10.8167,12.0000,12.6491,11.8219,184.72,123.69,127.87,3.5942
202,209.00,119.00,12.0416,12.0416,13.0000,12.3611,193.14,126.87,117.38,5.4654
203,26.00,141.00,12.0830,12.2066,13.1529,12.4808,195.01,120.56,123.19,3.7044
204,159.00,238.00,11.1803,12.0830,12.8062,12.0232,187.86,124.75,118.35,3.8248
205,24.00,161.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.8207
206,223.00,481.00,11.4018,12.0416,12.6491,12.0308,187.98,123.11,123.69,3.6463
207,440.00,134.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,4.0052
208,288.00,221.00,10.4403,12.0416,12.2066,11.5628,180.67,111.46,128.31,3.6976
209,261.00,290.00,11.1803,12.0830,12.8062,12.0232,187.86,124.75,118.35,3.9490
210,21.00,357.00,11.0454,11.6619,12.8062,11.8378,184.97,126.16,123.47,3.8284
211,218.00,89.00,10.8167,11.7047,12.0416,11.5210,180.02,126.33,118.93,5.2748
212,20.00,377.00,12.2066,13.0000,13.0384,12.7483,199.19,122.39,120.59,3.8666
213,465.00,240.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.7706
214,164.00,22.00,11.0454,12.0416,12.5300,11.8723,185.50,126.44,123.80,3.3697
215,510.00,161.00,13.0384,21.0950,21.9317,18.6884,292.01,27.03,28.63,4.1976
216,129.00,348.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,3.4443
217,484.00,57.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,3.5069
218,214.00,234.00,11.7047,12.5300,13.0384,12.4244,194.13,131.41,114.38,3.7612
219,121.00,429.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,3.4012
220,258.00,486.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,3.4729
221,294.00,490.00,10.7703,12.0416,12.2066,11.6728,182.39,116.57,123.21,3.4968
222,72.00,393.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,3.3557
223,363.00,15.00,11.1803,11.1803,12.2066,11.5224,180.04,126.87,114.69,3.3861
224,473.00,5.00,12.0416,13.0000,19.6977,14.9131,233.02,117.38,28.73,3.0777
225,206.00,470.00,11.1803,12.2066,12.3693,11.9187,186.23,118.44,130.60,3.5857
226,171.00,290.00,11.0454,12.5300,12.7279,12.1011,189.08,123.80,129.81,3.7953
227,135.00,462.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,3.5305
228,170.00,465.00,11.0454,12.7279,13.0000,12.2578,191.53,129.81,117.81,3.6117
229,459.00,126.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,3.6997
230,29.00,451.00,11.0454,12.5300,12.8062,12.1272,189.49,123.80,123.47,3.7070
231,179.00,230.00,11.6619,11.7047,12.1655,11.8440,185.06,129.05,111.50,3.7205
232,186.00,498.00,12.0416,12.2066,13.0000,12.4161,194.00,120.23,117.38,3.6188
233,294.00,158.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,5.2297
234,234.00,50.00,11.4018,12.0830,13.0384,12.1744,190.23,117.68,123.48,3.2614
235,508.00,338.00,11.0454,20.0000,20.0998,17.0484,266.38,31.68,89.48,3.5039
236,119.00,501.00,11.7047,12.1655,19.6977,14.5226,226.92,119.45,86.02,3.0910
237,64.00,175.00,11.7047,12.2066,12.3693,12.0935,188.96,125.02,124.02,3.7680
238,11.00,459.00,7.0000,11.1803,11.4018,9.8607,154.07,116.57,127.88,3.7368
239,77.00,507.00,12.2066,13.1529,20.6155,15.3250,239.45,116.25,32.17,3.8494
240,83.00,446.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.5818
241,18.00,398.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.7114
242,205.00,315.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,3.8800
243,431.00,267.00,10.8167,11.7047,13.0000,11.8405,185.01,126.33,123.69,3.1538
244,234.00,276.00,11.0000,11.1803,12.8062,11.6622,182.22,116.57,128.66,3.1127
245,404.00,306.00,12.1655,12.2066,12.6491,12.3404,192.82,115.53,117.90,3.1751
246,201.00,180.00,11.0454,12.0416,12.0830,11.7233,183.18,126.44,119.64,3.8636
247,267.00,404.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.3187
248,243.00,350.00,10.7703,11.1803,11.6619,11.2042,175.07,122.11,127.23,3.4627
249,368.00,198.00,11.0454,12.5300,12.8062,12.1272,189.49,123.80,123.47,3.6523
250,489.00,346.00,11.0000,12.0416,12.0830,11.7082,182.94,131.63,114.44,3.1366
251,311.00,171.00,10.8167,11.7047,12.0416,11.5210,180.02,126.33,118.93,4.3463
252,240.00,215.00,11.1803,12.0830,12.8062,12.0232,187.86,124.75,118.35,3.5627
253,423.00,297.00,11.4018,11.7047,12.0416,11.7160,183.06,122.14,123.11,3.2065
254,373.00,137.00,11.6619,11.7047,13.0384,12.1350,189.61,129.05,116.57,3.5326
255,438.00,4.00,10.2956,13.0384,18.1108,13.8149,215.86,123.45,35.39,3.0243
256,239.00,493.00,11.4018,12.0000,13.4164,12.2727,191.76,127.88,115.56,3.5641
257,155.00,4.00,10.6301,12.0000,17.1172,13.2491,207.02,138.81,42.10,3.0583
258,370.00,5.00,12.0416,12.2066,19.6977,14.6486,228.88,120.23,151.27,2.9941
259,60.00,494.00,11.4018,11.7047,13.0384,12.0483,188.25,122.14,123.48,3.5926
260,322.00,70.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.3261
261,6.00,220.00,10.4403,12.1655,12.1655,11.5905,181.10,153.84,97.24,3.0348
262,334.00,297.00,10.8167,12.6491,13.0000,12.1553,189.93,127.87,123.69,3.2866
263,10.00,7.00,10.8167,12.0000,18.4391,13.7519,214.87,123.69,136.22,2.8863
264,104.00,139.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,4.2224
265,214.00,131.00,11.0454,11.6619,13.0000,11.9024,185.98,115.77,117.81,4.9499
266,456.00,478.00,11.1803,12.0830,12.2066,11.8233,184.74,124.75,114.69,3.1484
267,5.00,417.00,11.1803,12.0000,19.6977,14.2927,223.32,100.30,76.34,2.9829
268,48.00,443.00,11.1803,12.0830,13.6015,12.2883,192.00,124.75,115.72,3.4985
269,461.00,4.00,10.8167,12.0416,20.0998,14.3193,223.74,118.93,27.98,2.7964
270,222.00,327.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.7991
271,449.00,279.00,11.0454,11.4018,13.0000,11.8157,184.62,122.68,117.81,3.0993
272,54.00,102.00,12.0416,12.1655,19.1050,14.4374,225.58,122.17,144.38,3.3349
273,425.00,484.00,10.4403,11.6619,13.1529,11.7517,183.62,132.34,115.45,3.2782
274,324.00,204.00,11.0454,11.6619,12.8062,11.8378,184.97,126.16,123.47,3.5047
275,343.00,195.00,11.0454,12.2066,12.5300,11.9273,186.36,119.80,123.80,3.6319
276,282.00,489.00,12.0416,12.0416,13.0000,12.3611,193.14,126.87,115.75,3.3310
277,8.00,479.00,12.0830,12.8062,20.1246,15.0046,234.45,116.90,92.12,3.5947
278,374.00,86.00,11.1803,11.4018,12.1655,11.5825,180.98,115.56,126.03,3.2189
279,305.00,58.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.0219
280,395.00,283.00,11.1803,11.1803,12.8062,11.7223,183.16,126.87,114.78,3.0555
281,410.00,141.00,11.4018,12.0416,12.5300,11.9911,187.36,123.11,113.51,3.6275
282,386.00,366.00,11.0454,11.3137,11.7047,11.3546,177.42,129.81,115.18,3.1292
283,268.00,456.00,12.0416,13.1529,13.4164,12.8703,201.10,122.89,111.80,2.8997
284,174.00,167.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.3371
285,200.00,26.00,10.0000,12.0416,12.0830,11.3749,177.73,122.11,118.69,3.0304
286,214.00,78.00,10.8167,11.7047,13.0384,11.8533,185.21,126.33,119.29,4.3633
287,340.00,288.00,10.8167,11.7047,12.0416,11.5210,180.02,126.33,118.93,3.1777
288,272.00,239.00,10.7703,12.5300,13.0384,12.1129,189.26,129.59,116.20,3.2421
289,412.00,400.00,10.7703,11.6619,13.1529,11.8617,185.34,127.23,120.55,2.9496
290,465.00,291.00,12.0416,12.0416,12.0830,12.0554,188.37,126.87,113.92,3.2054
291,6.00,46.00,10.4403,11.4018,12.1655,11.3359,177.12,148.05,116.16,3.4064
292,25.00,193.00,12.6491,13.0384,18.7883,14.8253,231.64,112.83,96.77,3.1113
