Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
40,598.00,385.00,10.2956,12.2066,12.3693,11.6238,181.62,115.95,133.09,0.4603
41,704.00,411.00,12.2066,20.2485,21.0238,17.8263,278.54,22.10,99.65,0.4303
42,582.00,312.00,12.2066,12.5300,13.0000,12.5788,196.54,116.40,124.99,0.3900
43,1019.00,524.00,12.0416,20.1246,20.2485,17.4716,272.99,31.33,28.14,0.5022
44,107.00,960.00,11.1803,13.8924,15.1327,13.4018,209.40,123.18,108.97,0.4594
45,670.00,722.00,11.4018,13.4164,20.0250,14.9477,233.56,115.56,35.01,0.4294
46,528.00,392.00,15.0000,16.6433,18.4391,16.6941,260.85,147.26,139.40,0.4636
47,106.00,909.00,11.1803,13.1529,13.8924,12.7419,199.09,125.31,123.18,0.4205
48,617.00,335.00,11.1803,13.0384,13.8924,12.7037,198.50,132.78,109.95,0.4102
49,103.00,618.00,10.8167,11.4018,12.1655,11.4613,179.08,108.43,133.15,0.4009
50,83.00,419.00,13.0384,19.4165,20.0000,17.4850,273.20,87.96,147.53,0.4088
51,504.00,624.00,10.4403,12.0416,13.4164,11.9661,186.97,148.33,99.87,0.4741
52,493.00,57.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,0.4829
53,987.00,461.00,13.0384,13.1529,13.4164,13.2026,206.29,113.73,120.96,0.4720
54,485.00,480.00,13.0384,13.4164,20.0000,15.4849,241.95,120.96,85.60,0.4717
55,556.00,970.00,11.6619,12.2066,12.6491,12.1725,190.20,114.04,130.60,0.4820
56,676.00,602.00,12.0830,12.2066,13.0000,12.4299,194.22,120.56,114.44,0.4368
57,578.00,393.00,10.0499,13.0000,13.6015,12.2171,190.89,118.33,120.32,0.4284
58,757.00,759.00,11.1803,13.0000,13.8924,12.6909,198.30,116.57,123.18,0.4342
59,351.00,756.00,11.0000,13.0384,16.4012,13.4799,210.62,122.47,127.57,0.4687
60,299.00,370.00,11.6619,13.0384,17.7200,14.1401,220.94,125.36,75.43,0.4703
61,670.00,347.00,12.0416,12.0416,13.0384,12.3739,193.34,136.40,105.90,0.4199
62,140.00,271.00,14.0357,16.0312,17.0294,15.6988,245.29,172.34,143.85,0.4312
63,317.00,268.00,12.0830,12.2066,13.0384,12.4427,194.42,120.56,118.84,0.4785
64,17.00,985.00,12.0416,12.5300,18.0278,14.1998,221.87,113.85,91.58,0.4768
65,416.00,416.00,11.4018,12.5300,13.0000,12.3106,192.35,113.51,127.88,0.4869
66,732.00,531.00,11.6619,15.2315,19.7231,15.5388,242.79,125.84,90.50,0.4599
67,653.00,336.00,12.0416,12.2066,13.0000,12.4161,194.00,129.76,107.86,0.3981
68,661.00,639.00,12.5300,18.0278,19.4165,16.6581,260.28,154.57,95.90,0.4558
69,652.00,489.00,10.0000,12.0416,12.5300,11.5239,180.06,122.11,114.52,0.4499
70,157.00,385.00,10.8167,12.0416,14.7648,12.5410,195.95,118.93,118.01,0.4278
71,56.00,574.00,12.8062,13.0384,13.4164,13.0870,204.48,133.06,114.78,0.4576
72,1006.00,452.00,11.1803,12.0830,12.1655,11.8096,184.53,128.99,107.10,0.4698
73,743.00,686.00,12.2066,12.8062,13.0000,12.6709,197.98,106.35,124.99,0.4284
74,687.00,378.00,11.4018,13.0384,15.2643,13.2348,206.79,132.27,110.52,0.4021
75,745.00,667.00,10.8167,12.1655,13.4164,12.1329,189.58,133.15,119.74,0.4292
76,50.00,676.00,10.6301,12.0830,14.3178,12.3437,192.87,114.37,143.28,0.4455
77,668.00,409.00,12.2066,13.0000,20.0250,15.0772,235.58,124.99,37.85,0.4033
78,362.00,405.00,12.0830,13.0384,13.0384,12.7200,198.75,118.84,123.08,0.4431
79,670.00,368.00,11.7047,12.0000,12.2066,11.9704,187.04,109.98,125.02,0.4261
80,751.00,523.00,12.0830,12.2066,13.1529,12.4808,195.01,120.56,123.19,0.4443
81,248.00,561.00,10.0499,12.2066,13.0384,11.7649,183.83,119.28,128.18,0.4194
82,444.00,689.00,12.2066,12.5300,18.0000,14.2455,222.59,116.40,145.01,0.4287
83,446.00,294.00,10.1980,12.0000,12.0416,11.4132,178.33,101.31,30.32,0.4602
84,44.00,103.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,0.4601
85,478.00,1014.00,11.1803,13.0384,18.7883,14.3357,223.99,112.17,38.23,0.4551
86,690.00,632.00,10.0499,12.7279,13.0384,11.9387,186.54,129.29,128.18,0.4288
87,728.00,615.00,11.1803,11.4018,13.6015,12.0612,188.46,138.18,115.72,0.4200
88,602.00,282.00,11.4018,13.0000,13.0384,12.4801,195.00,127.88,109.65,0.3971
89,428.00,508.00,11.0454,13.4164,13.6015,12.6877,198.25,111.37,131.22,0.4240
90,466.00,490.00,12.0830,12.5300,13.0384,12.5505,196.10,126.95,118.84,0.4715
91,614.00,418.00,11.1803,11.4018,13.0384,11.8735,185.52,131.82,120.96,0.3926
92,557.00,928.00,12.0830,12.1655,13.0384,12.4290,194.20,123.91,123.08,0.4374
93,983.00,129.00,12.5300,13.3417,13.3417,13.0711,204.24,105.62,138.39,0.4136
94,615.00,397.00,11.6619,11.6619,12.3693,11.8977,185.90,118.07,106.93,0.3922
95,741.00,390.00,12.0416,12.5300,12.5300,12.3672,193.24,113.85,123.37,0.4143
96,964.00,137.00,11.4018,12.5300,12.5300,12.1539,189.90,133.87,103.36,0.4177
97,235.00,509.00,11.6619,11.7047,13.0384,12.1350,189.61,129.05,125.36,0.4271
98,558.00,90.00,11.0000,12.8062,19.7231,14.5098,226.72,128.66,149.53,0.4167
99,624.00,548.00,12.0416,12.2066,12.5300,12.2594,191.55,129.76,113.85,0.3937
100,675.00,1017.00,12.0416,12.2066,21.0238,15.0906,235.79,120.23,87.96,0.3821
101,340.00,157.00,12.5300,12.8062,20.0250,15.1204,236.26,112.73,148.53,0.4268
102,824.00,485.00,10.7703,12.3693,14.4222,12.5206,195.63,125.84,124.51,0.4095
103,690.00,359.00,10.7703,13.0384,13.4164,12.4084,193.88,116.20,131.63,0.3855
104,596.00,405.00,12.2066,13.0000,13.0384,12.7483,199.19,124.99,112.54,0.3906
105,165.00,466.00,12.0000,12.0830,12.2066,12.0965,189.01,114.44,124.99,0.3688
106,680.00,521.00,11.1803,12.1655,13.8924,12.4128,193.95,126.03,123.18,0.4019
107,478.00,642.00,12.0830,13.0384,13.1529,12.7581,199.35,123.08,123.19,0.3914
108,672.00,662.00,12.1655,12.2066,12.2066,12.1929,190.51,115.53,134.45,0.4439
109,894.00,527.00,11.4018,12.0000,13.9284,12.4434,194.43,127.88,121.09,0.4523
110,506.00,898.00,11.1803,19.0000,19.6977,16.6260,259.78,153.43,87.40,0.4791
111,382.00,566.00,10.0000,11.6619,13.6015,11.7545,183.66,120.96,126.03,0.4395
112,982.00,543.00,12.0416,12.5300,13.1529,12.5748,196.48,109.76,122.89,0.4346
113,471.00,368.00,11.0454,11.6619,14.2127,12.3066,192.29,126.16,124.09,0.4520
114,673.00,327.00,11.6619,12.0830,13.0384,12.2611,191.58,124.59,116.57,0.4083
115,489.00,28.00,10.8167,11.6619,13.0384,11.8390,184.98,115.35,119.29,0.3768
116,532.00,240.00,11.6619,12.2066,18.7883,14.2189,222.17,114.04,146.16,0.3916
117,398.00,718.00,10.0499,12.2066,13.6015,11.9526,186.76,130.70,120.32,0.3461
118,561.00,736.00,10.8167,13.0000,14.1421,12.6529,197.70,123.69,115.56,0.4007
119,931.00,508.00,11.4018,12.3693,13.0000,12.2570,191.52,128.09,127.88,0.4556
120,984.00,522.00,12.2066,13.0384,13.4164,12.8871,201.36,120.59,118.44,0.4771
121,439.00,658.00,13.0000,13.9284,19.0263,15.3182,239.35,111.04,93.01,0.3953
122,307.00,554.00,11.7047,12.0000,12.0830,11.9292,186.39,109.98,135.57,0.4205
123,129.00,577.00,12.2066,13.0384,21.0238,15.4229,240.98,120.59,29.66,0.4424
124,101.00,637.00,12.8062,13.0384,13.4164,13.0870,204.48,124.26,114.78,0.4111
125,160.00,588.00,10.8167,11.4018,13.0000,11.7395,183.43,131.05,123.69,0.3732
126,858.00,679.00,13.0384,18.0278,18.9737,16.6799,260.62,156.16,165.96,0.4294
127,710.00,643.00,11.6619,12.0830,13.0000,12.2483,191.38,124.59,120.96,0.4293
128,759.00,380.00,11.1803,12.0416,13.0384,12.0868,188.86,121.33,120.96,0.3759
129,931.00,488.00,12.2066,13.0000,13.0384,12.7483,199.19,124.99,112.54,0.4353
130,420.00,688.00,11.6619,13.6015,14.0357,13.0997,204.68,131.93,116.88,0.4050
131,220.00,552.00,11.7047,19.0263,19.6977,16.8096,262.65,157.00,133.95,0.4205
132,668.00,387.00,10.0000,12.0000,19.1050,13.7017,214.09,126.87,30.86,0.4043
133,171.00,792.00,10.8167,12.0416,19.4165,14.0916,220.18,118.93,89.18,0.4630
134,883.00,374.00,11.4018,12.0000,13.4164,12.2727,191.76,127.88,115.56,0.3614
135,286.00,563.00,9.2195,12.5300,12.7279,11.4925,179.57,131.14,122.47,0.4149
136,940.00,13.00,11.3137,17.7200,19.0263,16.0200,250.31,118.61,131.99,0.4911
137,701.00,846.00,11.1803,12.6491,13.0384,12.2893,192.02,135.00,120.96,0.4123
138,667.00,429.00,12.8062,13.0384,13.4164,13.0870,204.48,133.06,114.78,0.3935
139,70.00,175.00,12.2066,13.0384,13.0384,12.7611,199.39,120.59,112.54,0.3818
140,724.00,338.00,11.0000,11.3137,14.3178,12.2105,190.79,135.00,114.78,0.3779
141,18.00,161.00,12.0416,12.5300,18.3848,14.3188,223.73,113.85,162.38,0.3770
142,704.00,744.00,12.0000,12.8062,19.4165,14.7409,230.33,128.66,34.51,0.4195
143,279.00,308.00,10.2956,12.5300,18.7883,13.8713,216.74,122.33,93.85,0.4208
144,658.00,591.00,12.0000,12.0416,12.0830,12.0415,188.15,131.63,114.44,0.3816
145,562.00,362.00,10.8167,12.0416,12.5300,11.7961,184.31,118.93,117.70,0.4514
146,121.00,608.00,11.0454,11.6619,20.2485,14.3186,223.73,115.77,141.90,0.3745
147,736.00,44.00,12.2066,12.2066,13.0384,12.4838,195.06,110.02,129.39,0.3493
148,680.00,238.00,14.0357,17.8885,20.0250,17.3164,270.57,157.52,91.22,0.4607
149,978.00,735.00,11.1803,18.8680,19.0263,16.3582,255.60,95.44,23.55,0.4806
150,375.00,536.00,12.0000,12.8062,13.0384,12.6149,197.11,128.66,122.47,0.4224
151,141.00,598.00,11.6619,13.0000,20.0250,14.8956,232.74,126.42,28.10,0.4062
152,126.00,127.00,11.0454,12.5300,12.8062,12.1272,189.49,113.42,133.85,0.4159
153,216.00,541.00,11.7047,12.1655,12.5300,12.1334,189.58,119.45,131.41,0.3936
154,367.00,768.00,12.1655,12.2066,13.0000,12.4574,194.65,115.53,122.08,0.4312
155,119.00,759.00,11.4018,11.6619,20.0998,14.3878,224.81,111.16,32.16,0.4570
156,221.00,398.00,11.1803,11.6619,14.7648,12.5357,195.87,131.27,108.00,0.3956
157,326.00,10.00,11.6619,12.0416,16.0312,13.2449,206.95,125.73,27.39,0.3458
158,859.00,843.00,11.0454,18.7883,20.6155,16.8164,262.76,30.40,33.90,0.4480
159,691.00,653.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,0.4347
160,213.00,376.00,12.0416,13.4536,17.4929,14.3294,223.90,90.35,162.60,0.4116
161,891.00,720.00,11.1803,19.0263,19.8494,16.6854,260.71,103.32,30.61,0.4159
162,253.00,902.00,17.4642,18.1108,19.7990,18.4580,288.41,72.71,158.63,0.4127
163,739.00,411.00,11.1803,12.8062,13.8924,12.6263,197.29,138.96,109.95,0.3842
164,751.00,655.00,11.0000,11.6619,13.4164,12.0261,187.91,120.96,116.57,0.4149
165,911.00,538.00,11.4018,12.1655,13.8924,12.4866,195.10,137.34,111.87,0.4386
166,303.00,197.00,10.7703,11.6619,13.1529,11.8617,185.34,127.23,120.55,0.4072
167,430.00,487.00,11.6619,12.2066,13.0000,12.2895,192.02,114.04,120.96,0.4256
168,356.00,300.00,11.1803,12.1655,12.5300,11.9586,186.85,126.03,124.82,0.4680
169,436.00,365.00,11.4018,12.0416,13.0384,12.1606,190.01,132.64,109.65,0.4030
170,161.00,547.00,10.8167,12.0000,13.0000,11.9389,186.55,123.69,123.69,0.4017
171,905.00,246.00,11.0454,12.0416,13.8924,12.3265,192.60,136.83,115.06,0.3583
172,561.00,70.00,11.1803,11.6619,14.0357,12.2926,192.07,122.47,120.65,0.3776
173,724.00,379.00,12.2066,13.0000,13.0000,12.7355,198.99,124.99,122.39,0.3872
174,992.00,716.00,12.0000,13.8924,20.1246,15.3390,239.67,120.26,153.43,0.4115
175,605.00,688.00,11.1803,12.0416,12.5300,11.9173,186.21,121.33,124.82,0.4465
176,237.00,469.00,10.7703,12.5300,13.0384,12.1129,189.26,129.59,107.40,0.4158
177,26.00,337.00,12.0416,12.2066,13.0384,12.4289,194.20,129.76,117.71,0.3843
178,772.00,45.00,11.1803,12.0000,13.0384,12.0729,188.64,116.57,120.96,0.3728
179,480.00,600.00,11.1803,13.0000,13.1529,12.4444,194.44,130.82,107.82,0.3619
180,610.00,458.00,11.0454,11.6619,14.3178,12.3417,192.84,115.77,119.97,0.3559
181,653.00,356.00,9.4340,13.0000,13.0384,11.8241,184.75,125.37,126.40,0.3871
182,228.00,294.00,11.1803,11.7047,14.0357,12.3069,192.30,133.45,120.65,0.4020
183,686.00,399.00,12.0416,20.5913,20.5913,17.7414,277.21,167.42,12.58,0.3841
184,933.00,447.00,12.0000,13.0384,13.6015,12.8800,201.25,122.47,126.03,0.4101
185,421.00,668.00,11.1803,11.1803,13.3417,11.9008,185.95,126.87,103.57,0.3842
186,793.00,357.00,11.0454,12.0416,14.7648,12.6173,197.14,126.44,123.50,0.3770
187,881.00,456.00,10.7703,11.7047,13.1529,11.8760,185.56,138.22,103.06,0.3706
188,988.00,440.00,11.6619,13.0384,14.0000,12.9001,201.56,116.57,120.96,0.4560
189,291.00,135.00,9.4340,13.0384,17.8045,13.4256,209.78,117.61,96.15,0.4162
190,953.00,795.00,11.6619,12.6491,13.0000,12.4370,194.33,130.60,120.96,0.4058
191,479.00,620.00,10.0000,12.0416,12.5300,11.5239,180.06,131.63,114.52,0.3738
192,469.00,55.00,11.6619,11.6619,13.1529,12.1589,189.98,118.07,112.22,0.3891
193,61.00,381.00,11.7047,12.3693,13.0000,12.3580,193.09,124.02,137.40,0.3702
194,879.00,835.00,13.4164,19.2354,20.0000,17.5506,274.23,91.33,153.43,0.4800
195,967.00,489.00,10.6301,11.0000,12.5300,11.3867,177.92,131.19,110.20,0.4162
196,951.00,967.00,11.1803,13.4536,14.0000,12.8780,201.22,111.45,116.57,0.3683
197,255.00,82.00,11.1803,11.6619,13.0000,11.9474,186.68,122.47,116.57,0.4137
198,8.00,326.00,11.6619,14.4222,20.0250,15.3697,240.15,115.35,33.83,0.3807
199,232.00,569.00,10.8167,12.2066,13.1529,12.0587,188.42,111.32,132.44,0.3779
200,695.00,704.00,10.8167,12.5300,20.0000,14.4489,225.76,117.70,33.69,0.4449
201,803.00,574.00,11.1803,13.0384,13.4164,12.5451,196.02,112.17,126.87,0.4074
202,232.00,191.00,9.4340,12.1655,12.6491,11.4162,178.38,131.47,129.56,0.3901
203,972.00,765.00,12.0830,12.0830,13.0384,12.4015,193.77,131.11,110.05,0.4472
204,686.00,754.00,11.6619,12.0000,13.4164,12.3594,193.12,120.96,122.47,0.3931
205,690.00,337.00,11.6619,12.0416,12.2066,11.9700,187.03,116.20,114.04,0.3825
206,655.00,650.00,11.0000,11.1803,12.5300,11.5701,180.78,116.57,118.61,0.4031
207,45.00,328.00,11.1803,12.1655,13.0384,12.1281,189.50,126.03,120.96,0.3890
208,966.00,510.00,12.0830,12.2066,13.0000,12.4299,194.22,120.56,114.44,0.4470
209,977.00,798.00,9.8995,13.8924,18.8680,14.2200,222.19,104.74,102.99,0.4436
210,933.00,426.00,11.0454,12.8062,13.4536,12.4351,194.30,123.47,137.18,0.4020
211,794.00,737.00,12.0416,12.2066,13.0384,12.4289,194.20,129.76,117.71,0.4370
212,636.00,325.00,12.1655,12.2066,13.0000,12.4574,194.65,115.53,122.08,0.3785
213,410.00,909.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,0.3761
214,129.00,87.00,11.1803,12.8062,13.0384,12.3417,192.84,114.78,120.96,0.4043
215,488.00,733.00,11.6619,13.0000,13.8924,12.8514,200.80,120.96,118.78,0.3998
216,115.00,688.00,11.6619,12.2066,13.1529,12.3405,192.82,114.04,129.71,0.4404
217,488.00,752.00,9.8995,13.0000,14.3178,12.4058,193.84,112.38,147.09,0.3621
218,352.00,271.00,10.8167,11.6619,12.0416,11.5067,179.79,115.35,118.93,0.4161
219,272.00,470.00,12.2066,12.5300,13.0000,12.5788,196.54,116.40,124.99,0.4094
220,264.00,944.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,0.4026
221,401.00,697.00,11.0454,11.1803,11.1803,11.1353,173.99,121.76,111.37,0.3879
222,134.00,454.00,10.8167,18.0278,19.0000,15.9481,249.19,149.49,33.69,0.4282
223,375.00,200.00,12.0830,12.0830,14.0357,12.7339,198.97,131.11,118.53,0.4041
224,784.00,584.00,12.2066,12.5300,13.0384,12.5916,196.74,116.40,129.39,0.4594
225,581.00,372.00,10.8167,11.1803,13.0384,11.6785,182.48,119.74,119.29,0.4316
226,952.00,438.00,10.7703,11.1803,13.4164,11.7890,184.20,122.11,131.63,0.3822
227,676.00,581.00,10.0499,13.0384,13.6015,12.2299,191.09,116.76,131.74,0.4372
228,238.00,762.00,12.1655,13.0384,14.4222,13.2087,206.39,113.01,133.15,0.4125
229,40.00,53.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,0.3738
230,318.00,956.00,11.0454,12.0830,13.0000,12.0428,188.17,109.25,117.81,0.3749
231,340.00,178.00,11.6619,12.0416,12.0830,11.9288,186.39,116.20,124.59,0.3949
232,809.00,25.00,10.6301,12.0000,13.0000,11.8767,185.57,131.19,116.19,0.3563
233,467.00,135.00,11.1803,11.6619,14.1421,12.3281,192.63,122.47,124.70,0.3584
234,471.00,429.00,10.7703,11.6619,13.0384,11.8235,184.74,127.23,116.20,0.4547
235,362.00,756.00,10.0000,11.0000,13.0000,11.3333,177.08,126.87,120.51,0.4156
236,997.00,180.00,12.0416,13.0384,13.4164,12.8321,200.50,117.71,121.33,0.4063
237,266.00,195.00,10.8167,13.0384,13.0384,12.2978,192.15,128.09,113.84,0.3897
238,623.00,943.00,11.0000,11.6619,12.5300,11.7306,183.29,120.96,118.61,0.3810
239,582.00,646.00,10.6301,11.0000,13.4164,11.6822,182.53,138.81,104.62,0.3622
240,31.00,594.00,10.2956,12.1655,12.5300,11.6637,182.25,128.52,122.33,0.3795
241,283.00,605.00,11.1803,12.0000,12.2066,11.7956,184.31,116.57,118.44,0.3786
242,69.00,573.00,12.5300,12.6491,13.0384,12.7392,199.05,132.95,123.01,0.3758
243,488.00,419.00,11.0000,11.1803,13.0000,11.7268,183.23,116.57,112.62,0.4196
244,725.00,674.00,12.0000,12.0416,13.0000,12.3472,192.92,131.63,112.62,0.4073
245,106.00,556.00,10.2956,11.1803,13.8924,11.7895,184.21,129.36,120.69,0.3662
246,180.00,140.00,12.0000,12.2066,13.9284,12.7116,198.62,124.99,111.04,0.3848
247,557.00,444.00,11.4018,12.2066,13.4536,12.3540,193.03,140.25,116.73,0.3724
248,874.00,537.00,10.0499,11.4018,12.8062,11.4193,178.43,133.59,122.95,0.4081
249,221.00,732.00,11.0454,11.6619,12.5300,11.7457,183.53,115.77,123.80,0.3816
250,839.00,534.00,11.0454,11.6619,12.0416,11.5830,180.98,126.16,126.44,0.4030
251,892.00,568.00,11.6619,12.0000,13.0384,12.2334,191.15,120.96,116.57,0.3990
252,52.00,543.00,11.1803,12.0416,13.4164,12.2128,190.82,121.33,126.87,0.3796
253,474.00,347.00,10.8167,11.6619,12.0416,11.5067,179.79,115.35,118.93,0.3926
254,17.00,876.00,10.8167,12.0416,12.5300,11.7961,184.31,128.45,117.70,0.3916
255,750.00,564.00,10.0000,11.1803,13.0384,11.4062,178.22,116.57,122.47,0.4051
256,859.00,504.00,11.4018,11.6619,13.0384,12.0340,188.03,111.16,132.27,0.3820
257,1005.00,543.00,10.7703,12.2066,13.6015,12.1928,190.51,123.21,128.90,0.4491
258,485.00,460.00,12.0000,12.7279,19.4165,14.7148,229.92,135.00,34.51,0.3636
259,407.00,951.00,11.1803,12.0416,13.0384,12.0868,188.86,121.33,132.78,0.3625
260,869.00,303.00,9.0554,10.6301,13.6015,11.0957,173.37,137.53,119.69,0.3929
261,745.00,177.00,10.8167,11.1803,13.6015,11.8662,185.41,133.99,110.28,0.3457
262,1002.00,513.00,11.0454,11.1803,11.6619,11.2959,176.50,121.76,115.77,0.3997
263,279.00,1016.00,12.0416,14.7648,21.0950,15.9671,249.49,113.54,143.81,0.3755
264,381.00,726.00,11.1803,11.4018,14.8661,12.4827,195.04,138.18,99.35,0.3853
265,555.00,858.00,11.0000,12.7279,19.2354,14.3211,223.77,135.00,98.97,0.3904
266,622.00,254.00,11.6619,13.0384,14.0000,12.9001,201.56,116.57,120.96,0.3663
267,522.00,68.00,11.0000,11.4018,12.0416,11.4811,179.39,127.87,131.63,0.3742
268,457.00,315.00,11.1803,11.4018,13.0384,11.8735,185.52,115.56,112.17,0.3653
269,283.00,186.00,10.1980,11.4018,13.8924,11.8307,184.86,139.18,108.95,0.3720
270,287.00,542.00,5.0990,11.0454,13.4536,9.8660,154.16,163.50,36.70,0.4063
271,414.00,437.00,11.4018,12.8062,13.0384,12.4155,193.99,103.47,132.27,0.4280
272,434.00,407.00,11.0000,11.6619,13.6015,12.0878,188.87,120.96,126.03,0.3910
273,139.00,951.00,11.1803,12.1655,13.0384,12.1281,189.50,107.10,120.96,0.3882
274,387.00,1019.00,11.0000,11.6619,21.0238,14.5619,227.53,120.96,154.65,0.4178
275,582.00,52.00,16.0000,16.0000,17.0000,16.3333,255.21,90.00,118.07,0.3010
276,637.00,305.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,0.3691
277,185.00,436.00,12.0830,13.0384,18.6011,14.5742,227.72,110.05,101.81,0.3697
278,198.00,529.00,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,0.3569
279,538.00,847.00,12.2066,12.5300,13.1529,12.6298,197.34,116.40,116.25,0.3909
280,620.00,293.00,11.0000,12.0830,12.7279,11.9370,186.52,114.44,135.00,0.3763
281,968.00,471.00,11.6619,13.1529,13.4164,12.7438,199.12,129.71,122.47,0.3951
282,742.00,706.00,11.0454,12.8062,20.0000,14.6172,228.39,123.47,95.19,0.4038
283,821.00,565.00,13.0000,13.0384,13.0384,13.0256,203.53,124.91,117.02,0.4189
284,535.00,614.00,11.6619,12.1655,12.2066,12.0113,187.68,111.50,114.04,0.3584
285,166.00,762.00,11.0454,13.0384,19.4165,14.5001,226.56,117.28,60.69,0.4388
286,827.00,423.00,11.1803,11.6619,12.2066,11.6829,182.55,131.27,114.69,0.3389
287,197.00,549.00,12.0000,12.2066,13.0000,12.4022,193.78,124.99,112.62,0.3900
288,695.00,552.00,11.0454,13.0384,13.4536,12.5125,195.51,127.67,126.79,0.3961
289,146.00,476.00,12.2066,12.3693,12.5300,12.3686,193.26,110.96,116.40,0.3432
290,475.00,683.00,12.3693,12.5300,12.5300,12.4764,194.94,132.65,104.57,0.3710
291,412.00,853.00,11.1803,11.6619,13.0384,11.9602,186.88,131.27,112.17,0.3712
