Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
56,572.00,916.00,12.1655,13.4164,20.0000,15.1940,237.41,126.03,99.46,0.4609
57,937.00,355.00,11.0000,12.0416,12.0830,11.7082,182.94,131.63,114.44,0.3758
58,86.00,671.00,10.6301,12.6491,13.0384,12.1059,189.15,149.62,106.34,0.3958
59,191.00,807.00,12.0830,12.0830,18.3576,14.1746,221.48,131.11,36.20,0.4448
60,19.00,927.00,12.0830,13.3417,13.4164,12.9470,202.30,127.44,128.99,0.3885
61,332.00,446.00,12.0416,12.0830,13.0000,12.3749,193.36,109.68,117.38,0.4047
62,266.00,339.00,10.8167,12.0416,13.8924,12.2502,191.41,128.45,116.05,0.3818
63,66.00,363.00,11.6619,12.5300,13.0384,12.4101,193.91,120.43,116.57,0.4143
64,321.00,987.00,11.1803,11.7047,12.0000,11.6283,181.69,133.45,116.57,0.4826
65,63.00,740.00,10.1980,11.1803,18.3576,13.2453,206.96,105.26,40.67,0.3858
66,546.00,417.00,8.9443,12.0416,13.0000,11.3286,177.01,121.33,130.82,0.4281
67,552.00,965.00,12.2066,14.0357,17.0294,14.4239,225.37,129.08,31.63,0.4485
68,66.00,341.00,10.6301,12.0416,12.5300,11.7339,183.34,135.95,110.20,0.4388
69,123.00,673.00,13.8924,14.0000,20.0250,15.9725,249.57,120.26,152.61,0.3854
70,271.00,891.00,11.3137,12.5300,13.0384,12.2940,192.09,106.39,130.60,0.4187
71,284.00,1008.00,8.9443,12.0830,15.1327,12.0534,188.33,128.99,124.16,0.4422
72,642.00,359.00,10.7703,12.0830,13.0384,11.9639,186.94,133.75,116.20,0.4142
73,26.00,402.00,11.0454,12.0416,14.7648,12.6173,197.14,136.83,113.11,0.3880
74,736.00,591.00,11.6619,19.1050,19.6977,16.8215,262.84,143.03,97.00,0.4477
75,702.00,119.00,10.8167,11.1803,13.0384,11.6785,182.48,119.74,119.29,0.4290
76,116.00,775.00,11.0000,13.0384,13.4164,12.4849,195.08,122.47,116.57,0.3855
77,288.00,923.00,11.3137,12.0416,13.0000,12.1184,189.35,130.24,112.38,0.4214
78,46.00,414.00,12.0830,12.5300,13.0384,12.5505,196.10,126.95,110.05,0.3818
79,557.00,510.00,10.6301,13.0384,13.4164,12.3617,193.15,135.58,112.25,0.4532
80,370.00,406.00,12.0830,12.3693,20.0000,14.8175,231.52,128.48,151.31,0.4041
81,642.00,940.00,12.0000,12.2066,12.8062,12.3376,192.78,124.99,128.66,0.4494
82,872.00,629.00,13.8924,18.2483,18.3848,16.8418,263.15,129.72,14.74,0.5160
83,338.00,978.00,11.6619,12.0416,14.3178,12.6738,198.03,125.73,124.26,0.4657
84,39.00,895.00,11.1803,12.0416,13.0384,12.0868,188.86,121.33,120.96,0.3877
85,278.00,128.00,10.4403,12.6491,15.1327,12.7407,199.07,144.87,114.29,0.4047
86,221.00,524.00,11.6619,12.5300,14.1421,12.7780,199.66,120.43,129.09,0.3496
87,484.00,922.00,11.7047,13.0000,13.1529,12.6192,197.18,137.40,118.73,0.4037
88,69.00,281.00,10.4403,11.1803,12.0000,11.2069,175.11,136.74,106.70,0.4301
89,635.00,765.00,10.1980,13.0384,20.1246,14.4537,225.84,105.71,105.26,0.4089
90,20.00,187.00,11.6619,11.7047,14.0357,12.4674,194.80,129.05,116.88,0.3841
91,646.00,879.00,11.0454,11.1803,13.8924,12.0394,188.12,121.76,115.06,0.3916
92,928.00,315.00,12.0416,19.2354,20.0250,17.1007,267.20,156.87,97.63,0.3864
93,671.00,17.00,9.8995,12.0830,19.7231,13.9019,217.22,110.56,104.53,0.3727
94,163.00,592.00,11.4018,13.0000,20.2485,14.8834,232.55,119.51,94.97,0.3867
95,535.00,5.00,9.8995,18.1108,19.6977,15.9027,248.48,38.66,21.04,0.4191
96,894.00,497.00,12.0000,12.0416,13.4164,12.4860,195.09,131.63,116.57,0.4095
97,957.00,122.00,10.8167,11.1803,13.0384,11.6785,182.48,119.74,128.09,0.4214
98,906.00,49.00,9.8489,9.8489,15.0333,11.5770,180.89,132.08,110.15,0.4107
99,395.00,887.00,12.0416,12.0830,13.8924,12.6724,198.01,119.21,115.49,0.3719
100,863.00,414.00,12.0000,12.0830,12.5300,12.2043,190.69,114.44,118.61,0.3562
101,611.00,837.00,9.4868,10.8167,13.6015,11.3017,176.59,142.13,107.59,0.5036
102,122.00,693.00,13.0384,14.7648,20.0250,15.9427,249.11,122.70,91.54,0.4032
103,536.00,934.00,12.0416,12.0830,13.0000,12.3749,193.36,109.68,117.38,0.3866
104,252.00,607.00,11.4018,12.1655,14.7648,12.7774,199.65,137.34,113.82,0.3682
105,315.00,435.00,11.1803,11.1803,13.0384,11.7997,184.37,126.87,112.17,0.4310
106,212.00,287.00,11.6619,12.5300,19.6977,14.6299,228.59,120.43,97.00,0.3884
107,50.00,310.00,13.0384,13.4164,14.0357,13.4968,210.89,120.96,126.56,0.3754
108,762.00,100.00,11.6619,12.8062,17.8885,14.1189,220.61,110.38,94.40,0.4387
109,121.00,713.00,10.6301,11.7047,14.0357,12.1235,189.43,111.20,134.73,0.3757
110,449.00,881.00,10.8167,11.4018,14.7648,12.3277,192.62,138.95,118.01,0.3873
111,196.00,971.00,11.6619,12.0416,12.0830,11.9288,186.39,125.73,124.59,0.4425
112,540.00,480.00,10.6301,11.1803,20.0000,13.9368,217.76,141.49,168.06,0.4619
113,122.00,314.00,11.1803,12.0830,12.5300,11.9311,186.42,128.99,145.18,0.4172
114,301.00,860.00,11.3137,14.5602,14.7648,13.5463,211.66,150.95,163.30,0.5219
115,77.00,814.00,11.0000,11.6619,13.0384,11.9001,185.94,120.96,122.47,0.4014
116,563.00,33.00,11.6619,12.0416,13.0000,12.2345,191.16,107.40,120.96,0.4234
117,217.00,898.00,12.0000,19.0263,20.1246,17.0503,266.41,93.01,26.57,0.3766
118,260.00,441.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,0.3729
119,164.00,152.00,10.8167,13.6015,21.0238,15.1473,236.68,129.21,30.96,0.3854
120,116.00,908.00,13.0000,18.3576,19.2354,16.8643,263.50,141.98,148.41,0.4292
121,346.00,103.00,12.0000,13.0000,19.3132,14.7711,230.80,112.62,158.75,0.3541
122,89.00,251.00,13.0384,19.1050,21.0238,17.7224,276.91,153.54,35.20,0.4191
123,958.00,305.00,11.0454,11.6619,13.6015,12.1029,189.11,126.16,120.83,0.3614
124,464.00,577.00,11.1803,11.6619,12.0000,11.6141,181.47,122.47,116.57,0.3755
125,716.00,903.00,9.8995,11.6619,14.1421,11.9012,185.96,104.04,143.13,0.4106
126,551.00,986.00,13.0000,20.6155,20.8087,18.1414,283.46,90.21,32.16,0.4525
127,10.00,730.00,12.0830,19.1050,19.7231,16.9704,265.16,30.45,35.09,0.3952
128,189.00,420.00,8.9443,12.0830,12.5300,11.1858,174.78,2.12,124.82,0.4146
129,846.00,197.00,12.2066,18.3576,18.7883,16.4508,257.04,95.63,150.19,0.4257
130,500.00,578.00,11.0454,13.0000,13.0384,12.3613,193.14,107.43,127.67,0.4245
131,964.00,223.00,12.0000,12.0830,13.0000,12.3610,193.14,114.44,112.62,0.3705
132,204.00,487.00,8.6023,15.2315,19.3132,14.3824,224.72,121.26,104.29,0.4527
133,100.00,741.00,10.8167,13.9284,18.1108,14.2853,223.21,125.27,27.35,0.3646
134,609.00,897.00,10.8167,11.1803,19.7231,13.9067,217.29,119.74,86.78,0.4196
135,567.00,345.00,9.4340,10.0499,18.6011,12.6950,198.36,116.29,85.75,0.4258
136,366.00,52.00,10.8167,12.0000,14.3178,12.3782,193.41,123.69,121.53,0.3933
137,921.00,50.00,11.1803,11.1803,15.0333,12.4647,194.76,126.87,112.75,0.3533
138,171.00,766.00,11.0000,11.1803,13.6015,11.9273,186.36,116.57,126.03,0.3474
139,865.00,372.00,10.2956,13.0384,19.2354,14.1898,221.72,114.66,33.05,0.3473
140,297.00,12.00,8.6023,10.7703,13.0384,10.8037,168.81,122.66,129.94,0.4002
141,506.00,830.00,11.6619,12.0000,12.5300,12.0640,188.50,120.96,120.43,0.3927
142,105.00,999.00,11.1803,11.4018,13.0384,11.8735,185.52,117.57,132.78,0.4076
143,257.00,838.00,9.4340,13.9284,20.1246,14.4957,226.49,126.96,95.44,0.4124
144,488.00,933.00,11.7047,12.2066,13.0384,12.3166,192.45,125.02,105.58,0.3957
145,452.00,838.00,11.1803,13.0384,13.0384,12.4190,194.05,120.96,120.96,0.3948
146,534.00,640.00,11.6619,13.0000,13.1529,12.6050,196.95,126.42,129.71,0.3914
147,419.00,775.00,10.2956,12.5300,13.3417,12.0558,188.37,122.33,132.05,0.3513
148,288.00,589.00,11.0454,12.2066,14.2127,12.4882,195.13,130.19,124.09,0.3556
149,82.00,732.00,13.4164,19.4165,20.0250,17.6193,275.30,82.06,156.30,0.4091
150,175.00,704.00,12.0000,13.0384,13.4164,12.8183,200.29,122.47,116.57,0.3719
151,514.00,1006.00,11.0454,13.4164,13.6015,12.6877,198.25,121.76,120.83,0.3834
152,59.00,507.00,9.8995,12.0830,21.0238,14.3354,223.99,20.56,47.73,0.3817
153,178.00,624.00,11.0000,11.6619,19.4165,14.0261,219.16,120.96,34.51,0.3753
154,696.00,953.00,11.6619,11.6619,13.0000,12.1079,189.19,118.07,120.96,0.4933
155,830.00,784.00,10.0000,11.1803,13.1529,11.4444,178.82,116.57,135.62,0.4656
156,590.00,928.00,12.0000,14.3178,19.6977,15.3385,239.66,114.78,23.96,0.4261
157,508.00,788.00,12.2066,12.5300,14.0000,12.9122,201.75,116.40,124.99,0.3707
158,547.00,376.00,12.8062,13.0000,13.6015,13.1359,205.25,128.66,105.31,0.4080
159,273.00,161.00,10.8167,13.3417,13.4164,12.5249,195.70,136.68,119.74,0.3583
160,587.00,948.00,13.0384,19.2094,20.0000,17.4159,272.12,161.13,32.47,0.4208
161,142.00,265.00,12.0830,12.5300,13.1529,12.5887,196.70,126.95,123.19,0.4097
162,295.00,51.00,11.4018,12.2066,14.1421,12.5835,196.62,107.13,119.74,0.3703
163,939.00,111.00,9.4340,13.0384,19.2354,13.9026,217.23,117.61,30.10,0.3833
164,633.00,453.00,9.4868,12.0830,13.0384,11.5361,180.25,137.12,112.83,0.4220
165,596.00,450.00,11.0000,11.1803,12.8062,11.6622,182.22,116.57,128.66,0.4162
166,257.00,483.00,11.1803,12.0416,13.0384,12.0868,188.86,121.33,132.78,0.3546
167,953.00,599.00,7.0711,19.2354,19.7231,15.3432,239.74,126.03,104.53,0.4587
168,961.00,791.00,10.0000,10.0000,18.0278,12.6759,198.06,126.87,93.18,0.4654
169,481.00,963.00,12.0416,13.8924,14.7648,13.5663,211.97,115.49,123.06,0.4142
170,32.00,659.00,12.0416,12.5300,13.0384,12.5367,195.89,123.37,117.71,0.3758
171,302.00,1016.00,10.2956,14.0000,18.7883,14.3613,224.40,119.05,35.74,0.4520
172,600.00,16.00,10.8167,11.1803,12.0416,11.3462,177.28,119.74,128.45,0.3516
173,198.00,594.00,11.4018,12.0830,13.0384,12.1744,190.23,117.68,123.48,0.4212
174,553.00,234.00,10.4403,13.6015,15.6205,13.2208,206.57,142.73,113.11,0.3813
175,160.00,234.00,11.1803,12.0000,20.0250,14.4018,225.03,116.57,29.43,0.4199
176,417.00,814.00,12.0830,12.5300,13.0384,12.5505,196.10,126.95,110.05,0.3532
177,487.00,880.00,10.7703,13.0384,18.7883,14.1990,221.86,116.20,93.40,0.4205
178,80.00,905.00,12.1655,13.6015,19.2354,15.0008,234.39,116.57,71.57,0.4285
179,149.00,499.00,10.8167,12.8062,13.0000,12.2076,190.74,107.65,123.69,0.3561
180,227.00,379.00,12.0416,12.8062,19.6977,14.8485,232.01,133.42,28.73,0.3762
181,683.00,129.00,12.0416,12.5300,20.0000,14.8572,232.14,113.85,32.11,0.3836
182,801.00,226.00,11.0000,14.8661,21.0950,15.6537,244.59,132.27,31.43,0.4115
183,65.00,383.00,12.2066,13.0384,13.4164,12.8871,201.36,120.59,118.44,0.3959
184,350.00,436.00,12.3693,13.0384,14.7648,13.3908,209.23,108.43,137.66,0.4136
185,991.00,410.00,11.7047,19.7231,20.0000,17.1426,267.85,100.48,73.11,0.4119
186,115.00,61.00,12.0830,13.0000,13.0000,12.6943,198.35,132.94,114.44,0.3724
187,585.00,1010.00,11.4018,12.1655,20.5913,14.7195,229.99,118.41,156.93,0.4270
188,382.00,85.00,11.1803,11.3137,11.4018,11.2986,176.54,124.70,138.18,0.3789
189,42.00,609.00,11.0454,12.0416,13.0000,12.0290,187.95,126.44,117.81,0.3469
190,622.00,992.00,11.6619,11.6619,18.7883,14.0374,219.33,118.07,146.16,0.3875
191,301.00,996.00,12.0416,12.0416,12.5300,12.2044,190.69,136.40,109.76,0.3842
192,448.00,546.00,13.0384,14.1421,20.2485,15.8097,247.03,114.34,142.70,0.3961
193,346.00,478.00,12.5300,13.0384,18.0278,14.5320,227.06,114.21,154.57,0.4176
194,517.00,965.00,12.0830,12.5300,20.0998,14.9043,232.88,126.95,161.27,0.4016
195,142.00,980.00,12.0000,12.2066,13.0000,12.4022,193.78,124.99,112.62,0.4406
196,900.00,375.00,12.0416,12.0830,12.1655,12.0967,189.01,113.92,122.17,0.3772
197,644.00,567.00,10.7703,12.1655,13.4164,12.1174,189.33,121.26,131.63,0.3816
198,218.00,276.00,12.5300,17.0294,20.0000,16.5198,258.12,154.76,171.74,0.3399
199,99.00,424.00,11.4018,13.1529,13.8924,12.8157,200.25,136.62,111.87,0.4011
200,919.00,345.00,10.4403,12.2066,12.8062,11.8177,184.65,141.69,111.96,0.3770
201,427.00,595.00,10.6301,11.7047,13.3417,11.8922,185.82,118.83,118.19,0.3915
202,676.00,47.00,10.0000,10.2956,13.0384,11.1113,173.61,114.08,122.47,0.4042
203,789.00,583.00,10.0000,13.6015,18.0278,13.8764,216.82,143.97,146.31,0.3463
204,47.00,731.00,11.4018,12.5300,13.0000,12.3106,192.35,113.51,127.88,0.4054
205,283.00,370.00,12.0416,12.0830,19.7231,14.6159,228.37,119.21,25.70,0.3730
206,381.00,105.00,11.0000,13.0384,13.6015,12.5466,196.04,122.47,126.03,0.3701
207,121.00,334.00,10.8167,12.0830,13.0384,11.9794,187.18,121.87,128.09,0.3686
208,824.00,473.00,11.0454,12.8062,13.0000,12.2839,191.94,123.47,117.81,0.3856
209,112.00,1010.00,10.1980,12.0416,13.0384,11.7593,183.74,149.68,111.16,0.3586
210,774.00,811.00,11.7047,12.0830,12.1655,11.9844,187.26,135.57,100.52,0.3775
211,973.00,61.00,11.4018,12.0000,12.0830,11.8283,184.82,127.88,117.68,0.3450
212,671.00,392.00,12.2066,20.5913,21.0000,17.9326,280.20,95.94,145.01,0.4013
213,505.00,852.00,9.4340,13.0384,14.1421,12.2048,190.70,115.52,130.14,0.3649
214,86.00,311.00,19.2354,20.0000,21.0238,20.0864,313.85,62.10,120.62,0.4048
215,155.00,713.00,11.0454,12.0416,12.5300,11.8723,185.50,136.83,113.42,0.3636
216,349.00,42.00,10.6301,11.1803,13.0384,11.6163,181.50,104.62,143.21,0.3754
217,498.00,974.00,10.1980,14.4222,17.8885,14.1696,221.40,112.38,15.26,0.4272
218,239.00,829.00,13.0000,13.6015,19.7231,15.4415,241.27,126.03,30.47,0.3845
219,606.00,267.00,9.8489,12.0416,12.2066,11.3657,177.59,118.73,121.05,0.4223
220,261.00,421.00,12.1655,12.5300,20.0250,14.9068,232.92,128.07,96.60,0.3978
221,141.00,662.00,11.0454,12.5300,13.0384,12.2046,190.70,123.80,117.28,0.3673
222,313.00,62.00,11.1803,11.6619,11.6619,11.5014,179.71,110.66,131.27,0.3585
223,635.00,744.00,13.0384,13.6015,18.8680,15.1693,237.02,121.63,27.61,0.3703
224,732.00,934.00,11.6619,13.0000,13.3417,12.6679,197.94,126.42,133.96,0.4315
225,618.00,776.00,8.0623,12.6491,13.0000,11.2371,175.58,154.44,15.49,0.4226
226,320.00,966.00,12.0416,12.0416,12.5300,12.2044,190.69,126.87,109.76,0.4283
227,574.00,895.00,11.6619,14.0357,20.1246,15.2741,238.66,116.88,32.47,0.4407
228,635.00,18.00,11.6619,13.1529,18.0278,14.2809,223.14,112.22,152.22,0.3677
229,386.00,6.00,10.8167,12.0000,19.7231,14.1799,221.56,123.69,25.84,0.4092
230,63.00,402.00,10.6301,11.0454,13.6015,11.7590,183.73,144.01,95.16,0.3989
231,112.00,140.00,13.0000,18.0000,19.2094,16.7365,261.51,157.38,106.04,0.3893
232,440.00,371.00,13.0000,13.0000,18.0278,14.6759,229.31,90.00,25.80,0.4011
233,939.00,22.00,10.8167,11.1803,12.7279,11.5750,180.86,133.99,101.31,0.3323
234,134.00,122.00,10.4403,11.0000,14.1421,11.8608,185.33,163.30,114.83,0.3957
235,705.00,78.00,10.2956,11.6619,14.0000,11.9858,187.28,119.98,119.05,0.3744
236,101.00,117.00,13.6015,18.3576,18.3848,16.7813,262.21,83.33,148.41,0.3442
237,448.00,902.00,10.2956,11.4018,13.8924,11.8633,185.36,134.31,120.69,0.3566
238,950.00,152.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,0.3378
239,716.00,508.00,12.0000,12.5300,17.4929,14.0076,218.87,118.61,149.04,0.4004
240,471.00,849.00,13.0000,14.0357,20.0250,15.6869,245.11,108.53,70.24,0.3578
241,822.00,702.00,11.0454,13.4164,18.3576,14.2731,223.02,111.37,34.55,0.4167
242,917.00,90.00,11.6619,12.0000,12.2066,11.9562,186.81,120.96,114.04,0.3503
243,909.00,1003.00,10.8167,13.9284,20.0000,14.9150,233.05,125.27,93.18,0.3438
244,223.00,9.00,12.0416,12.2066,19.0000,14.4161,225.25,129.76,94.76,0.3741
245,108.00,599.00,11.4018,11.6619,12.0416,11.7018,182.84,111.16,123.11,0.4092
246,116.00,458.00,11.6619,13.0384,13.1529,12.6178,197.15,116.57,129.71,0.4043
247,839.00,207.00,10.8167,12.2066,20.0250,14.3494,224.21,111.32,36.55,0.3903
248,132.00,529.00,11.6619,14.0357,19.4165,15.0380,234.97,125.05,93.54,0.3408
249,144.00,602.00,10.6301,13.0000,20.5913,14.7405,230.32,131.19,102.13,0.3705
250,368.00,499.00,10.8167,13.0384,19.4165,14.4238,225.37,128.09,158.20,0.3262
251,119.00,733.00,10.8167,12.0830,13.0384,11.9794,187.18,121.87,119.29,0.3573
252,67.00,678.00,13.0384,13.0384,13.3417,13.1395,205.30,115.06,109.48,0.3867
253,629.00,136.00,10.2956,11.0454,13.0384,11.4598,179.06,113.86,118.47,0.3503
254,211.00,307.00,12.0416,12.2066,13.0384,12.4289,194.20,120.23,127.23,0.3930
255,689.00,118.00,12.5300,13.0384,18.6011,14.7231,230.05,114.21,97.64,0.4206
256,793.00,782.00,11.0454,12.0830,12.5300,11.8861,185.72,109.25,123.80,0.3932
257,585.00,711.00,10.2956,10.7703,14.1421,11.7360,183.38,129.14,110.92,0.3573
258,132.00,847.00,11.6619,12.2066,14.0357,12.6347,197.42,114.04,125.05,0.3502
259,679.00,330.00,14.0000,14.8661,15.0333,14.6331,228.64,19.65,86.19,0.3387
260,235.00,176.00,11.0000,11.3137,12.6491,11.6543,182.10,135.00,108.43,0.3985
261,197.00,615.00,11.6619,20.2485,21.0238,17.6447,275.70,88.06,28.24,0.3985
262,236.00,247.00,13.4164,14.3178,18.1108,15.2817,238.78,88.21,110.22,0.3322
263,184.00,858.00,11.1803,11.1803,12.0416,11.4674,179.18,126.87,111.80,0.3181
264,465.00,220.00,12.0000,12.5300,12.5300,12.3533,193.02,118.61,118.61,0.3580
265,864.00,785.00,10.8167,11.0000,13.8924,11.9030,185.98,123.69,116.05,0.4523
266,463.00,280.00,12.2066,13.4164,19.0263,14.8831,232.55,118.44,31.98,0.3844
267,848.00,65.00,13.0384,13.0384,19.7231,15.2666,238.54,126.87,26.07,0.3399
268,214.00,963.00,11.6619,12.1655,14.4222,12.7499,199.22,130.43,115.35,0.3898
269,53.00,967.00,10.8167,12.0000,12.0830,11.6332,181.77,123.69,121.87,0.3506
270,631.00,805.00,11.1803,11.3137,12.0000,11.4980,179.66,108.43,116.57,0.4313
271,201.00,114.00,10.2956,12.0000,13.4164,11.9040,186.00,119.05,124.38,0.3469
272,668.00,434.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,0.4063
273,848.00,340.00,11.0000,13.0384,13.0384,12.3589,193.11,122.47,122.47,0.3417
274,785.00,193.00,10.0499,10.7703,12.0416,10.9539,171.16,106.09,137.34,0.3688
275,91.00,926.00,11.1803,12.0830,13.1529,12.1388,189.67,128.99,125.31,0.3628
276,160.00,951.00,10.7703,11.0000,12.0416,11.2706,176.10,21.80,153.43,0.3864
277,320.00,694.00,13.9284,14.5602,16.4924,14.9937,234.28,95.09,173.00,0.3834
278,1008.00,400.00,10.6301,19.7231,20.0250,16.7927,262.39,161.65,38.32,0.3829
279,43.00,474.00,10.8167,11.1803,12.1655,11.3875,177.93,119.74,133.15,0.3551
280,197.00,216.00,12.0416,12.2066,20.2485,14.8322,231.75,120.23,24.99,0.3740
281,639.00,327.00,10.6301,11.0454,14.8661,12.1805,190.32,136.38,119.16,0.3747
282,462.00,620.00,11.7047,14.1421,15.2315,13.6928,213.95,118.11,136.82,0.3871
283,175.00,306.00,13.1529,14.7648,20.2485,16.0554,250.87,109.55,11.48,0.3501
284,237.00,138.00,11.6619,13.0384,18.7883,14.4962,226.50,125.36,33.84,0.3450
285,929.00,221.00,11.1803,12.0416,12.0830,11.7683,183.88,111.80,128.99,0.3746
286,253.00,922.00,9.4340,11.1803,13.0384,11.2176,175.27,121.43,126.40,0.3897
287,253.00,188.00,11.1803,11.6619,14.0000,12.2807,191.89,122.47,116.57,0.3836
288,408.00,289.00,10.0000,12.2066,12.5300,11.5788,180.92,124.99,118.61,0.3494
289,336.00,43.00,11.7047,13.0384,19.1050,14.6160,228.38,105.58,154.01,0.3563
290,624.00,595.00,10.8167,11.0000,11.7047,11.1738,174.59,123.69,126.33,0.3820
291,323.00,904.00,11.0454,12.2066,13.0384,12.0968,189.01,130.19,117.28,0.3579
292,881.00,837.00,11.6619,12.0416,14.1421,12.6152,197.11,116.20,104.04,0.3911
