Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
194,92.00,988.00,5.8310,7.6158,8.5440,7.3302,229.07,144.16,128.48,0.3916
195,584.00,994.00,6.0000,9.4340,9.8489,8.4276,263.36,147.99,23.96,0.3052
196,141.00,170.00,5.8310,6.0828,7.2111,6.3749,199.22,130.43,115.35,0.3090
197,135.00,72.00,5.8310,6.0828,7.0711,6.3283,197.76,111.50,104.04,0.3463
198,38.00,337.00,6.3246,9.0554,9.0554,8.1451,254.53,114.78,102.09,0.3362
199,676.00,197.00,5.3852,6.0000,6.7082,6.0311,188.47,111.80,131.63,0.3411
200,300.00,529.00,5.3852,5.3852,7.0711,5.9471,185.85,136.40,103.67,0.3491
201,734.00,333.00,6.4031,9.8489,9.8489,8.7003,271.88,75.30,104.70,0.3990
202,515.00,13.00,5.6569,6.4031,7.0711,6.3770,199.28,96.34,126.87,0.3252
203,136.00,303.00,5.8310,6.0828,7.2111,6.3749,199.22,130.43,115.35,0.3214
204,292.00,514.00,5.0000,8.0000,9.4340,7.4780,233.69,126.87,85.14,0.3615
205,327.00,799.00,5.8310,7.0711,10.0000,7.6340,238.56,112.83,149.04,0.3192
206,202.00,238.00,4.4721,7.0000,7.6158,6.3626,198.83,116.57,130.24,0.4093
207,723.00,1006.00,5.6569,6.0828,8.0623,6.6006,206.27,144.46,105.26,0.3213
208,706.00,746.00,5.6569,6.0000,6.7082,6.1217,191.30,135.00,108.43,0.3115
209,168.00,155.00,5.0990,5.6569,6.4031,5.7197,178.74,123.69,139.97,0.3321
210,484.00,7.00,5.0990,5.6569,8.0623,6.2727,196.02,123.69,41.05,0.3009
211,62.00,424.00,5.3852,8.5440,9.4340,7.7877,243.37,1.25,36.19,0.3427
212,743.00,83.00,6.0000,6.4031,7.2111,6.5381,204.31,128.66,123.69,0.3199
213,752.00,267.00,5.8310,6.0000,7.2111,6.3474,198.35,120.96,115.35,0.4063
214,360.00,785.00,4.1231,6.4031,8.0623,6.1962,193.63,155.38,105.71,0.3492
215,154.00,369.00,5.0990,5.8310,9.4340,6.7880,212.12,132.27,20.70,0.3448
216,351.00,378.00,5.8310,5.8310,6.0828,5.9149,184.84,118.07,111.50,0.3412
217,390.00,429.00,6.0000,6.4031,7.2111,6.5381,204.31,128.66,123.69,0.3103
218,112.00,234.00,5.0000,5.3852,6.0828,5.4893,171.54,121.33,117.41,0.3942
219,430.00,876.00,6.0828,6.3246,6.3246,6.2440,195.12,98.97,117.90,0.3755
220,997.00,259.00,5.3852,8.9443,9.0000,7.7765,243.01,94.76,158.20,0.3939
221,664.00,1003.00,6.0000,6.7082,9.0554,7.2545,226.70,116.57,83.66,0.3699
222,211.00,507.00,5.8310,10.0000,10.0499,8.6269,269.59,149.04,36.67,0.3621
223,337.00,747.00,5.3852,6.3246,7.0000,6.2366,194.89,139.76,111.80,0.3288
224,1012.00,916.00,5.8310,6.0828,7.0711,6.3283,197.76,111.50,39.09,0.3750
225,94.00,565.00,6.4031,8.9443,9.0554,8.1343,254.20,102.09,45.00,0.3940
226,219.00,825.00,5.0990,5.8310,6.7082,5.8794,183.73,132.27,105.26,0.3726
227,436.00,364.00,5.0000,6.0828,10.0499,7.0442,220.13,136.33,31.16,0.2945
228,579.00,167.00,5.8310,6.0000,6.4031,6.0780,189.94,120.96,110.38,0.3244
229,363.00,444.00,6.0828,6.7082,6.7082,6.4997,203.12,107.10,126.03,0.3192
230,94.00,545.00,6.7082,10.0000,10.0499,8.9194,278.73,79.70,159.15,0.4362
231,618.00,276.00,5.8310,6.0000,6.7082,6.1797,193.12,120.96,122.47,0.3348
232,227.00,704.00,6.0828,6.3246,8.0623,6.8232,213.22,117.90,2.34,0.3220
233,374.00,707.00,5.0000,5.8310,7.2111,6.0140,187.94,149.04,123.69,0.2935
234,610.00,271.00,5.3852,5.8310,6.0000,5.7387,179.33,127.23,111.80,0.3301
235,193.00,526.00,5.6569,5.8310,6.3246,5.9375,185.55,104.04,116.57,0.3916
236,906.00,559.00,5.3852,5.8310,7.0711,6.0957,190.49,127.23,103.67,0.3272
237,382.00,941.00,6.0828,6.3246,6.4031,6.2701,195.94,117.90,119.20,0.3724
238,246.00,2.00,5.6569,8.0623,9.2195,7.6462,238.94,52.13,85.60,0.3393
239,532.00,685.00,5.8310,6.7082,10.0000,7.5131,234.78,122.47,84.09,0.3303
240,506.00,36.00,5.3852,6.3246,7.0000,6.2366,194.89,139.76,111.80,0.3147
241,350.00,971.00,5.0000,5.6569,6.7082,5.7884,180.89,135.00,116.57,0.3258
242,96.00,161.00,5.6569,6.0828,6.7082,6.1493,192.16,144.46,108.43,0.2978
243,713.00,46.00,5.0000,5.6569,9.4340,6.6969,209.28,98.13,158.88,0.3273
244,67.00,237.00,5.8310,6.4031,8.0623,6.7654,211.42,110.38,113.84,0.3655
245,60.00,150.00,5.8310,6.0000,6.7082,6.1797,193.12,120.96,122.47,0.3245
246,512.00,650.00,6.0828,6.4031,6.7082,6.3980,199.94,138.12,107.10,0.2914
247,687.00,533.00,8.0623,8.9443,8.9443,8.6503,270.32,146.31,123.69,0.2832
248,138.00,261.00,5.3852,5.8310,7.0711,6.0957,190.49,127.23,119.93,0.3576
249,860.00,430.00,5.8310,6.0000,6.4031,6.0780,189.94,120.96,110.38,0.2952
250,866.00,476.00,5.6569,5.8310,6.0828,5.8569,183.03,104.04,144.46,0.3239
251,643.00,916.00,5.8310,6.4031,8.6023,6.9455,217.05,97.70,113.50,0.3235
252,95.00,535.00,9.4340,10.0499,10.0499,9.8446,307.64,63.71,127.72,0.3959
253,623.00,185.00,5.3852,6.4031,7.2801,6.3561,198.63,119.54,127.75,0.3513
254,104.00,490.00,5.8310,8.0623,8.9443,7.6125,237.89,113.84,175.60,0.3022
255,565.00,115.00,4.4721,6.0828,7.0000,5.8516,182.86,143.97,116.57,0.3338
256,543.00,232.00,5.0000,9.4340,9.4340,7.9560,248.62,4.86,68.88,0.4599
257,385.00,878.00,6.0828,9.0554,10.2956,8.4779,264.94,93.12,160.41,0.3100
258,843.00,250.00,5.8310,6.0828,6.7082,6.2073,193.98,111.50,122.47,0.4085
259,943.00,699.00,5.8310,6.0828,6.7082,6.2073,193.98,130.43,122.47,0.3576
260,78.00,248.00,5.8310,5.8310,6.0828,5.9149,184.84,118.07,111.50,0.4295
261,196.00,631.00,5.3852,6.0828,7.2801,6.2493,195.29,148.74,127.75,0.3539
262,753.00,619.00,5.8310,6.0828,6.3246,6.0794,189.98,130.43,130.60,0.2912
263,219.00,965.00,5.0000,6.7082,6.7082,6.1388,191.84,153.43,116.57,0.3398
264,377.00,657.00,6.0000,7.2111,9.4340,7.5484,235.89,123.69,32.01,0.2959
265,327.00,902.00,5.8310,6.0000,6.4031,6.0780,189.94,120.96,110.38,0.3550
266,497.00,76.00,6.0000,6.3246,7.2111,6.5119,203.50,108.43,123.69,0.3705
267,76.00,339.00,5.8310,7.0711,8.0623,6.9881,218.38,104.04,178.78,0.3811
268,1008.00,379.00,5.8310,6.0828,6.3246,6.0794,189.98,111.50,130.60,0.2858
269,67.00,570.00,6.0000,7.2111,8.0623,7.0911,221.60,123.69,29.74,0.4447
270,568.00,258.00,8.9443,9.0000,9.8489,9.2644,289.51,63.43,129.47,0.3243
271,399.00,607.00,5.8310,6.3246,8.0000,6.7185,209.95,130.60,120.96,0.3013
272,84.00,258.00,5.3852,5.6569,6.0000,5.6807,177.52,113.20,111.80,0.3778
273,593.00,240.00,5.8310,6.0000,6.7082,6.1797,193.12,120.96,122.47,0.3412
274,110.00,255.00,5.0990,7.8102,8.9443,7.2845,227.64,118.50,37.88,0.3774
275,399.00,375.00,6.0828,6.4031,7.8102,6.7654,211.42,138.12,120.34,0.3273
276,151.00,124.00,5.0990,6.4031,7.0711,6.1911,193.47,139.97,123.69,0.3781
277,569.00,239.00,6.3246,9.4340,9.4340,8.3975,262.42,103.57,39.56,0.3372
278,863.00,803.00,5.6569,6.4031,7.2801,6.4467,201.46,173.66,29.05,0.4066
279,846.00,255.00,5.8310,5.8310,6.0000,5.8873,183.98,118.07,120.96,0.4081
280,231.00,458.00,5.0000,6.0828,10.0000,7.0276,219.61,117.41,90.00,0.3474
281,68.00,155.00,5.0990,6.4031,7.2111,6.2377,194.93,139.97,112.38,0.2754
282,321.00,647.00,7.0711,8.6023,8.6023,8.0919,252.87,99.46,99.46,0.3252
283,652.00,28.00,6.0000,7.0711,8.9443,7.3384,229.33,135.00,26.57,0.4365
284,446.00,1000.00,5.0990,5.6569,7.8102,6.1887,193.40,146.31,118.50,0.3565
285,730.00,189.00,5.8310,6.0000,6.3246,6.0518,189.12,120.96,130.60,0.2749
286,390.00,439.00,5.6569,6.0000,6.4031,6.0200,188.12,135.00,96.34,0.3175
287,385.00,294.00,5.3852,5.8310,10.2956,7.1706,224.08,127.23,39.14,0.2980
288,495.00,991.00,5.0000,5.3852,9.4340,6.6064,206.45,111.80,32.01,0.3995
289,253.00,615.00,7.8102,8.6023,9.4340,8.6155,269.23,104.66,172.20,0.3044
290,933.00,564.00,5.0000,6.3246,7.0000,6.1082,190.88,124.70,126.87,0.2896
291,142.00,129.00,5.3852,6.4031,7.2111,6.3331,197.91,150.46,101.89,0.3197
292,657.00,574.00,6.0828,6.7082,7.2801,6.6904,209.07,107.10,83.52,0.3087
