Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
165,144.00,421.00,11.0454,13.4536,13.8924,12.7971,199.96,132.82,125.45,5.9299
166,507.00,160.00,12.0830,12.2066,19.0263,14.4386,225.60,120.56,152.54,5.0604
167,166.00,330.00,11.4018,12.0416,12.5300,11.9911,187.36,116.38,133.87,5.3557
168,503.00,302.00,10.2956,12.0416,12.6491,11.6621,182.22,114.29,132.51,5.6711
169,232.00,494.00,12.0416,12.0830,12.1655,12.0967,189.01,113.92,122.17,5.9451
170,455.00,298.00,11.0454,12.0830,12.2066,11.7783,184.04,119.64,119.80,5.6369
171,479.00,465.00,11.4018,12.0416,12.5300,11.9911,187.36,123.11,113.51,5.7357
172,496.00,107.00,11.0454,11.4018,13.0000,11.8157,184.62,122.68,117.81,5.6775
173,494.00,128.00,11.0000,12.0416,13.0000,12.0139,187.72,131.63,112.62,5.7292
174,178.00,362.00,12.6491,14.2127,18.6011,15.1543,236.79,122.28,162.18,5.3187
175,473.00,289.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,5.5551
176,301.00,503.00,12.0416,12.3693,18.9737,14.4615,225.96,108.80,156.80,5.4439
177,315.00,136.00,12.2066,13.0000,13.0384,12.7483,199.19,122.39,120.59,5.8880
178,443.00,243.00,11.0000,13.1529,17.0294,13.7274,214.49,98.75,40.24,5.2766
179,487.00,343.00,11.1803,12.0416,12.5300,11.9173,186.21,111.80,124.82,5.8476
180,267.00,498.00,10.0499,10.4403,10.8167,10.4356,163.06,112.41,117.98,5.6232
181,214.00,347.00,10.1980,15.6525,18.4391,14.7632,230.68,74.74,23.84,5.2707
182,205.00,142.00,11.0454,12.2066,12.6491,11.9670,186.98,119.80,113.63,5.8459
183,449.00,361.00,10.8167,12.0416,13.4164,12.0916,188.93,118.93,119.74,5.9091
184,377.00,222.00,12.0000,12.0830,12.5300,12.2043,190.69,114.44,118.61,5.9464
185,128.00,409.00,11.4018,12.0830,13.4536,12.3128,192.39,129.70,116.73,6.1618
186,199.00,469.00,10.8167,12.0416,12.3693,11.7425,183.48,118.93,132.27,5.4111
187,382.00,351.00,11.4018,12.0416,12.3693,11.9376,186.52,123.11,119.29,5.5758
188,501.00,67.00,7.0711,12.0416,12.5300,10.5475,164.81,123.50,126.74,5.7411
189,431.00,141.00,12.0416,12.0830,13.1529,12.4259,194.15,107.19,129.62,5.9471
190,363.00,90.00,11.4018,12.8062,17.6918,13.9666,218.23,126.09,152.55,5.3704
191,438.00,285.00,11.6619,12.1655,12.3693,12.0656,188.52,111.50,135.00,5.6655
192,454.00,91.00,12.8062,13.0384,15.2315,13.6921,213.94,96.19,74.54,6.2051
193,344.00,98.00,11.1803,12.8062,13.0000,12.3289,192.64,118.35,122.92,5.6762
194,500.00,417.00,9.0554,11.4018,12.5300,10.9957,171.81,121.53,124.95,5.2844
195,386.00,331.00,11.1803,11.4018,11.4018,11.3279,177.00,115.56,117.57,5.5547
196,461.00,453.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,5.4760
197,148.00,401.00,11.1803,12.5300,12.8062,12.1722,190.19,128.92,118.35,6.1418
198,270.00,478.00,10.0000,11.4018,11.6619,11.0212,172.21,105.26,120.96,5.6838
199,460.00,494.00,11.0000,12.2066,12.5300,11.9122,186.13,124.99,118.61,5.7344
200,447.00,401.00,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,5.5058
201,427.00,359.00,11.1803,12.0416,13.0000,12.0740,188.66,111.80,130.82,6.2526
202,25.00,333.00,10.8167,11.7047,13.1529,11.8914,185.80,126.33,114.94,6.8069
203,375.00,299.00,10.6301,12.0000,17.6918,13.4407,210.01,138.81,173.90,5.1519
204,442.00,4.00,11.0000,11.3137,18.1108,13.4748,210.54,135.00,96.34,4.7895
205,188.00,304.00,11.3137,13.0000,14.3178,12.8772,201.21,135.00,122.91,5.3486
206,254.00,465.00,12.2066,12.5300,13.1529,12.6298,197.34,116.40,116.25,5.7498
207,505.00,128.00,9.8489,11.0000,12.3693,11.0727,173.01,113.96,142.00,5.2866
208,264.00,315.00,12.0416,13.9284,17.7200,14.5633,227.55,117.33,64.76,5.3068
209,366.00,338.00,11.4018,12.3693,13.1529,12.3080,192.31,128.09,119.13,5.3546
210,354.00,5.00,12.0416,17.0000,17.4642,15.5019,242.22,94.76,28.39,5.1765
211,394.00,418.00,10.7703,17.4642,17.4642,15.2329,238.01,178.17,91.83,5.2439
