Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
65,242.00,244.00,15.0000,16.6433,19.4165,17.0199,265.94,85.87,48.76,7.7211
66,486.00,408.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,7.1769
67,467.00,265.00,11.4018,12.0830,13.1529,12.2126,190.82,117.68,119.13,8.1074
68,369.00,3.00,9.4340,13.0000,17.1172,13.1837,206.00,122.01,38.72,7.0868
69,506.00,280.00,10.0000,12.6491,18.3848,13.6780,213.72,124.70,30.75,7.5539
70,412.00,96.00,11.0454,12.0416,12.5300,11.8723,185.50,126.44,123.80,7.8936
71,487.00,83.00,11.1803,12.1655,12.2066,11.8508,185.17,126.03,118.44,7.8235
72,438.00,256.00,15.8114,16.1245,17.4642,16.4667,257.29,138.18,148.32,7.9044
73,443.00,425.00,12.3693,15.1327,17.0294,14.8438,231.93,111.63,144.27,6.9675
74,366.00,40.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,7.4182
75,273.00,254.00,12.1655,13.0000,13.0000,12.7218,198.78,147.92,99.46,8.6905
76,328.00,57.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,7.7346
77,421.00,402.00,11.0454,12.2066,12.5300,11.9273,186.36,119.80,123.80,7.1974
78,13.00,194.00,9.2195,12.0416,13.0000,11.4204,178.44,119.10,125.15,6.4158
79,232.00,4.00,10.7703,12.0000,17.8045,13.5249,211.33,111.80,73.64,7.7170
80,17.00,234.00,10.8167,13.0000,13.0384,12.2850,191.95,123.69,119.29,6.5464
81,202.00,471.00,12.3693,13.0000,13.0384,12.8026,200.04,104.04,80.36,7.0804
82,424.00,454.00,10.7703,13.0384,18.3576,14.0554,219.62,125.73,141.16,6.9660
83,299.00,125.00,11.4018,12.0416,13.1529,12.1988,190.61,123.11,114.00,7.9576
84,248.00,15.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,7.7505
85,508.00,208.00,10.0000,11.1803,19.4165,13.5323,211.44,100.30,124.51,9.1991
86,452.00,132.00,12.0416,12.5300,17.7200,14.0972,220.27,109.76,148.02,7.4122
87,403.00,335.00,13.9284,16.1245,16.1555,15.4028,240.67,129.22,89.24,7.0179
88,39.00,145.00,10.2956,10.4403,13.0384,11.2581,175.91,134.25,114.66,6.5146
89,401.00,247.00,14.2127,17.0294,17.6918,16.3113,254.86,47.34,82.00,7.0468
90,459.00,20.00,11.1803,12.1655,12.8062,12.0507,188.29,126.03,114.78,6.9520
91,439.00,486.00,10.1980,13.6015,16.1245,13.3080,207.94,118.41,71.57,7.5440
92,9.00,99.00,12.6491,15.0333,15.0333,14.2386,222.48,75.38,165.38,6.1030
93,499.00,34.00,9.2195,10.7703,12.2066,10.7321,167.69,124.33,112.46,7.0109
94,166.00,447.00,13.4536,13.8924,15.6525,14.3328,223.95,162.24,74.58,7.3086
95,421.00,495.00,10.4403,13.0000,17.8045,13.7483,214.82,140.68,144.86,7.7403
96,256.00,235.00,13.9284,15.2643,16.6433,15.2787,238.73,142.65,126.23,9.3994
97,6.00,33.00,10.1980,12.0416,19.0263,13.7553,214.93,106.07,14.32,5.0659
98,404.00,483.00,14.1421,19.6977,20.0000,17.9466,280.42,32.09,151.26,7.2028
99,403.00,504.00,13.3417,20.1246,20.8087,18.0916,282.68,39.56,157.78,7.3425
100,220.00,4.00,11.1803,12.0000,15.1327,12.7710,199.55,100.30,72.10,7.5949
101,218.00,483.00,13.0000,13.3417,13.3417,13.2278,206.68,77.01,102.99,6.6221
102,281.00,238.00,6.3246,11.7047,12.1655,10.0649,157.26,128.42,27.90,10.8864
103,435.00,506.00,16.5529,17.8045,19.0263,17.7946,278.04,116.83,158.00,7.4460
104,502.00,167.00,11.6619,11.7047,20.0250,14.4639,226.00,129.05,28.10,7.7165
105,188.00,6.00,15.2971,17.0000,18.4391,16.9120,264.25,78.69,29.29,5.2021
106,452.00,283.00,12.0830,12.1655,14.8661,13.0382,203.72,123.91,85.21,8.2385
107,507.00,431.00,11.1803,11.4018,20.0000,14.1940,221.78,138.18,100.30,6.3823
108,275.00,236.00,6.3246,7.2111,10.4403,7.9920,124.87,127.87,125.13,12.7846
109,269.00,240.00,7.2111,12.1655,13.9284,11.1017,173.46,24.23,125.27,12.1186
110,387.00,63.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,6.6353
111,440.00,445.00,17.1172,17.6918,18.3576,17.7222,276.91,144.00,36.07,6.1906
112,40.00,265.00,15.6525,16.4012,16.6433,16.2323,253.63,154.13,30.70,5.7130
113,370.00,155.00,11.1803,12.2066,13.0384,12.1418,189.72,118.44,120.96,7.8630
114,484.00,429.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,6.9285
115,423.00,169.00,12.0830,12.1655,12.8062,12.3516,192.99,123.91,116.90,7.8763
116,429.00,109.00,11.1803,11.1803,13.6015,11.9874,187.30,126.87,117.41,7.1400
117,143.00,472.00,10.1980,11.0454,11.4018,10.8817,170.03,106.50,130.82,9.1304
118,442.00,8.00,8.6023,11.1803,12.1655,10.6494,166.40,98.97,135.00,6.8403
119,440.00,181.00,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,8.3359
120,347.00,48.00,11.4018,11.7047,12.0416,11.7160,183.06,122.14,123.11,7.3696
121,445.00,404.00,10.2956,13.6015,18.4391,14.1121,220.50,114.92,78.45,5.8220
122,439.00,78.00,11.1803,12.2066,13.0384,12.1418,189.72,118.44,120.96,7.3811
123,505.00,300.00,12.2066,13.0000,20.0250,15.0772,235.58,122.39,147.87,6.8619
124,134.00,237.00,14.8661,14.8661,20.6155,16.7826,262.23,118.07,24.89,5.1469
125,80.00,456.00,16.2788,16.6433,17.0880,16.6700,260.47,67.88,170.06,5.9726
126,337.00,7.00,11.4018,12.1655,13.1529,12.2401,191.25,95.79,83.49,6.2974
127,502.00,268.00,8.6023,11.0000,12.6491,10.7505,167.98,125.54,126.03,8.8622
128,414.00,235.00,10.0000,11.6619,17.0000,12.8873,201.36,120.96,28.07,8.0191
129,309.00,5.00,11.4018,15.0000,16.2788,14.2269,222.29,127.87,85.36,6.4403
130,6.00,173.00,11.0000,11.4018,19.1050,13.8356,216.18,105.26,96.01,4.7119
131,403.00,75.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,6.7715
132,285.00,192.00,13.0000,14.0357,17.4642,14.8333,231.77,85.91,66.37,9.1685
133,100.00,67.00,8.6023,12.0416,16.1245,12.2561,191.50,130.30,151.59,8.5674
134,268.00,372.00,8.6023,15.0000,15.0000,12.8674,201.05,162.41,125.54,10.0013
135,393.00,4.00,10.6301,12.0416,18.1108,13.5942,212.41,126.42,34.85,5.7699
136,493.00,370.00,12.3693,12.8062,13.0000,12.7252,198.83,114.62,126.66,6.8622
137,5.00,52.00,9.0554,12.3693,16.5529,12.6592,197.80,82.30,31.36,5.0303
138,337.00,111.00,11.4018,11.6619,14.2127,12.4254,194.15,136.22,114.03,7.9961
139,386.00,492.00,11.3137,11.4018,20.0000,14.2385,222.48,119.74,81.87,6.9254
140,266.00,98.00,11.4018,12.0830,12.7279,12.0709,188.61,129.70,119.74,6.9548
141,469.00,144.00,12.0416,17.0000,18.6011,15.8809,248.14,138.37,95.38,6.6892
142,287.00,3.00,9.8489,13.0384,18.4391,13.7755,215.24,118.36,36.49,6.8315
143,272.00,18.00,11.4018,12.0416,16.1245,13.1893,206.08,116.38,98.13,6.8799
144,7.00,152.00,10.7703,11.1803,13.1529,11.7012,182.83,147.89,103.06,5.1125
145,264.00,27.00,11.7047,12.0416,12.0416,11.9293,186.40,114.75,118.38,7.4364
146,311.00,396.00,10.6301,11.0454,12.1655,11.2803,176.26,144.01,58.28,9.1004
147,501.00,492.00,8.2462,12.2066,12.5300,10.9942,171.79,110.96,132.65,6.8103
148,263.00,219.00,11.4018,14.5602,15.2971,13.7530,214.89,111.93,130.82,9.8213
149,279.00,69.00,11.1803,11.7047,12.8062,11.8971,185.89,120.29,118.35,7.2493
150,502.00,15.00,11.4018,13.0000,14.4222,12.9413,202.21,164.74,71.57,6.4824
151,503.00,471.00,11.1803,12.8062,20.0000,14.6622,229.10,114.78,26.57,6.0230
152,505.00,451.00,10.4403,12.2066,19.4165,14.0211,219.08,128.31,38.79,5.8793
153,233.00,33.00,13.0384,18.0278,18.6011,16.5557,258.68,141.91,31.86,7.3533
154,330.00,89.00,11.0454,12.0416,13.0000,12.0290,187.95,126.44,117.81,7.6874
155,450.00,151.00,11.1803,11.6619,12.8062,11.8828,185.67,131.27,118.35,6.7768
156,484.00,480.00,11.0454,11.7047,12.2066,11.6522,182.07,115.18,119.80,6.9127
157,408.00,225.00,11.6619,13.0384,16.1555,13.6186,212.79,153.43,80.84,6.7272
158,7.00,14.00,9.4868,10.4403,12.0416,10.6562,166.50,144.87,103.67,5.8189
159,255.00,5.00,12.2066,19.2354,21.0238,17.4886,273.26,133.96,29.66,6.9841
160,404.00,177.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,7.5103
161,263.00,57.00,9.4868,11.3137,12.0416,10.9474,171.05,116.57,113.20,7.5224
162,386.00,186.00,10.7703,11.6619,12.0416,11.4913,179.55,127.23,116.57,7.6506
163,475.00,81.00,10.7703,12.1655,12.2066,11.7141,183.03,121.26,123.21,7.2884
164,432.00,140.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,6.6237
165,252.00,331.00,14.0357,15.2643,15.5242,14.9414,233.46,27.52,79.15,9.4076
166,447.00,18.00,11.1803,12.0416,12.1655,11.7958,184.31,111.80,126.03,7.1170
167,6.00,497.00,10.2956,16.4012,18.3848,15.0272,234.80,81.49,51.43,5.3383
168,333.00,152.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,7.3878
169,215.00,59.00,15.2643,16.2788,16.9706,16.1712,252.68,137.77,166.61,6.6082
170,291.00,12.00,9.8489,11.1803,12.0416,11.0236,172.24,124.27,114.40,6.7805
171,85.00,311.00,15.0333,16.0312,16.1245,15.7297,245.78,82.61,146.44,5.9087
172,284.00,178.00,7.0711,12.0830,14.0357,11.0633,172.86,110.56,130.91,8.5434
173,452.00,79.00,11.4018,11.7047,13.0384,12.0483,188.25,122.14,123.48,7.0890
174,325.00,77.00,11.1803,12.0416,13.0000,12.0740,188.66,121.33,122.92,7.6387
175,7.00,391.00,11.1803,13.3417,16.0312,13.5177,211.21,156.70,6.73,5.8428
176,439.00,466.00,10.1980,16.1245,18.4391,14.9205,233.13,94.18,60.71,6.2917
177,180.00,141.00,13.6015,15.2315,15.6205,14.8178,231.53,120.77,165.83,6.9008
178,124.00,505.00,11.0454,11.4018,15.6525,12.6999,198.44,147.32,68.63,6.8625
179,354.00,469.00,12.0000,12.8062,15.6525,13.4862,210.72,128.66,153.43,6.8545
180,176.00,195.00,14.1421,17.8885,21.3776,17.8027,278.17,71.57,55.78,4.8192
181,362.00,204.00,12.0416,15.8114,18.3848,15.4126,240.82,76.33,40.24,6.0283
182,505.00,147.00,11.4018,12.0830,20.0998,14.5282,227.00,117.68,147.84,6.8807
183,335.00,47.00,12.0416,12.2066,13.0384,12.4289,194.20,120.23,127.23,6.7228
184,497.00,206.00,10.2956,11.1803,13.0384,11.5048,179.76,129.36,118.47,8.8297
185,205.00,6.00,14.8661,15.1327,15.8114,15.2701,238.59,117.25,74.96,7.1747
186,356.00,19.00,11.0454,12.0416,12.2066,11.7645,183.82,126.44,130.19,6.8653
187,232.00,482.00,12.8062,14.0357,14.0357,13.6259,212.90,132.75,137.25,5.9083
188,83.00,488.00,11.4018,12.0830,12.6491,12.0446,188.20,117.68,109.44,6.8437
189,489.00,287.00,11.0454,11.1803,13.6015,11.9424,186.60,121.76,120.83,7.9652
190,432.00,88.00,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,7.0430
191,3.00,277.00,9.0000,16.1245,17.0294,14.0513,219.55,29.74,40.24,5.2184
192,88.00,499.00,10.1980,12.0416,12.0830,11.4409,178.76,127.06,125.75,6.7465
193,354.00,448.00,12.0416,12.6491,13.6015,12.7641,199.44,113.20,121.26,6.8586
194,62.00,7.00,12.6491,16.7631,17.6918,15.7013,245.33,88.92,61.14,4.8860
195,487.00,459.00,11.1803,11.4018,12.2066,11.5962,181.19,115.56,114.69,6.0140
196,464.00,184.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,7.6032
197,391.00,22.00,11.1803,12.1655,12.2066,11.8508,185.17,126.03,118.44,5.9603
198,5.00,380.00,5.0990,11.1803,17.0000,11.0931,173.33,158.39,78.69,5.8652
199,32.00,301.00,13.1529,18.6815,19.6977,17.1774,268.40,155.73,105.22,5.7233
200,323.00,129.00,11.7047,12.0416,12.8062,12.1842,190.38,114.75,121.36,7.0456
201,233.00,462.00,12.2066,12.8062,14.0357,13.0162,203.38,106.35,129.08,6.3286
202,17.00,269.00,9.4340,13.1529,16.1245,12.9038,201.62,139.25,28.25,5.0167
203,316.00,55.00,9.4868,12.1655,12.2066,11.2863,176.35,117.90,126.57,6.7653
204,26.00,5.00,12.0416,12.2066,20.0250,14.7577,230.59,120.23,88.10,5.1068
205,321.00,16.00,11.4018,13.1529,16.2788,13.6112,212.67,83.49,62.74,6.1475
206,373.00,439.00,9.2195,11.4018,12.2066,10.9426,170.98,140.40,112.46,6.9103
207,357.00,175.00,12.0416,12.2066,17.2627,13.8369,216.20,120.23,174.76,7.5541
208,501.00,187.00,11.1803,13.4536,19.4165,14.6835,229.43,111.45,141.55,8.2982
209,318.00,35.00,10.0499,12.0830,16.4012,12.8447,200.70,108.73,148.14,6.3318
210,11.00,243.00,10.8167,13.6015,15.6525,13.3569,208.70,129.21,172.87,5.5815
211,273.00,430.00,12.8062,16.2788,17.7200,15.6017,243.78,130.72,145.05,9.6284
212,264.00,487.00,12.0416,13.6015,14.1421,13.2617,207.21,121.26,139.76,6.4288
213,6.00,375.00,5.0990,14.0357,16.0312,11.7220,183.16,172.78,14.89,6.1601
214,480.00,469.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,6.8949
215,360.00,133.00,12.0416,12.0830,13.0384,12.3877,193.56,119.21,117.71,6.9199
216,390.00,450.00,10.1980,12.0416,14.2127,12.1508,189.86,142.94,117.98,6.6791
217,419.00,189.00,10.0499,12.7279,13.8924,12.2234,190.99,129.29,125.97,7.8158
218,171.00,478.00,12.0416,12.8062,17.1172,13.9884,218.57,136.58,88.05,5.9449
219,392.00,410.00,9.0554,12.2066,14.3178,11.8599,185.31,118.65,121.12,6.2658
220,218.00,43.00,15.5242,16.2788,17.2047,16.3359,255.25,64.45,129.53,7.2408
221,430.00,6.00,12.1655,12.8062,19.2354,14.7357,230.25,119.20,18.43,6.3090
222,197.00,173.00,8.2462,14.3178,16.4924,13.0188,203.42,51.19,90.00,6.4777
223,408.00,35.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,6.6471
224,259.00,76.00,11.7047,12.3693,13.4536,12.5092,195.46,124.02,118.03,7.0696
225,497.00,54.00,11.0454,11.1803,16.4012,12.8756,201.18,111.37,42.76,6.2858
226,314.00,75.00,11.1803,11.1803,12.8062,11.7223,183.16,126.87,118.35,7.3246
227,296.00,503.00,13.0384,14.0000,19.1050,15.3811,240.33,94.40,42.72,5.6526
228,371.00,51.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,6.7134
229,272.00,498.00,12.8062,12.8062,13.6015,13.0713,204.24,180.00,87.37,6.8472
230,417.00,56.00,11.6619,12.0416,12.8062,12.1699,190.15,125.73,110.38,6.7548
231,388.00,471.00,11.1803,12.2066,20.0000,14.4623,225.97,118.44,100.30,6.6024
232,240.00,282.00,14.7648,15.0000,15.6205,15.1284,236.38,98.57,68.11,7.6052
233,422.00,16.00,11.6619,12.0416,12.8062,12.1699,190.15,125.73,110.38,6.5716
234,507.00,127.00,11.4018,12.0830,20.0998,14.5282,227.00,117.68,32.16,6.8554
235,44.00,17.00,10.8167,12.5300,14.1421,12.4963,195.25,117.70,115.56,5.1870
236,479.00,62.00,11.6619,12.0416,18.6011,14.1015,220.34,107.40,157.22,6.4170
237,21.00,185.00,12.0416,12.6491,13.1529,12.6146,197.10,119.93,122.89,5.3287
238,247.00,493.00,7.0711,11.4018,14.3178,10.9302,170.78,119.74,147.09,6.1973
239,341.00,90.00,11.0454,11.1803,12.8062,11.6773,182.46,121.76,123.47,7.5405
240,173.00,461.00,14.5602,15.6525,17.1172,15.7766,246.51,100.62,112.66,6.7601
241,298.00,62.00,11.4018,12.0416,18.2483,13.8972,217.14,116.38,95.79,6.7547
242,47.00,249.00,12.1655,12.8062,17.4642,14.1453,221.02,119.20,75.83,5.6192
243,392.00,176.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,7.0782
244,480.00,42.00,12.0830,12.1655,12.2066,12.1517,189.87,123.91,120.56,6.5324
245,477.00,490.00,11.0454,11.7047,12.2066,11.6522,182.07,115.18,119.80,7.2503
246,454.00,263.00,11.4018,13.1529,17.4642,14.0063,218.85,119.13,75.75,7.2976
247,446.00,384.00,11.1803,12.7279,19.4165,14.4416,225.65,124.70,134.81,6.1352
248,437.00,98.00,11.1803,12.1655,13.6015,12.3158,192.43,126.03,117.41,7.0106
249,464.00,30.00,11.0454,11.1803,11.4018,11.2092,175.14,121.76,122.68,6.6795
250,166.00,499.00,10.8167,12.0416,13.9284,12.2622,191.60,118.93,125.27,5.5853
251,70.00,159.00,14.1421,14.8661,16.1245,15.0442,235.07,152.22,91.01,6.5064
252,319.00,118.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,6.9539
253,370.00,480.00,11.7047,13.0384,19.3132,14.6854,229.46,114.38,91.27,6.7092
254,220.00,87.00,13.0384,15.2315,15.2971,14.5223,226.91,161.20,74.29,6.5886
255,440.00,233.00,11.0454,12.0830,14.8661,12.6648,197.89,119.64,132.53,6.8287
256,52.00,208.00,10.7703,16.7631,18.0278,15.1870,237.30,140.84,145.49,5.2362
257,275.00,89.00,10.7703,11.1803,12.7279,11.5595,180.62,122.11,113.20,6.8534
258,466.00,489.00,9.8489,11.0454,14.0357,11.6433,181.93,108.77,61.95,6.9112
259,271.00,79.00,10.7703,12.3693,12.8062,11.9820,187.22,125.84,119.54,7.0106
260,203.00,503.00,12.0830,13.0384,19.3132,14.8116,231.43,118.84,93.19,5.5947
261,459.00,416.00,9.0000,11.0454,17.0294,12.3582,193.10,95.19,40.24,6.3405
262,186.00,490.00,11.4018,12.1655,12.8062,12.1245,189.45,114.72,126.09,6.0349
263,349.00,9.00,9.2195,12.1655,12.2066,11.1972,174.96,129.94,95.61,6.4330
264,53.00,179.00,12.0000,13.0384,13.6015,12.8800,201.25,85.60,162.90,5.9713
265,411.00,167.00,10.2956,12.1655,12.2066,11.5559,180.56,128.52,115.95,7.0562
266,420.00,87.00,12.0416,12.0416,12.0830,12.0554,188.37,126.87,113.92,7.0256
267,16.00,288.00,11.7047,14.0000,15.6205,13.7751,215.24,109.98,109.82,5.0066
268,484.00,104.00,11.1803,11.6619,13.6015,12.1479,189.81,131.27,115.72,7.0363
269,38.00,6.00,8.9443,12.0416,12.5300,11.1719,174.56,148.67,87.95,5.0494
270,349.00,80.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,6.9030
271,252.00,454.00,11.1803,13.1529,17.4642,13.9325,217.70,109.05,146.07,6.7403
272,307.00,116.00,12.0416,12.0830,12.1655,12.0967,189.01,113.92,122.17,6.8890
273,221.00,496.00,9.4340,12.0000,13.3417,11.5919,181.12,122.01,135.00,5.8912
274,33.00,215.00,11.7047,17.4642,17.4929,15.5539,243.03,146.78,140.95,4.9808
275,351.00,59.00,11.7047,12.2066,13.1529,12.3547,193.04,125.02,118.73,6.8379
276,487.00,3.00,11.3137,19.2094,19.4165,16.6465,260.10,96.34,33.11,5.7489
277,413.00,147.00,12.1655,13.0384,18.1108,14.4382,225.60,113.01,93.12,5.9039
278,23.00,44.00,11.1803,12.5300,13.6015,12.4373,194.33,124.82,133.67,5.0763
279,462.00,50.00,11.1803,12.0830,12.8062,12.0232,187.86,124.75,118.35,6.7853
280,254.00,435.00,8.5440,16.5529,18.4391,14.5120,226.75,45.57,110.05,7.6614
281,427.00,433.00,12.8062,14.1421,17.6918,14.8801,232.50,96.34,171.37,6.0830
282,362.00,112.00,11.7047,12.2066,13.1529,12.3547,193.04,125.02,118.73,6.6416
283,200.00,458.00,13.0384,13.1529,13.8924,13.3613,208.77,103.14,115.86,6.1163
284,25.00,25.00,11.4018,11.6619,13.0384,12.0340,188.03,111.16,123.48,4.9428
285,494.00,73.00,11.0454,12.2066,18.3576,13.8698,216.72,119.80,34.55,7.0238
286,34.00,281.00,8.0623,13.1529,17.0880,12.7677,199.50,128.49,170.81,5.5708
287,301.00,44.00,12.1655,13.0384,18.2483,14.4841,226.31,95.06,90.00,6.1779
288,457.00,39.00,11.4018,12.0830,13.0384,12.1744,190.23,117.68,123.48,6.6194
289,149.00,491.00,13.0000,16.0000,16.4012,15.1337,236.46,112.62,119.81,5.8516
290,405.00,55.00,10.8167,11.7047,12.0416,11.5210,180.02,126.33,118.93,6.0469
291,473.00,52.00,11.1803,11.6619,12.2066,11.6829,182.55,131.27,114.69,6.3533
292,37.00,198.00,11.4018,17.4642,18.0278,15.6313,244.24,151.50,138.95,5.1002
