Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
36,651.00,409.00,6.4031,7.0000,7.6158,7.0063,218.95,128.66,105.46,0.3931
37,831.00,802.00,6.4031,7.2111,8.9443,7.5195,234.98,107.65,155.22,0.3505
38,737.00,844.00,5.3852,5.8310,7.0000,6.0720,189.75,127.23,111.80,0.3110
39,401.00,854.00,4.4721,5.0000,7.2111,5.5611,173.78,100.30,119.74,0.3581
40,66.00,135.00,6.0000,6.7082,6.7082,6.4721,202.25,116.57,116.57,0.3328
41,258.00,848.00,5.0000,5.6569,6.3246,5.6605,176.89,135.00,108.43,0.3218
42,664.00,12.00,5.0990,6.4031,6.7082,6.0701,189.69,117.35,127.88,0.2719
43,482.00,427.00,4.0000,5.6569,5.8310,5.1626,161.33,135.00,120.96,0.4491
44,939.00,218.00,5.8310,6.0000,7.8102,6.5471,204.60,120.96,109.23,0.3764
45,790.00,710.00,6.7082,9.8489,10.0499,8.8690,277.16,92.60,147.72,0.3131
46,350.00,584.00,5.6569,6.3246,9.4868,7.1561,223.63,116.57,153.43,0.3111
47,746.00,497.00,6.4031,9.0554,10.6301,8.6962,271.76,45.00,10.15,0.2867
48,898.00,189.00,5.6569,6.7082,7.0000,6.4550,201.72,108.43,135.00,0.3570
49,909.00,504.00,5.3852,5.8310,7.2801,6.1654,192.67,142.77,142.25,0.3491
50,785.00,979.00,5.8310,6.0000,8.9443,6.9251,216.41,120.96,32.47,0.2924
51,58.00,546.00,5.0000,6.3246,6.4031,5.9092,184.66,108.43,128.66,0.3168
52,305.00,15.00,5.3852,5.3852,6.7082,5.8262,182.07,136.40,85.24,0.4930
53,187.00,940.00,5.3852,5.6569,6.3246,5.7889,180.90,113.20,130.24,0.3116
54,63.00,1015.00,6.0828,6.3246,7.0000,6.4691,202.16,171.03,80.54,0.3646
55,701.00,1005.00,5.6569,6.7082,11.1803,7.8485,245.26,108.43,145.30,0.2859
56,956.00,27.00,5.0000,6.3246,8.5440,6.6229,206.96,124.70,163.69,0.3312
57,978.00,115.00,5.8310,6.0828,6.7082,6.2073,193.98,111.50,122.47,0.3787
58,849.00,628.00,5.3852,5.8310,6.4031,5.8731,183.53,99.16,150.46,0.3023
59,851.00,208.00,5.0000,5.3852,6.3246,5.5699,174.06,148.67,124.70,0.2826
60,733.00,149.00,5.0990,5.8310,6.0000,5.6433,176.35,137.73,101.31,0.3215
61,929.00,155.00,5.3852,6.3246,7.0000,6.2366,194.89,139.76,111.80,0.3352
62,906.00,524.00,6.3246,7.0000,7.6158,6.9801,218.13,108.43,85.24,0.3264
63,902.00,987.00,4.4721,5.8310,7.2801,5.8611,183.16,122.47,132.51,0.3117
64,655.00,508.00,5.8310,6.7082,7.0711,6.5367,204.27,122.47,129.09,0.2857
65,109.00,396.00,5.8310,6.0828,6.7082,6.2073,193.98,111.50,122.47,0.3162
66,821.00,650.00,5.3852,5.8310,6.0828,5.7663,180.20,127.23,121.26,0.2949
67,794.00,477.00,5.3852,7.2111,8.6023,7.0662,220.82,124.51,147.34,0.2937
68,537.00,449.00,5.8310,6.7082,8.0000,6.8464,213.95,122.47,120.96,0.4387
69,476.00,437.00,5.0000,6.0000,6.3246,5.7749,180.46,126.87,124.70,0.3613
70,640.00,896.00,5.6569,6.7082,11.0454,7.8035,243.86,108.43,140.19,0.2693
71,1011.00,304.00,4.4721,6.0828,6.4031,5.6527,176.65,126.03,114.78,0.3485
72,982.00,482.00,6.3246,6.7082,7.2111,6.7480,210.87,135.00,105.26,0.4279
73,836.00,839.00,5.8310,6.3246,9.8489,7.3348,229.21,102.53,35.07,0.3089
74,1020.00,476.00,5.0000,7.0711,9.4868,7.1860,224.56,98.13,18.43,0.3959
75,399.00,989.00,4.1231,7.2111,8.9443,6.7595,211.23,132.27,49.40,0.4163
76,970.00,428.00,5.8310,7.0711,7.8102,6.9041,215.75,129.09,98.84,0.3483
77,898.00,51.00,7.0000,7.0000,9.4340,7.8113,244.10,180.00,147.99,0.3623
78,825.00,854.00,5.0990,7.0711,9.0554,7.0752,221.10,123.69,94.97,0.3011
79,925.00,953.00,5.0990,5.3852,8.0623,6.1821,193.19,146.89,108.43,0.3823
80,85.00,544.00,6.0828,6.4031,6.4031,6.2963,196.76,119.20,138.12,0.2959
81,892.00,991.00,6.0828,6.3246,6.7082,6.3718,199.12,117.90,107.10,0.2722
82,395.00,345.00,5.8310,6.0000,8.9443,6.9251,216.41,120.96,32.47,0.3146
83,241.00,946.00,6.0000,8.0623,10.0000,8.0208,250.65,97.13,53.13,0.3311
84,320.00,368.00,5.0990,5.3852,6.0828,5.5223,172.57,100.49,110.77,0.3616
85,868.00,962.00,5.8310,6.0828,6.3246,6.0794,189.98,111.50,130.60,0.2765
86,866.00,474.00,5.3852,5.3852,6.4031,5.7245,178.89,133.60,106.86,0.3360
87,1009.00,184.00,4.1231,6.3246,7.0711,5.8396,182.49,147.53,112.17,0.3286
88,836.00,429.00,5.8310,6.0000,8.0623,6.6311,207.22,120.96,119.29,0.3149
89,148.00,395.00,6.0828,7.2111,9.4340,7.5759,236.75,136.85,48.53,0.2882
90,792.00,6.00,5.3852,7.0711,9.4340,7.2967,228.02,119.93,143.81,0.2970
91,328.00,359.00,5.6569,6.0000,7.0711,6.2426,195.08,135.00,90.00,0.3735
92,769.00,303.00,5.0000,6.3246,7.0000,6.1082,190.88,161.57,90.00,0.2834
93,881.00,289.00,6.0000,6.4031,10.0499,7.4843,233.89,128.66,84.29,0.3532
94,170.00,595.00,5.8310,5.8310,6.3246,5.9955,187.36,118.07,139.40,0.2737
95,456.00,859.00,4.4721,7.0711,7.0711,6.2048,193.90,145.30,124.70,0.3149
96,970.00,24.00,5.0000,6.0000,7.0711,6.0237,188.24,126.87,45.00,0.3644
97,834.00,860.00,5.3852,7.2111,10.4403,7.6789,239.96,124.51,95.10,0.2708
98,820.00,738.00,4.4721,6.3246,6.4031,5.7333,179.16,135.00,24.78,0.2976
99,299.00,370.00,6.0828,6.4031,6.7082,6.3980,199.94,131.88,107.10,0.2956
100,395.00,320.00,6.0000,6.4031,6.7082,6.3704,199.08,141.34,116.57,0.3123
101,1007.00,587.00,5.6569,6.3246,7.0000,6.3271,197.72,116.57,135.00,0.3397
102,988.00,342.00,5.8310,6.4031,7.0000,6.4114,200.35,110.38,120.96,0.3004
103,787.00,704.00,5.6569,6.0828,6.7082,6.1493,192.16,125.54,108.43,0.2960
104,215.00,6.00,5.0000,5.6569,6.0000,5.5523,173.51,98.13,126.87,0.2743
105,940.00,486.00,3.6056,7.2111,8.0623,6.2930,196.66,90.00,130.82,0.3163
106,733.00,479.00,5.0000,5.8310,6.0000,5.6103,175.32,112.17,126.87,0.3217
107,393.00,366.00,5.0000,6.3246,7.0711,6.1319,191.62,124.70,118.74,0.3542
108,40.00,270.00,5.3852,7.0711,7.2111,6.5558,204.87,113.20,145.49,0.3083
109,672.00,442.00,4.4721,5.8310,6.0828,5.4620,170.69,32.47,126.03,0.3486
110,858.00,721.00,5.8310,6.3246,7.0711,6.4089,200.28,102.53,157.17,0.3385
111,680.00,196.00,5.8310,5.8310,6.0828,5.9149,184.84,118.07,111.50,0.2888
112,720.00,82.00,5.0000,6.4031,7.0711,6.1581,192.44,104.47,135.00,0.2949
113,608.00,188.00,6.7082,7.0711,9.4340,7.7378,241.80,108.43,58.57,0.2806
114,944.00,16.00,5.3852,6.0000,6.4031,5.9294,185.29,111.80,119.54,0.3911
115,358.00,413.00,5.0000,6.3246,6.7082,6.0109,187.84,145.30,116.57,0.2825
116,673.00,843.00,5.0000,5.0990,5.6569,5.2520,164.12,138.18,98.13,0.3012
117,69.00,979.00,5.8310,6.0828,8.5440,6.8192,213.10,111.50,128.48,0.3456
118,614.00,478.00,5.8310,6.0828,7.0711,6.3283,197.76,139.57,112.83,0.3010
119,868.00,972.00,4.4721,9.4868,10.0000,7.9863,249.57,45.00,26.57,0.2780
120,662.00,31.00,5.0990,5.6569,6.7082,5.8214,181.92,123.69,127.88,0.3128
121,731.00,386.00,5.6569,6.0000,7.2111,6.2893,196.54,135.00,101.31,0.2947
122,734.00,698.00,5.3852,6.0828,6.4031,5.9570,186.16,121.26,119.54,0.2878
123,385.00,334.00,5.0000,6.0828,8.6023,6.5617,205.05,136.33,107.59,0.3196
124,745.00,684.00,5.3852,5.8310,6.3246,5.8469,182.72,127.23,130.24,0.2636
125,635.00,526.00,5.8310,7.0000,9.0000,7.2770,227.41,120.96,30.96,0.3594
126,1009.00,593.00,6.3246,6.4031,7.0711,6.5996,206.24,122.91,116.57,0.3643
127,746.00,928.00,5.3852,5.8310,8.0623,6.4261,200.82,127.23,118.93,0.2763
128,1022.00,201.00,6.0000,8.6023,10.0000,8.2008,256.27,35.54,90.00,0.3482
129,937.00,902.00,6.3246,10.0000,10.2956,8.8734,277.29,18.43,42.51,0.2538
130,745.00,699.00,5.0990,5.3852,7.0711,5.8518,182.87,146.89,109.44,0.3389
131,227.00,322.00,5.0000,6.7082,7.0000,6.2361,194.88,116.57,126.87,0.3398
132,697.00,409.00,4.4721,5.0990,6.4031,5.3248,166.40,52.13,24.78,0.3789
133,417.00,720.00,5.3852,5.8310,6.0828,5.7663,180.20,127.23,121.26,0.3549
134,804.00,804.00,5.6569,6.0828,6.3246,6.0214,188.17,144.46,116.57,0.2937
135,735.00,304.00,4.1231,5.8310,6.3246,5.4262,169.57,106.93,122.47,0.3695
136,684.00,906.00,5.8310,7.0711,7.2801,6.7274,210.23,112.83,133.09,0.3047
137,390.00,293.00,5.3852,5.3852,7.0711,5.9471,185.85,136.40,103.67,0.2784
138,919.00,735.00,5.0000,5.0990,5.6569,5.2520,164.12,168.69,45.00,0.4903
139,988.00,198.00,5.3852,5.8310,7.0711,6.0957,190.49,127.23,119.93,0.3059
140,877.00,663.00,5.6569,7.2801,8.0623,6.9997,218.74,119.05,105.26,0.4175
141,990.00,332.00,5.3852,5.6569,7.0000,6.0140,187.94,113.20,111.80,0.3303
142,836.00,16.00,5.6569,6.3246,8.6023,6.8612,214.41,116.57,9.46,0.3068
143,992.00,235.00,5.0000,6.7082,7.2111,6.3064,197.08,153.43,109.44,0.3231
144,930.00,135.00,5.0000,6.4031,8.0623,6.4885,202.76,128.66,119.74,0.3028
145,756.00,95.00,5.0000,5.8310,6.0000,5.6103,175.32,22.17,126.87,0.2938
146,676.00,900.00,5.0990,5.8310,7.0711,6.0003,187.51,137.73,109.44,0.3118
147,967.00,216.00,5.3852,6.0000,6.4031,5.9294,185.29,111.80,119.54,0.2829
148,1003.00,374.00,4.2426,5.0990,8.2462,5.8626,183.21,146.31,120.96,0.3381
149,983.00,238.00,5.8310,6.0828,6.7082,6.2073,193.98,111.50,122.47,0.3055
150,955.00,738.00,4.0000,6.4031,6.7082,5.7038,178.24,128.66,116.57,0.2661
151,664.00,22.00,5.0000,5.0000,5.3852,5.1284,160.26,126.87,111.80,0.2719
152,766.00,732.00,5.8310,6.0828,6.3246,6.0794,189.98,111.50,130.60,0.2840
153,950.00,41.00,5.0000,6.0000,6.4031,5.8010,181.28,126.87,104.47,0.3302
154,841.00,446.00,5.0990,6.4031,7.8102,6.4375,201.17,139.97,118.50,0.4309
155,126.00,507.00,5.8310,6.0828,8.0623,6.6587,208.08,139.57,113.84,0.3357
156,926.00,760.00,5.6569,6.0000,6.3246,5.9938,187.31,135.00,116.57,0.3148
157,54.00,1009.00,6.3246,7.0000,7.6158,6.9801,218.13,108.43,138.37,0.4455
158,885.00,389.00,5.8310,6.3246,6.7082,6.2879,196.50,139.40,122.47,0.3317
159,800.00,835.00,5.0990,5.8310,6.4031,5.7777,180.55,132.27,117.35,0.2883
160,635.00,33.00,5.0000,6.7082,7.0711,6.2598,195.62,116.57,135.00,0.2801
161,237.00,914.00,6.0828,7.0000,8.9443,7.3423,229.45,99.46,107.10,0.3017
162,1013.00,360.00,5.0000,7.0711,7.2111,6.4274,200.86,135.00,123.69,0.3382
163,88.00,286.00,6.0000,6.7082,9.4340,7.3807,230.65,116.57,147.99,0.3557
164,49.00,549.00,5.0000,7.0000,8.2462,6.7487,210.90,143.13,112.83,0.3472
165,685.00,408.00,5.3852,6.7082,7.2801,6.4578,201.81,131.63,127.75,0.3512
166,868.00,542.00,5.8310,6.0828,6.4031,6.1056,190.80,130.43,110.38,0.3137
167,710.00,825.00,5.6569,7.2111,9.4340,7.4340,232.31,101.31,167.01,0.3031
168,132.00,523.00,5.0990,5.3852,8.6023,6.3622,198.82,123.11,114.23,0.3047
169,936.00,11.00,5.3852,7.0000,7.6158,6.6670,208.34,111.80,135.00,0.3368
170,580.00,376.00,5.8310,6.7082,7.2801,6.6064,206.45,122.47,105.02,0.2807
171,622.00,345.00,6.7082,9.0554,10.0000,8.5879,268.37,147.09,153.43,0.3015
172,610.00,343.00,5.3852,6.0000,6.7082,6.0311,188.47,111.80,131.63,0.2831
173,129.00,886.00,6.3246,6.7082,7.6158,6.8828,215.09,135.00,138.37,0.3119
174,781.00,968.00,5.8310,7.0711,7.0711,6.6577,208.05,129.09,104.04,0.3414
175,871.00,103.00,5.6569,6.0000,6.7082,6.1217,191.30,135.00,108.43,0.2901
176,609.00,431.00,5.6569,5.8310,8.9443,6.8107,212.83,104.04,108.43,0.2636
177,876.00,470.00,6.0828,6.7082,7.8102,6.8671,214.60,107.10,149.66,0.3372
178,523.00,81.00,5.0000,6.7082,7.0711,6.2598,195.62,116.57,118.74,0.3252
179,769.00,993.00,5.6569,5.8310,9.4868,6.9915,218.49,104.04,26.57,0.3170
180,206.00,588.00,6.0828,6.4031,7.6158,6.7006,209.39,131.88,122.66,0.3303
181,847.00,326.00,5.8310,7.2801,8.0000,7.0370,219.91,133.09,120.96,0.2890
182,894.00,168.00,4.2426,6.0000,6.7082,5.6503,176.57,135.00,108.43,0.3669
183,988.00,585.00,4.2426,6.3246,6.4031,5.6568,176.77,26.57,96.34,0.3152
184,380.00,8.00,5.3852,5.3852,7.0711,5.9471,185.85,136.40,103.67,0.3095
185,998.00,696.00,5.0990,5.8310,6.3246,5.7515,179.73,109.65,119.74,0.3221
186,1020.00,310.00,4.1231,7.2801,8.2462,6.5498,204.68,119.98,28.07,0.3241
187,864.00,672.00,4.4721,6.3246,6.7082,5.8350,182.34,135.00,90.00,0.3522
188,801.00,338.00,6.0828,7.2111,8.6023,7.2987,228.09,114.23,153.92,0.2887
189,850.00,794.00,5.8310,6.0000,9.4340,7.0883,221.51,120.96,91.04,0.3261
190,771.00,119.00,5.3852,6.4031,9.8995,7.2293,225.91,106.86,23.20,0.2605
191,92.00,1018.00,6.0828,6.3246,9.4868,7.2981,228.06,117.90,27.90,0.4261
192,783.00,657.00,5.0990,6.4031,6.7082,6.0701,189.69,152.65,127.88,0.2895
193,851.00,452.00,5.3852,5.3852,6.0828,5.6177,175.55,136.40,102.34,0.2989
194,851.00,374.00,6.0000,6.3246,6.7082,6.3443,198.26,108.43,116.57,0.3353
195,747.00,7.00,5.8310,6.0828,8.2462,6.7200,210.00,130.43,45.00,0.3025
196,34.00,950.00,5.0990,6.7082,7.2801,6.3624,198.83,142.13,117.26,0.2980
197,916.00,179.00,6.0828,6.4031,7.6158,6.7006,209.39,131.88,122.66,0.3235
198,482.00,858.00,6.3246,6.7082,6.7082,6.5803,205.64,98.13,135.00,0.2986
199,422.00,327.00,3.1623,5.6569,6.3246,5.0479,157.75,116.57,0.00,0.2799
200,523.00,71.00,6.0828,6.7082,8.9443,7.2451,226.41,126.03,107.10,0.3041
201,891.00,440.00,7.2801,8.2462,8.6023,8.0429,251.34,91.91,160.41,0.3659
202,425.00,375.00,5.0990,6.4031,8.0623,6.5215,203.80,139.97,94.18,0.2842
203,802.00,825.00,5.3852,6.4031,7.0711,6.2865,196.45,119.54,119.93,0.2995
204,415.00,652.00,6.4031,6.7082,7.0000,6.7038,209.49,102.09,141.34,0.3029
205,886.00,60.00,5.0000,5.8310,6.0828,5.6379,176.18,112.17,136.33,0.3670
206,903.00,535.00,3.0000,4.0000,7.0711,4.6904,146.57,180.00,45.00,0.3355
207,975.00,403.00,4.4721,6.3246,8.0000,6.2656,195.80,135.00,116.57,0.3700
208,637.00,1015.00,5.0990,5.8310,6.4031,5.7777,180.55,132.27,117.35,0.2669
209,155.00,982.00,5.6569,6.0828,7.2111,6.3169,197.40,144.46,168.69,0.2993
210,351.00,611.00,5.6569,6.0000,7.6158,6.4242,200.76,135.00,158.20,0.3098
211,960.00,47.00,5.8310,7.2801,7.8102,6.9738,217.93,105.02,98.84,0.3715
212,995.00,447.00,5.0990,5.3852,5.6569,5.3803,168.14,123.11,123.69,0.3488
213,213.00,937.00,5.8310,6.0828,6.4031,6.1056,190.80,68.50,69.62,0.3307
214,308.00,377.00,5.0990,6.4031,7.2801,6.2608,195.65,117.35,117.26,0.3151
215,943.00,684.00,6.4031,10.0000,10.0499,8.8177,275.55,38.66,147.05,0.3184
216,869.00,708.00,6.4031,6.7082,7.0711,6.7275,210.23,114.78,120.53,0.3565
217,596.00,388.00,5.6569,6.0828,7.2801,6.3399,198.12,125.54,119.05,0.3137
218,669.00,952.00,5.0990,5.0990,7.0711,5.7564,179.89,67.38,146.31,0.3221
219,923.00,299.00,4.2426,7.0000,7.0000,6.0809,190.03,135.00,135.00,0.3211
220,843.00,435.00,3.1623,5.8310,6.4031,5.1321,160.38,102.53,159.78,0.3113
221,210.00,319.00,6.0828,7.0711,9.0554,7.4031,231.35,125.54,93.12,0.2743
222,958.00,324.00,5.0000,5.8310,6.7082,5.8464,182.70,120.96,116.57,0.3468
223,970.00,937.00,3.6056,5.3852,6.7082,5.2330,163.53,55.49,172.87,0.3507
224,1012.00,536.00,5.8310,6.0000,6.3246,6.0518,189.12,120.96,130.60,0.3729
225,869.00,444.00,5.8310,6.7082,9.0554,7.1982,224.94,122.47,37.30,0.3591
226,490.00,38.00,5.0990,6.7082,6.7082,6.1718,192.87,37.88,105.26,0.2891
227,920.00,63.00,5.3852,6.0828,6.0828,5.8502,182.82,77.66,121.26,0.3696
228,590.00,475.00,5.0990,5.8310,5.8310,5.5870,174.59,109.65,132.27,0.3460
229,926.00,419.00,5.8310,7.8102,8.6023,7.4145,231.70,109.23,156.50,0.3811
230,1007.00,256.00,6.0000,6.4031,7.6158,6.6730,208.53,128.66,113.20,0.2985
231,839.00,476.00,5.0000,6.4031,6.7082,6.0371,188.66,128.66,116.57,0.3250
232,842.00,954.00,5.8310,6.0000,6.4031,6.0780,189.94,120.96,110.38,0.2782
233,610.00,1017.00,6.4031,9.2195,10.0499,8.5575,267.42,88.06,32.95,0.2815
234,255.00,320.00,5.0000,6.0000,10.0499,7.0166,219.27,126.87,31.16,0.2851
235,903.00,976.00,6.0828,6.3246,7.0711,6.4928,202.90,98.97,144.46,0.3162
236,445.00,392.00,4.4721,5.8310,9.0554,6.4528,201.65,94.40,147.09,0.3298
237,468.00,395.00,6.0828,7.2111,8.2462,7.1800,224.38,114.23,113.50,0.2720
238,217.00,574.00,5.8310,7.0711,7.2111,6.7044,209.51,129.09,115.35,0.3312
239,810.00,919.00,5.8310,6.0828,6.3246,6.0794,189.98,111.50,130.60,0.2842
240,726.00,848.00,5.6569,6.0828,7.8102,6.5166,203.64,144.46,95.19,0.3519
241,966.00,879.00,6.0828,6.4031,6.7082,6.3980,199.94,119.20,126.03,0.3159
242,682.00,927.00,6.0828,6.3246,6.4031,6.2701,195.94,117.90,131.88,0.3397
243,206.00,579.00,5.3852,7.0711,7.2111,6.5558,204.87,156.80,101.89,0.3398
244,964.00,505.00,6.3246,6.3246,9.4340,7.3610,230.03,90.00,76.43,0.2963
245,954.00,406.00,5.3852,5.8310,6.7082,5.9748,186.71,99.16,138.37,0.3398
246,760.00,961.00,5.0990,6.0828,6.3246,5.8354,182.36,91.85,150.26,0.2873
247,773.00,279.00,5.8310,7.0711,9.0000,7.3007,228.15,112.83,149.04,0.3175
248,761.00,862.00,4.1231,5.8310,6.4031,5.4524,170.39,135.00,114.62,0.2748
249,623.00,231.00,5.0990,6.7082,8.0623,6.6232,206.97,105.26,18.43,0.3239
250,898.00,111.00,6.0000,7.2111,7.2111,6.8074,212.73,123.69,123.69,0.3039
251,923.00,372.00,4.4721,5.8310,6.7082,5.6704,177.20,122.47,0.00,0.2807
252,777.00,465.00,4.4721,5.0990,6.3246,5.2986,165.58,127.88,135.00,0.2762
253,639.00,563.00,5.0990,6.7082,9.2195,7.0089,219.03,105.26,51.91,0.2915
254,695.00,637.00,4.4721,5.8310,6.4031,5.5687,174.02,147.53,102.09,0.2751
255,774.00,749.00,5.0000,5.6569,5.8310,5.4959,171.75,135.00,120.96,0.2696
256,940.00,803.00,5.0000,5.3852,6.0828,5.4893,171.54,158.20,99.46,0.2753
257,899.00,177.00,4.4721,5.3852,6.3246,5.3940,168.56,85.24,135.00,0.3310
258,411.00,850.00,5.3852,6.0828,6.3246,5.9308,185.34,102.34,130.24,0.3246
259,765.00,665.00,5.3852,6.0000,6.4031,5.9294,185.29,111.80,119.54,0.3338
260,856.00,489.00,4.4721,5.3852,6.3246,5.3940,168.56,131.63,98.13,0.3000
261,811.00,664.00,5.3852,8.0000,8.5440,7.3097,228.43,111.80,47.64,0.3185
262,996.00,358.00,5.8310,6.0000,6.4031,6.0780,189.94,120.96,110.38,0.3399
263,952.00,462.00,5.3852,5.3852,8.0623,6.2775,196.17,133.60,128.45,0.3560
264,633.00,460.00,5.0990,5.8310,6.4031,5.7777,180.55,132.27,117.35,0.3151
265,916.00,37.00,5.0000,5.8310,6.7082,5.8464,182.70,157.83,10.30,0.4528
266,780.00,29.00,5.8310,6.0828,9.8489,7.2542,226.69,111.50,144.93,0.3230
267,956.00,474.00,5.0000,6.7082,6.7082,6.1388,191.84,10.30,116.57,0.3859
268,805.00,706.00,6.0000,6.3246,6.4031,6.2426,195.08,108.43,128.66,0.2545
269,449.00,912.00,5.0000,5.8310,8.5440,6.4583,201.82,84.09,122.57,0.2836
270,948.00,415.00,5.0000,5.8310,6.7082,5.8464,182.70,112.17,153.43,0.3447
271,1003.00,46.00,5.6569,5.8310,6.7082,6.0653,189.54,104.04,161.57,0.2834
272,839.00,389.00,5.8310,6.0828,6.4031,6.1056,190.80,130.43,110.38,0.3381
273,1004.00,147.00,4.1231,7.0711,7.2111,6.1351,191.72,112.17,132.27,0.3526
274,258.00,438.00,5.0000,5.0990,6.3246,5.4745,171.08,115.56,124.70,0.2848
275,239.00,483.00,6.4031,9.0000,10.0000,8.4677,264.62,128.66,104.47,0.3340
276,745.00,1016.00,5.0990,5.3852,6.4031,5.6291,175.91,123.11,117.35,0.2738
277,908.00,416.00,5.0000,6.0828,6.7082,5.9303,185.32,117.41,116.57,0.3502
278,751.00,965.00,5.8310,7.2801,9.4340,7.5150,234.84,133.09,152.97,0.2901
279,990.00,91.00,5.0990,6.0000,6.4031,5.8340,182.31,101.31,130.03,0.2904
280,355.00,989.00,5.3852,5.6569,6.0828,5.7083,178.38,23.20,102.34,0.3879
281,523.00,400.00,5.8310,7.0000,7.6158,6.8156,212.99,120.96,125.84,0.2858
282,853.00,101.00,5.6569,6.7082,7.0711,6.4787,202.46,108.43,143.13,0.3155
283,113.00,268.00,3.6056,5.3852,8.5440,5.8449,182.65,55.49,13.13,0.3035
284,907.00,463.00,5.6569,6.0000,6.7082,6.1217,191.30,135.00,108.43,0.4149
285,823.00,874.00,6.4031,11.0454,15.8114,11.0866,346.46,33.47,16.65,0.2667
286,908.00,95.00,3.6056,6.0828,7.2801,5.6561,176.75,155.77,107.74,0.3803
287,847.00,570.00,5.0000,5.6569,7.6158,6.0909,190.34,135.00,113.20,0.3256
288,753.00,882.00,5.3852,5.8310,6.0000,5.7387,179.33,127.23,111.80,0.3828
289,675.00,821.00,5.0000,6.0000,7.6158,6.2053,193.91,143.13,103.67,0.3228
290,698.00,706.00,5.0000,7.2801,8.0623,6.7808,211.90,127.18,133.99,0.2848
291,960.00,278.00,5.8310,6.7082,9.2195,7.2529,226.65,147.53,108.43,0.2706
