Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
36,161.00,485.00,12.0830,12.8062,13.1529,12.6807,198.14,116.90,123.19,6.5757
37,395.00,362.00,13.0000,14.1421,14.1421,13.7614,215.02,149.25,104.49,7.0538
38,401.00,419.00,13.8924,15.2643,16.0312,15.0627,235.35,88.65,146.17,6.9085
39,38.00,439.00,10.1980,11.4018,14.3178,11.9725,187.07,153.43,103.47,6.9095
40,34.00,461.00,12.6491,13.0384,13.4164,13.0346,203.67,112.83,98.13,6.7250
41,86.00,360.00,13.4164,13.4536,13.6015,13.4905,210.79,105.42,80.54,6.4269
42,187.00,435.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,6.8295
43,401.00,274.00,8.9443,14.7648,15.0000,12.9030,201.61,125.13,116.57,8.3027
44,340.00,505.00,12.2066,13.0384,20.0000,15.0817,235.65,120.59,88.12,6.1659
45,415.00,329.00,12.1655,12.3693,14.0357,12.8568,200.89,175.43,84.62,6.6213
46,505.00,23.00,10.0499,12.6491,18.1108,13.6033,212.55,114.15,90.63,6.3416
47,48.00,351.00,12.0416,12.3693,13.3417,12.5842,196.63,124.33,118.64,6.7128
48,370.00,390.00,11.4018,12.3693,12.7279,12.1663,190.10,119.29,119.74,6.6755
49,172.00,403.00,12.2066,12.5300,13.0384,12.5916,196.74,116.40,120.59,6.7730
50,22.00,296.00,11.4018,13.1529,14.0000,12.8516,200.81,119.13,142.13,7.0275
51,4.00,413.00,10.4403,11.0454,18.7883,13.4247,209.76,101.50,131.90,6.6731
52,396.00,340.00,10.7703,11.1803,12.0416,11.3308,177.04,131.63,116.57,6.7593
53,187.00,307.00,12.1655,13.0384,13.4164,12.8734,201.15,138.07,126.03,7.0481
54,145.00,504.00,12.0416,17.0294,21.2132,16.7614,261.90,144.53,86.63,5.3305
55,55.00,504.00,11.1803,12.0416,19.0263,14.0827,220.04,121.33,29.58,5.5526
56,457.00,374.00,11.0454,14.2127,17.4929,14.2503,222.66,134.48,143.84,6.5704
57,422.00,402.00,12.0830,14.8661,16.4012,14.4501,225.78,94.79,117.99,5.6752
58,237.00,504.00,11.0454,12.0830,20.2237,14.4507,225.79,119.64,86.66,5.9298
59,3.00,436.00,11.0454,13.1529,13.1529,12.4504,194.54,86.45,93.55,5.9702
60,483.00,427.00,11.4018,12.0000,13.0000,12.1339,189.59,127.88,119.51,6.2198
61,279.00,439.00,10.0000,12.0416,13.0000,11.6805,182.51,138.37,112.62,6.6411
62,311.00,391.00,12.0416,12.2066,12.6491,12.2991,192.17,120.23,113.20,6.9134
63,509.00,315.00,11.0000,18.6011,20.1246,16.5752,258.99,36.25,26.57,6.3645
64,430.00,434.00,12.0830,12.5300,13.0000,12.5377,195.90,126.95,114.44,6.0748
65,383.00,427.00,12.5300,14.7648,16.7631,14.6859,229.47,146.91,134.04,5.4299
66,494.00,304.00,11.7047,12.0416,12.2066,11.9843,187.25,114.75,125.02,6.0644
67,477.00,344.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,6.0971
68,479.00,324.00,10.6301,12.0000,12.0830,11.5711,180.80,131.19,114.37,6.0581
69,495.00,283.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,6.0050
70,490.00,398.00,9.8489,13.0384,13.9284,12.2719,191.75,109.56,135.00,5.4293
71,180.00,32.00,13.9284,14.0000,14.8661,14.2648,222.89,68.96,63.31,7.5879
72,252.00,391.00,13.3417,13.4536,14.1421,13.6458,213.22,151.01,68.88,6.6029
73,247.00,411.00,9.2195,10.4403,12.0830,10.5810,165.33,156.10,106.16,6.9732
74,425.00,6.00,14.1421,18.2483,19.3132,17.2345,269.29,88.67,29.38,4.9713
75,100.00,394.00,11.1803,12.8062,13.0000,12.3289,192.64,118.35,122.92,6.3867
76,287.00,5.00,15.0000,16.0312,17.0294,16.0202,250.32,49.55,123.50,5.4728
77,439.00,402.00,14.7648,16.2788,17.0000,16.0145,250.23,104.21,61.70,5.4706
78,474.00,386.00,11.0454,12.5300,12.8062,12.1272,189.49,113.42,133.85,5.8483
79,502.00,273.00,12.0830,12.2066,20.8087,15.0328,234.89,120.56,30.34,5.7437
80,35.00,6.00,8.0623,11.0454,15.0000,11.3692,177.64,88.07,97.13,7.1015
81,461.00,333.00,11.0454,12.5300,12.8062,12.1272,189.49,113.42,133.85,5.7693
82,507.00,409.00,10.7703,11.4018,19.2354,13.8025,215.66,120.32,96.10,5.3982
83,412.00,446.00,10.8167,13.0000,14.1421,12.6529,197.70,123.69,78.69,5.8872
84,276.00,223.00,12.0416,12.1655,13.0000,12.4024,193.79,128.90,48.37,6.2821
85,240.00,484.00,11.4018,12.0416,14.5602,12.6679,197.94,123.11,121.20,5.6803
86,502.00,116.00,12.0830,12.8062,20.1246,15.0046,234.45,116.90,92.12,5.3514
87,156.00,442.00,14.0357,17.4642,17.8045,16.4348,256.79,152.29,145.93,4.9904
88,499.00,136.00,9.4868,11.1803,13.0384,11.2352,175.55,135.00,104.04,5.3906
89,64.00,367.00,11.3137,12.1655,13.3417,12.2736,191.78,125.54,122.01,6.0546
90,220.00,461.00,12.0416,12.0416,12.6491,12.2441,191.31,126.87,119.93,5.7740
91,490.00,418.00,10.0000,11.4018,11.7047,11.0355,172.43,127.87,109.98,5.7277
92,329.00,405.00,12.8062,13.6015,14.3178,13.5752,212.11,92.63,166.12,6.6563
93,439.00,341.00,14.1421,16.4012,17.6918,16.0784,251.22,135.70,124.58,6.1426
94,158.00,422.00,13.0384,18.3576,18.6011,16.6657,260.40,146.24,148.14,5.0295
95,169.00,475.00,12.0416,12.5300,12.8062,12.4593,194.68,123.37,123.90,5.3896
96,92.00,487.00,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,5.4978
97,224.00,473.00,12.6491,13.0000,18.2483,14.6325,228.63,108.43,152.10,5.3163
98,148.00,483.00,13.1529,15.6205,18.8680,15.8805,248.13,148.94,139.25,5.0190
99,307.00,121.00,10.2956,13.4536,15.2315,12.9936,203.03,108.96,95.86,6.8773
100,436.00,423.00,12.5300,13.0384,13.4536,13.0073,203.24,114.21,109.40,5.4684
101,370.00,420.00,14.7648,17.7200,19.2354,17.2401,269.38,78.09,109.33,5.1062
102,127.00,348.00,11.3137,11.7047,12.1655,11.7280,183.25,115.02,125.54,5.9231
103,486.00,240.00,11.6619,11.7047,13.0384,12.1350,189.61,129.05,116.57,5.4803
104,463.00,291.00,10.2956,11.7047,13.0384,11.6796,182.49,130.96,114.66,5.4487
105,505.00,96.00,12.0416,12.5300,20.2237,14.9318,233.31,109.76,33.10,5.3008
106,228.00,452.00,12.0416,12.0416,13.0000,12.3611,193.14,126.87,117.38,5.4618
107,172.00,455.00,12.1655,12.7279,13.0384,12.6440,197.56,125.54,103.86,5.3697
108,185.00,487.00,11.7047,12.1655,12.2066,12.0256,187.90,119.45,125.02,5.3378
109,243.00,464.00,10.8167,11.4018,13.1529,11.7905,184.23,131.05,114.94,5.2088
110,459.00,354.00,11.0454,12.5300,14.2127,12.5960,196.81,113.42,145.91,6.5201
111,441.00,363.00,7.0000,14.8661,16.6433,12.8365,200.57,137.73,147.26,6.7269
112,231.00,398.00,11.1803,11.3137,13.0384,11.8442,185.06,124.70,132.78,7.0683
113,296.00,486.00,12.8062,14.3178,15.2971,14.1404,220.94,103.88,62.65,5.2140
114,461.00,311.00,11.4018,12.5300,13.1529,12.3616,193.15,136.13,114.00,5.6944
115,419.00,495.00,10.4403,13.3417,13.6015,12.4611,194.71,86.30,160.67,6.3308
116,455.00,395.00,11.0454,17.4642,17.6918,15.4005,240.63,151.18,142.49,5.8224
117,508.00,210.00,12.8062,19.0263,19.4165,17.0830,266.92,144.35,85.85,5.1780
118,37.00,492.00,12.2066,12.5300,13.1529,12.6298,197.34,116.40,116.25,5.7300
119,16.00,170.00,13.6015,14.8661,16.6433,15.0370,234.95,78.30,111.24,8.0810
120,471.00,427.00,12.0000,12.3693,18.7883,14.3859,224.78,104.04,154.80,5.4703
121,163.00,383.00,10.0000,14.5602,17.8045,14.1216,220.65,110.92,178.71,5.9081
122,5.00,282.00,12.6491,13.0384,18.2483,14.6453,228.83,129.09,152.10,6.4254
123,312.00,491.00,12.1655,12.8062,14.3178,13.0965,204.63,131.88,124.24,4.9813
124,418.00,420.00,11.4018,14.0357,16.4012,13.9462,217.91,131.96,89.69,5.4086
125,506.00,231.00,12.2066,12.5300,20.8087,15.1817,237.21,116.40,90.23,5.7945
126,155.00,389.00,10.0000,12.1655,13.6015,11.9223,186.29,152.59,109.77,6.6751
127,282.00,143.00,15.2971,15.5242,15.5242,15.4485,241.38,116.24,93.62,6.6952
128,153.00,462.00,10.1980,18.3848,20.2237,16.2689,254.20,146.31,92.78,5.0861
129,283.00,83.00,9.0554,13.4164,15.6205,12.6974,198.40,159.78,43.85,6.3040
130,221.00,491.00,11.1803,12.8062,18.2483,14.0783,219.97,118.35,90.84,5.9179
131,4.00,470.00,10.4403,12.1655,13.0384,11.8814,185.65,153.84,102.30,5.6409
132,454.00,435.00,11.1803,12.0830,18.7883,14.0172,219.02,128.99,141.77,5.1802
133,506.00,429.00,10.2956,12.5300,19.4165,14.0807,220.01,122.33,95.45,5.7797
134,487.00,187.00,12.0416,12.7279,13.0000,12.5898,196.72,130.24,117.38,6.0628
135,506.00,75.00,11.4018,12.2066,19.6977,14.4353,225.55,129.75,98.71,5.4478
136,201.00,500.00,10.6301,11.7047,12.0416,11.4588,179.04,111.20,134.05,6.2847
137,205.00,480.00,11.7047,12.0416,19.4165,14.3876,224.81,118.38,144.49,5.7021
138,248.00,505.00,11.0454,11.4018,18.0278,13.4916,210.81,136.93,104.25,5.2025
139,471.00,72.00,11.0000,15.2643,17.4929,14.5857,227.90,121.61,149.04,5.7211
140,166.00,496.00,12.0416,12.0830,12.7279,12.2842,191.94,119.21,130.24,5.6036
141,223.00,440.00,10.6301,12.0416,13.0000,11.8906,185.79,126.42,116.19,5.6654
142,447.00,279.00,12.0416,12.7279,16.2788,13.6828,213.79,130.24,142.25,5.5211
143,350.00,427.00,12.3693,16.7631,17.6918,15.6081,243.88,148.61,33.25,5.5890
144,383.00,502.00,11.1803,15.1327,15.2971,13.8700,216.72,108.97,164.74,5.7389
145,488.00,439.00,13.0000,13.0384,19.1050,15.0478,235.12,108.22,151.37,5.1855
146,466.00,271.00,11.4018,12.0000,13.0000,12.1339,189.59,127.87,119.51,5.5460
147,491.00,324.00,11.4018,12.0000,12.0830,11.8283,184.82,127.88,117.68,5.6715
148,480.00,468.00,11.6619,12.0000,13.0384,12.2334,191.15,120.96,116.57,6.0110
149,393.00,395.00,12.1655,13.1529,16.7631,14.0272,219.17,108.21,153.18,5.2946
150,75.00,441.00,13.6015,14.4222,15.2643,14.4293,225.46,87.66,67.63,5.8097
151,469.00,249.00,11.0454,12.8062,19.2354,14.3623,224.41,123.47,33.09,5.3483
152,203.00,448.00,11.0454,12.0416,13.0000,12.0290,187.95,126.44,117.81,5.7034
153,470.00,447.00,11.1803,19.4165,19.6977,16.7648,261.95,82.06,140.53,5.0565
154,139.00,381.00,10.7703,12.3693,12.7279,11.9559,186.81,125.84,113.20,6.1335
155,507.00,55.00,9.8489,17.6918,18.7883,15.4430,241.30,108.75,40.84,5.2917
156,483.00,282.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,6.1094
157,485.00,261.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,5.5222
158,365.00,474.00,12.0416,14.0357,14.3178,13.4650,210.39,135.72,126.27,6.0844
159,257.00,498.00,10.4403,11.4018,17.4929,13.1116,204.87,111.18,137.66,5.5283
160,489.00,219.00,11.0454,11.4018,12.2066,11.5512,180.49,110.45,119.80,5.2888
161,480.00,250.00,11.0454,11.6619,12.0830,11.5968,181.20,115.77,119.64,5.2596
162,492.00,199.00,10.8167,13.0000,18.7883,14.2016,221.90,123.69,148.89,5.2127
163,485.00,104.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,5.7177
164,143.00,411.00,13.6015,15.5563,18.3576,15.8385,247.48,62.10,133.54,4.9915
165,148.00,372.00,11.4018,11.4018,12.7279,11.8438,185.06,90.00,150.26,5.9200
166,81.00,380.00,12.0830,12.7279,13.0384,12.6165,197.13,110.56,81.97,5.4876
167,401.00,477.00,12.0416,12.2066,13.4536,12.5673,196.36,129.76,127.22,6.0327
168,110.00,501.00,7.8102,13.4164,20.6155,13.9474,217.93,103.24,25.77,5.2837
169,430.00,307.00,15.1327,17.0000,17.6918,16.6082,259.50,159.52,125.11,5.8817
170,290.00,503.00,12.6491,18.0278,18.4391,16.3720,255.81,52.13,30.96,4.6960
171,188.00,467.00,11.4018,11.4018,13.1529,11.9855,187.27,126.87,119.13,5.5309
172,179.00,393.00,12.2066,13.0000,18.8680,14.6915,229.55,124.99,87.01,5.7632
173,197.00,489.00,11.7047,12.0416,12.1655,11.9706,187.04,118.38,119.45,5.9194
174,373.00,401.00,11.4018,18.0278,19.2354,16.2216,253.46,138.95,155.77,5.4524
175,505.00,252.00,12.5300,12.8062,21.0238,15.4533,241.46,112.73,31.34,5.6726
176,408.00,487.00,12.2066,13.6015,14.8661,13.5580,211.84,161.02,77.27,6.0151
177,501.00,294.00,12.2066,12.5300,21.0238,15.2534,238.33,116.40,29.66,5.7039
178,388.00,411.00,15.2643,16.7631,16.7631,16.2635,254.12,104.25,75.75,5.3937
179,50.00,418.00,12.1655,12.5300,13.0384,12.5780,196.53,128.07,113.01,4.7612
180,475.00,365.00,12.0416,12.2066,13.0000,12.4161,194.00,120.23,117.38,6.1518
181,208.00,460.00,11.4018,12.0416,13.0000,12.1478,189.81,123.11,119.51,5.6950
182,193.00,507.00,10.6301,11.0454,18.0278,13.2344,206.79,133.62,105.12,5.6177
183,272.00,479.00,11.4018,12.1655,12.6491,12.0721,188.63,118.41,123.69,5.7304
184,492.00,377.00,10.6301,12.0416,12.0830,11.5849,181.01,126.42,114.37,5.7852
185,449.00,7.00,11.4018,12.0416,22.3607,15.2680,238.56,123.11,64.44,5.6173
186,159.00,402.00,13.0384,13.6015,18.3576,14.9991,234.36,111.50,146.24,6.0958
187,78.00,401.00,12.7279,13.4164,14.2127,13.4523,210.19,108.43,174.29,5.4500
188,127.00,378.00,11.7047,12.0416,12.3693,12.0385,188.10,118.38,124.02,5.2570
189,484.00,125.00,10.0499,12.5300,15.0000,12.5266,195.73,124.32,137.42,5.2884
190,90.00,506.00,10.2956,14.0000,19.1050,14.4669,226.04,119.05,35.06,4.7801
191,15.00,414.00,10.8167,11.0454,13.0384,11.6335,181.77,118.50,113.84,5.6852
192,366.00,90.00,16.4012,17.6918,18.3576,17.4835,273.18,99.72,171.79,5.1586
193,226.00,50.00,12.6491,13.0384,13.4164,13.0346,203.67,129.09,135.00,6.9190
194,442.00,383.00,11.6619,15.6205,17.4929,14.9251,233.20,70.77,180.00,6.3727
195,424.00,255.00,15.1327,16.6433,17.0294,16.2685,254.20,40.33,137.83,6.2358
196,345.00,443.00,16.4012,16.7631,17.4642,16.8762,263.69,69.79,140.81,6.1528
197,142.00,431.00,13.0384,13.4536,17.8045,14.7655,230.71,74.46,109.37,4.4061
198,381.00,487.00,13.0384,13.6015,15.1327,13.9242,217.57,130.43,93.20,6.2169
199,111.00,365.00,11.4018,12.0416,12.1655,11.8696,185.46,123.11,114.72,4.9072
200,497.00,105.00,12.0416,12.0416,12.0830,12.0554,188.37,126.87,113.92,5.4632
201,319.00,350.00,11.1803,12.0416,12.6491,11.9570,186.83,121.33,118.74,6.2093
202,97.00,352.00,11.1803,12.5300,13.6015,12.4373,194.33,128.92,133.67,4.9944
203,50.00,494.00,10.8167,11.1803,13.1529,11.7166,183.07,119.74,114.94,5.5404
204,432.00,287.00,6.0828,13.0384,17.0000,12.0404,188.13,174.94,37.53,5.9055
205,434.00,505.00,8.6023,11.1803,18.0278,12.6035,196.93,135.84,20.77,5.3819
206,365.00,437.00,17.7200,18.0278,18.0278,17.9252,280.08,160.43,72.70,5.2294
207,259.00,72.00,8.6023,11.0454,12.3693,10.6723,166.76,139.27,139.57,7.6965
208,121.00,237.00,14.0357,15.0333,15.6525,14.9071,232.92,179.73,112.48,4.9537
209,442.00,320.00,13.1529,15.2643,17.6918,15.3697,240.15,139.65,141.46,6.0025
210,260.00,477.00,11.7047,12.1655,12.5300,12.1334,189.58,119.45,131.41,5.4443
211,430.00,373.00,14.8661,15.6205,16.1245,15.5370,242.77,82.08,125.15,6.4983
212,20.00,481.00,10.4403,11.0000,18.8680,13.4361,209.94,106.70,105.31,5.3417
213,194.00,426.00,11.4018,12.6491,13.1529,12.4013,193.77,123.69,119.13,5.8791
214,32.00,426.00,10.0499,11.6619,14.3178,12.0099,187.65,115.25,120.49,5.4035
215,192.00,447.00,11.0454,11.4018,13.0000,11.8157,184.62,122.68,117.81,5.6297
216,470.00,353.00,11.0454,11.4018,13.0000,11.8157,184.62,133.07,107.43,6.0470
217,34.00,406.00,10.7703,12.2066,13.0384,12.0051,187.58,123.21,116.20,5.1125
218,496.00,178.00,9.2195,12.7279,13.0384,11.6620,182.22,122.47,135.00,5.5178
219,4.00,491.00,9.4868,11.4018,16.0312,12.3066,192.29,146.31,14.86,5.6923
220,190.00,414.00,10.6301,12.0000,12.6491,11.7598,183.75,131.19,120.38,5.6290
221,482.00,303.00,12.0416,12.5300,12.8062,12.4593,194.68,123.37,123.90,5.8381
222,73.00,496.00,10.8167,11.7047,12.0416,11.5210,180.02,126.33,118.93,5.2363
223,108.00,384.00,11.1803,11.4018,12.8062,11.7961,184.31,131.82,114.78,5.3476
224,188.00,358.00,12.0416,14.1421,15.2643,13.8160,215.88,130.24,79.97,5.4086
225,429.00,328.00,14.0357,15.2643,16.4012,15.2337,238.03,152.48,123.48,5.4478
226,256.00,466.00,10.6301,11.7047,13.1529,11.8293,184.83,118.83,122.44,5.8223
227,473.00,406.00,10.2956,12.2066,13.0384,11.8469,185.11,115.95,114.66,5.4136
228,92.00,373.00,11.0454,13.0384,14.3178,12.8005,200.01,142.33,119.97,5.2545
229,505.00,450.00,11.4018,12.6491,20.0000,14.6836,229.43,123.69,37.87,5.9583
230,470.00,228.00,12.0416,17.6918,19.2354,16.3229,255.05,142.05,147.34,4.8049
231,101.00,262.00,13.9284,14.2127,15.2643,14.4685,226.07,71.75,169.43,6.9703
232,383.00,6.00,11.7047,13.1529,14.7648,13.2075,206.37,101.24,48.28,4.8038
233,494.00,356.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,6.1531
234,5.00,449.00,9.4868,11.0454,13.1529,11.2284,175.44,113.63,152.82,5.5686
235,104.00,489.00,11.1803,12.1655,13.4164,12.2541,191.47,107.10,126.87,5.3450
236,171.00,423.00,11.4018,11.7047,13.0384,12.0483,188.25,122.14,123.48,5.2549
237,276.00,491.00,12.6491,16.4924,18.4391,15.8602,247.82,147.53,149.04,5.1216
238,410.00,467.00,12.0416,13.4536,13.6015,13.0322,203.63,83.62,174.39,5.6520
239,496.00,335.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,5.8159
240,488.00,11.00,11.4018,11.4018,13.0384,11.9473,186.68,104.25,95.40,5.1065
241,29.00,446.00,11.4018,13.1529,15.8114,13.4554,210.24,150.87,109.44,5.5925
242,7.00,369.00,11.6619,13.6015,21.0950,15.4528,241.45,95.06,154.48,6.4741
243,211.00,439.00,11.7047,12.0416,12.0416,11.9293,186.40,114.75,118.38,5.5535
244,5.00,391.00,13.6015,14.4222,21.2603,16.4280,256.69,73.41,24.08,6.0030
245,109.00,479.00,11.1803,12.1655,14.0000,12.4486,194.51,143.97,116.57,5.1008
246,369.00,180.00,11.7047,13.8924,14.2127,13.2699,207.34,79.73,109.31,5.5734
247,14.00,435.00,11.0454,12.8062,13.1529,12.3349,192.73,133.85,93.55,5.3966
248,175.00,434.00,10.2956,11.7047,12.0416,11.3473,177.30,130.96,114.29,5.6226
249,69.00,485.00,11.3137,11.7047,13.0000,12.0061,187.60,115.02,135.00,5.2642
250,131.00,359.00,11.3137,11.7047,14.1421,12.3868,193.54,115.02,126.87,5.0846
251,449.00,258.00,10.0499,12.0416,16.2788,12.7901,199.85,179.05,41.78,5.3573
252,354.00,407.00,10.6301,11.4018,18.7883,13.6067,212.61,123.56,23.61,5.3687
253,50.00,6.00,11.0454,12.6491,15.0000,12.8982,201.53,113.63,174.81,4.9216
254,479.00,490.00,10.1980,10.2956,13.6015,11.3650,177.58,130.36,114.72,6.0956
255,182.00,506.00,9.8489,11.0454,18.8680,13.2541,207.09,119.16,34.03,4.9051
256,21.00,460.00,11.7047,13.0000,13.0384,12.5810,196.58,137.40,105.58,5.5076
257,96.00,249.00,13.9284,15.5563,16.4924,15.3257,239.46,113.96,54.93,5.9690
258,128.00,251.00,15.5563,15.6525,16.1245,15.7778,246.53,161.57,127.87,6.2963
259,347.00,495.00,11.4018,12.2066,13.1529,12.2538,191.46,129.75,114.00,5.5975
260,274.00,68.00,9.8995,14.8661,15.5242,13.4299,209.84,177.27,149.93,6.7788
261,56.00,485.00,10.8167,13.0000,13.4164,12.4110,193.92,123.69,119.74,5.4281
262,451.00,456.00,11.1803,11.1803,14.0357,12.1321,189.56,143.13,112.48,4.7889
263,362.00,366.00,10.7703,12.6491,13.0384,12.1526,189.88,130.24,125.73,4.9943
264,5.00,126.00,12.0830,19.0263,22.0227,17.7107,276.73,152.54,27.05,4.3864
265,461.00,8.00,12.0416,14.3178,18.4391,14.9328,233.33,119.54,162.71,4.9811
266,321.00,289.00,11.7047,12.0000,14.3178,12.6742,198.03,160.02,82.11,6.0019
267,176.00,314.00,13.0384,13.0384,13.9284,13.3351,208.36,90.00,168.57,6.0381
268,331.00,483.00,12.2066,13.0384,14.8661,13.3703,208.91,120.59,164.66,4.8621
269,459.00,152.00,13.1529,13.6015,15.8114,14.1886,221.70,134.77,136.56,5.8542
270,85.00,263.00,14.2127,15.2643,16.0312,15.1694,237.02,97.68,137.13,6.9602
271,299.00,421.00,11.3137,14.0000,14.1421,13.1519,205.50,135.00,90.00,5.3924
272,125.00,399.00,9.4340,13.4164,14.2127,12.3544,193.04,174.56,71.29,5.1642
273,4.00,20.00,13.6015,14.1421,14.1421,13.9619,218.15,62.10,115.23,7.0626
274,298.00,357.00,10.8167,11.4018,13.1529,11.7905,184.23,131.05,114.94,6.2785
275,183.00,273.00,11.6619,13.9284,15.6525,13.7476,214.81,80.07,147.53,6.2877
276,284.00,451.00,12.8062,13.0000,14.7648,13.5237,211.31,163.96,79.64,5.3746
277,497.00,262.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,5.1966
278,482.00,72.00,11.0000,12.0416,12.5300,11.8572,185.27,131.63,118.61,5.2949
279,38.00,473.00,10.6301,12.0000,12.6491,11.7598,183.75,131.19,120.38,5.1924
280,398.00,305.00,6.0828,14.1421,15.1327,11.7859,184.15,178.67,107.06,6.2696
281,113.00,462.00,7.8102,14.1421,15.5242,12.4922,195.19,121.68,155.13,5.0677
282,193.00,40.00,14.1421,14.3178,15.2643,14.5748,227.73,147.09,156.52,6.0520
283,490.00,63.00,12.0416,13.0384,13.4164,12.8321,200.50,127.23,111.80,5.0703
284,341.00,343.00,10.8167,13.4164,14.2127,12.8152,200.24,97.13,174.40,5.3883
285,441.00,225.00,10.7703,11.0454,16.1245,12.6467,197.61,153.00,141.55,5.6889
286,484.00,51.00,12.0416,12.8062,13.4164,12.7548,199.29,146.10,111.80,5.4461
287,193.00,7.00,10.1980,13.9284,14.1421,12.7562,199.32,170.27,56.31,6.5202
288,175.00,348.00,14.8661,16.4012,16.5529,15.9401,249.06,147.22,45.33,4.9060
289,427.00,354.00,13.0384,16.4012,16.6433,15.3610,240.02,48.03,151.66,5.8206
290,478.00,20.00,11.0454,13.4536,13.8924,12.7971,199.96,143.21,115.06,5.5202
291,497.00,4.00,10.0499,11.4018,18.0000,13.1505,205.48,136.41,174.29,4.4372
292,169.00,22.00,13.0384,14.8661,14.8661,14.2568,222.76,164.74,102.82,7.1938
