Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
21,465.00,368.00,15.1327,15.8114,16.1245,15.6895,245.15,63.97,179.53,7.5444
22,355.00,264.00,10.0000,13.8924,14.2127,12.7017,198.46,83.39,87.58,8.4338
23,263.00,338.00,15.8114,16.1245,16.7631,16.2330,253.64,62.43,162.66,8.5769
24,415.00,463.00,13.0384,13.1529,13.6015,13.2643,207.25,113.73,74.63,6.5969
25,357.00,14.00,11.4018,12.2066,13.6015,12.4033,193.80,50.25,159.23,7.8115
26,11.00,291.00,11.6619,11.7047,20.1246,14.4971,226.52,129.05,32.47,7.2886
27,477.00,437.00,12.7279,13.0384,13.6015,13.1226,205.04,102.53,81.03,6.6349
28,470.00,479.00,12.0830,12.6491,12.7279,12.4867,195.10,132.88,110.56,6.5386
29,327.00,481.00,12.8062,14.8661,16.5529,14.7418,230.34,58.31,153.68,7.4294
30,448.00,488.00,13.0000,13.3417,14.0000,13.4472,210.11,102.99,180.00,6.7193
31,13.00,466.00,9.0554,11.1803,13.0384,11.0914,173.30,122.91,116.13,7.4256
32,102.00,464.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,6.9462
33,413.00,351.00,10.4403,11.4018,12.0830,11.3084,176.69,144.57,97.74,6.6815
34,47.00,470.00,12.1655,12.5300,13.0384,12.5780,196.53,128.07,113.01,6.9043
35,492.00,85.00,13.0384,15.0333,17.0880,15.0532,235.21,89.42,114.95,6.5370
36,11.00,487.00,7.0711,12.0830,13.0384,10.7308,167.67,122.57,114.34,7.2307
37,223.00,385.00,17.0880,17.2047,17.2047,17.1658,268.22,146.09,104.98,8.2227
38,436.00,203.00,15.2315,16.1555,16.9706,16.1192,251.86,135.00,68.20,8.7956
39,5.00,423.00,9.2195,19.3132,20.0000,16.1776,252.77,123.78,65.66,5.8403
40,6.00,403.00,12.1655,15.1327,20.0250,15.7744,246.48,91.87,167.68,6.7717
41,14.00,250.00,10.0499,12.0830,12.2066,11.4465,178.85,120.15,119.28,6.8215
42,455.00,231.00,15.1327,15.6205,16.2788,15.6774,244.96,147.79,71.79,7.2685
43,507.00,328.00,10.0499,11.0454,11.0454,10.7135,167.40,90.52,169.09,6.5783
44,463.00,502.00,13.0000,14.0000,14.1421,13.7140,214.28,180.00,81.87,6.3928
45,246.00,481.00,11.1803,12.3693,12.8062,12.1186,189.35,130.60,114.78,6.9729
46,404.00,233.00,13.4536,15.5563,16.2788,15.0963,235.88,176.99,31.37,8.2372
47,5.00,228.00,10.0499,11.1803,13.1529,11.4611,179.08,163.98,104.46,5.8329
48,435.00,390.00,15.5242,16.7631,17.2627,16.5166,258.07,177.58,114.94,7.0312
49,88.00,412.00,12.5300,13.0384,13.3417,12.9700,202.66,123.01,138.39,6.7814
50,4.00,72.00,16.4012,17.4642,19.1050,17.6568,275.89,61.20,121.56,6.4210
51,189.00,505.00,12.1655,13.0384,20.0998,15.1012,235.96,113.01,15.17,6.0926
52,508.00,358.00,10.4403,15.6205,16.1245,14.0618,219.72,113.11,43.56,6.5592
53,375.00,15.00,13.6015,14.1421,15.5563,14.4333,225.52,171.03,81.03,7.8630
54,505.00,419.00,12.0830,13.4536,20.0250,15.1872,237.30,113.57,27.31,5.5261
55,473.00,266.00,11.0000,12.2066,13.0000,12.0689,188.58,124.99,112.62,6.3777
56,469.00,202.00,13.6015,15.5242,16.5529,15.2262,237.91,140.96,101.01,7.9871
57,342.00,455.00,15.0000,16.0312,16.1555,15.7289,245.76,146.71,105.07,6.5280
58,84.00,473.00,10.7703,11.6619,13.0384,11.8235,184.74,127.23,116.20,6.8010
59,86.00,452.00,11.7047,12.2066,13.0384,12.3166,192.45,125.02,114.38,7.0559
60,86.00,505.00,12.0416,12.6491,20.1246,14.9384,233.41,113.20,31.33,6.3266
61,506.00,399.00,10.8167,12.1655,19.3132,14.0985,220.29,136.85,35.06,4.9151
62,121.00,506.00,10.7703,12.0416,19.2354,14.0158,219.00,116.57,30.77,5.7325
63,319.00,491.00,10.4403,12.0000,12.8062,11.7489,183.58,106.70,124.64,6.9536
64,28.00,160.00,12.0416,13.0000,17.4642,14.1686,221.38,115.75,24.74,8.1495
65,497.00,212.00,13.6015,14.0357,15.8114,14.4828,226.29,139.89,91.33,6.5324
66,267.00,505.00,11.7047,12.0000,20.3961,14.7003,229.69,109.98,31.29,5.8133
67,393.00,244.00,14.2127,15.5563,18.0278,15.9323,248.94,174.29,53.89,8.0969
68,21.00,401.00,15.1327,15.1327,19.7231,16.6629,260.36,90.00,38.06,6.7522
69,352.00,360.00,12.3693,14.7648,16.5529,14.5624,227.54,104.26,50.95,7.2173
70,263.00,494.00,11.7047,12.0416,12.3693,12.0385,188.10,118.38,124.02,6.9428
71,182.00,466.00,13.6015,15.8114,16.1245,15.1791,237.17,54.46,133.15,7.6101
72,378.00,432.00,13.0384,17.4642,18.6011,16.3679,255.75,98.84,49.35,7.1198
73,266.00,473.00,12.0416,12.1655,13.0000,12.4024,193.79,122.17,115.75,6.7004
74,67.00,461.00,11.6619,11.7047,13.1529,12.1732,190.21,129.05,112.22,6.9814
75,4.00,92.00,14.1421,16.4012,20.0000,16.8478,263.25,82.57,135.00,6.3451
76,4.00,198.00,10.4403,12.0830,17.6918,13.4051,209.45,138.86,30.59,6.0789
77,6.00,382.00,9.2195,17.0294,17.0880,14.4456,225.71,164.10,123.08,6.0896
78,388.00,44.00,14.1421,14.4222,14.8661,14.4768,226.20,78.69,154.65,6.5286
79,506.00,225.00,14.8661,15.8114,17.2627,15.9800,249.69,103.03,37.72,5.2675
80,27.00,180.00,12.0830,13.0384,19.1050,14.7421,230.35,171.97,30.45,7.7852
81,9.00,136.00,10.6301,11.7047,18.4391,13.5913,212.36,118.83,89.42,6.9505
82,164.00,474.00,14.3178,16.4924,16.7631,15.8578,247.78,79.26,97.42,7.4091
83,28.00,303.00,11.7047,12.5300,13.0384,12.4244,194.13,131.41,114.38,7.0540
84,505.00,440.00,12.7279,14.2127,20.3961,15.7789,246.55,95.71,33.69,5.7102
85,492.00,471.00,12.0416,14.2127,15.2643,13.8395,216.24,99.08,169.97,6.2630
86,433.00,262.00,9.8489,10.8167,13.0384,11.2346,175.54,122.35,118.36,7.9289
87,507.00,126.00,10.7703,11.4018,13.1529,11.7750,183.98,120.32,76.94,6.4894
88,247.00,329.00,11.4018,13.4536,15.0000,13.2851,207.58,100.14,91.01,8.5034
89,459.00,424.00,11.1803,11.1803,12.8062,11.7223,183.16,126.87,118.35,6.3055
90,29.00,282.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,6.9192
91,212.00,506.00,10.7703,12.0416,20.0000,14.2706,222.98,116.57,31.33,5.2826
92,364.00,357.00,12.3693,13.0000,13.8924,13.0873,204.49,81.42,106.22,7.2701
93,333.00,420.00,10.7703,12.6491,14.3178,12.5791,196.55,139.76,136.58,7.6871
94,5.00,365.00,11.0454,17.0294,17.4642,15.1797,237.18,171.44,61.18,5.6542
95,279.00,505.00,11.3137,12.0000,13.1529,12.1556,189.93,135.00,53.75,5.6023
96,348.00,280.00,8.0623,13.0384,15.0333,12.0447,188.20,92.73,64.07,7.5284
97,496.00,348.00,15.0000,15.6205,17.0880,15.9028,248.48,76.68,163.69,5.4073
98,490.00,386.00,13.4536,14.0357,16.4012,14.6302,228.60,127.90,100.44,5.3397
99,437.00,271.00,9.8489,15.2971,16.1245,13.7568,214.95,144.73,84.22,6.5919
100,269.00,453.00,12.0416,12.0830,12.1655,12.0967,189.01,113.92,122.17,6.4016
101,258.00,379.00,11.7047,14.8661,16.1555,14.2421,222.53,179.67,91.82,7.5176
102,438.00,432.00,10.1980,11.6619,13.1529,11.6710,182.36,137.73,110.06,6.3163
103,446.00,306.00,12.0830,12.5300,13.0000,12.5377,195.90,126.95,114.44,5.8949
104,31.00,97.00,15.5242,16.4012,16.5529,16.1594,252.49,112.64,50.05,6.9433
105,489.00,316.00,9.4868,13.0384,13.4536,11.9930,187.39,104.04,150.42,6.3139
106,500.00,286.00,7.0711,13.4536,18.0278,12.8508,200.79,129.88,175.05,5.6272
107,208.00,496.00,10.7703,12.1655,12.2066,11.7141,183.03,121.26,123.21,5.9461
108,17.00,82.00,13.9284,16.4012,16.4012,15.5769,243.39,121.39,163.47,7.3689
109,505.00,368.00,10.4403,11.1803,11.4018,11.0075,171.99,96.39,148.05,6.3131
110,494.00,366.00,11.1803,15.6525,16.1245,14.3191,223.74,143.13,40.05,5.4593
111,487.00,164.00,16.1555,16.2788,16.2788,16.2377,253.71,57.58,154.31,6.5469
112,227.00,413.00,9.0554,13.9284,15.1327,12.7055,198.52,27.38,88.75,7.1917
113,430.00,506.00,9.2195,10.0499,18.4391,12.5695,196.40,108.24,25.06,5.0821
114,20.00,65.00,14.0000,14.1421,15.6205,14.5875,227.93,81.87,140.19,7.3960
115,5.00,157.00,12.2066,12.8062,19.2094,14.7407,230.32,106.35,16.35,5.5647
116,4.00,249.00,10.0499,10.0499,19.2094,13.1030,204.74,101.42,32.95,5.5870
117,480.00,373.00,15.6525,15.8114,16.4012,15.9550,249.30,135.00,169.00,5.8323
118,303.00,506.00,11.0000,11.0454,15.5242,12.5232,195.67,174.81,75.07,4.6876
119,33.00,437.00,12.1655,12.5300,12.8062,12.5006,195.32,128.07,119.20,7.0753
120,4.00,444.00,11.0000,12.0416,19.2354,14.0923,220.19,94.76,27.90,5.3790
121,20.00,455.00,12.0830,13.0384,13.1529,12.7581,199.35,123.08,123.19,6.2222
122,461.00,488.00,12.7279,13.0000,14.1421,13.2900,207.66,135.00,126.87,5.7246
123,507.00,74.00,12.0000,14.1421,18.3848,14.8423,231.91,98.13,135.00,5.2491
124,135.00,430.00,10.4403,17.2047,18.0278,15.2242,237.88,52.24,53.86,4.9194
125,13.00,147.00,10.0499,11.7047,12.8062,11.5203,180.00,115.69,122.95,6.3630
126,482.00,37.00,11.0454,11.1803,15.0000,12.4086,193.88,105.50,132.06,7.7795
127,485.00,195.00,14.4222,15.0333,15.2971,14.9175,233.09,52.50,135.00,7.9872
128,399.00,123.00,11.4018,13.0000,14.5602,12.9873,202.93,60.49,158.07,6.1707
129,394.00,503.00,9.8489,11.0454,13.9284,11.6075,181.37,150.84,92.92,4.9277
130,480.00,354.00,10.6301,17.0294,17.0880,14.9158,233.06,45.45,118.26,5.5417
131,333.00,281.00,7.2111,13.6015,15.0333,11.9486,186.70,92.34,60.12,7.1737
132,238.00,459.00,12.0000,12.0416,13.0000,12.3472,192.92,131.63,112.62,5.2771
133,405.00,504.00,11.0454,13.4536,20.2237,14.9076,232.93,132.82,13.73,4.9387
134,7.00,32.00,10.0499,10.4403,15.6205,12.0369,188.08,157.59,55.91,5.8539
135,7.00,208.00,10.1980,10.4403,10.4403,10.3596,161.87,95.39,118.01,6.1576
136,488.00,406.00,12.1655,12.2066,14.1421,12.8381,200.59,134.45,125.54,5.3313
137,502.00,267.00,14.2127,18.0278,19.1050,17.1151,267.42,47.53,134.70,5.2413
138,468.00,254.00,12.2066,13.0000,17.0000,14.0689,219.83,122.39,96.92,5.6784
139,445.00,475.00,12.0416,13.0000,13.3417,12.7944,199.91,131.63,125.37,5.7037
140,365.00,25.00,12.5300,13.6015,14.1421,13.4245,209.76,82.58,163.61,6.6706
141,196.00,494.00,12.0830,12.1655,13.0384,12.4290,194.20,123.91,123.08,5.8200
142,143.00,478.00,12.2066,12.8062,20.0000,15.0043,234.44,176.33,91.88,5.7166
143,104.00,496.00,11.6619,12.0830,13.0000,12.2483,191.38,124.59,120.96,5.6178
144,40.00,126.00,12.1655,12.6491,13.3417,12.7188,198.73,81.03,93.53,6.7187
145,498.00,306.00,9.0000,13.4536,13.6015,12.0184,187.79,131.99,126.03,6.6891
146,451.00,434.00,12.0830,12.8062,13.1529,12.6807,198.14,116.90,123.19,5.8246
147,505.00,97.00,11.1803,11.1803,17.6918,13.3508,208.61,159.39,57.60,5.1547
148,414.00,38.00,15.5563,15.6525,16.1555,15.7881,246.69,71.57,113.20,7.0780
149,121.00,420.00,13.6015,14.1421,17.2047,14.9828,234.11,98.97,37.36,5.2483
150,472.00,237.00,7.6158,16.6433,17.4642,13.9078,217.31,34.07,36.44,5.7894
151,418.00,340.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,6.2836
152,450.00,378.00,13.1529,17.4642,17.7200,16.1124,251.76,175.51,115.14,6.8039
153,191.00,483.00,11.0454,11.4018,12.0830,11.5101,179.84,122.68,119.64,6.0385
154,364.00,4.00,10.0499,12.2066,15.5563,12.6043,196.94,60.72,140.71,7.3466
155,51.00,502.00,11.0454,11.4018,13.6015,12.0162,187.75,100.06,22.30,5.4460
156,294.00,405.00,11.0454,12.0830,13.0384,12.0556,188.37,109.25,152.72,6.3264
157,498.00,152.00,13.0384,16.2788,17.1172,15.4782,241.85,164.98,50.82,5.7482
158,420.00,261.00,13.0384,15.8114,15.8114,14.8871,232.61,140.91,75.96,7.4142
159,415.00,495.00,12.0830,13.1529,13.4536,12.8965,201.51,123.19,107.54,5.2894
160,44.00,171.00,11.3137,16.7631,18.0278,15.3682,240.13,62.35,41.82,9.0478
161,43.00,139.00,12.0416,12.3693,13.3417,12.5842,196.63,170.73,81.77,8.3910
162,43.00,191.00,11.0000,11.4018,13.3417,11.9145,186.16,52.13,102.99,8.6838
163,69.00,492.00,10.7703,11.4018,13.0384,11.7368,183.39,120.32,116.20,5.6954
164,241.00,389.00,10.0499,12.6491,12.8062,11.8351,184.92,114.15,135.63,7.9706
165,271.00,485.00,12.0000,12.0416,13.0000,12.3472,192.92,131.63,112.62,6.0501
166,454.00,414.00,11.1803,17.4929,19.0000,15.8911,248.30,147.53,153.43,5.5986
167,413.00,223.00,8.4853,11.4018,13.4536,11.1136,173.65,172.87,93.01,7.3436
168,110.00,454.00,11.1803,12.0416,12.8062,12.0094,187.65,121.33,114.78,5.7785
169,157.00,414.00,10.1980,17.2627,19.2354,15.5654,243.21,111.32,177.66,5.2489
170,422.00,158.00,13.0384,14.7648,14.8661,14.2231,222.24,85.83,170.20,6.0156
171,507.00,306.00,9.0000,12.0416,19.0000,13.3472,208.55,94.76,90.00,6.6129
172,465.00,468.00,12.0830,12.1655,13.4536,12.5674,196.37,123.91,113.57,5.7679
173,30.00,77.00,7.0711,13.9284,14.5602,11.8532,185.21,113.96,119.05,6.9895
174,39.00,448.00,10.8167,11.0454,12.5300,11.4640,179.12,118.50,117.70,5.9782
175,337.00,287.00,7.2111,13.0384,14.4222,11.5572,180.58,91.22,90.00,7.2436
176,177.00,503.00,8.9443,12.0830,12.1655,11.0643,172.88,92.12,143.97,5.9846
177,419.00,476.00,12.0416,13.0384,13.6015,12.8938,201.47,142.77,114.53,5.5380
178,82.00,493.00,11.6619,12.6491,13.0384,12.4498,194.53,130.60,116.57,6.2404
179,253.00,393.00,12.6491,14.3178,14.8661,13.9443,217.88,83.66,178.78,7.0384
180,403.00,49.00,13.0384,13.4536,15.5563,14.0161,219.00,80.48,102.53,6.8798
181,6.00,354.00,11.0454,13.0000,15.5242,13.1898,206.09,162.57,80.26,5.2566
182,231.00,499.00,10.6301,10.7703,13.3417,11.5807,180.95,117.01,118.19,5.7512
183,448.00,455.00,12.0830,12.8062,13.1529,12.6807,198.14,116.90,123.19,5.5391
184,477.00,502.00,12.0830,13.4536,14.0000,13.1789,205.92,66.43,155.56,5.4584
185,451.00,263.00,13.1529,15.6205,16.1245,14.9660,233.84,138.55,69.00,6.1456
186,159.00,490.00,11.6619,13.1529,16.7631,13.8593,216.55,112.22,166.39,6.0713
187,23.00,416.00,15.1327,18.0278,19.1050,17.4218,272.22,78.15,166.40,5.9687
188,47.00,273.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,6.8534
189,21.00,435.00,10.8167,12.1655,18.2483,13.7435,214.74,114.23,65.77,6.1718
190,9.00,187.00,10.4403,12.0830,19.3132,13.9455,217.90,138.86,85.45,6.4726
191,450.00,502.00,11.1803,13.0000,14.1421,12.7742,199.60,153.43,108.43,5.3239
192,429.00,462.00,10.8167,13.3417,14.0357,12.7313,198.93,133.32,127.78,5.4404
193,496.00,327.00,11.0454,13.0384,15.0000,13.0279,203.56,127.67,42.06,5.7571
194,23.00,220.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,111.80,5.7203
195,380.00,32.00,13.4536,14.4222,14.8661,14.2473,222.61,104.32,174.26,6.5533
196,12.00,323.00,11.4018,11.4018,13.0384,11.9473,186.68,126.87,132.27,5.8341
197,18.00,476.00,11.1803,13.0384,14.1421,12.7870,199.80,120.96,124.70,6.3313
198,273.00,385.00,14.3178,16.1555,16.7631,15.7455,246.02,87.03,97.42,7.9881
199,502.00,22.00,15.8114,16.0312,17.0880,16.3102,254.85,51.73,165.86,5.6359
200,392.00,459.00,7.6158,9.4868,13.0000,10.0342,156.78,94.76,45.82,6.2883
201,483.00,211.00,14.0357,16.1245,16.6433,15.6012,243.77,86.96,151.35,6.9517
202,76.00,431.00,11.1803,13.1529,13.4536,12.5956,196.81,125.31,111.45,5.4054
203,93.00,442.00,9.8489,12.1655,12.2066,11.4070,178.23,123.42,121.05,5.4889
204,435.00,453.00,10.8167,11.4018,13.1529,11.7905,184.23,131.05,114.94,5.3631
205,463.00,316.00,11.6619,12.0416,12.2066,11.9700,187.03,116.20,114.04,6.2963
206,344.00,273.00,8.0623,9.4340,13.6015,10.3659,161.97,177.74,83.72,7.3497
207,287.00,497.00,11.1803,11.3137,12.6491,11.7144,183.04,71.57,171.87,5.6145
208,503.00,116.00,8.9443,10.7703,15.0000,11.5715,180.81,131.63,169.70,5.8353
209,482.00,285.00,11.0454,12.8062,18.0278,13.9598,218.12,123.47,171.63,4.8936
210,222.00,446.00,11.0454,11.3137,18.2483,13.5358,211.50,129.81,85.73,5.5266
211,436.00,422.00,10.1980,13.4164,14.3178,12.6441,197.56,164.74,89.22,5.5163
212,489.00,228.00,10.6301,17.2627,17.8885,15.2605,238.44,58.82,112.25,6.0608
213,140.00,499.00,10.6301,11.7047,13.0384,11.7911,184.24,118.83,126.79,5.7927
214,198.00,474.00,11.4018,12.1655,12.3693,11.9789,187.17,118.41,128.09,5.8002
215,439.00,405.00,10.2956,15.5242,17.2627,14.3608,224.39,104.12,50.94,6.4139
216,73.00,181.00,13.1529,13.9284,17.2627,14.7813,230.96,29.78,91.26,7.2834
217,464.00,295.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,5.4425
218,15.00,444.00,10.8167,11.0000,12.0830,11.2999,176.56,123.69,121.87,6.1553
219,445.00,16.00,5.3852,13.4164,13.6015,10.8010,168.77,94.76,128.90,6.9394
220,486.00,246.00,11.1803,12.2066,14.1421,12.5097,195.46,135.30,124.70,5.3394
221,10.00,11.00,9.2195,11.7047,12.5300,11.1514,174.24,119.42,101.99,5.8444
222,254.00,471.00,12.1655,12.6491,12.8062,12.5403,195.94,117.90,119.20,5.8595
223,53.00,481.00,11.1803,12.0416,12.5300,11.9173,186.21,111.80,124.82,5.4108
224,234.00,478.00,10.7703,12.3693,13.0384,12.0594,188.43,125.84,125.73,5.7473
225,147.00,360.00,12.5300,13.4164,15.5563,13.8342,216.16,87.95,73.61,7.4773
226,21.00,240.00,10.4403,12.2066,13.0384,11.8951,185.86,128.31,111.10,5.7917
227,410.00,308.00,12.1655,12.5300,13.0384,12.5780,196.53,128.07,113.01,4.8230
228,397.00,425.00,15.2971,16.2788,17.1172,16.2310,253.61,143.82,161.98,6.0031
229,443.00,11.00,5.3852,13.4164,14.8661,11.2225,175.35,138.37,64.08,7.0960
230,215.00,486.00,11.1803,12.2066,12.3693,11.9187,186.23,118.44,130.60,5.6862
231,377.00,333.00,10.7703,11.6619,13.0384,11.8235,184.74,127.23,116.20,5.8020
232,244.00,502.00,13.0384,13.3417,20.6155,15.6652,244.77,109.48,34.70,5.6330
233,325.00,295.00,12.2066,13.6015,14.3178,13.3753,208.99,178.96,100.22,7.1838
234,471.00,286.00,11.0454,11.1803,11.4018,11.2092,175.14,111.37,133.07,5.2075
235,4.00,269.00,17.0000,17.6918,20.0000,18.2306,284.85,70.78,61.93,4.7309
236,290.00,477.00,10.6301,12.6491,16.1245,13.1346,205.23,120.38,101.44,5.3432
237,467.00,383.00,15.1327,16.4012,17.1172,16.2171,253.39,60.03,179.12,7.0319
238,346.00,414.00,14.3178,14.3178,18.0278,15.5545,243.04,167.32,44.22,7.0774
239,12.00,167.00,8.2462,11.6619,12.2066,10.7049,167.26,106.93,139.03,6.5012
240,35.00,468.00,10.4403,11.1803,12.1655,11.2621,175.97,153.00,97.24,5.7726
241,294.00,340.00,16.5529,17.0880,18.0278,17.2229,269.11,175.54,58.71,8.9202
242,107.00,475.00,12.0416,12.0830,12.8062,12.3103,192.35,119.21,123.90,5.9938
243,111.00,435.00,10.8167,13.6015,14.1421,12.8534,200.83,129.21,131.82,5.0392
244,31.00,140.00,11.3137,12.0416,12.3693,11.9082,186.07,139.76,120.96,6.7917
245,138.00,411.00,16.6433,17.1172,19.2354,17.6653,276.02,63.97,113.76,4.6054
246,322.00,501.00,9.4340,10.4403,11.6619,10.5121,164.25,105.31,178.96,5.5995
247,26.00,114.00,10.0000,12.0416,14.1421,12.0612,188.46,175.24,81.87,6.1325
248,6.00,177.00,10.4403,11.6619,16.1245,12.7422,199.10,132.34,103.05,5.7803
249,233.00,399.00,12.8062,15.2315,15.6525,14.5634,227.55,164.54,77.91,7.6421
250,35.00,272.00,11.6619,12.0416,12.6491,12.1175,189.34,116.20,130.60,6.2161
251,37.00,252.00,10.0000,11.4018,12.1655,11.1891,174.83,127.88,117.41,5.8960
252,127.00,466.00,12.0830,12.8062,19.1050,14.6648,229.14,116.90,30.45,5.8315
253,478.00,416.00,12.8062,12.8062,14.1421,13.2515,207.06,77.32,96.34,5.2968
254,117.00,496.00,10.7703,11.4018,13.0000,11.7240,183.19,120.32,111.80,5.7958
255,31.00,506.00,6.3246,16.4924,17.0000,13.2723,207.38,32.47,43.49,5.1634
256,484.00,266.00,11.0000,13.4536,18.0278,14.1605,221.26,131.99,176.82,5.1119
257,57.00,118.00,11.0454,16.0312,17.0294,14.7020,229.72,171.23,135.43,5.8614
258,389.00,395.00,13.4164,15.0333,15.8114,14.7537,230.53,149.62,81.87,5.6050
259,432.00,442.00,11.4018,11.6619,15.1327,12.7321,198.94,133.78,112.85,5.2875
260,107.00,422.00,12.1655,13.0384,13.6015,12.9351,202.11,84.94,172.36,5.1520
261,227.00,489.00,10.7703,12.3693,13.0384,12.0594,188.43,125.84,125.73,5.7333
262,124.00,402.00,16.6433,17.8885,18.1108,17.5475,274.18,59.30,129.08,5.3882
263,54.00,360.00,11.1803,17.0000,18.0278,15.4027,240.67,54.64,113.39,4.7841
264,388.00,378.00,13.9284,14.1421,17.0294,15.0333,234.90,119.17,162.33,6.4204
265,59.00,419.00,10.8167,12.1655,13.4536,12.1453,189.77,133.15,104.32,5.8061
266,6.00,22.00,10.0499,11.7047,13.0000,11.5849,181.01,154.31,84.29,5.4956
267,16.00,128.00,10.6301,12.0000,13.1529,11.9277,186.37,131.19,130.07,6.1999
268,54.00,223.00,11.0454,16.2788,16.6433,14.6558,229.00,137.70,117.54,7.5524
269,446.00,287.00,10.0000,12.0416,13.0384,11.6933,182.71,131.63,110.66,4.9829
270,41.00,427.00,9.2195,12.8062,17.0294,13.0184,203.41,116.13,105.90,7.2692
271,384.00,255.00,8.6023,14.2127,15.0000,12.6050,196.95,105.17,178.67,7.1889
272,44.00,315.00,11.1803,12.0416,12.0830,11.7683,183.88,105.07,145.25,6.8033
273,11.00,342.00,11.6619,13.0000,13.6015,12.7545,199.29,126.42,138.07,5.4604
274,500.00,135.00,9.2195,11.4018,13.4536,11.3583,177.47,78.48,178.61,5.3717
275,82.00,267.00,13.8924,16.2788,17.0000,15.7238,245.68,72.77,177.82,6.4899
276,35.00,490.00,11.6619,12.3693,13.0384,12.3565,193.07,135.00,116.57,5.5779
277,468.00,446.00,12.0416,12.7279,13.4164,12.7286,198.89,130.24,121.33,5.6458
278,306.00,379.00,13.9284,15.2643,16.4924,15.2284,237.94,127.35,54.93,7.4231
279,99.00,485.00,11.1803,12.0830,12.8062,12.0232,187.86,124.75,118.35,5.6327
280,34.00,292.00,11.1803,12.3693,12.5300,12.0265,187.91,130.60,124.82,6.3890
281,57.00,439.00,10.1980,12.2066,12.2066,11.5371,180.27,113.68,136.30,5.8466
282,453.00,246.00,15.1327,15.6525,17.0000,15.9284,248.88,124.16,110.48,6.4151
283,486.00,426.00,10.4403,12.8062,14.2127,12.4864,195.10,145.36,112.59,5.2795
284,46.00,295.00,9.4868,12.3693,12.5300,11.4620,179.09,122.47,132.95,6.6105
285,164.00,352.00,11.7047,11.7047,14.1421,12.5172,195.58,140.03,118.11,6.7405
286,34.00,241.00,10.8167,11.4018,13.0384,11.7523,183.63,131.05,119.29,5.6459
287,71.00,472.00,11.6619,11.7047,13.0384,12.1350,189.61,129.05,116.57,5.7603
288,24.00,346.00,12.3693,13.0000,13.6015,12.9903,202.97,171.42,86.93,5.7472
289,274.00,464.00,12.0416,12.0416,12.0830,12.0554,188.37,126.87,119.21,6.0392
290,350.00,506.00,10.6301,12.0000,17.8885,13.5062,211.03,131.19,67.75,4.2663
291,421.00,211.00,10.8167,14.4222,15.2315,13.4901,210.78,90.00,123.11,7.7856
292,470.00,426.00,11.1803,12.8062,13.0384,12.3417,192.84,118.35,132.78,5.5857
