Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
26,14.00,763.00,22.4722,26.0768,39.0512,29.2001,228.13,115.25,35.21,0.4721
27,445.00,710.00,24.6982,25.1794,26.2488,25.3754,198.25,128.60,107.88,0.4870
28,703.00,864.00,24.1868,25.0000,25.0000,24.7289,193.19,119.74,113.39,0.4639
29,206.00,865.00,24.1868,25.2389,27.0185,25.4814,199.07,116.57,121.87,0.4847
30,68.00,381.00,23.6008,25.0000,26.0768,24.8926,194.47,106.75,130.78,0.4955
31,565.00,694.00,23.7065,25.2389,27.2947,25.4134,198.54,118.66,126.07,0.4528
32,956.00,348.00,24.4131,25.0000,26.0000,25.1377,196.39,108.14,124.99,0.4739
33,624.00,41.00,24.7588,25.5539,27.0740,25.7956,201.53,106.06,129.13,0.4721
34,523.00,712.00,24.6982,25.0200,26.6271,25.4484,198.82,119.47,113.95,0.4553
35,128.00,863.00,23.8537,25.4951,26.0768,25.1419,196.42,121.42,127.42,0.4789
36,399.00,850.00,24.1868,25.0000,25.0200,24.7356,193.25,113.39,122.04,0.5092
37,181.00,564.00,24.0000,24.6982,25.8070,24.8351,194.02,121.76,125.54,0.4621
38,238.00,1010.00,24.1868,25.0000,40.0125,29.7331,232.29,119.74,84.31,0.4635
39,187.00,401.00,23.7065,26.9258,27.0740,25.9021,202.36,121.03,121.88,0.4581
40,700.00,906.00,23.3238,24.0208,25.8070,24.3839,190.50,123.35,113.50,0.4831
41,782.00,869.00,23.8537,24.5967,26.0000,24.8168,193.88,120.41,123.02,0.4799
42,816.00,930.00,21.9545,24.8395,27.0185,24.6042,192.22,109.83,122.19,0.4485
43,334.00,646.00,21.9317,24.1661,28.0179,24.7052,193.01,131.33,112.18,0.4843
44,455.00,817.00,27.2947,35.8469,35.9026,33.0147,257.93,141.43,138.68,0.4801
45,391.00,1013.00,23.3238,27.0185,42.0119,30.7847,240.51,118.84,29.60,0.4633
46,67.00,421.00,25.5539,25.8070,27.0000,26.1203,204.06,113.88,120.58,0.4640
47,289.00,789.00,22.8254,25.2389,27.1662,25.0768,195.91,117.50,125.15,0.4304
48,874.00,469.00,24.6982,25.0599,26.1725,25.3102,197.74,119.63,128.34,0.4427
49,742.00,26.00,22.8035,23.7065,26.0192,24.1764,188.88,114.48,125.67,0.4597
50,147.00,423.00,22.6716,25.0799,27.2947,25.0154,195.43,136.00,110.13,0.4460
51,796.00,466.00,22.8254,24.6982,25.3180,24.2805,189.69,119.43,127.90,0.4271
52,590.00,839.00,24.6982,25.5539,27.0740,25.7753,201.37,117.66,117.52,0.4631
53,878.00,308.00,23.3452,25.2389,26.0192,24.8678,194.28,103.05,131.06,0.4735
54,488.00,691.00,24.1661,26.0192,26.0768,25.4207,198.60,116.65,123.08,0.4558
55,266.00,402.00,24.1868,25.2389,27.0000,25.4752,199.03,116.57,119.74,0.4732
56,739.00,244.00,14.4222,27.0185,38.0526,26.4978,207.01,121.57,143.30,0.4523
57,787.00,786.00,23.8537,24.1661,26.0000,24.6733,192.76,122.53,123.02,0.4497
58,859.00,874.00,23.3238,25.8070,28.2843,25.8050,201.60,113.50,129.09,0.4506
59,868.00,591.00,24.8395,25.8070,26.0768,25.5744,199.80,104.36,134.50,0.4112
60,44.00,946.00,23.8537,25.8070,28.0179,25.8928,202.29,111.44,125.07,0.4701
61,107.00,400.00,24.8395,25.0000,25.8070,25.2155,197.00,130.10,104.36,0.4710
62,471.00,893.00,25.8070,26.0768,26.4197,26.1012,203.92,129.94,114.99,0.4668
63,65.00,463.00,25.0000,25.0799,25.8070,25.2956,197.62,122.30,107.59,0.4348
64,214.00,703.00,23.3238,25.5539,28.0000,25.6259,200.20,118.46,120.96,0.4463
65,62.00,586.00,24.1868,26.0768,27.0740,25.7792,201.40,117.78,123.98,0.4405
66,162.00,56.00,22.0227,25.0599,27.1662,24.7496,193.36,111.92,135.81,0.4241
67,846.00,208.00,23.3238,24.0832,24.2074,23.8715,186.50,116.20,110.75,0.4209
68,696.00,987.00,24.0832,24.6982,25.0000,24.5938,192.14,126.52,122.11,0.4209
69,820.00,847.00,25.0799,25.4558,25.4951,25.3436,198.00,139.57,110.99,0.4293
70,314.00,63.00,23.6008,26.0768,26.4008,25.3595,198.12,130.78,106.31,0.4599
71,370.00,624.00,25.0000,26.0000,28.0179,26.3393,205.78,126.87,108.31,0.4336
72,104.00,524.00,24.2074,24.6982,28.0179,25.6412,200.32,109.95,130.34,0.4260
73,565.00,376.00,23.7065,23.8537,26.0000,24.5201,191.56,119.33,117.65,0.4205
74,743.00,805.00,25.0200,26.1725,26.4197,25.8707,202.12,131.16,121.77,0.4535
75,328.00,729.00,21.9545,26.1725,26.6271,24.9180,194.67,126.65,115.64,0.4316
76,257.00,563.00,24.0000,24.4131,24.6982,24.3704,190.39,124.99,121.76,0.4282
77,421.00,283.00,21.4709,23.3238,23.5372,22.7773,177.95,121.28,130.02,0.4080
78,597.00,563.00,24.8395,25.8070,27.2947,25.9804,202.97,104.36,138.53,0.3982
79,267.00,360.00,23.8537,24.6982,26.0192,24.8570,194.20,115.22,125.23,0.4685
80,240.00,59.00,26.0768,26.9258,27.8029,26.9352,210.43,116.20,123.30,0.4432
81,174.00,119.00,24.0832,25.5539,28.0713,25.9028,202.37,107.79,135.72,0.4424
82,964.00,974.00,21.9545,25.0000,25.2389,24.0645,188.00,120.07,116.24,0.4521
83,894.00,250.00,20.6155,25.4951,39.1152,28.4086,221.94,115.35,145.30,0.3918
84,183.00,524.00,23.0217,24.6982,26.0192,24.5797,192.03,113.86,122.18,0.4403
85,53.00,783.00,22.8035,25.0799,27.0185,24.9673,195.06,118.63,125.75,0.4554
86,217.00,926.00,23.6008,25.1794,25.5539,24.7780,193.58,133.23,113.04,0.4180
87,658.00,102.00,25.0000,25.0200,25.5539,25.1913,196.81,129.16,112.55,0.4240
88,201.00,79.00,22.4722,25.5539,27.0185,25.0149,195.43,117.15,124.40,0.4084
89,621.00,981.00,26.0192,26.1725,27.2947,26.4955,207.00,135.65,116.24,0.4466
90,660.00,1003.00,21.6333,26.0768,39.3954,29.0352,226.84,128.09,32.35,0.4166
91,155.00,219.00,23.3238,26.6271,29.0172,26.3227,205.65,114.75,122.94,0.4608
92,53.00,743.00,25.0000,25.0799,26.0768,25.3856,198.32,122.30,110.66,0.4290
93,940.00,753.00,24.5967,24.5967,26.0000,25.0645,195.82,126.87,116.57,0.4408
94,120.00,118.00,23.7065,24.6982,25.0799,24.4949,191.37,120.59,122.22,0.4277
95,602.00,715.00,26.0000,26.1725,27.2947,26.4891,206.95,136.55,118.44,0.4165
96,872.00,508.00,23.4307,24.6982,26.0192,24.7161,193.09,108.43,127.60,0.4096
97,411.00,602.00,25.0200,25.2389,26.9258,25.7282,201.00,121.40,123.62,0.4411
98,911.00,451.00,25.3180,25.8070,26.6271,25.9173,202.48,116.45,133.38,0.4158
99,679.00,522.00,23.3238,24.4131,27.0000,24.9123,194.63,114.04,120.96,0.4046
100,648.00,339.00,22.8254,24.2074,26.0000,24.3443,190.19,112.90,118.81,0.3953
101,831.00,527.00,24.0208,24.6982,25.0000,24.5730,191.98,124.15,124.48,0.4089
102,952.00,473.00,22.8254,24.1868,26.0000,24.3374,190.14,121.44,118.81,0.3861
103,295.00,626.00,23.7065,26.0768,28.0713,25.9516,202.75,119.88,121.73,0.4495
104,864.00,709.00,24.2074,25.5539,27.1662,25.6425,200.33,111.13,121.95,0.4305
105,930.00,92.00,23.7065,24.2074,27.0185,24.9775,195.14,114.06,119.77,0.4303
106,513.00,834.00,23.6008,25.1794,25.9422,24.9075,194.59,119.54,116.06,0.4433
107,899.00,853.00,24.2074,24.6982,25.0000,24.6352,192.46,109.95,128.29,0.4145
108,192.00,243.00,23.4307,25.3180,28.0179,25.5889,199.91,138.90,105.37,0.4665
109,828.00,646.00,23.0217,25.0000,26.8328,24.9515,194.93,124.38,119.05,0.3907
110,486.00,371.00,24.1868,24.2074,28.0713,25.4885,199.13,111.96,123.83,0.3861
111,88.00,239.00,23.8537,25.2389,27.0185,25.3704,198.21,113.29,125.14,0.4080
112,891.00,71.00,23.3238,24.0208,24.7588,24.0345,187.77,123.35,105.67,0.4178
113,401.00,810.00,23.8537,24.0832,25.2389,24.3919,190.56,127.79,113.29,0.3944
114,898.00,172.00,19.8494,39.0128,40.4969,33.1197,258.75,39.45,81.99,0.3742
115,775.00,85.00,22.6716,25.0000,26.4197,24.6971,192.95,138.58,101.95,0.4078
116,836.00,406.00,23.8537,25.0000,25.0799,24.6445,192.54,110.11,127.60,0.3963
117,313.00,103.00,24.4131,25.1794,25.8070,25.1331,196.35,131.83,109.47,0.4337
118,96.00,946.00,24.6982,39.0512,42.5441,35.4312,276.81,151.18,87.82,0.3670
119,69.00,341.00,24.4131,25.0000,26.0000,25.1377,196.39,108.14,124.99,0.4112
120,605.00,360.00,24.2074,27.0185,27.2947,26.1735,204.48,102.72,136.72,0.3944
121,947.00,891.00,21.4709,23.8537,37.1214,27.4820,214.70,95.27,32.39,0.4065
122,887.00,1012.00,25.0000,26.6271,42.7200,31.4490,245.70,124.29,32.57,0.4343
123,262.00,483.00,23.6008,26.0768,27.2029,25.6269,200.21,130.78,107.59,0.4376
124,684.00,361.00,24.4131,25.0799,27.7849,25.7593,201.24,129.57,114.75,0.3948
125,624.00,943.00,24.2074,24.8395,26.0768,25.0412,195.63,101.61,132.69,0.3933
126,18.00,36.00,22.8254,25.0799,38.0526,28.6526,223.85,123.38,31.82,0.3907
127,835.00,485.00,23.0217,24.5967,28.0179,25.2121,196.97,119.05,126.43,0.3923
128,173.00,764.00,23.7065,24.1868,25.0000,24.2978,189.83,122.61,117.65,0.4019
129,243.00,279.00,23.8537,26.0000,26.0192,25.2910,197.59,124.36,125.23,0.4458
130,298.00,501.00,22.0227,24.1868,25.5539,23.9211,186.88,122.35,117.98,0.4284
131,682.00,402.00,24.8395,25.1794,26.4008,25.4732,199.01,136.94,102.60,0.3972
132,610.00,278.00,24.8395,25.8070,28.0179,26.2214,204.85,104.36,128.06,0.4015
133,358.00,913.00,24.6982,26.0768,26.0768,25.6173,200.13,126.16,115.77,0.4049
134,789.00,969.00,23.7065,23.8537,26.0192,24.5265,191.61,119.33,115.44,0.3828
135,743.00,846.00,22.2036,25.0799,26.4197,24.5677,191.94,121.26,114.69,0.4236
136,752.00,686.00,25.8070,26.0000,26.9258,26.2443,205.03,125.54,113.13,0.3987
137,111.00,281.00,26.0192,26.4197,26.9258,26.4549,206.68,117.27,123.53,0.4086
138,668.00,843.00,23.0868,23.2594,23.4307,23.2590,181.71,120.43,124.84,0.4150
139,159.00,1007.00,26.0192,41.0122,42.0595,36.3636,284.09,93.60,30.60,0.4024
140,80.00,96.00,25.0000,25.0799,26.2488,25.4429,198.77,131.44,102.77,0.4366
141,32.00,277.00,24.0000,24.0832,28.3019,25.4617,198.92,131.63,122.01,0.4266
142,409.00,10.00,22.0227,29.0689,37.1214,29.4043,229.72,125.53,34.84,0.4170
143,278.00,423.00,20.0250,24.1868,38.0000,27.4039,214.09,116.88,92.86,0.4300
144,494.00,557.00,28.6356,37.6563,37.9473,34.7464,271.46,178.62,96.34,0.3757
145,718.00,502.00,23.8537,25.0000,26.0768,24.9768,195.13,123.02,114.50,0.3860
146,560.00,459.00,24.4131,26.0768,26.1725,25.5541,199.64,112.54,131.57,0.3902
147,161.00,97.00,23.0217,25.5539,28.0000,25.5252,199.42,115.04,124.38,0.4161
148,196.00,462.00,23.0217,29.0000,40.0500,30.6906,239.77,124.38,148.48,0.3889
149,770.00,165.00,24.0208,24.7588,27.7308,25.5035,199.25,135.75,113.26,0.4160
150,748.00,765.00,24.6982,25.0000,28.0000,25.8994,202.34,111.37,121.76,0.4128
151,822.00,805.00,24.0832,25.1794,28.8444,26.0357,203.40,138.48,104.68,0.4114
152,713.00,664.00,23.0868,25.5539,26.2488,24.9632,195.02,125.55,125.39,0.3834
153,733.00,186.00,23.3238,23.8537,25.3180,24.1652,188.79,116.01,130.05,0.4172
154,715.00,581.00,23.6008,26.0768,26.9258,25.5345,199.49,121.99,112.29,0.3870
155,711.00,624.00,22.2036,26.9072,27.5862,25.5657,199.73,124.22,141.30,0.3958
156,990.00,794.00,25.6125,27.0185,41.0122,31.2144,243.86,102.35,142.74,0.4004
157,528.00,313.00,21.6333,23.7065,27.2947,24.2115,189.15,118.66,115.26,0.3968
158,782.00,709.00,16.0000,25.4558,29.6985,23.7181,185.30,135.00,135.00,0.4130
159,21.00,866.00,24.6982,26.0000,39.0128,29.9037,233.62,121.76,30.29,0.3851
160,164.00,280.00,22.4722,28.0713,39.0512,29.8649,233.32,118.19,144.79,0.3791
161,750.00,85.00,25.0000,25.5539,38.1182,29.5574,230.92,120.58,85.49,0.3781
162,511.00,876.00,23.6008,24.5967,25.3180,24.5052,191.45,117.05,117.29,0.4172
163,162.00,358.00,23.6008,25.0799,39.0000,29.2269,228.34,130.96,36.38,0.3729
164,599.00,520.00,23.4307,25.5539,27.0185,25.3344,197.92,109.62,127.68,0.3703
165,258.00,909.00,24.1868,25.6125,41.1096,30.3030,236.74,111.60,146.07,0.3902
166,6.00,967.00,23.2594,24.1661,39.1152,28.8469,225.37,130.09,32.07,0.4346
167,545.00,36.00,24.0416,25.0799,25.2389,24.7868,193.65,130.43,101.31,0.4037
168,360.00,872.00,22.4722,26.9258,27.1662,25.5214,199.39,116.40,128.62,0.3648
169,858.00,269.00,23.1948,26.0000,26.0768,25.0905,196.02,164.81,115.04,0.4062
170,505.00,917.00,21.0238,24.4131,25.4951,23.6440,184.72,127.72,129.09,0.3995
171,815.00,328.00,22.0907,23.7697,24.0416,23.3007,182.04,107.05,140.19,0.3464
172,851.00,989.00,25.4951,25.8070,27.0185,26.1069,203.96,118.90,113.44,0.3920
173,558.00,919.00,22.4722,25.1794,25.2389,24.2968,189.82,115.43,114.03,0.3902
174,936.00,192.00,25.2389,40.0000,41.3401,35.5263,277.55,146.31,91.54,0.3474
175,339.00,748.00,21.9545,25.0200,40.0125,28.9957,226.53,117.78,148.50,0.3556
176,39.00,988.00,23.0000,24.8395,28.4253,25.4216,198.61,130.10,129.29,0.3946
177,456.00,534.00,23.3452,32.3883,35.0571,30.2635,236.43,124.38,140.01,0.3853
178,168.00,844.00,22.8254,25.2389,27.0185,25.0276,195.53,117.50,120.93,0.4123
179,170.00,197.00,26.0000,26.0768,26.6271,26.2346,204.96,122.47,124.29,0.4005
180,305.00,301.00,22.0000,25.8070,26.2488,24.6853,192.85,125.54,130.36,0.3918
181,945.00,549.00,23.0217,24.2074,24.5967,23.9420,187.05,130.78,114.08,0.3902
182,682.00,482.00,22.8254,24.6982,29.0172,25.5136,199.33,119.43,120.79,0.3772
183,40.00,461.00,23.3238,25.0799,25.8070,24.7369,193.26,125.54,113.50,0.3707
184,109.00,743.00,24.0832,26.6271,39.1152,29.9418,233.92,119.52,80.84,0.3726
185,871.00,894.00,23.3238,27.0740,35.2278,28.5419,222.98,116.73,142.52,0.3537
186,602.00,440.00,24.4131,24.6982,28.1603,25.7572,201.23,113.25,118.88,0.3831
187,532.00,538.00,29.1548,39.0128,41.1096,36.4257,284.58,82.63,100.09,0.3157
188,651.00,563.00,23.8537,40.0125,41.0122,34.9595,273.12,148.41,34.42,0.3254
189,97.00,37.00,25.5539,27.0185,39.0000,30.5241,238.47,122.70,149.42,0.3824
190,59.00,925.00,21.9317,25.8070,40.1123,29.2837,228.78,101.31,47.44,0.3896
191,225.00,462.00,21.9545,24.4131,29.0000,25.1225,196.27,114.94,120.07,0.3713
192,808.00,190.00,24.4131,26.0000,27.7849,26.0660,203.64,124.99,114.75,0.3897
193,877.00,731.00,25.5539,28.1603,38.1182,30.6108,239.15,114.46,153.93,0.3573
194,945.00,73.00,23.2594,24.2074,36.3593,27.9421,218.30,116.25,146.97,0.3826
195,23.00,563.00,23.4307,24.1868,39.0512,28.8896,225.70,110.45,36.87,0.3996
196,670.00,804.00,20.3961,24.6982,25.2389,23.4444,183.16,133.07,112.38,0.4271
197,166.00,886.00,24.1661,25.5539,27.0000,25.5733,199.79,124.98,114.44,0.4090
198,949.00,34.00,22.8035,24.1868,32.4500,26.4801,206.88,112.38,94.18,0.4177
199,437.00,224.00,36.0139,38.4708,39.2046,37.8964,296.07,63.69,175.74,0.3238
200,1011.00,114.00,21.9545,22.6274,40.7063,28.4294,222.10,104.93,32.11,0.4114
201,223.00,503.00,22.8254,25.5539,27.0000,25.1264,196.30,120.61,118.81,0.4127
202,185.00,743.00,24.1868,24.1868,28.0713,25.4816,199.08,120.51,115.66,0.3628
203,732.00,143.00,24.7588,25.0200,26.9258,25.5682,199.75,135.65,105.31,0.4105
204,180.00,603.00,22.8035,25.4951,27.1662,25.1549,196.52,116.57,134.22,0.4112
205,502.00,133.00,23.6008,24.0832,25.0599,24.2480,189.44,121.62,115.01,0.3981
206,902.00,951.00,15.8114,26.0192,39.0000,26.9435,210.50,106.23,161.57,0.4022
207,325.00,162.00,21.0950,23.6008,39.0512,27.9157,218.09,112.19,34.37,0.3914
208,486.00,872.00,25.3180,25.8070,26.2488,25.7913,201.49,116.45,139.45,0.3927
209,291.00,748.00,23.3238,24.5967,27.0185,24.9797,195.15,122.47,123.08,0.3428
210,732.00,441.00,20.2485,38.0000,39.4462,32.5649,254.41,147.09,87.56,0.3312
211,24.00,358.00,25.4951,27.6586,37.4833,30.2124,236.03,91.22,38.97,0.3991
212,753.00,47.00,23.7065,27.0185,38.1182,29.6144,231.36,119.77,147.84,0.3673
213,928.00,950.00,23.8537,26.0192,26.4008,25.4246,198.63,125.23,122.35,0.4122
214,865.00,110.00,22.8254,23.0000,24.2074,23.3443,182.38,118.81,112.90,0.3778
215,74.00,607.00,24.1868,26.0192,37.3363,29.1808,227.97,117.54,142.56,0.3550
216,574.00,479.00,24.4131,40.0500,42.0000,35.4877,277.25,142.15,34.99,0.3336
217,58.00,19.00,21.2132,26.3059,38.0526,28.5239,222.84,143.75,41.99,0.3850
218,798.00,345.00,23.0217,24.0416,25.0000,24.0211,187.66,132.51,129.36,0.3698
219,1008.00,195.00,27.2029,39.1152,39.6611,35.3264,275.99,148.37,87.66,0.3706
220,503.00,94.00,23.0868,23.8537,25.8070,24.2492,189.45,127.99,120.57,0.3997
221,1020.00,593.00,25.0200,38.1182,46.0435,36.3939,284.33,2.22,57.91,0.3918
222,302.00,384.00,22.2036,23.0217,26.6271,23.9508,187.12,132.15,116.52,0.4150
223,914.00,792.00,24.6982,39.0000,40.4969,34.7317,271.34,21.37,144.28,0.3649
224,53.00,136.00,24.0832,25.0799,25.9422,25.0351,195.59,127.06,110.81,0.3914
225,41.00,113.00,23.6008,25.9422,26.1725,25.2385,197.18,116.06,132.97,0.4077
226,192.00,278.00,22.6716,24.1868,28.0713,24.9766,195.13,108.83,135.51,0.4088
227,50.00,176.00,24.5967,25.5539,26.1725,25.4410,198.76,122.86,109.98,0.3616
228,379.00,768.00,24.0208,25.8070,40.0500,29.9593,234.06,123.15,95.25,0.3347
229,239.00,402.00,22.6716,25.4951,27.0000,25.0556,195.75,113.02,131.42,0.3859
230,367.00,936.00,23.0217,24.6982,36.0139,27.9113,218.06,108.88,90.90,0.3631
231,429.00,86.00,22.0227,26.4008,27.0185,25.1473,196.46,115.90,131.59,0.4165
232,456.00,773.00,24.4131,25.0599,39.8121,29.7617,232.51,116.40,99.71,0.3658
233,158.00,137.00,24.0832,26.0768,27.0740,25.7447,201.13,105.90,135.87,0.3950
234,902.00,131.00,25.2389,39.9625,40.0125,35.0713,273.99,155.39,35.12,0.3387
235,488.00,331.00,24.6982,25.0200,25.5539,25.0907,196.02,124.05,117.66,0.3739
236,772.00,384.00,24.1868,26.4197,40.1123,30.2396,236.25,112.35,92.84,0.3356
237,698.00,337.00,26.0192,27.7849,35.1283,29.6441,231.59,118.05,87.30,0.3261
238,136.00,925.00,24.1661,39.1152,40.0125,34.4313,268.99,28.84,154.12,0.3693
239,978.00,692.00,25.8070,26.0192,26.0768,25.9677,202.87,123.34,111.99,0.3841
240,771.00,462.00,25.3180,27.7849,36.0139,29.7056,232.07,111.17,97.50,0.3461
241,10.00,197.00,29.0172,40.1123,42.0476,37.0591,289.52,92.31,89.25,0.3689
242,2.00,400.00,28.0713,43.4166,45.1774,38.8885,303.82,33.01,23.61,0.3913
243,539.00,117.00,23.1948,24.8395,25.2389,24.4244,190.82,122.67,131.12,0.4069
244,883.00,570.00,22.8254,25.8070,26.0768,24.9031,194.56,115.65,123.21,0.3569
245,344.00,321.00,23.6008,24.0208,25.2389,24.2868,189.74,124.00,109.93,0.3907
246,814.00,110.00,21.4009,25.0599,26.0768,24.1792,188.90,113.98,131.80,0.3568
247,270.00,584.00,24.6982,27.0740,40.1123,30.6282,239.28,126.00,143.95,0.3571
248,541.00,978.00,22.0227,23.4307,25.6125,23.6887,185.07,127.20,131.26,0.3917
249,559.00,57.00,23.0868,25.2389,26.8701,25.0652,195.82,128.66,130.03,0.3687
250,399.00,893.00,21.5407,25.0599,27.0740,24.5582,191.86,129.59,116.04,0.3702
251,838.00,829.00,24.0832,25.4558,28.8444,26.1278,204.12,130.24,128.45,0.3933
252,1004.00,14.00,21.4709,26.0192,40.3113,29.2671,228.65,119.96,34.88,0.4342
253,106.00,825.00,23.0217,27.5862,39.3573,29.9884,234.28,99.15,151.60,0.3746
254,182.00,823.00,21.4009,25.2389,38.0526,28.2308,220.55,108.90,40.42,0.3486
255,980.00,912.00,23.2594,28.1603,39.1152,30.1783,235.77,109.35,97.01,0.4018
256,69.00,644.00,28.0713,37.3363,38.0000,34.4692,269.29,86.39,85.91,0.3509
257,220.00,804.00,28.2843,37.0540,40.0000,35.1128,274.32,95.04,81.87,0.3269
258,362.00,830.00,22.4722,26.6271,27.0185,25.3726,198.22,113.44,120.15,0.3456
259,868.00,629.00,23.8537,24.8395,27.0740,25.2557,197.31,106.88,127.26,0.3830
260,624.00,5.00,24.7588,25.0000,36.0000,28.5863,223.33,133.36,43.36,0.4016
261,95.00,116.00,25.0000,25.0799,27.8029,25.9609,202.82,131.44,105.44,0.4052
262,675.00,945.00,21.0238,22.8473,39.8121,27.8944,217.92,115.92,152.00,0.3763
263,83.00,967.00,23.7697,24.6982,26.0192,24.8290,193.98,125.99,114.45,0.3682
264,832.00,13.00,22.0227,36.3456,39.9625,32.7769,256.07,42.62,82.23,0.3829
265,487.00,13.00,21.0950,27.8029,38.2099,29.0359,226.84,20.88,25.42,0.3647
266,597.00,39.00,25.0000,27.0740,34.0588,28.7109,224.30,122.63,146.50,0.3318
267,353.00,463.00,24.3311,24.8395,27.0185,25.3963,198.41,139.56,119.53,0.3668
268,333.00,564.00,22.2036,25.8070,26.0000,24.6702,192.74,108.62,125.84,0.4141
269,68.00,723.00,25.0000,26.0768,41.0122,30.6963,239.82,131.27,144.53,0.3716
270,757.00,486.00,22.4722,26.3059,27.7849,25.5210,199.38,131.02,117.47,0.3450
271,213.00,98.00,21.9545,22.4722,39.5601,27.9956,218.72,117.66,140.79,0.3946
272,641.00,460.00,24.1868,25.6125,26.0192,25.2728,197.44,111.60,117.54,0.3700
273,879.00,690.00,24.1661,24.2074,40.8167,29.7301,232.27,117.27,145.41,0.3713
274,152.00,261.00,22.4722,26.6271,27.1662,25.4218,198.61,113.44,128.62,0.3895
275,657.00,399.00,25.1794,28.6531,40.0500,31.2941,244.49,112.41,93.98,0.3368
276,803.00,688.00,24.7386,25.5539,29.6985,26.6637,208.31,134.62,120.96,0.3710
277,365.00,182.00,28.8617,38.0789,39.0128,35.3178,275.92,62.29,15.51,0.3507
278,44.00,909.00,21.9317,24.3311,30.0000,25.4209,198.60,142.61,99.98,0.3746
279,133.00,741.00,21.6333,24.0832,27.4591,24.3919,190.56,128.45,113.20,0.3631
280,521.00,477.00,24.6982,25.0599,26.0000,25.2527,197.29,119.63,121.76,0.3658
281,228.00,643.00,19.2354,26.4197,27.1662,24.2737,189.64,122.63,124.24,0.3750
282,837.00,326.00,22.0907,23.6008,24.2074,23.2997,182.03,121.19,133.48,0.3461
283,332.00,911.00,24.1868,26.0768,41.0000,30.4212,237.67,124.14,150.26,0.3678
284,481.00,998.00,22.4722,24.7588,26.0192,24.4168,190.76,101.09,124.48,0.3524
285,867.00,929.00,24.7588,30.8058,35.2278,30.2642,236.44,120.23,143.16,0.3720
286,230.00,603.00,25.4951,40.0500,40.1123,35.2191,275.15,22.70,158.73,0.3332
287,827.00,694.00,15.6205,24.7386,27.2947,22.5513,176.18,143.84,111.75,0.3913
288,222.00,767.00,27.0185,27.5136,37.0540,30.5287,238.51,111.21,90.97,0.3274
289,707.00,144.00,25.0200,25.6125,38.0132,29.5485,230.85,130.95,90.78,0.3683
290,474.00,172.00,22.4722,26.0000,37.0000,28.4907,222.58,122.28,147.72,0.3609
291,271.00,543.00,24.0208,24.4131,25.5539,24.6626,192.68,127.38,118.19,0.3819
292,877.00,812.00,24.2074,25.0599,41.1096,30.1257,235.36,113.10,34.11,0.3595
