Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity
113,483.00,56.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,4.2079
114,89.00,17.00,11.1803,11.4018,12.0000,11.5274,180.12,115.56,116.57,4.1111
115,901.00,197.00,11.4018,12.6491,13.1529,12.4013,193.77,123.69,119.13,4.7320
116,7.00,999.00,12.0830,12.2066,19.7231,14.6709,229.23,120.56,96.02,3.5219
117,349.00,964.00,11.6619,12.0000,12.2066,11.9562,186.81,120.96,114.04,4.2587
118,119.00,569.00,12.0000,12.5300,12.8062,12.4454,194.46,118.61,128.66,4.0896
119,774.00,667.00,11.1803,12.5300,13.0384,12.2496,191.40,124.82,120.96,4.5307
120,315.00,942.00,11.6619,12.0830,13.0384,12.2611,191.58,124.59,125.36,4.1593
121,245.00,173.00,10.8167,12.5300,13.0384,12.1283,189.51,117.70,119.29,4.1722
122,1015.00,83.00,10.7703,11.1803,12.1655,11.3721,177.69,131.63,121.26,4.5660
123,221.00,303.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,4.1575
124,269.00,25.00,10.8167,12.0830,13.0384,11.9794,187.18,121.87,128.09,3.9238
125,785.00,63.00,10.7703,11.6619,12.0416,11.4913,179.55,127.23,116.57,4.1938
126,142.00,68.00,11.4018,12.0416,12.0830,11.8421,185.03,132.64,117.68,3.8130
127,1018.00,23.00,11.0000,18.0278,19.7231,16.2503,253.91,93.18,30.47,4.4506
128,157.00,884.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,4.2483
129,332.00,206.00,11.0000,11.4018,13.0384,11.8134,184.58,127.88,122.47,4.1393
130,987.00,253.00,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,4.4478
131,190.00,594.00,11.1803,12.5300,13.6015,12.4373,194.33,128.92,115.72,3.9640
132,273.00,728.00,12.0416,12.0830,12.5300,12.2182,190.91,119.21,113.85,3.8622
133,367.00,249.00,11.6619,12.0416,12.0830,11.9288,186.39,116.20,124.59,4.2909
134,798.00,154.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,4.6884
135,88.00,56.00,11.6619,12.2066,13.0000,12.2895,192.02,114.04,120.96,3.9767
136,60.00,324.00,11.6619,12.0830,13.0000,12.2483,191.38,124.59,120.96,3.9984
137,657.00,642.00,12.0416,13.4164,18.2483,14.5688,227.64,111.80,147.83,4.3184
138,267.00,44.00,10.6301,11.0454,13.0384,11.5713,180.80,125.99,106.34,3.9286
139,996.00,112.00,12.0416,12.0830,12.5300,12.2182,190.91,119.21,113.85,5.0699
140,448.00,424.00,12.1655,12.5300,12.8062,12.5006,195.32,128.07,119.20,4.0878
141,223.00,262.00,12.0416,12.2066,13.4164,12.5549,196.17,120.23,121.33,3.9994
142,204.00,291.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,3.8960
143,68.00,84.00,10.8167,12.0416,13.8924,12.2502,191.41,128.45,116.05,3.8846
144,168.00,1018.00,12.0000,12.2066,20.0250,14.7438,230.37,124.99,92.86,3.7571
145,552.00,99.00,11.6619,12.0416,12.2066,11.9700,187.03,125.73,114.04,4.0167
146,77.00,355.00,11.6619,12.0830,14.0357,12.5935,196.77,124.59,116.88,4.1005
147,947.00,20.00,11.1803,11.4018,12.0416,11.5412,180.33,115.56,121.33,4.6857
148,348.00,258.00,11.0000,12.2066,12.5300,11.9122,186.13,124.99,118.61,3.9816
149,138.00,914.00,12.0830,12.2066,13.0384,12.4427,194.42,120.56,118.84,4.4587
150,143.00,9.00,9.2195,12.0416,13.0384,11.4332,178.64,144.16,98.13,3.8317
151,642.00,814.00,11.6619,12.0416,12.2066,11.9700,187.03,116.20,114.04,3.7962
152,151.00,279.00,11.6619,12.5300,13.0000,12.3973,193.71,120.43,120.96,4.3228
153,187.00,260.00,11.1803,11.6619,13.0000,11.9474,186.68,122.47,116.57,4.2107
154,551.00,139.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,4.1181
155,125.00,38.00,11.6619,11.6619,12.0416,11.7885,184.19,118.07,116.20,3.8118
156,441.00,213.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,4.1651
157,293.00,306.00,11.6619,11.6619,12.1655,11.8298,184.84,118.07,111.50,4.0088
158,88.00,508.00,11.6619,12.5300,13.0384,12.4101,193.91,120.43,125.36,4.5868
159,1017.00,62.00,11.4018,13.0000,19.0000,14.4673,226.05,105.26,164.74,4.8047
160,756.00,385.00,13.0384,16.0312,16.7631,15.2776,238.71,53.95,130.17,3.6961
161,58.00,365.00,11.6619,12.0830,12.1655,11.9702,187.03,124.59,130.43,4.0941
162,244.00,585.00,11.0454,11.4018,13.8924,12.1132,189.27,133.07,115.06,4.1139
163,697.00,416.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,3.7082
164,744.00,182.00,11.6619,12.0830,13.0384,12.2611,191.58,124.59,116.57,4.1168
165,779.00,184.00,12.0000,12.5300,13.4164,12.6488,197.64,118.61,116.57,4.3504
166,225.00,969.00,12.0000,12.0830,12.0830,12.0554,188.37,114.44,114.44,3.8991
167,678.00,426.00,12.2066,12.5300,13.0000,12.5788,196.54,116.40,124.99,3.7198
168,810.00,646.00,13.0384,13.4164,13.4164,13.2904,207.66,112.17,157.83,3.8178
169,827.00,93.00,9.2195,12.8062,13.4536,11.8265,184.79,141.19,119.46,5.3155
170,466.00,435.00,12.0000,12.0830,13.0384,12.3738,193.34,114.44,122.47,3.9373
171,88.00,487.00,11.6619,12.0000,12.2066,11.9562,186.81,120.96,114.04,4.3145
172,227.00,162.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,3.8305
173,818.00,863.00,10.8167,13.0384,14.3178,12.7243,198.82,119.29,121.53,3.8489
174,307.00,750.00,11.6619,12.2066,13.0000,12.2895,192.02,114.04,120.96,3.9596
175,785.00,801.00,12.2066,13.0000,13.0384,12.7483,199.19,122.39,129.39,4.0376
176,208.00,958.00,10.8167,12.0830,13.0000,11.9666,186.98,121.87,123.69,3.8745
177,574.00,768.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,3.9408
178,153.00,946.00,12.1655,12.2066,12.5300,12.3007,192.20,115.53,128.07,4.0722
179,915.00,250.00,11.6619,12.1655,12.5300,12.1191,189.36,130.43,120.43,4.3934
180,204.00,271.00,12.0416,12.2066,13.0384,12.4289,194.20,120.23,127.23,3.9927
181,51.00,55.00,11.6619,12.0416,12.2066,11.9700,187.03,125.73,114.04,3.8955
182,52.00,15.00,11.4018,11.6619,13.0000,12.0212,187.83,111.16,127.88,3.8632
183,935.00,220.00,12.0416,12.2066,13.0384,12.4289,194.20,120.23,127.23,4.7756
184,32.00,64.00,10.8167,12.0416,12.2066,11.6883,182.63,128.45,111.32,4.0076
185,132.00,268.00,12.0416,12.5300,13.0384,12.5367,195.89,123.37,117.71,4.0933
186,38.00,394.00,11.6619,12.0416,12.2066,11.9700,187.03,125.73,114.04,4.3832
187,791.00,409.00,15.8114,17.0000,17.4642,16.7585,261.85,34.70,42.06,3.7214
188,522.00,737.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,3.8394
189,773.00,397.00,7.8102,16.0312,16.4924,13.4446,210.07,133.38,53.84,3.7981
190,695.00,458.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,3.6998
191,348.00,985.00,11.6619,12.0000,13.0384,12.2334,191.15,120.96,116.57,4.0883
192,778.00,943.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,3.8540
193,544.00,983.00,12.0000,12.5300,12.8062,12.4454,194.46,118.61,128.66,3.9227
194,49.00,94.00,11.4018,12.0416,12.5300,11.9911,187.36,123.11,113.51,3.9999
195,710.00,120.00,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,4.2194
196,916.00,229.00,11.1803,12.2066,13.0384,12.1418,189.72,118.44,120.96,4.4324
197,213.00,71.00,12.2066,12.5300,13.0000,12.5788,196.54,116.40,124.99,3.7704
198,397.00,742.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,3.8130
199,484.00,447.00,12.5300,13.0384,13.0384,12.8689,201.08,123.01,118.92,4.0581
200,274.00,687.00,11.0000,12.5300,12.8062,12.1121,189.25,118.61,128.66,4.0681
201,331.00,227.00,11.0454,12.5300,12.8062,12.1272,189.49,123.80,123.47,3.7874
202,480.00,115.00,11.6619,11.6619,12.0000,11.7746,183.98,118.07,120.96,3.9545
203,179.00,31.00,11.6619,12.0416,12.2066,11.9700,187.03,125.73,114.04,3.6832
204,100.00,953.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,4.2385
205,49.00,114.00,10.8167,11.6619,12.0000,11.4929,179.58,115.35,123.69,3.9779
206,785.00,42.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,3.8916
207,244.00,193.00,11.4018,12.5300,13.0384,12.3234,192.55,113.51,123.48,4.0210
208,573.00,790.00,11.0000,12.0830,13.0384,12.0405,188.13,114.44,122.47,3.8150
209,591.00,801.00,12.0830,12.5300,13.0000,12.5377,195.90,126.95,114.44,3.7408
210,30.00,103.00,12.0000,12.2066,13.0384,12.4150,193.98,124.99,122.47,4.0874
211,65.00,931.00,11.0454,11.1803,12.8062,11.6773,182.46,121.76,123.47,3.9923
212,16.00,857.00,11.0454,11.1803,13.0384,11.7547,183.67,121.76,117.28,3.6480
213,744.00,161.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,3.9718
214,735.00,685.00,11.0454,12.0416,13.0384,12.0418,188.15,136.83,117.28,3.7928
215,180.00,10.00,9.2195,12.0000,12.5300,11.2498,175.78,130.60,110.79,3.5427
216,14.00,897.00,10.0499,11.4018,12.0830,11.1782,174.66,122.16,120.15,3.8196
217,186.00,280.00,11.6619,11.6619,12.0000,11.7746,183.98,118.07,120.96,3.7753
218,951.00,678.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,4.0620
219,818.00,843.00,11.4018,12.0416,12.5300,11.9911,187.36,123.11,113.51,4.0958
220,304.00,27.00,11.0454,12.2066,12.2066,11.8195,184.68,119.80,130.19,3.8299
221,793.00,635.00,12.3693,12.6491,13.0384,12.6856,198.21,85.60,170.36,3.7314
222,278.00,941.00,11.0454,13.0384,13.0384,12.3741,193.34,127.67,117.28,3.8851
223,520.00,778.00,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.6639
224,150.00,299.00,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,4.1468
225,639.00,875.00,11.6619,12.0416,12.2066,11.9700,187.03,125.73,114.04,3.9073
226,465.00,65.00,10.8167,12.0830,13.0384,11.9794,187.18,121.87,119.29,4.0259
227,643.00,403.00,12.0830,13.0384,13.4164,12.8460,200.72,118.84,128.99,3.5771
228,138.00,148.00,11.6619,12.5300,13.0384,12.4101,193.91,120.43,116.57,3.8744
229,381.00,341.00,11.0000,12.2066,13.0384,12.0817,188.78,124.99,122.47,4.1206
230,617.00,241.00,12.0416,12.2066,13.0000,12.4161,194.00,120.23,117.38,3.8515
231,490.00,284.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,3.7029
232,170.00,977.00,11.6619,12.2066,13.0384,12.3023,192.22,114.04,125.36,3.9825
233,123.00,78.00,11.4018,11.6619,12.0416,11.7018,182.84,111.16,123.11,3.8448
234,324.00,781.00,11.4018,12.0000,12.0830,11.8283,184.82,127.88,117.68,3.6536
235,135.00,955.00,12.0830,12.1655,12.5300,12.2595,191.55,123.91,126.95,4.3102
236,330.00,268.00,11.1803,12.2066,13.0384,12.1418,189.72,118.44,120.96,3.8958
237,67.00,105.00,12.0000,12.0416,12.2066,12.0827,188.79,131.63,124.99,3.9496
238,188.00,239.00,11.6619,12.0830,13.0000,12.2483,191.38,124.59,120.96,3.8798
239,732.00,788.00,11.0000,12.2066,13.0384,12.0817,188.78,124.99,122.47,3.7733
240,210.00,897.00,11.0000,12.2066,12.5300,11.9122,186.13,124.99,118.61,3.7076
241,122.00,97.00,11.4018,12.0000,12.5300,11.9772,187.14,127.88,113.51,3.8408
242,150.00,1007.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,4.0671
243,295.00,245.00,11.6619,12.0000,12.5300,12.0640,188.50,120.96,120.43,3.9383
244,311.00,1004.00,12.0000,12.2066,13.0384,12.4150,193.98,124.99,122.47,4.1005
245,521.00,427.00,11.6619,12.0000,12.0830,11.9150,186.17,120.96,124.59,3.8077
246,191.00,928.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,3.8639
247,992.00,172.00,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,4.3051
248,20.00,403.00,11.6619,12.0000,13.0000,12.2206,190.95,120.96,126.42,4.5350
249,207.00,191.00,11.0454,11.4018,12.5300,11.6590,182.17,122.68,123.80,4.0005
250,687.00,970.00,12.0416,12.8062,13.0000,12.6159,197.12,123.90,117.38,3.9464
251,240.00,1001.00,11.6619,12.0000,12.2066,11.9562,186.81,120.96,114.04,3.8548
252,107.00,477.00,10.8167,12.0000,12.5300,11.7822,184.10,123.69,117.70,4.1416
253,518.00,189.00,8.6023,12.0830,12.7279,11.1378,174.03,120.02,80.54,4.5747
254,92.00,406.00,11.6619,12.0416,12.0830,11.9288,186.39,116.20,124.59,4.0843
255,704.00,981.00,12.0416,12.2066,12.5300,12.2594,191.55,129.76,113.85,3.9604
256,822.00,783.00,12.0830,12.2066,13.0384,12.4427,194.42,120.56,118.84,3.9120
257,740.00,1004.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,4.4813
258,801.00,484.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,3.5767
259,192.00,573.00,11.6619,12.2066,13.0000,12.2895,192.02,114.04,120.96,3.8205
260,47.00,940.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,4.0327
261,508.00,665.00,11.6619,12.0000,12.0830,11.9150,186.17,120.96,124.59,3.9381
262,22.00,363.00,11.1803,11.6619,13.0384,11.9602,186.88,122.47,120.96,4.0404
263,325.00,761.00,12.0416,12.2066,12.5300,12.2594,191.55,120.23,123.37,3.9475
264,243.00,213.00,11.4018,12.0416,12.0830,11.8421,185.03,123.11,117.68,4.0999
265,711.00,99.00,12.2066,12.5300,13.0000,12.5788,196.54,116.40,124.99,4.1147
266,238.00,706.00,11.6619,12.0000,12.0830,11.9150,186.17,120.96,124.59,3.7815
267,87.00,75.00,11.4018,13.0000,13.4164,12.6061,196.97,127.88,115.56,3.7612
268,193.00,886.00,11.4018,12.0416,12.5300,11.9911,187.36,123.11,113.51,3.8814
269,804.00,771.00,12.0416,12.0830,12.2066,12.1104,189.22,119.21,120.23,3.7794
270,732.00,439.00,12.0416,12.5300,13.6015,12.7243,198.82,123.37,121.26,3.5988
271,309.00,357.00,11.6619,12.0000,12.2066,11.9562,186.81,120.96,114.04,4.1461
272,190.00,948.00,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,3.7514
273,987.00,660.00,11.6619,12.1655,12.2066,12.0113,187.68,130.43,114.04,3.8743
274,173.00,916.00,11.0454,12.2066,12.5300,11.9273,186.36,119.80,123.80,3.9596
275,197.00,22.00,11.0454,12.2066,12.5300,11.9273,186.36,119.80,123.80,3.6618
276,348.00,1006.00,12.5300,12.6491,13.0384,12.7392,199.05,132.95,114.21,4.2078
277,845.00,1008.00,11.1803,12.0416,13.0384,12.0868,188.86,121.33,120.96,3.7768
278,60.00,285.00,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,3.8824
279,206.00,250.00,11.6619,12.0830,13.0000,12.2483,191.38,124.59,120.96,3.9015
280,720.00,292.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,3.6133
281,174.00,562.00,12.0000,12.0830,13.0384,12.3738,193.34,114.44,122.47,3.7362
282,600.00,230.00,11.1803,11.4018,13.0384,11.8735,185.52,115.56,120.96,4.1031
283,746.00,532.00,12.5300,12.5300,13.0384,12.6994,198.43,122.78,114.21,3.4217
284,155.00,925.00,12.0000,12.0830,12.2066,12.0965,189.01,114.44,124.99,4.0256
285,294.00,993.00,11.6619,12.0000,12.0830,11.9150,186.17,120.96,124.59,4.0264
286,943.00,881.00,11.6619,12.0416,13.8924,12.5320,195.81,125.73,118.78,3.8177
287,62.00,224.00,12.0000,12.2066,12.5300,12.2455,191.34,124.99,118.61,3.6550
288,788.00,338.00,12.5300,13.0000,13.0000,12.8433,200.68,128.77,118.61,3.6135
289,894.00,767.00,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.9362
290,786.00,781.00,11.6619,12.0416,12.5300,12.0778,188.72,125.73,120.43,3.9392
291,31.00,909.00,11.1803,12.0416,12.2066,11.8095,184.52,121.33,118.44,3.7464
