Atom_Index,Y_Position_px,X_Position_px,Defect_Class
241,122.0,97.0,1.0
242,150.0,1007.0,1.0
243,295.0,245.0,1.0
244,311.0,1004.0,1.0
245,521.0,427.0,1.0
246,191.0,928.0,1.0
247,992.0,172.0,1.0
248,20.0,403.0,1.0
249,207.0,191.0,1.0
250,687.0,970.0,1.0
251,240.0,1001.0,1.0
252,107.0,477.0,1.0
253,518.0,189.0,6.0
254,92.0,406.0,1.0
255,704.0,981.0,1.0
256,822.0,783.0,1.0
257,740.0,1004.0,1.0
258,801.0,484.0,1.0
259,192.0,573.0,1.0
260,47.0,940.0,1.0
261,508.0,665.0,1.0
262,22.0,363.0,1.0
263,325.0,761.0,1.0
264,243.0,213.0,1.0
265,711.0,99.0,1.0
266,238.0,706.0,1.0
267,87.0,75.0,1.0
268,193.0,886.0,1.0
269,804.0,771.0,1.0
270,732.0,439.0,1.0
271,309.0,357.0,1.0
272,190.0,948.0,1.0
273,987.0,660.0,1.0
274,173.0,916.0,1.0
275,197.0,22.0,1.0
276,348.0,1006.0,1.0
277,845.0,1008.0,1.0
278,60.0,285.0,1.0
279,206.0,250.0,1.0
280,720.0,292.0,1.0
281,174.0,562.0,1.0
282,600.0,230.0,1.0
283,746.0,532.0,1.0
284,155.0,925.0,1.0
285,294.0,993.0,1.0
286,943.0,881.0,1.0
287,62.0,224.0,1.0
288,788.0,338.0,1.0
289,894.0,767.0,1.0
290,786.0,781.0,1.0
291,31.0,909.0,1.0
293,243.0,938.0,1.0
294,340.0,499.0,1.0
295,695.0,68.0,1.0
296,853.0,887.0,1.0
297,1000.0,32.0,1.0
298,52.0,35.0,1.0
299,583.0,923.0,1.0
300,377.0,460.0,1.0
301,151.0,985.0,1.0
302,660.0,395.0,1.0
303,711.0,858.0,1.0
304,816.0,165.0,1.0
305,88.0,36.0,1.0
306,194.0,532.0,1.0
307,202.0,372.0,1.0
308,245.0,153.0,1.0
309,364.0,290.0,1.0
310,336.0,146.0,1.0
311,671.0,937.0,1.0
312,638.0,580.0,1.0
313,194.0,866.0,1.0
314,123.0,862.0,1.0
315,344.0,399.0,1.0
316,543.0,667.0,1.0
317,533.0,127.0,1.0
318,240.0,293.0,1.0
319,998.0,71.0,1.0
320,253.0,758.0,1.0
321,267.0,64.0,1.0
322,569.0,150.0,1.0
323,641.0,834.0,1.0
324,153.0,218.0,1.0
325,498.0,126.0,1.0
326,465.0,46.0,1.0
327,382.0,301.0,1.0
328,555.0,800.0,1.0
329,138.0,581.0,1.0
330,28.0,950.0,1.0
331,658.0,845.0,1.0
332,228.0,141.0,1.0
333,585.0,882.0,1.0
334,781.0,514.0,1.0
335,233.0,23.0,1.0
336,273.0,355.0,1.0
337,693.0,847.0,1.0
338,619.0,590.0,1.0
339,330.0,973.0,1.0
340,800.0,114.0,1.0
341,258.0,656.0,1.0
342,84.0,154.0,1.0
343,716.0,406.0,1.0
344,951.0,251.0,1.0
345,751.0,779.0,1.0
346,221.0,675.0,1.0
347,747.0,491.0,1.0
348,561.0,680.0,1.0
349,959.0,130.0,1.0
350,791.0,677.0,1.0
351,673.0,603.0,1.0
352,731.0,71.0,1.0
353,602.0,191.0,1.0
354,842.0,713.0,1.0
355,858.0,382.0,1.0
356,752.0,337.0,1.0
357,566.0,557.0,1.0
358,497.0,147.0,1.0
359,734.0,417.0,1.0
360,787.0,23.0,1.0
361,908.0,859.0,1.0
362,351.0,923.0,1.0
363,195.0,512.0,1.0
364,285.0,74.0,1.0
365,723.0,971.0,1.0
366,278.0,962.0,1.0
367,242.0,959.0,1.0
368,654.0,613.0,1.0
369,936.0,1002.0,1.0
370,775.0,624.0,1.0
371,421.0,263.0,1.0
372,102.0,165.0,1.0
373,932.0,281.0,1.0
374,534.0,87.0,1.0
375,310.0,689.0,1.0
376,489.0,675.0,1.0
377,62.0,264.0,1.0
378,939.0,159.0,1.0
379,392.0,844.0,1.0
380,355.0,550.0,1.0
381,525.0,265.0,1.0
382,147.0,400.0,1.0
383,155.0,591.0,1.0
384,713.0,470.0,1.0
385,768.0,12.0,1.0
386,161.0,471.0,1.0
387,922.0,931.0,1.0
388,345.0,359.0,1.0
389,547.0,567.0,1.0
390,929.0,341.0,1.0
391,637.0,601.0,1.0
392,674.0,897.0,1.0
393,773.0,592.0,3.0
394,930.0,769.0,1.0
395,991.0,192.0,1.0
396,722.0,992.0,1.0
397,158.0,863.0,1.0
398,384.0,261.0,1.0
399,266.0,84.0,1.0
400,376.0,480.0,1.0
401,944.0,79.0,1.0
402,308.0,729.0,1.0
403,565.0,598.0,1.0
404,674.0,157.0,1.0
405,676.0,836.0,1.0
406,767.0,370.0,1.0
407,923.0,910.0,1.0
408,663.0,703.0,1.0
409,718.0,89.0,1.0
410,732.0,50.0,1.0
411,533.0,850.0,1.0
413,865.0,289.0,3.0
414,1001.0,13.0,1.0
415,798.0,892.0,1.0
416,209.0,151.0,1.0
417,296.0,225.0,1.0
418,219.0,716.0,1.0
419,949.0,740.0,1.0
420,50.0,899.0,1.0
421,479.0,135.0,1.0
422,714.0,798.0,1.0
423,698.0,725.0,1.0
424,495.0,555.0,1.0
425,716.0,735.0,1.0
426,176.0,109.0,1.0
427,148.0,340.0,1.0
428,1010.0,163.0,1.0
429,138.0,560.0,1.0
430,357.0,59.0,1.0
431,136.0,601.0,1.0
432,638.0,896.0,1.0
433,992.0,954.0,1.0
434,909.0,839.0,1.0
435,969.0,690.0,1.0
436,303.0,66.0,1.0
437,30.0,929.0,1.0
438,703.0,1001.0,1.0
439,647.0,305.0,1.0
440,487.0,716.0,1.0
441,488.0,346.0,1.0
442,735.0,726.0,1.0
443,759.0,952.0,1.0
445,291.0,719.0,1.0
446,302.0,538.0,1.0
447,515.0,137.0,1.0
448,860.0,723.0,1.0
449,805.0,750.0,1.0
450,680.0,385.0,1.0
451,840.0,393.0,1.0
452,210.0,917.0,1.0
453,748.0,840.0,1.0
454,393.0,823.0,1.0
455,292.0,326.0,1.0
456,176.0,855.0,1.0
457,549.0,179.0,1.0
458,672.0,918.0,1.0
459,503.0,746.0,1.0
460,660.0,805.0,1.0
461,904.0,158.0,1.0
462,367.0,976.0,1.0
463,824.0,740.0,1.0
464,376.0,31.0,1.0
465,390.0,863.0,1.0
466,71.0,830.0,1.0
467,379.0,420.0,1.0
468,25.0,282.0,1.0
469,805.0,349.0,1.0
470,946.0,822.0,1.0
471,1000.0,323.0,1.0
472,802.0,73.0,1.0
474,620.0,568.0,1.0
475,1009.0,965.0,1.0
476,946.0,801.0,1.0
477,402.0,272.0,1.0
478,96.0,286.0,1.0
479,820.0,823.0,1.0
480,975.0,943.0,1.0
481,586.0,160.0,1.0
482,897.0,77.0,1.0
483,109.0,417.0,1.0
484,936.0,626.0,1.0
485,626.0,392.0,1.0
486,300.0,125.0,1.0
488,35.0,455.0,1.0
489,985.0,742.0,1.0
490,791.0,656.0,1.0
491,183.0,361.0,1.0
492,133.0,996.0,1.0
493,960.0,109.0,1.0
494,407.0,171.0,1.0
495,675.0,582.0,1.0
496,421.0,968.0,1.0
497,776.0,984.0,1.0
498,548.0,546.0,1.0
499,526.0,993.0,1.0
500,784.0,822.0,1.0
501,982.0,40.0,1.0
502,691.0,908.0,1.0
503,806.0,328.0,1.0
504,519.0,798.0,1.0
505,290.0,386.0,1.0
506,241.0,645.0,1.0
507,866.0,958.0,1.0
508,462.0,867.0,1.0
509,931.0,748.0,1.0
510,960.0,479.0,1.0
512,224.0,223.0,1.0
513,123.0,953.0,1.0
514,719.0,313.0,1.0
515,790.0,698.0,1.0
516,887.0,147.0,1.0
517,745.0,552.0,1.0
518,380.0,550.0,1.0
519,842.0,288.0,1.0
520,518.0,819.0,1.0
521,637.0,916.0,1.0
522,360.0,430.0,1.0
523,18.0,445.0,1.0
524,720.0,363.0,6.0
525,304.0,832.0,1.0
526,59.0,304.0,1.0
527,360.0,761.0,1.0
528,676.0,467.0,1.0
529,635.0,936.0,1.0
530,389.0,883.0,1.0
531,392.0,80.0,1.0
532,204.0,1000.0,1.0
533,423.0,927.0,1.0
534,253.0,405.0,1.0
535,310.0,508.0,3.0
536,118.0,196.0,1.0
537,584.0,181.0,1.0
538,144.0,480.0,1.0
539,365.0,680.0,1.0
540,97.0,265.0,1.0
542,896.0,279.0,1.0
543,239.0,665.0,1.0
544,430.0,805.0,1.0
545,704.0,241.0,1.0
546,198.0,471.0,1.0
547,33.0,535.0,1.0
548,453.0,1010.0,1.0
549,23.0,342.0,1.0
550,642.0,424.0,1.0
551,919.0,991.0,1.0
552,918.0,1011.0,1.0
553,696.0,787.0,1.0
554,986.0,701.0,1.0
555,854.0,867.0,1.0
556,910.0,393.0,1.0
557,98.0,751.0,6.0
558,18.0,816.0,1.0
560,465.0,827.0,1.0
561,52.0,878.0,1.0
562,283.0,547.0,1.0
563,448.0,445.0,1.0
564,653.0,948.0,1.0
565,276.0,274.0,1.0
566,819.0,495.0,1.0
567,924.0,109.0,1.0
568,693.0,498.0,1.0
569,737.0,665.0,1.0
570,803.0,463.0,1.0
571,323.0,448.0,1.0
572,151.0,259.0,1.0
573,129.0,349.0,1.0
574,1005.0,672.0,1.0
575,461.0,888.0,1.0
576,743.0,921.0,1.0
577,134.0,419.0,1.0
578,258.0,284.0,1.0
579,38.0,415.0,1.0
580,529.0,932.0,1.0
581,965.0,772.0,1.0
582,16.0,484.0,1.0
583,353.0,882.0,1.0
584,48.0,134.0,1.0
585,706.0,201.0,1.0
586,1006.0,631.0,1.0
587,465.0,806.0,1.0
588,171.0,380.0,1.0
589,696.0,826.0,1.0
590,696.0,48.0,1.0
591,1007.0,224.0,1.0
592,359.0,450.0,1.0
593,307.0,418.0,1.0
594,498.0,105.0,1.0
595,388.0,180.0,1.0
596,837.0,54.0,1.0
597,878.0,715.0,1.0
598,265.0,870.0,1.0
599,63.0,395.0,1.0
600,912.0,778.0,1.0
601,754.0,315.0,1.0
602,561.0,267.0,1.0
603,917.0,676.0,1.0
604,202.0,352.0,1.0
605,267.0,516.0,1.0
606,417.0,323.0,1.0
607,318.0,136.0,1.0
608,714.0,39.0,1.0
609,898.0,685.0,1.0
610,929.0,382.0,1.0
611,804.0,370.0,1.0
612,835.0,135.0,1.0
613,985.0,722.0,1.0
614,247.0,545.0,1.0
615,530.0,911.0,1.0
616,461.0,145.0,1.0
617,951.0,699.0,1.0
618,304.0,811.0,1.0
619,929.0,361.0,1.0
620,283.0,94.0,1.0
621,314.0,388.0,1.0
624,544.0,336.0,1.0
625,218.0,383.0,1.0
628,665.0,298.0,1.0
629,512.0,921.0,1.0
630,820.0,475.0,1.0
631,268.0,809.0,1.0
632,910.0,38.0,1.0
633,476.0,919.0,1.0
634,546.0,943.0,1.0
635,848.0,967.0,1.0
636,469.0,375.0,1.0
637,526.0,459.0,3.0
638,434.0,374.0,1.0
639,104.0,107.0,1.0
640,392.0,60.0,1.0
641,50.0,659.0,6.0
642,807.0,729.0,1.0
643,29.0,142.0,1.0
644,391.0,101.0,1.0
645,444.0,113.0,1.0
646,252.0,425.0,1.0
647,692.0,520.0,1.0
648,627.0,782.0,1.0
649,373.0,109.0,1.0
650,902.0,737.0,1.0
651,730.0,90.0,1.0
652,482.0,77.0,1.0
653,347.0,669.0,1.0
654,803.0,812.0,1.0
655,697.0,29.0,1.0
656,540.0,418.0,1.0
657,774.0,288.0,1.0
658,482.0,818.0,1.0
659,286.0,486.0,1.0
660,785.0,381.0,1.0
661,505.0,96.0,3.0
662,911.0,331.0,1.0
663,896.0,259.0,1.0
664,935.0,542.0,1.0
665,50.0,990.0,1.0
666,818.0,103.0,1.0
667,996.0,203.0,3.0
668,549.0,901.0,1.0
669,721.0,344.0,1.0
670,32.0,980.0,3.0
671,212.0,857.0,1.0
672,701.0,797.0,1.0
673,771.0,326.0,1.0
674,398.0,392.0,1.0
675,364.0,310.0,1.0
676,950.0,869.0,6.0
677,1010.0,569.0,1.0
678,538.0,29.0,1.0
679,493.0,615.0,1.0
680,911.0,18.0,1.0
681,73.0,809.0,1.0
682,930.0,900.0,1.0
683,256.0,344.0,1.0
684,169.0,644.0,1.0
685,412.0,33.0,1.0
686,446.0,74.0,1.0
687,85.0,568.0,1.0
688,295.0,638.0,1.0
689,50.0,525.0,1.0
690,892.0,341.0,1.0
691,689.0,542.0,1.0
692,317.0,901.0,1.0
693,842.0,692.0,1.0
694,934.0,39.0,1.0
695,506.0,1003.0,1.0
696,998.0,438.0,1.0
697,760.0,588.0,1.0
698,310.0,336.0,1.0
699,967.0,489.0,3.0
